"Status","Year","Age","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Security","London","530","525","45690","40580"
"In post","2023","50-59","Security","Outside London","2735","2695","34220","31660"
"In post","2023","50-59","Security","Overseas","45","45","45680","44200"
"In post","2023","50-59","Security","Unknown","10","10","36120","34940"
"In post","2023","50-59","Social Research","London","50","45","59690","61760"
"In post","2023","50-59","Social Research","Outside London","90","80","50020","49370"
"In post","2023","50-59","Statistics","London","160","155","55350","48880"
"In post","2023","50-59","Statistics","Outside London","210","200","47570","43370"
"In post","2023","50-59","Tax","London","820","795","46020","42060"
"In post","2023","50-59","Tax","Outside London","3290","3140","40050","35070"
"In post","2023","50-59","Unknown","London","805","780","57660","54690"
"In post","2023","50-59","Unknown","Outside London","5240","5045","45930","39820"
"In post","2023","50-59","Unknown","Overseas","30","30","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinarian","Outside London","90","90","48600","50330"
"In post","2023","60-64","Commercial","London","90","80","60940","48030"
"In post","2023","60-64","Commercial","Outside London","360","310","43990","40560"
"In post","2023","60-64","Commercial","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","London","55","55","48730","44250"
"In post","2023","60-64","Communications","Outside London","115","100","38430","34850"
"In post","2023","60-64","Corporate Finance","London","5","5","[c]","[c]"
"In post","2023","60-64","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","London","200","170","37590","32520"
"In post","2023","60-64","Counter Fraud","Outside London","830","625","29450","28120"
"In post","2023","60-64","Digital, Data and Technology","London","260","245","51900","46230"
"In post","2023","60-64","Digital, Data and Technology","Outside London","1050","925","41820","38470"
"In post","2023","60-64","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Economics","London","10","10","62920","65280"
"In post","2023","60-64","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","London","185","175","49580","43650"
"In post","2023","60-64","Finance","Outside London","530","450","39000","34640"
"In post","2023","60-64","Finance","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Geography","Outside London","35","25","34190","34370"
"In post","2023","60-64","Human Resources","London","160","145","51790","45600"
"In post","2023","60-64","Human Resources","Outside London","945","855","35110","33980"
"In post","2023","60-64","Human Resources","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Inspector of Education and Training","London","10","10","80560","66170"
"In post","2023","60-64","Inspector of Education and Training","Outside London","85","75","71840","77470"
"In post","2023","60-64","Intelligence Analysis","London","80","75","40750","38380"
"In post","2023","60-64","Intelligence Analysis","Outside London","130","110","30650","28480"
"In post","2023","60-64","Internal Audit","London","25","20","53110","52530"
"In post","2023","60-64","Internal Audit","Outside London","60","50","45650","44570"
"In post","2023","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","International Trade","London","45","45","56920","57460"
"In post","2023","60-64","International Trade","Outside London","45","45","45160","42920"
"In post","2023","60-64","International Trade","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","London","85","80","39080","34320"
"In post","2023","60-64","Knowledge and Information Management","Outside London","175","155","32100","28120"
"In post","2023","60-64","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","London","270","235","63000","64140"
"In post","2023","60-64","Legal","Outside London","465","375","51930","55290"
"In post","2023","60-64","Medicine","London","30","25","96060","86940"
"In post","2023","60-64","Medicine","Outside London","185","160","59980","43140"
"In post","2023","60-64","Medicine","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Operational Delivery","London","3290","2875","34010","31260"
"In post","2023","60-64","Operational Delivery","Outside London","23295","18495","28200","27140"
"In post","2023","60-64","Operational Delivery","Overseas","25","25","51120","48980"
"In post","2023","60-64","Operational Delivery","Unknown","55","45","33290","34330"
"In post","2023","60-64","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Operational Research","Outside London","25","25","42540","49260"
"In post","2023","60-64","Other","London","190","180","41520","32670"
"In post","2023","60-64","Other","Outside London","1465","1280","28970","23430"
"In post","2023","60-64","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other","Unknown","135","135","45010","40810"
"In post","2023","60-64","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectors","Outside London","40","35","63680","60050"
"In post","2023","60-64","Policy","London","665","615","51970","47880"
"In post","2023","60-64","Policy","Outside London","465","410","45580","39690"
"In post","2023","60-64","Policy","Overseas","60","60","70610","67160"
"In post","2023","60-64","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","London","225","205","54510","47220"
"In post","2023","60-64","Project Delivery","Outside London","890","750","44060","41680"
"In post","2023","60-64","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","London","125","105","45140","39620"
"In post","2023","60-64","Property","Outside London","680","605","35360","34300"
"In post","2023","60-64","Property","Overseas","10","10","47600","44230"
"In post","2023","60-64","Property","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Psychology","Outside London","25","25","36060","28480"
"In post","2023","60-64","Science and Engineering","London","50","45","55890","46000"
"In post","2023","60-64","Science and Engineering","Outside London","1010","910","43300","42620"
"In post","2023","60-64","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","London","135","125","41410","37710"
"In post","2023","60-64","Security","Outside London","805","725","29340","22220"
"In post","2023","60-64","Security","Overseas","15","15","39420","40620"
"In post","2023","60-64","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Social Research","London","5","5","[c]","[c]"
"In post","2023","60-64","Social Research","Outside London","15","15","51350","52840"
"In post","2023","60-64","Statistics","London","20","20","53410","48570"
"In post","2023","60-64","Statistics","Outside London","45","40","43300","41050"
"In post","2023","60-64","Tax","London","295","245","47810","42060"
"In post","2023","60-64","Tax","Outside London","925","715","38740","35000"
"In post","2023","60-64","Unknown","London","180","170","51130","43650"
"In post","2023","60-64","Unknown","Outside London","1175","1045","42340","36940"
"In post","2023","60-64","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","Outside London","25","25","49230","54350"
"In post","2023","65+","Commercial","London","35","35","59680","49720"
"In post","2023","65+","Commercial","Outside London","75","60","41640","37950"
"In post","2023","65+","Communications","London","20","20","42610","38020"
"In post","2023","65+","Communications","Outside London","30","25","32150","30320"
"In post","2023","65+","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","London","85","65","35060","32520"
"In post","2023","65+","Counter Fraud","Outside London","280","185","29130","28120"
"In post","2023","65+","Digital, Data and Technology","London","95","85","48810","45130"
"In post","2023","65+","Digital, Data and Technology","Outside London","290","240","39560","36990"
"In post","2023","65+","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","London","5","5","[c]","[c]"
"In post","2023","65+","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","London","75","70","40840","38410"
"In post","2023","65+","Finance","Outside London","155","125","36340","33300"
"In post","2023","65+","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","Outside London","10","10","33220","31360"
"In post","2023","65+","Human Resources","London","40","30","44270","42820"
"In post","2023","65+","Human Resources","Outside London","295","255","33410","32570"
"In post","2023","65+","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","Outside London","15","10","71910","77470"
"In post","2023","65+","Intelligence Analysis","London","35","25","36690","31950"
"In post","2023","65+","Intelligence Analysis","Outside London","20","15","29740","28480"
"In post","2023","65+","Internal Audit","London","5","5","[c]","[c]"
"In post","2023","65+","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2023","65+","International Trade","London","15","15","61630","61930"
"In post","2023","65+","International Trade","Outside London","35","30","43050","42340"
"In post","2023","65+","Knowledge and Information Management","London","30","25","47020","48500"
"In post","2023","65+","Knowledge and Information Management","Outside London","70","50","38830","30740"
"In post","2023","65+","Legal","London","80","65","63130","64960"
"In post","2023","65+","Legal","Outside London","120","85","50350","54800"
"In post","2023","65+","Medicine","London","20","15","103920","90560"
"In post","2023","65+","Medicine","Outside London","50","45","69090","63500"
"In post","2023","65+","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Operational Delivery","London","1480","1190","31530","29660"
"In post","2023","65+","Operational Delivery","Outside London","7190","5250","27090","25340"
"In post","2023","65+","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Operational Delivery","Unknown","25","15","33360","34630"
"In post","2023","65+","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Other","London","70","60","34540","28950"
"In post","2023","65+","Other","Outside London","480","395","28260","22400"
"In post","2023","65+","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other","Unknown","25","25","44250","38810"
"In post","2023","65+","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Planning","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Planning Inspectors","London","5","5","[c]","[c]"
"In post","2023","65+","Planning Inspectors","Outside London","45","25","66780","66510"
"In post","2023","65+","Policy","London","225","195","49080","44410"
"In post","2023","65+","Policy","Outside London","115","95","41940","38030"
"In post","2023","65+","Policy","Overseas","15","15","60700","66280"
"In post","2023","65+","Project Delivery","London","65","55","51040","45560"
"In post","2023","65+","Project Delivery","Outside London","200","160","45700","41780"
"In post","2023","65+","Property","London","55","50","43450","37080"
"In post","2023","65+","Property","Outside London","285","240","33460","30320"
"In post","2023","65+","Property","Overseas","5","5","[c]","[c]"
"In post","2023","65+","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Psychology","Outside London","10","10","35320","28480"
"In post","2023","65+","Science and Engineering","London","30","25","52960","48010"
"In post","2023","65+","Science and Engineering","Outside London","370","305","41990","39890"
"In post","2023","65+","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","London","70","65","36480","29350"
"In post","2023","65+","Security","Outside London","255","215","27800","22220"
"In post","2023","65+","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Social Research","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Statistics","London","15","10","49020","44940"
"In post","2023","65+","Statistics","Outside London","15","10","46360","33130"
"In post","2023","65+","Tax","London","100","75","44250","42060"
"In post","2023","65+","Tax","Outside London","270","180","38680","35070"
"In post","2023","65+","Unknown","London","55","50","52020","35180"
"In post","2023","65+","Unknown","Outside London","330","280","39470","31940"
"In post","2023","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","Outside London","15","10","51880","51760"
"In post","2023","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Outside London","10","10","27260","28120"
"In post","2023","Unknown","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","London","5","5","[c]","[c]"
"In post","2023","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Operational Delivery","London","15","[c]","24640","23720"
"Leaver CS","2023","16-19","Operational Delivery","Outside London","110","[c]","21290","21780"
"Leaver CS","2023","16-19","Other","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other","Unknown","10","[c]","17650","16680"
"Leaver CS","2023","16-19","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","London","30","[c]","31790","31430"
"Leaver CS","2023","20-29","Commercial","Outside London","85","[c]","29360","27470"
"Leaver CS","2023","20-29","Communications","London","90","[c]","35040","34140"
"Leaver CS","2023","20-29","Communications","Outside London","30","[c]","26310","25860"
"Leaver CS","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Corporate Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","London","30","[c]","31950","32520"
"Leaver CS","2023","20-29","Counter Fraud","Outside London","45","[c]","26750","28120"
"Leaver CS","2023","20-29","Digital, Data and Technology","London","125","[c]","37420","36180"
"Leaver CS","2023","20-29","Digital, Data and Technology","Outside London","290","[c]","32990","31350"
"Leaver CS","2023","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Economics","London","115","[c]","34360","32840"
"Leaver CS","2023","20-29","Economics","Outside London","55","[c]","21290","19860"
"Leaver CS","2023","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","London","45","[c]","33600","32000"
"Leaver CS","2023","20-29","Finance","Outside London","105","[c]","29110","27830"
"Leaver CS","2023","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","London","65","[c]","33340","30220"
"Leaver CS","2023","20-29","Human Resources","Outside London","115","[c]","25070","22220"
"Leaver CS","2023","20-29","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intelligence Analysis","London","15","[c]","34740","36520"
"Leaver CS","2023","20-29","Intelligence Analysis","Outside London","20","[c]","27300","26170"
"Leaver CS","2023","20-29","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","International Trade","London","20","[c]","37500","35970"
"Leaver CS","2023","20-29","International Trade","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Outside London","10","[c]","27310","24070"
"Leaver CS","2023","20-29","Legal","London","80","[c]","36130","34260"
"Leaver CS","2023","20-29","Legal","Outside London","50","[c]","34220","30830"
"Leaver CS","2023","20-29","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Outside London","25","[c]","34730","33710"
"Leaver CS","2023","20-29","Operational Delivery","London","1285","[c]","30830","29890"
"Leaver CS","2023","20-29","Operational Delivery","Outside London","5190","[c]","24300","22400"
"Leaver CS","2023","20-29","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Delivery","Unknown","20","[c]","25670","27260"
"Leaver CS","2023","20-29","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","London","85","[c]","31890","28650"
"Leaver CS","2023","20-29","Other","Outside London","170","[c]","23470","21690"
"Leaver CS","2023","20-29","Other","Unknown","50","[c]","27650","29250"
"Leaver CS","2023","20-29","Planning","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","London","560","[c]","37470","35620"
"Leaver CS","2023","20-29","Policy","Outside London","150","[c]","27360","25900"
"Leaver CS","2023","20-29","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","London","90","[c]","34870","33210"
"Leaver CS","2023","20-29","Project Delivery","Outside London","185","[c]","31530","31980"
"Leaver CS","2023","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","London","20","[c]","35510","30590"
"Leaver CS","2023","20-29","Property","Outside London","65","[c]","28320","26530"
"Leaver CS","2023","20-29","Psychology","London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","London","60","[c]","32020","32330"
"Leaver CS","2023","20-29","Science and Engineering","Outside London","390","[c]","28330","28590"
"Leaver CS","2023","20-29","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","London","15","[c]","30520","30730"
"Leaver CS","2023","20-29","Security","Outside London","145","[c]","27290","27480"
"Leaver CS","2023","20-29","Social Research","London","30","[c]","32610","34560"
"Leaver CS","2023","20-29","Social Research","Outside London","15","[c]","26090","25830"
"Leaver CS","2023","20-29","Statistics","London","85","[c]","27430","25270"
"Leaver CS","2023","20-29","Statistics","Outside London","60","[c]","27300","23320"
"Leaver CS","2023","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tax","London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tax","Outside London","245","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","515","[c]","34520","32000"
"Leaver CS","2023","20-29","Unknown","Outside London","400","[c]","28510","26600"
"Leaver CS","2023","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","15","[c]","25460","28000"
"Leaver CS","2023","20-29","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","London","20","[c]","43420","42920"
"Leaver CS","2023","30-39","Commercial","Outside London","80","[c]","40020","39800"
"Leaver CS","2023","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","London","90","[c]","47100","44270"
"Leaver CS","2023","30-39","Communications","Outside London","40","[c]","37310","34310"
"Leaver CS","2023","30-39","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","London","30","[c]","43540","41400"
"Leaver CS","2023","30-39","Counter Fraud","Outside London","40","[c]","26500","27570"
"Leaver CS","2023","30-39","Digital, Data and Technology","London","170","[c]","49100","44810"
"Leaver CS","2023","30-39","Digital, Data and Technology","Outside London","385","[c]","42870","39670"
"Leaver CS","2023","30-39","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Economics","London","25","[c]","58270","58950"
"Leaver CS","2023","30-39","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","London","55","[c]","48930","46180"
"Leaver CS","2023","30-39","Finance","Outside London","85","[c]","40160","38080"
"Leaver CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","London","50","[c]","47980","45750"
"Leaver CS","2023","30-39","Human Resources","Outside London","180","[c]","31760","28080"
"Leaver CS","2023","30-39","Human Resources","Overseas","15","[c]","42930","43620"
"Leaver CS","2023","30-39","Inspector of Education and Training","Outside London","10","[c]","58670","52750"
"Leaver CS","2023","30-39","Intelligence Analysis","London","20","[c]","38600","38680"
"Leaver CS","2023","30-39","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","London","30","[c]","47220","51710"
"Leaver CS","2023","30-39","International Trade","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","Outside London","10","[c]","30420","28960"
"Leaver CS","2023","30-39","Legal","London","130","[c]","54670","52790"
"Leaver CS","2023","30-39","Legal","Outside London","70","[c]","45080","46480"
"Leaver CS","2023","30-39","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","London","15","[c]","60280","53830"
"Leaver CS","2023","30-39","Medicine","Outside London","85","[c]","39460","35480"
"Leaver CS","2023","30-39","Operational Delivery","London","875","[c]","36210","32520"
"Leaver CS","2023","30-39","Operational Delivery","Outside London","3875","[c]","27000","25980"
"Leaver CS","2023","30-39","Operational Delivery","Unknown","20","[c]","26190","27570"
"Leaver CS","2023","30-39","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","London","60","[c]","40750","35570"
"Leaver CS","2023","30-39","Other","Outside London","145","[c]","28380","22220"
"Leaver CS","2023","30-39","Other","Unknown","50","[c]","39450","38090"
"Leaver CS","2023","30-39","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","London","410","[c]","50650","53380"
"Leaver CS","2023","30-39","Policy","Outside London","130","[c]","39510","37540"
"Leaver CS","2023","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","85","[c]","48830","45470"
"Leaver CS","2023","30-39","Project Delivery","Outside London","175","[c]","41260","40000"
"Leaver CS","2023","30-39","Property","London","15","[c]","49230","48790"
"Leaver CS","2023","30-39","Property","Outside London","55","[c]","33540","30210"
"Leaver CS","2023","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","London","40","[c]","42730","40720"
"Leaver CS","2023","30-39","Science and Engineering","Outside London","240","[c]","37190","37360"
"Leaver CS","2023","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","20","[c]","34870","34390"
"Leaver CS","2023","30-39","Security","Outside London","110","[c]","30630","28750"
"Leaver CS","2023","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","London","15","[c]","44560","40750"
"Leaver CS","2023","30-39","Statistics","Outside London","25","[c]","40450","38470"
"Leaver CS","2023","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","London","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Outside London","155","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","420","[c]","53460","54700"
"Leaver CS","2023","30-39","Unknown","Outside London","420","[c]","38330","34730"
"Leaver CS","2023","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Outside London","10","[c]","37320","37850"
"Leaver CS","2023","40-49","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Outside London","50","[c]","46740","40410"
"Leaver CS","2023","40-49","Communications","London","50","[c]","56390","55640"
"Leaver CS","2023","40-49","Communications","Outside London","35","[c]","43930","41500"
"Leaver CS","2023","40-49","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","10","[c]","44230","40410"
"Leaver CS","2023","40-49","Counter Fraud","Outside London","45","[c]","27450","28120"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","110","[c]","58460","57430"
"Leaver CS","2023","40-49","Digital, Data and Technology","Outside London","265","[c]","48130","46170"
"Leaver CS","2023","40-49","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","30","[c]","61210","56080"
"Leaver CS","2023","40-49","Finance","Outside London","65","[c]","38800","34300"
"Leaver CS","2023","40-49","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","30","[c]","56670","56650"
"Leaver CS","2023","40-49","Human Resources","Outside London","130","[c]","34520","31440"
"Leaver CS","2023","40-49","Human Resources","Overseas","25","[c]","49060","46650"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Outside London","25","[c]","67820","72470"
"Leaver CS","2023","40-49","Intelligence Analysis","London","5","[c]","[c]","[c]"
