"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Scottish Prison Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Prison Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Public Pensions Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Serious Fraud Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Security Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Standards and Testing Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Student Awards Agency for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Unknown","Heterosexual / straight","40","[c]","39270","39840"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Submarine Delivery Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Teaching Regulation Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Teaching Regulation Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The Insolvency Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Transport Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Debt Management Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","EO","Heterosexual / straight","30","[c]","25970","26450"
"Leaver CS","2023","30-39","UK Health Security Agency","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G7","Heterosexual / straight","30","[c]","51890","51660"
"Leaver CS","2023","30-39","UK Health Security Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","HEO","Heterosexual / straight","65","[c]","32360","32790"
"Leaver CS","2023","30-39","UK Health Security Agency","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SEO","Heterosexual / straight","85","[c]","40040","40650"
"Leaver CS","2023","30-39","UK Health Security Agency","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Health Security Agency","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Hydrographic Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Space Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinary Medicines Directorate","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinary Medicines Directorate","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Revenue Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Revenue Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Revenue Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","Unknown","[c]","[c]","[c]","[c]"
