"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Wales","Outside London","45","40","36710","31670"
"In post","2023","Unknown","Mixed","West Midlands (England)","Outside London","60","60","34050","31120"
"In post","2023","Unknown","Mixed","Yorkshire and The Humber","Outside London","55","55","34500","30330"
"In post","2023","Unknown","Other ethnicity","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","London","London","190","185","46310","41930"
"In post","2023","Unknown","Other ethnicity","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","East Midlands (England)","Outside London","45","45","34120","32110"
"In post","2023","Unknown","Undeclared","East of England","Outside London","50","45","40150","36040"
"In post","2023","Unknown","Undeclared","London","London","465","455","51820","45820"
"In post","2023","Unknown","Undeclared","North East (England)","Outside London","85","75","34830","31560"
"In post","2023","Unknown","Undeclared","North West (England)","Outside London","150","145","35070","34120"
"In post","2023","Unknown","Undeclared","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Undeclared","Scotland","Outside London","425","390","38460","37060"
"In post","2023","Unknown","Undeclared","South East (England)","Outside London","195","190","40130","39890"
"In post","2023","Unknown","Undeclared","South West (England)","Outside London","220","210","42870","39890"
"In post","2023","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Wales","Outside London","160","150","39850","37880"
"In post","2023","Unknown","Undeclared","West Midlands (England)","Outside London","105","100","37110","32540"
"In post","2023","Unknown","Undeclared","Yorkshire and The Humber","Outside London","95","90","37790","32110"
"In post","2023","Unknown","Unknown","East Midlands (England)","Outside London","2615","2490","29120","27890"
"In post","2023","Unknown","Unknown","East of England","Outside London","1920","1800","29580","27140"
"In post","2023","Unknown","Unknown","London","London","14210","13875","43590","39110"
"In post","2023","Unknown","Unknown","North East (England)","Outside London","4000","3730","29210","26020"
"In post","2023","Unknown","Unknown","North West (England)","Outside London","8555","8165","29180","25880"
"In post","2023","Unknown","Unknown","Northern Ireland","Outside London","870","825","28650","25750"
"In post","2023","Unknown","Unknown","Overseas","Overseas","580","580","55040","55050"
"In post","2023","Unknown","Unknown","Scotland","Outside London","11465","10885","33150","29100"
"In post","2023","Unknown","Unknown","South East (England)","Outside London","4420","4165","30770","27180"
"In post","2023","Unknown","Unknown","South West (England)","Outside London","3790","3620","33000","28360"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1885","1870","41180","39000"
"In post","2023","Unknown","Unknown","Wales","Outside London","3885","3685","30510","27650"
"In post","2023","Unknown","Unknown","West Midlands (England)","Outside London","3865","3680","30300","27650"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Outside London","5045","4845","30110","27430"
"In post","2023","Unknown","White","East Midlands (England)","Outside London","805","765","34540","31170"
"In post","2023","Unknown","White","East of England","Outside London","1200","1155","35110","31470"
"In post","2023","Unknown","White","London","London","6030","5880","47140","41950"
"In post","2023","Unknown","White","North East (England)","Outside London","1735","1565","31450","28060"
"In post","2023","Unknown","White","North West (England)","Outside London","3635","3470","33830","30740"
"In post","2023","Unknown","White","Northern Ireland","Outside London","450","430","30970","27890"
"In post","2023","Unknown","White","Overseas","Overseas","515","515","58120","57410"
"In post","2023","Unknown","White","Scotland","Outside London","5440","5120","39210","37060"
"In post","2023","Unknown","White","South East (England)","Outside London","2985","2805","34420","30650"
"In post","2023","Unknown","White","South West (England)","Outside London","3535","3395","37030","33830"
"In post","2023","Unknown","White","Unknown","Unknown","60","55","44070","45610"
"In post","2023","Unknown","White","Wales","Outside London","1960","1840","33970","31060"
"In post","2023","Unknown","White","West Midlands (England)","Outside London","1290","1235","36130","33830"
"In post","2023","Unknown","White","Yorkshire and The Humber","Outside London","1775","1705","35780","31620"
"Leaver CS","2023","Declared disabled","Asian","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","London","London","100","[c]","36960","32520"
"Leaver CS","2023","Declared disabled","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","London","120","[c]","35510","32520"
"Leaver CS","2023","Declared disabled","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","London","55","[c]","39550","32520"
"Leaver CS","2023","Declared disabled","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Outside London","230","[c]","27610","27570"
"Leaver CS","2023","Declared disabled","White","East of England","Outside London","255","[c]","30710","27570"
"Leaver CS","2023","Declared disabled","White","London","London","555","[c]","44520","37960"
"Leaver CS","2023","Declared disabled","White","North East (England)","Outside London","290","[c]","27750","26530"
"Leaver CS","2023","Declared disabled","White","North West (England)","Outside London","570","[c]","28330","25530"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","Outside London","350","[c]","31720","27570"
"Leaver CS","2023","Declared disabled","White","South East (England)","Outside London","460","[c]","31170","28120"
"Leaver CS","2023","Declared disabled","White","South West (England)","Outside London","425","[c]","31400","28060"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Wales","Outside London","310","[c]","28810","22500"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Outside London","325","[c]","27530","26650"
"Leaver CS","2023","Declared disabled","White","Yorkshire and The Humber","Outside London","340","[c]","29530","27570"
"Leaver CS","2023","Declared non-disabled","Asian","East Midlands (England)","Outside London","125","[c]","26870","25790"
"Leaver CS","2023","Declared non-disabled","Asian","East of England","Outside London","90","[c]","29180","27820"
"Leaver CS","2023","Declared non-disabled","Asian","London","London","950","[c]","37630","32520"
"Leaver CS","2023","Declared non-disabled","Asian","North East (England)","Outside London","45","[c]","29360","22460"
"Leaver CS","2023","Declared non-disabled","Asian","North West (England)","Outside London","170","[c]","28340","22400"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scotland","Outside London","50","[c]","35030","28120"
"Leaver CS","2023","Declared non-disabled","Asian","South East (England)","Outside London","125","[c]","30240","28120"
"Leaver CS","2023","Declared non-disabled","Asian","South West (England)","Outside London","70","[c]","32270","29590"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Wales","Outside London","45","[c]","24750","22500"
"Leaver CS","2023","Declared non-disabled","Asian","West Midlands (England)","Outside London","240","[c]","28150","26470"
"Leaver CS","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Outside London","145","[c]","30170","27570"
"Leaver CS","2023","Declared non-disabled","Black","East Midlands (England)","Outside London","70","[c]","29990","27570"
"Leaver CS","2023","Declared non-disabled","Black","East of England","Outside London","85","[c]","29970","29290"
"Leaver CS","2023","Declared non-disabled","Black","London","London","775","[c]","35160","32320"
"Leaver CS","2023","Declared non-disabled","Black","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North West (England)","Outside London","90","[c]","30280","27570"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South East (England)","Outside London","100","[c]","32140","29290"
"Leaver CS","2023","Declared non-disabled","Black","South West (England)","Outside London","60","[c]","32890","31990"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","West Midlands (England)","Outside London","125","[c]","29210","27570"
"Leaver CS","2023","Declared non-disabled","Black","Yorkshire and The Humber","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East of England","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","London","285","[c]","39010","34020"
"Leaver CS","2023","Declared non-disabled","Mixed","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North West (England)","Outside London","50","[c]","30730","26720"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South East (England)","Outside London","65","[c]","33980","29290"
"Leaver CS","2023","Declared non-disabled","Mixed","South West (England)","Outside London","60","[c]","33160","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Outside London","50","[c]","28710","27570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","London","105","[c]","43360","36910"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East Midlands (England)","Outside London","35","[c]","31680","27840"
"Leaver CS","2023","Declared non-disabled","Undeclared","East of England","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","London","150","[c]","41000","36130"
"Leaver CS","2023","Declared non-disabled","Undeclared","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North West (England)","Outside London","75","[c]","29590","26630"
"Leaver CS","2023","Declared non-disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Scotland","Outside London","40","[c]","32490","27010"
"Leaver CS","2023","Declared non-disabled","Undeclared","South East (England)","Outside London","90","[c]","31720","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","South West (England)","Outside London","55","[c]","34970","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Wales","Outside London","35","[c]","29810","22170"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Midlands (England)","Outside London","55","[c]","27510","27260"
"Leaver CS","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Outside London","40","[c]","28780","26670"
"Leaver CS","2023","Declared non-disabled","Unknown","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East of England","Outside London","40","[c]","35180","26670"
"Leaver CS","2023","Declared non-disabled","Unknown","London","London","115","[c]","46230","37090"
"Leaver CS","2023","Declared non-disabled","Unknown","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","North West (England)","Outside London","105","[c]","27140","22150"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Scotland","Outside London","65","[c]","25350","22080"
"Leaver CS","2023","Declared non-disabled","Unknown","South East (England)","Outside London","70","[c]","32870","27570"
"Leaver CS","2023","Declared non-disabled","Unknown","South West (England)","Outside London","105","[c]","33440","32180"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Wales","Outside London","45","[c]","30190","24190"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands (England)","Outside London","50","[c]","30760","22150"
"Leaver CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","55","[c]","33000","25420"
"Leaver CS","2023","Declared non-disabled","White","East Midlands (England)","Outside London","1120","[c]","30560","27570"
"Leaver CS","2023","Declared non-disabled","White","East of England","Outside London","1235","[c]","32250","28120"
"Leaver CS","2023","Declared non-disabled","White","London","London","3420","[c]","47940","42490"
"Leaver CS","2023","Declared non-disabled","White","North East (England)","Outside London","1305","[c]","29700","25830"
"Leaver CS","2023","Declared non-disabled","White","North West (England)","Outside London","2470","[c]","30800","27570"
"Leaver CS","2023","Declared non-disabled","White","Northern Ireland","Outside London","135","[c]","32480","23390"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Overseas","35","[c]","52560","43750"
"Leaver CS","2023","Declared non-disabled","White","Scotland","Outside London","1775","[c]","32710","27570"
"Leaver CS","2023","Declared non-disabled","White","South East (England)","Outside London","2225","[c]","31890","27570"
"Leaver CS","2023","Declared non-disabled","White","South West (England)","Outside London","2400","[c]","34930","31000"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","50","[c]","34090","28120"
"Leaver CS","2023","Declared non-disabled","White","Wales","Outside London","1525","[c]","30810","25830"
"Leaver CS","2023","Declared non-disabled","White","West Midlands (England)","Outside London","1325","[c]","31340","27570"
"Leaver CS","2023","Declared non-disabled","White","Yorkshire and The Humber","Outside London","1515","[c]","33250","28030"
"Leaver CS","2023","Undeclared","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","London","60","[c]","35500","32520"
"Leaver CS","2023","Undeclared","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","London","45","[c]","34450","31790"
"Leaver CS","2023","Undeclared","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
