"Status","Year","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - West and North West","Barnet","Female","180","[c]","34520","31470"
"Leaver CS","2023","Outer London - West and North West","Barnet","Male","80","[c]","38840","32520"
"Leaver CS","2023","Outer London - West and North West","Brent","Female","45","[c]","31080","31060"
"Leaver CS","2023","Outer London - West and North West","Brent","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - West and North West","Ealing","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - West and North West","Ealing","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - West and North West","Harrow and Hillingdon","Female","120","[c]","31080","31060"
"Leaver CS","2023","Outer London - West and North West","Harrow and Hillingdon","Male","125","[c]","33420","30410"
"Leaver CS","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","210","[c]","30750","29840"
"Leaver CS","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","170","[c]","33070","30230"
"Leaver CS","2023","Overseas","Overseas","Female","70","[c]","51350","48650"
"Leaver CS","2023","Overseas","Overseas","Male","80","[c]","49690","44760"
"Leaver CS","2023","Shropshire and Staffordshire","Shropshire","Female","55","[c]","31550","26740"
"Leaver CS","2023","Shropshire and Staffordshire","Shropshire","Male","75","[c]","29920","29670"
"Leaver CS","2023","Shropshire and Staffordshire","Staffordshire CC","Female","225","[c]","29950","27570"
"Leaver CS","2023","Shropshire and Staffordshire","Staffordshire CC","Male","220","[c]","30830","27570"
"Leaver CS","2023","Shropshire and Staffordshire","Stoke-on-Trent","Female","150","[c]","24940","21690"
"Leaver CS","2023","Shropshire and Staffordshire","Stoke-on-Trent","Male","75","[c]","24970","21780"
"Leaver CS","2023","Shropshire and Staffordshire","Telford and Wrekin","Female","85","[c]","28470","27570"
"Leaver CS","2023","Shropshire and Staffordshire","Telford and Wrekin","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","155","[c]","24080","21690"
"Leaver CS","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","115","[c]","30220","27450"
"Leaver CS","2023","South Yorkshire","Sheffield","Female","250","[c]","32270","27570"
"Leaver CS","2023","South Yorkshire","Sheffield","Male","230","[c]","33670","27570"
"Leaver CS","2023","Southern Scotland","Dumfries and Galloway","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","Dumfries and Galloway","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","35","[c]","25700","24490"
"Leaver CS","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","50","[c]","28650","25540"
"Leaver CS","2023","Southern Scotland","Scottish Borders","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","Scottish Borders","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","South Ayrshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","South Ayrshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southern Scotland","South Lanarkshire","Female","170","[c]","29540","27570"
"Leaver CS","2023","Southern Scotland","South Lanarkshire","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Brighton and Hove","Female","75","[c]","30130","27570"
"Leaver CS","2023","Surrey, East and West Sussex","Brighton and Hove","Male","30","[c]","34080","28660"
"Leaver CS","2023","Surrey, East and West Sussex","East Surrey","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","East Surrey","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","East Sussex CC","Female","130","[c]","27180","26780"
"Leaver CS","2023","Surrey, East and West Sussex","East Sussex CC","Male","100","[c]","28810","27490"
"Leaver CS","2023","Surrey, East and West Sussex","West Surrey","Female","175","[c]","31740","29290"
"Leaver CS","2023","Surrey, East and West Sussex","West Surrey","Male","100","[c]","32920","29720"
"Leaver CS","2023","Surrey, East and West Sussex","West Sussex (North East)","Female","75","[c]","29050","27570"
"Leaver CS","2023","Surrey, East and West Sussex","West Sussex (North East)","Male","65","[c]","30320","27570"
"Leaver CS","2023","Surrey, East and West Sussex","West Sussex (South West)","Female","70","[c]","30170","27570"
"Leaver CS","2023","Surrey, East and West Sussex","West Sussex (South West)","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Darlington","Female","50","[c]","35050","30330"
"Leaver CS","2023","Tees Valley and Durham","Darlington","Male","45","[c]","37360","31440"
"Leaver CS","2023","Tees Valley and Durham","Durham","Female","325","[c]","26250","22400"
"Leaver CS","2023","Tees Valley and Durham","Durham","Male","265","[c]","26910","22460"
"Leaver CS","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","South Teesside","Female","55","[c]","26960","22870"
"Leaver CS","2023","Tees Valley and Durham","South Teesside","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","150","[c]","31540","28120"
"Leaver CS","2023","Unknown","Unknown","Male","270","[c]","37660","33480"
"Leaver CS","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","75","[c]","27510","23700"
"Leaver CS","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","135","[c]","33320","30930"
"Leaver CS","2023","West Central Scotland","Glasgow City","Female","545","[c]","31390","27570"
"Leaver CS","2023","West Central Scotland","Glasgow City","Male","510","[c]","33600","28490"
"Leaver CS","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","30","[c]","27680","24600"
"Leaver CS","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","40","[c]","32270","28120"
"Leaver CS","2023","West Central Scotland","North Lanarkshire","Female","80","[c]","24950","21690"
"Leaver CS","2023","West Central Scotland","North Lanarkshire","Male","55","[c]","28180","22500"
"Leaver CS","2023","West Midlands","Birmingham","Female","660","[c]","30760","26820"
"Leaver CS","2023","West Midlands","Birmingham","Male","485","[c]","33070","26960"
"Leaver CS","2023","West Midlands","Coventry","Female","135","[c]","35560","30330"
"Leaver CS","2023","West Midlands","Coventry","Male","75","[c]","43640","37890"
"Leaver CS","2023","West Midlands","Dudley","Female","55","[c]","25160","21690"
"Leaver CS","2023","West Midlands","Dudley","Male","35","[c]","25410","26750"
"Leaver CS","2023","West Midlands","Sandwell","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Sandwell","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Solihull","Female","30","[c]","29170","26770"
"Leaver CS","2023","West Midlands","Solihull","Male","30","[c]","28900","26780"
"Leaver CS","2023","West Midlands","Walsall","Female","50","[c]","24270","21690"
"Leaver CS","2023","West Midlands","Walsall","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Wolverhampton","Female","70","[c]","27700","23710"
"Leaver CS","2023","West Midlands","Wolverhampton","Male","30","[c]","30320","26810"
"Leaver CS","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","40","[c]","26300","21690"
"Leaver CS","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Central Valleys","Female","100","[c]","27180","21690"
"Leaver CS","2023","West Wales and The Valleys","Central Valleys","Male","60","[c]","31160","27840"
"Leaver CS","2023","West Wales and The Valleys","Conwy and Denbighshire","Female","35","[c]","33160","28120"
"Leaver CS","2023","West Wales and The Valleys","Conwy and Denbighshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Gwent Valleys","Female","85","[c]","25400","21690"
"Leaver CS","2023","West Wales and The Valleys","Gwent Valleys","Male","30","[c]","25760","21690"
"Leaver CS","2023","West Wales and The Valleys","Gwynedd","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Gwynedd","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Isle of Anglesey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","South West Wales","Female","50","[c]","29920","27150"
"Leaver CS","2023","West Wales and The Valleys","South West Wales","Male","45","[c]","30530","26520"
"Leaver CS","2023","West Wales and The Valleys","Swansea","Female","450","[c]","24530","22500"
"Leaver CS","2023","West Wales and The Valleys","Swansea","Male","300","[c]","28580","22500"
"Leaver CS","2023","West Yorkshire","Bradford","Female","155","[c]","26210","27170"
"Leaver CS","2023","West Yorkshire","Bradford","Male","90","[c]","25330","27570"
"Leaver CS","2023","West Yorkshire","Calderdale and Kirklees","Female","50","[c]","28370","28120"
"Leaver CS","2023","West Yorkshire","Calderdale and Kirklees","Male","45","[c]","28030","27570"
"Leaver CS","2023","West Yorkshire","Leeds","Female","610","[c]","35260","30720"
"Leaver CS","2023","West Yorkshire","Leeds","Male","585","[c]","38510","30880"
"Leaver CS","2023","West Yorkshire","Wakefield","Female","95","[c]","34450","28850"
"Leaver CS","2023","West Yorkshire","Wakefield","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Luton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Cheshire East","Female","40","[c]","28560","24070"
"Leaver Dept.","2023","Cheshire","Cheshire East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Warrington","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Warrington","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","East Cumbria","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","West Cumbria","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Derby","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Derby","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","East Derbyshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Nottingham","Female","105","[c]","30810","28120"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Nottingham","Male","70","[c]","35030","27570"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Devon CC","Female","55","[c]","28490","25400"
"Leaver Dept.","2023","Devon","Devon CC","Male","40","[c]","28100","25920"
"Leaver Dept.","2023","Devon","Plymouth","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Plymouth","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Dorset","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Dorset","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Somerset CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Somerset CC","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Cambridgeshire CC","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Cambridgeshire CC","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","North and West Norfolk","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Norwich and East Norfolk","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Norwich and East Norfolk","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Peterborough","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Peterborough","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Suffolk CC","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Suffolk CC","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Cardiff and Vale of Glamorgan","Female","190","[c]","34340","31180"
"Leaver Dept.","2023","East Wales","Cardiff and Vale of Glamorgan","Male","115","[c]","39430","33540"
"Leaver Dept.","2023","East Wales","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Flintshire and Wrexham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Monmouthshire and Newport","Female","120","[c]","33240","31060"
"Leaver Dept.","2023","East Wales","Monmouthshire and Newport","Male","70","[c]","37960","31560"
"Leaver Dept.","2023","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Angus and Dundee City","Female","70","[c]","24050","21690"
"Leaver Dept.","2023","Eastern Scotland","Angus and Dundee City","Male","40","[c]","24780","21690"
"Leaver Dept.","2023","Eastern Scotland","City of Edinburgh","Female","120","[c]","39500","32510"
"Leaver Dept.","2023","Eastern Scotland","City of Edinburgh","Male","120","[c]","40480","35920"
"Leaver Dept.","2023","Eastern Scotland","Clackmannanshire and Fife","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","East Lothian and Midlothian","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Falkirk","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Perth and Kinross, and Stirling","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Perth and Kinross, and Stirling","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Southend-on-Sea","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","West Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","West Essex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","75","[c]","36870","34060"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","65","[c]","41830","40430"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","180","[c]","38070","34390"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","100","[c]","37210","33070"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","45","[c]","38690","37100"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","40","[c]","41630","38070"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","Female","170","[c]","31640","28120"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","Male","155","[c]","31420","28120"
"Leaver Dept.","2023","Greater Manchester","Manchester","Female","190","[c]","35570","31040"
"Leaver Dept.","2023","Greater Manchester","Manchester","Male","150","[c]","36960","33130"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","Male","40","[c]","38650","39890"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","Female","70","[c]","30060","28120"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","Male","35","[c]","31710","30210"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","Female","95","[c]","31390","31060"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lambeth","Female","55","[c]","46280","40210"
"Leaver Dept.","2023","Inner London - East","Lambeth","Male","45","[c]","46370","41290"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","Female","205","[c]","42070","35650"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","Male","180","[c]","43910","35650"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","Female","40","[c]","35780","32520"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","Male","30","[c]","38530","32380"
"Leaver Dept.","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Wandsworth","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Wandsworth","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Westminster","Female","2850","[c]","44370","40050"
"Leaver Dept.","2023","Inner London - West","Westminster","Male","2235","[c]","46200","40600"
"Leaver Dept.","2023","Kent","East Kent","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","East Kent","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Mid Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Mid Kent","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
