"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Internal Audit","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","EO","Heterosexual / straight","40","[c]","28780","27760"
"Leaver CS","2023","Legal","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","G6/G7","Heterosexual / straight","260","[c]","60300","56450"
"Leaver CS","2023","Legal","Legal","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","G6/G7","Unknown","95","[c]","61580","61660"
"Leaver CS","2023","Legal","Legal","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SEO/HEO","Heterosexual / straight","60","[c]","40490","38760"
"Leaver CS","2023","Legal","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Legal","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","AA/AO","Heterosexual / straight","120","[c]","22900","22870"
"Leaver CS","2023","Legal","Operational Delivery","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","EO","Heterosexual / straight","60","[c]","28220","28200"
"Leaver CS","2023","Legal","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tax","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Geography","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","G6/G7","Heterosexual / straight","70","[c]","78230","77470"
"Leaver CS","2023","No function","Inspector of Education and Training","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","50","[c]","51110","52750"
"Leaver CS","2023","No function","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","EO","Heterosexual / straight","60","[c]","28610","29250"
"Leaver CS","2023","No function","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","SEO/HEO","Heterosexual / straight","40","[c]","39370","39000"
"Leaver CS","2023","No function","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Intelligence Analysis","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","International Trade","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
