"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Female","20","15","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Female","35","35","43350","42580"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Male","30","30","[c]","[c]"
"In post","2023","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Male","15","15","[c]","[c]"
"In post","2023","Mixed","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Female","25","20","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Male","15","15","[c]","[c]"
"In post","2023","Mixed","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Female","55","55","48010","42860"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Male","35","35","47400","41640"
"In post","2023","Mixed","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","Male","5","5","[c]","[c]"
"In post","2023","Mixed","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Female","20","20","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Male","10","10","[c]","[c]"
"In post","2023","Mixed","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Female","10","10","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Male","20","20","[c]","[c]"
"In post","2023","Mixed","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Female","10","10","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","The National Archives","Female","15","10","[c]","[c]"
"In post","2023","Mixed","The National Archives","Male","10","10","[c]","[c]"
"In post","2023","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Health Security Agency","Female","85","80","41380","38320"
"In post","2023","Mixed","UK Health Security Agency","Male","35","35","55400","50270"
"In post","2023","Mixed","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Male","5","5","[c]","[c]"
"In post","2023","Mixed","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","Female","65","60","34010","31560"
"In post","2023","Mixed","UK Statistics Authority","Male","45","45","37230","33000"
"In post","2023","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Female","25","25","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Male","15","15","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Female","40","35","44350","41700"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Male","30","30","40880","32460"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Female","35","35","42890","41870"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Female","40","35","37780","32330"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Female","40","35","38590","35550"
"In post","2023","Other ethnicity","Crown Prosecution Service","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Defence Science and Technology Laboratory","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","35","35","48890","42860"
"In post","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","35","35","53720","55120"
"In post","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Education (excl. agencies)","Female","30","30","51860","51360"
"In post","2023","Other ethnicity","Department for Education (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for International Trade","Female","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Transport (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Department for Transport (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Female","260","235","30090","28120"
"In post","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Male","190","185","31550","28120"
"In post","2023","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Standards Agency","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","FCDO Services","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Female","60","60","47640","44290"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Male","55","55","52710","54800"
"In post","2023","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Actuary's Department","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Internal Audit Agency","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Government Internal Audit Agency","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Legal Department","Female","30","25","[c]","[c]"
"In post","2023","Other ethnicity","Government Legal Department","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Courts and Tribunals Service","Female","75","65","30240","25480"
"In post","2023","Other ethnicity","HM Courts and Tribunals Service","Male","30","30","26490","23000"
"In post","2023","Other ethnicity","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Prison and Probation Service","Female","155","150","33100","30440"
"In post","2023","Other ethnicity","HM Prison and Probation Service","Male","190","185","34710","32920"
"In post","2023","Other ethnicity","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","Female","145","135","37880","34700"
"In post","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","Male","125","120","38350","35000"
"In post","2023","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","HM Treasury (excl. agencies)","Female","40","40","44020","36320"
"In post","2023","Other ethnicity","HM Treasury (excl. agencies)","Male","70","70","46070","53550"
"In post","2023","Other ethnicity","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Health and Safety Executive","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Health and Safety Executive","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Home Office","Female","125","110","35080","30720"
"In post","2023","Other ethnicity","Home Office","Male","115","110","34060","29890"
"In post","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intellectual Property Office","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal Aid Agency","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Maritime and Coastguard Agency","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Maritime and Coastguard Agency","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Female","15","10","[c]","[c]"
