"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
