"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Wales","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","White","West Midlands (England)","Outside London","AA/AO","785","[c]","21880","21690"
"Leaver CS","2023","White","West Midlands (England)","Outside London","EO","505","[c]","27950","28000"
"Leaver CS","2023","White","West Midlands (England)","Outside London","G6/G7","140","[c]","61210","56900"
"Leaver CS","2023","White","West Midlands (England)","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","West Midlands (England)","Outside London","SEO/HEO","300","[c]","38230","37300"
"Leaver CS","2023","White","West Midlands (England)","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","AA/AO","795","[c]","22210","21690"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","EO","535","[c]","27740","27570"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","G6/G7","215","[c]","60220","58010"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","SEO/HEO","435","[c]","36820","36050"
"Leaver CS","2023","White","Yorkshire and The Humber","Outside London","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","London","London","AA/AO","55","[c]","24870","25480"
"Leaver Dept.","2023","Asian","London","London","EO","200","[c]","30420","31060"
"Leaver Dept.","2023","Asian","London","London","G6/G7","145","[c]","59750","58460"
"Leaver Dept.","2023","Asian","London","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","London","London","SEO/HEO","335","[c]","37530","35960"
"Leaver Dept.","2023","Asian","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","EO","45","[c]","27420","28120"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","AA/AO","45","[c]","21570","21690"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","EO","75","[c]","27240","27570"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","EO","45","[c]","27200","27570"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","London","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","London","EO","110","[c]","30570","31060"
"Leaver Dept.","2023","Black","London","London","G6/G7","35","[c]","57050","56110"
"Leaver Dept.","2023","Black","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","London","SEO/HEO","175","[c]","37690","36180"
"Leaver Dept.","2023","Black","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","London","EO","55","[c]","30230","29890"
"Leaver Dept.","2023","Mixed","London","London","G6/G7","65","[c]","58180","56430"
"Leaver Dept.","2023","Mixed","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","London","SEO/HEO","135","[c]","38870","38190"
"Leaver Dept.","2023","Mixed","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
