"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","SEO/HEO","Heterosexual / straight","30","[c]","39130","39230"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","G6/G7","Heterosexual / straight","60","[c]","60370","59150"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SEO/HEO","Heterosexual / straight","75","[c]","37730","38470"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","EO","Heterosexual / straight","30","[c]","29120","28080"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SEO/HEO","Heterosexual / straight","90","[c]","38910","39460"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","SEO/HEO","Heterosexual / straight","45","[c]","38800","37690"
"Leaver CS","2023","Digital, Data and Technology","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","Heterosexual / straight","35","[c]","60400","57160"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Economics","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","G6/G7","Heterosexual / straight","35","[c]","58450","55630"
"Leaver CS","2023","Economics","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SEO/HEO","Heterosexual / straight","35","[c]","34890","33570"
"Leaver CS","2023","Economics","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","G6/G7","Heterosexual / straight","40","[c]","60940","58610"
"Leaver CS","2023","Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SEO/HEO","Heterosexual / straight","50","[c]","42280","42480"
"Leaver CS","2023","Finance","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
