"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","AO","30","30","25690","27490"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","EO","70","65","28140","27450"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","HEO","20","20","33480","33770"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","EO","15","10","27900","27400"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","EO","20","15","28300","27450"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","EO","25","20","27580","27420"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","AO","10","10","27320","27490"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","EO","65","60","28190","27450"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","HEO","10","10","33100","32810"
"In post","2023","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","20","20","25990","25580"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","60","55","27860","27400"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","AO","15","10","27400","27490"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","EO","70","65","28300","27400"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","HEO","10","10","32980","32950"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","AO","20","15","27470","28590"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","EO","105","100","31180","27450"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","HEO","25","20","35350","34530"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Kent","SEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","AO","35","30","28380","28900"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","EO","100","90","29920","27450"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","HEO","15","15","35240","33980"
"In post","2023","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","EO","20","15","27910","27450"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","AO","20","15","26470","27490"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","EO","45","40","28510","27450"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","HEO","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","AO","20","20","27430","27490"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","EO","35","30","28250","27450"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","50","45","24920","22500"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","150","135","28120","27400"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","20","20","52880","50840"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","90","85","33100","32670"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","60","55","41590","40820"
"In post","2023","Driver and Vehicle Standards Agency","Wales","East Wales","AO","25","25","27180","27490"
"In post","2023","Driver and Vehicle Standards Agency","Wales","East Wales","EO","55","50","29010","27450"
"In post","2023","Driver and Vehicle Standards Agency","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Wales","East Wales","HEO","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Wales","East Wales","SEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","AO","160","150","22910","22500"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","EO","140","130","27750","27190"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","G7","20","20","54410","51540"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","HEO","85","85","32770","31940"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","SEO","60","60","42710","41500"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","55","55","28240","27400"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","10","10","33810","33110"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","AO","45","40","27040","27490"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","EO","90","85","29450","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","HEO","20","20","33560","33020"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","AO","40","35","25720","27490"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","EO","100","95","27650","27400"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","HEO","20","20","32510","32430"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","15","15","27600","27490"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","40","40","29050","27450"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","EO","30","30","27850","27400"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","AO","25","25","26690","27490"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","EO","55","55","28210","27450"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","HEO","10","10","33780","33400"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","AA","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","AO","110","100","23660","22500"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","EO","110","105","27800","27400"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","HEO","25","25","33090","32670"
"In post","2023","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","AA","15","15","24160","24890"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","EO","10","10","30060","29450"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","G6","40","40","79120","81110"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","G7","25","25","59160","54870"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Highlands and Islands","G6","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","North Eastern Scotland","G6","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","West Central Scotland","AA","20","15","23640","23340"
"In post","2023","Education Scotland","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","West Central Scotland","EO","10","10","31590","29450"
"In post","2023","Education Scotland","Scotland","West Central Scotland","G6","105","100","77870","81110"
"In post","2023","Education Scotland","Scotland","West Central Scotland","G7","40","35","60240","63850"
"In post","2023","Education Scotland","Scotland","West Central Scotland","HEO","15","15","36380","37330"
"In post","2023","Education Scotland","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scotland","West Central Scotland","SEO","30","25","48710","49860"
"In post","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","10","10","31350","30890"
"In post","2023","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","EO","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","G6","15","15","68830","67010"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","G7","25","25","56420","56040"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","HEO","25","25","35370","34560"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","Inner London - West","SEO","40","35","43050","42170"
"In post","2023","Education and Skills Funding Agency","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","SEO","10","10","38520","37740"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","G6","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","G7","25","20","51730","51910"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","HEO","30","30","31110","31080"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","SEO","30","30","38670","37590"
"In post","2023","Education and Skills Funding Agency","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","EO","10","10","26370","25900"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","G7","20","20","52090","51910"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","HEO","30","30","31020","30330"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","Greater Manchester","SEO","35","35","38840","37880"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","52100","51360"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","15","31530","30330"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","20","20","39740","37880"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","G6","15","15","63850","63510"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","G7","50","50","52180","51910"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","HEO","45","40","31880","31080"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","West Midlands","SEO","55","55","39530","37880"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","EO","15","15","26510","26940"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","G6","10","10","64720","62880"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","G7","20","20","51870","51640"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","HEO","35","30","30810","30330"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","SEO","50","50","38640","38070"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","G7","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Estyn","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","East Wales","AO","15","10","24680","25620"
"In post","2023","Estyn","Wales","East Wales","EO","25","20","29990","30610"
"In post","2023","Estyn","Wales","East Wales","G6","35","35","79350","78500"
"In post","2023","Estyn","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","East Wales","HEO","5","5","[c]","[c]"
"In post","2023","Estyn","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","East Wales","SEO","5","5","[c]","[c]"
"In post","2023","Estyn","Wales","West Wales and The Valleys","G6","30","30","76760","78500"
"In post","2023","Estyn","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","Inner London - West","AO","30","30","32420","29350"
"In post","2023","FCDO Services","London","Inner London - West","EO","20","20","33150","31790"
"In post","2023","FCDO Services","London","Inner London - West","G6","10","10","79150","79530"
"In post","2023","FCDO Services","London","Inner London - West","G7","50","45","64370","63000"
"In post","2023","FCDO Services","London","Inner London - West","HEO","30","30","39460","38500"
"In post","2023","FCDO Services","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","Inner London - West","SEO","30","30","48190","47480"
"In post","2023","FCDO Services","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","Overseas","EO","25","25","29080","28840"
"In post","2023","FCDO Services","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","Overseas","G7","15","15","58470","57070"
"In post","2023","FCDO Services","Overseas","Overseas","HEO","40","40","38010","37170"
"In post","2023","FCDO Services","Overseas","Overseas","SEO","40","40","45980","43750"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","100","100","26500","26100"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","170","165","29880","29400"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","30","30","75990","74190"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","120","100","60360","58880"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","155","150","37030","35300"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","10","[c]","[c]"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","170","165","46250","45500"
"In post","2023","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","65","65","24190","23800"
"In post","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","15","28050","28090"
"In post","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","EO","20","15","28160","28090"
"In post","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East Midlands (England)","Lincolnshire","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","SEO","10","10","41880","41780"
"In post","2023","Food Standards Agency","East of England","East Anglia","EO","40","35","28390","28090"
"In post","2023","Food Standards Agency","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","East Anglia","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","East Anglia","HEO","10","10","32250","31730"
"In post","2023","Food Standards Agency","East of England","East Anglia","SEO","15","15","39440","38670"
"In post","2023","Food Standards Agency","East of England","Essex","EO","15","15","30180","30540"
"In post","2023","Food Standards Agency","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Essex","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East of England","Essex","SEO","10","10","41040","41150"
"In post","2023","Food Standards Agency","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - East","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - East","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - West","EO","10","10","[c]","[c]"
