"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Estyn","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Estyn","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
