"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Mixed","The National Archives","10","5","[c]","[c]"
"In post","2023","30-39","Mixed","UK Export Finance","10","10","[c]","[c]"
"In post","2023","30-39","Mixed","UK Statistics Authority","30","30","37410","37720"
"In post","2023","30-39","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Mixed","Welsh Government","25","25","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Attorney General's Departments","25","25","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Cabinet Office","20","20","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for Business, Energy and Industrial Strategy","30","30","47400","42460"
"In post","2023","30-39","Other ethnicity","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for Education","20","20","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for Environment, Food and Rural Affairs","25","25","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for International Trade","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for Levelling Up, Housing and Communities","20","20","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Department for Transport","30","30","36560","35400"
"In post","2023","30-39","Other ethnicity","Department for Work and Pensions","80","75","31950","32520"
"In post","2023","30-39","Other ethnicity","Department of Health and Social Care","25","25","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Foreign, Commonwealth and Development Office","35","35","49800","53050"
"In post","2023","30-39","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","HM Revenue and Customs","60","60","37730","35000"
"In post","2023","30-39","Other ethnicity","HM Treasury","45","45","52560","54110"
"In post","2023","30-39","Other ethnicity","Home Office","65","60","36200","30900"
"In post","2023","30-39","Other ethnicity","Ministry of Defence","10","10","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Ministry of Justice","115","110","32230","30880"
"In post","2023","30-39","Other ethnicity","National Crime Agency","15","15","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Scottish Government","30","30","[c]","[c]"
"In post","2023","30-39","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other ethnicity","Welsh Government","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Attorney General's Departments","50","45","44850","49530"
"In post","2023","30-39","Undeclared","Cabinet Office","85","85","49400","54230"
"In post","2023","30-39","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","120","115","48590","48650"
"In post","2023","30-39","Undeclared","Department for Digital, Culture, Media and Sport","20","20","[c]","[c]"
"In post","2023","30-39","Undeclared","Department for Education","85","85","46210","51360"
"In post","2023","30-39","Undeclared","Department for Environment, Food and Rural Affairs","110","105","34900","33830"
"In post","2023","30-39","Undeclared","Department for International Trade","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Department for Levelling Up, Housing and Communities","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Department for Transport","200","190","36910","31660"
"In post","2023","30-39","Undeclared","Department for Work and Pensions","495","465","30300","28120"
"In post","2023","30-39","Undeclared","Department of Health and Social Care","80","70","44040","41950"
"In post","2023","30-39","Undeclared","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","Foreign, Commonwealth and Development Office","70","70","47720","44450"
"In post","2023","30-39","Undeclared","HM Land Registry","10","10","[c]","[c]"
"In post","2023","30-39","Undeclared","HM Revenue and Customs","345","330","37790","34700"
"In post","2023","30-39","Undeclared","HM Treasury","45","45","54280","54270"
"In post","2023","30-39","Undeclared","Home Office","235","225","35570","32000"
"In post","2023","30-39","Undeclared","Ministry of Defence","440","430","41440","41030"
"In post","2023","30-39","Undeclared","Ministry of Justice","545","525","33010","31310"
"In post","2023","30-39","Undeclared","National Crime Agency","55","55","40880","38310"
"In post","2023","30-39","Undeclared","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Office of Gas and Electricity Markets","25","25","[c]","[c]"
"In post","2023","30-39","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Office of Rail and Road","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Scottish Government","150","145","39260","37060"
"In post","2023","30-39","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","UK Export Finance","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","UK Statistics Authority","30","30","41010","37760"
"In post","2023","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Undeclared","Welsh Government","40","35","41250","38140"
"In post","2023","30-39","Unknown","Attorney General's Departments","200","190","47430","51210"
"In post","2023","30-39","Unknown","Cabinet Office","420","410","50910","55790"
"In post","2023","30-39","Unknown","Chancellor's other departments","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Charity Commission","40","40","36050","31190"
"In post","2023","30-39","Unknown","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy","650","630","39960","37750"
"In post","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport","65","65","49020","53030"
"In post","2023","30-39","Unknown","Department for Education","195","185","45560","43250"
"In post","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs","435","410","37740","37300"
"In post","2023","30-39","Unknown","Department for International Trade","260","260","51240","55370"
"In post","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities","130","125","48550","50200"
"In post","2023","30-39","Unknown","Department for Transport","680","645","35240","27450"
"In post","2023","30-39","Unknown","Department for Work and Pensions","1395","1285","31000","28120"
"In post","2023","30-39","Unknown","Department of Health and Social Care","555","535","47900","44960"
"In post","2023","30-39","Unknown","Food Standards Agency","50","50","35690","31260"
"In post","2023","30-39","Unknown","Foreign, Commonwealth and Development Office","595","590","50520","53050"
"In post","2023","30-39","Unknown","HM Land Registry","355","340","30060","28080"
"In post","2023","30-39","Unknown","HM Revenue and Customs","4220","4030","32120","28130"
"In post","2023","30-39","Unknown","Home Office","2625","2540","30670","25880"
"In post","2023","30-39","Unknown","Ministry of Defence","1900","1845","38410","36860"
"In post","2023","30-39","Unknown","Ministry of Justice","3425","3255","31510","30090"
"In post","2023","30-39","Unknown","National Crime Agency","105","100","42480","38640"
"In post","2023","30-39","Unknown","Northern Ireland Office","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Office of Gas and Electricity Markets","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Office of the Secretary of State for Scotland","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Scottish Government","2605","2510","34570","31970"
"In post","2023","30-39","Unknown","The National Archives","30","30","[c]","[c]"
"In post","2023","30-39","Unknown","UK Statistics Authority","265","250","36530","37690"
"In post","2023","30-39","Unknown","Welsh Government","70","70","41980","39690"
"In post","2023","30-39","White","Attorney General's Departments","1495","1415","46170","50460"
"In post","2023","30-39","White","Cabinet Office","1720","1680","49430","51290"
"In post","2023","30-39","White","Chancellor's other departments","85","80","61440","54380"
"In post","2023","30-39","White","Charity Commission","70","65","33830","30170"
"In post","2023","30-39","White","Competition and Markets Authority","215","210","64170","61800"
"In post","2023","30-39","White","Department for Business, Energy and Industrial Strategy","2555","2465","45100","42460"
"In post","2023","30-39","White","Department for Digital, Culture, Media and Sport","505","495","53000","53030"
"In post","2023","30-39","White","Department for Education","1640","1575","45710","43250"
"In post","2023","30-39","White","Department for Environment, Food and Rural Affairs","2185","2090","37630","37300"
"In post","2023","30-39","White","Department for International Trade","535","525","52230","55370"
"In post","2023","30-39","White","Department for Levelling Up, Housing and Communities","790","765","50030","52710"
"In post","2023","30-39","White","Department for Transport","2460","2310","34870","27490"
"In post","2023","30-39","White","Department for Work and Pensions","9470","8750","29810","28120"
"In post","2023","30-39","White","Department of Health and Social Care","1470","1410","47120","43270"
"In post","2023","30-39","White","Estyn","15","15","[c]","[c]"
"In post","2023","30-39","White","Food Standards Agency","260","250","39570","38100"
"In post","2023","30-39","White","Foreign, Commonwealth and Development Office","1380","1360","48560","50850"
"In post","2023","30-39","White","HM Land Registry","750","705","31170","28080"
"In post","2023","30-39","White","HM Revenue and Customs","9920","9530","36670","34700"
"In post","2023","30-39","White","HM Treasury","585","570","54510","54440"
"In post","2023","30-39","White","Home Office","5590","5320","34150","29890"
"In post","2023","30-39","White","Ministry of Defence","7880","7615","38110","36170"
"In post","2023","30-39","White","Ministry of Justice","14620","13920","32640","31310"
"In post","2023","30-39","White","National Crime Agency","1085","1060","40670","38640"
"In post","2023","30-39","White","Northern Ireland Office","30","30","[c]","[c]"
"In post","2023","30-39","White","Office for Standards in Education, Children's Services and Skills","350","340","46260","41050"
"In post","2023","30-39","White","Office of Gas and Electricity Markets","390","385","46780","45610"
"In post","2023","30-39","White","Office of Qualifications and Examinations Regulation","60","55","44300","40000"
"In post","2023","30-39","White","Office of Rail and Road","65","60","51240","53410"
"In post","2023","30-39","White","Office of the Secretary of State for Scotland","20","20","[c]","[c]"
"In post","2023","30-39","White","Office of the Secretary of State for Wales","5","5","[c]","[c]"
"In post","2023","30-39","White","Scottish Government","4315","4150","39890","37060"
"In post","2023","30-39","White","The National Archives","75","75","35810","34940"
"In post","2023","30-39","White","UK Export Finance","75","70","58210","55250"
"In post","2023","30-39","White","UK Statistics Authority","1130","1055","38760","37760"
"In post","2023","30-39","White","UK Supreme Court","10","10","[c]","[c]"
"In post","2023","30-39","White","Water Services Regulation Authority","35","35","52170","49500"
"In post","2023","30-39","White","Welsh Government","1070","1020","39930","39690"
"In post","2023","40-49","Asian","Attorney General's Departments","370","335","48040","52020"
"In post","2023","40-49","Asian","Cabinet Office","160","155","52520","56320"
"In post","2023","40-49","Asian","Chancellor's other departments","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Competition and Markets Authority","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Department for Business, Energy and Industrial Strategy","265","260","43400","41060"
"In post","2023","40-49","Asian","Department for Digital, Culture, Media and Sport","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Department for Education","235","230","45450","42170"
"In post","2023","40-49","Asian","Department for Environment, Food and Rural Affairs","150","145","37500","33830"
"In post","2023","40-49","Asian","Department for International Trade","70","70","49410","43540"
"In post","2023","40-49","Asian","Department for Levelling Up, Housing and Communities","95","90","50810","48660"
"In post","2023","40-49","Asian","Department for Transport","165","155","42400","36760"
"In post","2023","40-49","Asian","Department for Work and Pensions","2115","1850","29960","28120"
"In post","2023","40-49","Asian","Department of Health and Social Care","320","310","50340","43190"
"In post","2023","40-49","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Food Standards Agency","30","30","44230","40980"
"In post","2023","40-49","Asian","Foreign, Commonwealth and Development Office","160","160","48960","44450"
"In post","2023","40-49","Asian","HM Land Registry","45","40","33750","28080"
"In post","2023","40-49","Asian","HM Revenue and Customs","1520","1425","36270","34700"
"In post","2023","40-49","Asian","HM Treasury","60","60","51040","47180"
"In post","2023","40-49","Asian","Home Office","1485","1370","34920","30200"
"In post","2023","40-49","Asian","Ministry of Defence","395","380","40460","38020"
"In post","2023","40-49","Asian","Ministry of Justice","1435","1305","33320","29660"
"In post","2023","40-49","Asian","National Crime Agency","90","90","42490","40440"
"In post","2023","40-49","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Office for Standards in Education, Children's Services and Skills","30","30","47580","41050"
"In post","2023","40-49","Asian","Office of Gas and Electricity Markets","40","40","49350","45000"
"In post","2023","40-49","Asian","Office of Qualifications and Examinations Regulation","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Office of Rail and Road","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Scottish Government","100","95","42930","38330"
"In post","2023","40-49","Asian","The National Archives","10","10","[c]","[c]"
"In post","2023","40-49","Asian","UK Export Finance","25","25","[c]","[c]"
"In post","2023","40-49","Asian","UK Statistics Authority","50","45","39290","37720"
"In post","2023","40-49","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Welsh Government","25","25","[c]","[c]"
"In post","2023","40-49","Black","Attorney General's Departments","125","120","44350","42430"
"In post","2023","40-49","Black","Cabinet Office","90","90","47220","41870"
"In post","2023","40-49","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","40-49","Black","Department for Business, Energy and Industrial Strategy","100","100","43100","41060"
"In post","2023","40-49","Black","Department for Digital, Culture, Media and Sport","15","15","[c]","[c]"
"In post","2023","40-49","Black","Department for Education","50","50","43360","37830"
"In post","2023","40-49","Black","Department for Environment, Food and Rural Affairs","65","65","36900","33830"
"In post","2023","40-49","Black","Department for International Trade","30","25","[c]","[c]"
"In post","2023","40-49","Black","Department for Levelling Up, Housing and Communities","40","40","43740","37540"
"In post","2023","40-49","Black","Department for Transport","55","55","42280","39820"
"In post","2023","40-49","Black","Department for Work and Pensions","820","760","31010","31280"
"In post","2023","40-49","Black","Department of Health and Social Care","105","100","46040","41890"
"In post","2023","40-49","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Food Standards Agency","5","5","[c]","[c]"
"In post","2023","40-49","Black","Foreign, Commonwealth and Development Office","65","65","44730","40280"
"In post","2023","40-49","Black","HM Land Registry","10","10","[c]","[c]"
"In post","2023","40-49","Black","HM Revenue and Customs","530","520","36430","34700"
"In post","2023","40-49","Black","HM Treasury","10","10","[c]","[c]"
"In post","2023","40-49","Black","Home Office","450","420","35890","31230"
"In post","2023","40-49","Black","Ministry of Defence","220","215","37680","34570"
"In post","2023","40-49","Black","Ministry of Justice","930","895","33050","31270"
"In post","2023","40-49","Black","National Crime Agency","30","30","39470","38790"
"In post","2023","40-49","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Office for Standards in Education, Children's Services and Skills","15","15","[c]","[c]"
"In post","2023","40-49","Black","Office of Gas and Electricity Markets","30","30","43430","42070"
"In post","2023","40-49","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Office of Rail and Road","5","5","[c]","[c]"
"In post","2023","40-49","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Scottish Government","40","40","40690","37060"
"In post","2023","40-49","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","UK Export Finance","15","15","[c]","[c]"
"In post","2023","40-49","Black","UK Statistics Authority","35","35","33820","31560"
"In post","2023","40-49","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Welsh Government","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Attorney General's Departments","95","90","52390","53870"
"In post","2023","40-49","Mixed","Cabinet Office","55","55","58060","56430"
"In post","2023","40-49","Mixed","Chancellor's other departments","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Department for Business, Energy and Industrial Strategy","65","60","50030","55120"
"In post","2023","40-49","Mixed","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2023","40-49","Mixed","Department for Education","50","50","50740","51520"
"In post","2023","40-49","Mixed","Department for Environment, Food and Rural Affairs","65","65","42980","37510"
"In post","2023","40-49","Mixed","Department for International Trade","20","20","[c]","[c]"
"In post","2023","40-49","Mixed","Department for Levelling Up, Housing and Communities","20","20","[c]","[c]"
"In post","2023","40-49","Mixed","Department for Transport","45","45","43470","39430"
"In post","2023","40-49","Mixed","Department for Work and Pensions","355","325","30160","28120"
"In post","2023","40-49","Mixed","Department of Health and Social Care","55","50","51410","54090"
"In post","2023","40-49","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","40-49","Mixed","Foreign, Commonwealth and Development Office","65","65","54860","56100"
"In post","2023","40-49","Mixed","HM Land Registry","15","15","[c]","[c]"
"In post","2023","40-49","Mixed","HM Revenue and Customs","205","195","40420","35000"
"In post","2023","40-49","Mixed","HM Treasury","10","5","[c]","[c]"
"In post","2023","40-49","Mixed","Home Office","175","165","37540","32080"
"In post","2023","40-49","Mixed","Ministry of Defence","160","155","41810","38790"
"In post","2023","40-49","Mixed","Ministry of Justice","450","425","36240","32980"
"In post","2023","40-49","Mixed","National Crime Agency","20","20","[c]","[c]"
"In post","2023","40-49","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2023","40-49","Mixed","Office of Gas and Electricity Markets","10","10","[c]","[c]"
"In post","2023","40-49","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Scottish Government","45","45","50900","45120"
"In post","2023","40-49","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","UK Statistics Authority","25","20","[c]","[c]"
"In post","2023","40-49","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Mixed","Welsh Government","20","20","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Attorney General's Departments","25","20","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Cabinet Office","10","10","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Business, Energy and Industrial Strategy","25","25","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Education","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Environment, Food and Rural Affairs","25","25","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for International Trade","5","5","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Levelling Up, Housing and Communities","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Transport","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Department for Work and Pensions","95","90","30770","28120"
"In post","2023","40-49","Other ethnicity","Department of Health and Social Care","40","35","50060","42520"
"In post","2023","40-49","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Foreign, Commonwealth and Development Office","35","35","52530","56310"
"In post","2023","40-49","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","HM Revenue and Customs","75","75","41660","35000"
"In post","2023","40-49","Other ethnicity","HM Treasury","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Home Office","65","60","36440","31400"
"In post","2023","40-49","Other ethnicity","Ministry of Defence","10","10","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Ministry of Justice","120","115","35850","32790"
"In post","2023","40-49","Other ethnicity","National Crime Agency","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Scottish Government","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Welsh Government","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Attorney General's Departments","65","60","53700","55170"
"In post","2023","40-49","Undeclared","Cabinet Office","85","85","53920","56430"
"In post","2023","40-49","Undeclared","Chancellor's other departments","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Competition and Markets Authority","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","115","110","48480","47000"
"In post","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Department for Education","80","75","48590","51360"
"In post","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","165","155","36500","33830"
"In post","2023","40-49","Undeclared","Department for International Trade","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","30","30","51910","49700"
"In post","2023","40-49","Undeclared","Department for Transport","260","250","37310","31580"
"In post","2023","40-49","Undeclared","Department for Work and Pensions","865","790","30240","28120"
"In post","2023","40-49","Undeclared","Department of Health and Social Care","105","100","50640","44970"
"In post","2023","40-49","Undeclared","Food Standards Agency","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Foreign, Commonwealth and Development Office","105","105","53220","54530"
"In post","2023","40-49","Undeclared","HM Land Registry","30","30","35380","34850"
"In post","2023","40-49","Undeclared","HM Revenue and Customs","595","570","39710","35000"
"In post","2023","40-49","Undeclared","HM Treasury","35","35","65090","56970"
"In post","2023","40-49","Undeclared","Home Office","495","470","36410","32160"
"In post","2023","40-49","Undeclared","Ministry of Defence","590","575","42000","41000"
"In post","2023","40-49","Undeclared","Ministry of Justice","515","495","34490","32060"
"In post","2023","40-49","Undeclared","National Crime Agency","50","50","45100","42240"
"In post","2023","40-49","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Office for Standards in Education, Children's Services and Skills","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Office of Gas and Electricity Markets","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Office of Qualifications and Examinations Regulation","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Office of Rail and Road","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Scottish Government","145","145","42460","37060"
"In post","2023","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","UK Statistics Authority","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Welsh Government","70","70","45480","43660"
"In post","2023","40-49","Unknown","Attorney General's Departments","275","250","52120","54800"
"In post","2023","40-49","Unknown","Cabinet Office","250","240","57100","56170"
"In post","2023","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Charity Commission","30","25","[c]","[c]"
"In post","2023","40-49","Unknown","Competition and Markets Authority","15","10","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","420","395","42330","39650"
"In post","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Education","160","150","49900","51360"
"In post","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","400","370","37110","31090"
"In post","2023","40-49","Unknown","Department for International Trade","125","125","57030","55370"
"In post","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities","75","70","54090","49700"
"In post","2023","40-49","Unknown","Department for Transport","490","465","35930","27400"
"In post","2023","40-49","Unknown","Department for Work and Pensions","1105","1000","32500","28120"
"In post","2023","40-49","Unknown","Department of Health and Social Care","370","355","51620","51680"
"In post","2023","40-49","Unknown","Food Standards Agency","55","55","42280","38380"
"In post","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","310","300","56450","57060"
"In post","2023","40-49","Unknown","HM Land Registry","235","220","32270","28080"
