"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","90","[c]","41360","38160"
"Leaver Dept.","2023","Analysis","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","10","[c]","31230","32000"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","30","[c]","32190","32630"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","42870","39890"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","20","[c]","41620","39890"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","15","[c]","35370","29740"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Inner London - West","15","[c]","48700","39620"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Inner London - West","20","[c]","49450","46600"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Department for International Trade","Inner London - West","20","[c]","43990","38350"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","25","[c]","37060","34000"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","25","[c]","54710","38660"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Inner London - West","35","[c]","46050","42710"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","15","[c]","46510","47500"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","30","[c]","47490","42010"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","National Infrastructure Commission","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","East Wales","40","[c]","34910","31560"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","20","[c]","30810","30880"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Inner London - West","20","[c]","40040","34130"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","10","[c]","31850","32000"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","Greater Manchester","15","[c]","39450","39090"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","South Yorkshire","15","[c]","37660","39710"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","10","[c]","32940","31350"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","Inner London - West","15","[c]","58630","56200"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Commercial Organisation","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Government Internal Audit Agency","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Health and Safety Executive","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","40060","41200"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Savings and Investments","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Registers of Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Prison Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Health Security Agency","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","65","[c]","44370","41870"
"Leaver Dept.","2023","Communications","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
