"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Wales","10","10","36640","36270"
"In post","2023","20-29","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","London","60","60","45120","39620"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","London","80","80","45860","46600"
"In post","2023","20-29","Analysis","Department for Education","North East (England)","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","North West (England)","35","35","36010","33950"
"In post","2023","20-29","Analysis","Department for Education","South West (England)","20","20","38490","37590"
"In post","2023","20-29","Analysis","Department for Education","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Education","Yorkshire and The Humber","30","30","40840","43250"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","East of England","50","50","26910","25970"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","South West (England)","25","25","27480","25970"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for International Trade","London","125","125","42280","35080"
"In post","2023","20-29","Analysis","Department for International Trade","North East (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","London","95","95","42160","35430"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","London","145","140","43440","43320"
"In post","2023","20-29","Analysis","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Transport","West Midlands (England)","10","10","33880","31350"
"In post","2023","20-29","Analysis","Department for Transport","Yorkshire and The Humber","10","10","33460","31350"
"In post","2023","20-29","Analysis","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","London","85","85","42120","39150"
"In post","2023","20-29","Analysis","Department for Work and Pensions","North East (England)","30","30","35440","36640"
"In post","2023","20-29","Analysis","Department for Work and Pensions","North West (England)","40","40","34200","34170"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department for Work and Pensions","Yorkshire and The Humber","50","50","35520","34170"
"In post","2023","20-29","Analysis","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","London","55","55","36700","34190"
"In post","2023","20-29","Analysis","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Department of Health and Social Care","Yorkshire and The Humber","15","15","37450","34190"
"In post","2023","20-29","Analysis","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","London","20","20","39820","31200"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Revenue and Customs","London","165","165","44290","39790"
"In post","2023","20-29","Analysis","HM Revenue and Customs","North East (England)","15","15","35730","34550"
"In post","2023","20-29","Analysis","HM Revenue and Customs","North West (England)","135","135","38270","35000"
"In post","2023","20-29","Analysis","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","HM Revenue and Customs","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","HM Treasury","London","120","120","37450","35400"
"In post","2023","20-29","Analysis","HM Treasury","North East (England)","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","London","240","240","41130","37960"
"In post","2023","20-29","Analysis","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Home Office","Yorkshire and The Humber","25","25","34890","33640"
"In post","2023","20-29","Analysis","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Defence","London","85","85","41830","40520"
"In post","2023","20-29","Analysis","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Defence","South East (England)","175","175","34330","30650"
"In post","2023","20-29","Analysis","Ministry of Defence","South West (England)","165","165","31700","30650"
"In post","2023","20-29","Analysis","Ministry of Defence","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","London","205","205","41440","36000"
"In post","2023","20-29","Analysis","Ministry of Justice","North East (England)","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","North West (England)","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Ministry of Justice","Yorkshire and The Humber","35","35","35470","31270"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","London","10","10","34560","36000"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","20","20","34990","32800"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","London","30","30","33290","33400"
"In post","2023","20-29","Analysis","Office of Gas and Electricity Markets","Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","UK Export Finance","London","5","5","[c]","[c]"
"In post","2023","20-29","Analysis","UK Statistics Authority","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Analysis","UK Statistics Authority","London","90","85","37270","34560"
"In post","2023","20-29","Analysis","UK Statistics Authority","North East (England)","45","45","29330","31560"
