"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Operational Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","Scotland","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","Heterosexual / straight","50","[c]","47350","45650"
"Leaver CS","2023","Property","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South East (England)","Heterosexual / straight","40","[c]","34320","31570"
"Leaver CS","2023","Property","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Heterosexual / straight","50","[c]","33930","33300"
"Leaver CS","2023","Property","Property","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Property","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Knowledge and Information Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East of England","Heterosexual / straight","45","[c]","37080","27630"
"Leaver CS","2023","Security","Security","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Heterosexual / straight","60","[c]","36750","35020"
"Leaver CS","2023","Security","Security","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","Heterosexual / straight","80","[c]","33890","29010"
"Leaver CS","2023","Security","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South East (England)","Heterosexual / straight","120","[c]","31920","28750"
"Leaver CS","2023","Security","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South East (England)","Unknown","55","[c]","31000","28300"
"Leaver CS","2023","Security","Security","South West (England)","Heterosexual / straight","100","[c]","30950","27500"
"Leaver CS","2023","Security","Security","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","South West (England)","Unknown","35","[c]","29320","27500"
"Leaver CS","2023","Security","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Security","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Knowledge and Information Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","Heterosexual / straight","45","[c]","36830","29430"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","Heterosexual / straight","35","[c]","43550","36000"
"Leaver CS","2023","Unknown","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
