"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Analysis","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
