"Status","Year","Function_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Debt","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Cardiff and Vale of Glamorgan","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Central Valleys","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Central Valleys","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","City of Edinburgh","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Coventry","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Croydon","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dudley","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Dudley","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Glasgow City","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester South West","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hackney and Newham","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hertfordshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Leeds","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Liverpool","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Liverpool","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Na h-Eileanan Siar","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Na h-Eileanan Siar","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North Northamptonshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Nottingham","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Somerset CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Somerset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South Lanarkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Southend-on-Sea","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Sunderland","Outside London","Heterosexual / straight","35","[c]","22090","21690"
"Leaver CS","2023","Debt","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Sunderland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Sunderland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Telford and Wrekin","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Tyneside","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Warwickshire CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Warwickshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Warwickshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Sussex (South West)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnet","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","35","[c]","44400","39400"
"Leaver CS","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Belfast","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Berkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Birmingham","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Birmingham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Blackpool","Outside London","Heterosexual / straight","40","[c]","46340","41070"
"Leaver CS","2023","Digital, Data & Technology","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Blackpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Blackpool","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bradford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Breckland and South Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brent","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bristol, City of","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bristol, City of","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Bristol, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Buckinghamshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Buckinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cambridgeshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Camden and City of London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Hampshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Central Hampshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cheshire East","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","City of Edinburgh","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","City of Edinburgh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","City of Edinburgh","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Coventry","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Coventry","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Croydon","London","Heterosexual / straight","55","[c]","46250","42440"
"Leaver CS","2023","Digital, Data & Technology","Croydon","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Croydon","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Croydon","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Darlington","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Devon CC","Outside London","Heterosexual / straight","60","[c]","35410","33430"
"Leaver CS","2023","Digital, Data & Technology","Devon CC","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Devon CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dorset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Durham","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Riding of Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Haven Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Glasgow City","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Glasgow City","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Gloucestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Gloucestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Greater Manchester South West","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Greater Manchester South West","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
