"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Chancellor's other departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Competition and Markets Authority","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Operational Delivery","65","[c]","35470","30360"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Policy","250","[c]","45360","41040"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","115","[c]","45690","36530"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Digital, Data and Technology","35","[c]","41440","37590"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Operational Delivery","45","[c]","52690","40120"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Policy","55","[c]","49360","52150"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Project Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Social Research","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","85","[c]","25120","22150"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","205","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","International Trade","45","[c]","39580","35560"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","30","[c]","36890","33920"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","205","[c]","43390","39430"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Human Resources","45","[c]","33740","31800"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Operational Delivery","125","[c]","26940","26130"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Transport","Unknown","125","[c]","45430","39820"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Counter Fraud","110","[c]","29380","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","85","[c]","41100","38470"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Finance","80","[c]","43580","38470"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Operational Delivery","1505","[c]","28180","28120"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Other","85","[c]","29010","27570"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Policy","80","[c]","40590","37380"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Project Delivery","35","[c]","38500","35310"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Operational Delivery","50","[c]","39800","31650"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Science and Engineering","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Legal","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Operational Delivery","420","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Other","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Project Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Statistics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Tax","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Economics","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Policy","125","[c]","47850","50000"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Operational Delivery","285","[c]","30350","26750"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Other","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Policy","110","[c]","51260","44520"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Project Delivery","50","[c]","47890","43210"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Social Research","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Commercial","40","[c]","38600","41800"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","35","[c]","36750","35800"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Finance","35","[c]","44730","41290"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Human Resources","65","[c]","29490","22220"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Operational Delivery","40","[c]","29230","26610"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Policy","35","[c]","46910","46060"
