"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Male","Heterosexual / straight","35","[c]","49520","46800"
"Leaver CS","2023","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Female","Heterosexual / straight","95","[c]","32770","28120"
"Leaver CS","2023","Property","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Male","Heterosexual / straight","185","[c]","35440","34000"
"Leaver CS","2023","Property","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Male","Unknown","60","[c]","38570","30080"
"Leaver CS","2023","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Female","Heterosexual / straight","65","[c]","37860","37720"
"Leaver CS","2023","Science and Engineering","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Male","Heterosexual / straight","40","[c]","43040","36980"
"Leaver CS","2023","Science and Engineering","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outside London","Female","Heterosexual / straight","280","[c]","35580","33550"
"Leaver CS","2023","Science and Engineering","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outside London","Female","Undeclared","45","[c]","38910","38410"
"Leaver CS","2023","Science and Engineering","Outside London","Female","Unknown","105","[c]","37090","34300"
"Leaver CS","2023","Science and Engineering","Outside London","Male","Heterosexual / straight","490","[c]","37060","33990"
"Leaver CS","2023","Science and Engineering","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outside London","Male","Undeclared","80","[c]","38590","35290"
"Leaver CS","2023","Science and Engineering","Outside London","Male","Unknown","235","[c]","35040","32500"
"Leaver CS","2023","Science and Engineering","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Male","Heterosexual / straight","45","[c]","39080","38450"
"Leaver CS","2023","Security","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Female","Heterosexual / straight","75","[c]","30360","27500"
"Leaver CS","2023","Security","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Male","Heterosexual / straight","400","[c]","32070","27500"
"Leaver CS","2023","Security","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Male","Undeclared","45","[c]","37470","41220"
"Leaver CS","2023","Security","Outside London","Male","Unknown","145","[c]","30560","27500"
"Leaver CS","2023","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Male","Heterosexual / straight","35","[c]","38080","36990"
"Leaver CS","2023","Statistics","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Female","Unknown","430","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Male","Unknown","470","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Female","Heterosexual / straight","420","[c]","50790","43510"
"Leaver CS","2023","Unknown","London","Female","LGBO","70","[c]","44420","38670"
"Leaver CS","2023","Unknown","London","Female","Undeclared","140","[c]","45800","39710"
"Leaver CS","2023","Unknown","London","Female","Unknown","200","[c]","48030","41870"
"Leaver CS","2023","Unknown","London","Male","Heterosexual / straight","375","[c]","52570","54700"
"Leaver CS","2023","Unknown","London","Male","LGBO","55","[c]","47520","43760"
"Leaver CS","2023","Unknown","London","Male","Undeclared","85","[c]","52860","55220"
"Leaver CS","2023","Unknown","London","Male","Unknown","210","[c]","54780","54700"
"Leaver CS","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","Female","Heterosexual / straight","625","[c]","38900","33900"
"Leaver CS","2023","Unknown","Outside London","Female","LGBO","60","[c]","36800","31860"
"Leaver CS","2023","Unknown","Outside London","Female","Undeclared","85","[c]","41080","38330"
"Leaver CS","2023","Unknown","Outside London","Female","Unknown","345","[c]","36680","32110"
"Leaver CS","2023","Unknown","Outside London","Male","Heterosexual / straight","500","[c]","43530","38330"
"Leaver CS","2023","Unknown","Outside London","Male","LGBO","45","[c]","36490","33520"
"Leaver CS","2023","Unknown","Outside London","Male","Undeclared","85","[c]","43970","36940"
"Leaver CS","2023","Unknown","Outside London","Male","Unknown","385","[c]","39080","32610"
"Leaver CS","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Female","Heterosexual / straight","75","[c]","38000","39020"
"Leaver Dept.","2023","Commercial","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Male","Heterosexual / straight","60","[c]","38500","39090"
"Leaver Dept.","2023","Commercial","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
