"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Sunderland","Outside London","AA/AO","70","55","22230","22520"
"In post","2023","Undeclared","Sunderland","Outside London","EO","35","30","28540","28120"
"In post","2023","Undeclared","Sunderland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sunderland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sunderland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swansea","Outside London","AA/AO","140","125","22530","22500"
"In post","2023","Undeclared","Swansea","Outside London","EO","65","60","27660","27450"
"In post","2023","Undeclared","Swansea","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Swansea","Outside London","SEO/HEO","95","90","40420","39820"
"In post","2023","Undeclared","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","SEO/HEO","35","30","38890","36990"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","G6/G7","105","105","65020","62260"
"In post","2023","Undeclared","Tower Hamlets","London","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","SEO/HEO","70","70","40040","39550"
"In post","2023","Undeclared","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tyneside","Outside London","AA/AO","215","190","22130","22150"
"In post","2023","Undeclared","Tyneside","Outside London","EO","125","115","27850","28120"
"In post","2023","Undeclared","Tyneside","Outside London","G6/G7","95","95","59540","57970"
"In post","2023","Undeclared","Tyneside","Outside London","SEO/HEO","200","190","37920","35220"
"In post","2023","Undeclared","Tyneside","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","EO","40","35","33330","33030"
"In post","2023","Undeclared","Warrington","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","SEO/HEO","35","35","37990","40260"
"In post","2023","Undeclared","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","EO","45","35","28770","28120"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","SEO/HEO","35","35","37380","35960"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Westminster","London","AA/AO","75","75","26460","25610"
"In post","2023","Undeclared","Westminster","London","EO","225","220","30630","30420"
"In post","2023","Undeclared","Westminster","London","G6/G7","860","840","62710","61100"
"In post","2023","Undeclared","Westminster","London","SCS level","90","85","91670","83510"
"In post","2023","Undeclared","Westminster","London","SEO/HEO","690","680","40920","41060"
"In post","2023","Undeclared","Westminster","London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Wiltshire","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2023","Undeclared","Wiltshire","Outside London","EO","30","30","28400","27600"
"In post","2023","Undeclared","Wiltshire","Outside London","G6/G7","145","145","54370","49260"
"In post","2023","Undeclared","Wiltshire","Outside London","SEO/HEO","190","185","37590","38620"
"In post","2023","Undeclared","Wiltshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Wirral","Outside London","AA/AO","40","35","21640","21690"
"In post","2023","Undeclared","Wirral","Outside London","EO","30","30","27910","28120"
"In post","2023","Undeclared","Wirral","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Wirral","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","AA/AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","G6/G7","30","30","57190","52710"
"In post","2023","Undeclared","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","SEO/HEO","45","45","36880","36300"
"In post","2023","Undeclared","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","AA/AO","165","150","27300","25710"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","EO","155","145","32530","31860"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","105","100","45200","40550"
"In post","2023","Unknown","Angus and Dundee City","Outside London","AA/AO","395","365","22950","22180"
"In post","2023","Unknown","Angus and Dundee City","Outside London","EO","235","230","29570","29100"
"In post","2023","Unknown","Angus and Dundee City","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Angus and Dundee City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Angus and Dundee City","Outside London","SEO/HEO","80","75","37470","35020"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","EO","25","20","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Barnet","London","AA/AO","35","30","24900","24490"
"In post","2023","Unknown","Barnet","London","EO","40","40","30070","29750"
"In post","2023","Unknown","Barnet","London","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","London","SEO/HEO","55","55","38930","39430"
"In post","2023","Unknown","Barnet","London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","185","175","26190","24070"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","EO","45","45","30490","28120"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Unknown","40","35","27660","26840"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","330","315","22890","22220"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","140","135","27270","26810"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","135","135","59530","56000"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","390","380","37320","37370"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","150","145","37620","32500"
"In post","2023","Unknown","Bedford","Outside London","AA/AO","50","45","28280","30880"
"In post","2023","Unknown","Bedford","Outside London","EO","30","30","27800","26870"
"In post","2023","Unknown","Bedford","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Bedford","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Bedford","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","AA/AO","355","325","22490","22520"
"In post","2023","Unknown","Belfast","Outside London","EO","180","175","27980","27890"
"In post","2023","Unknown","Belfast","Outside London","G6/G7","35","35","60940","58450"
"In post","2023","Unknown","Belfast","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","SEO/HEO","155","150","36830","35000"
"In post","2023","Unknown","Berkshire","Outside London","AA/AO","175","170","29590","28410"
"In post","2023","Unknown","Berkshire","Outside London","EO","85","80","33270","31280"
"In post","2023","Unknown","Berkshire","Outside London","G6/G7","35","30","59390","58110"
"In post","2023","Unknown","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire","Outside London","SEO/HEO","110","100","38960","38510"
"In post","2023","Unknown","Berkshire","Outside London","Unknown","45","45","26280","24570"
"In post","2023","Unknown","Bexley and Greenwich","London","AA/AO","200","195","30650","32110"
"In post","2023","Unknown","Bexley and Greenwich","London","EO","50","50","34020","32520"
"In post","2023","Unknown","Bexley and Greenwich","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Birmingham","Outside London","AA/AO","885","815","22740","22180"
"In post","2023","Unknown","Birmingham","Outside London","EO","480","460","27750","27890"
"In post","2023","Unknown","Birmingham","Outside London","G6/G7","150","140","57310","56450"
"In post","2023","Unknown","Birmingham","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Unknown","Birmingham","Outside London","SEO/HEO","550","535","36440","35000"
"In post","2023","Unknown","Birmingham","Outside London","Unknown","155","130","28520","26840"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","EO","15","15","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","AA/AO","100","90","21620","21690"
"In post","2023","Unknown","Blackpool","Outside London","EO","135","125","28080","28120"
"In post","2023","Unknown","Blackpool","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","SEO/HEO","75","70","37670","34870"
"In post","2023","Unknown","Blackpool","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","EO","20","15","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","AA/AO","260","230","22540","22520"
"In post","2023","Unknown","Bradford","Outside London","EO","115","105","27990","28120"
"In post","2023","Unknown","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","Unknown","50","50","26380","24570"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","AA/AO","30","30","28670","28880"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brent","London","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Brent","London","EO","30","25","[c]","[c]"
"In post","2023","Unknown","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brent","London","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Unknown","Brent","London","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","Unknown","40","35","27760","25300"
"In post","2023","Unknown","Bristol, City of","Outside London","AA/AO","165","160","23360","22150"
"In post","2023","Unknown","Bristol, City of","Outside London","EO","140","130","27780","28040"
"In post","2023","Unknown","Bristol, City of","Outside London","G6/G7","140","130","57250","56450"
"In post","2023","Unknown","Bristol, City of","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","Outside London","SEO/HEO","250","235","36820","35000"
"In post","2023","Unknown","Bristol, City of","Outside London","Unknown","45","40","28340","25300"
"In post","2023","Unknown","Bromley","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Unknown","Bromley","London","EO","15","10","[c]","[c]"
"In post","2023","Unknown","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Bromley","London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","AA/AO","45","45","25960","24220"
"In post","2023","Unknown","Buckinghamshire","Outside London","EO","25","25","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","SEO/HEO","50","45","39330","38910"
"In post","2023","Unknown","Buckinghamshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","15","10","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","EO","45","40","27670","28120"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","AA/AO","140","135","27080","28880"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","EO","70","70","28950","27140"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","G6/G7","25","20","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","SEO/HEO","80","80","40790","40670"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","Unknown","35","35","25750","24740"
"In post","2023","Unknown","Camden and City of London","London","AA/AO","90","85","25550","25480"
"In post","2023","Unknown","Camden and City of London","London","EO","40","40","30610","29750"
"In post","2023","Unknown","Camden and City of London","London","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","London","SEO/HEO","50","50","40300","36180"
"In post","2023","Unknown","Camden and City of London","London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","AA/AO","605","560","23330","22520"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","EO","500","480","27650","27890"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","G6/G7","115","115","58840","57970"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","460","445","36600","35000"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Unknown","75","70","28250","24570"
"In post","2023","Unknown","Causeway Coast and Glens","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Causeway Coast and Glens","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","Outside London","AA/AO","90","90","24370","22220"
"In post","2023","Unknown","Central Hampshire","Outside London","EO","75","70","28260","27140"
"In post","2023","Unknown","Central Hampshire","Outside London","G6/G7","60","55","57670","53000"
"In post","2023","Unknown","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","Outside London","SEO/HEO","185","180","34850","33990"
"In post","2023","Unknown","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Valleys","Outside London","AA/AO","40","35","22890","21690"
"In post","2023","Unknown","Central Valleys","Outside London","EO","90","85","28260","28120"
"In post","2023","Unknown","Central Valleys","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2023","Unknown","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Valleys","Outside London","SEO/HEO","45","45","39790","38470"
"In post","2023","Unknown","Central Valleys","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","AA/AO","95","90","25860","25340"
"In post","2023","Unknown","Cheshire East","Outside London","EO","20","20","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Unknown","Cheshire East","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","G6/G7","5","5","[c]","[c]"
