"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","125","[c]","36690","36270"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","G6/G7","10","[c]","53940","52760"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","SEO/HEO","25","[c]","35930","35040"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","London","SEO/HEO","15","[c]","36950","34480"
"New entrant CS","2023","30-39","Department for Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Outside London","EO","25","[c]","25900","25900"
"New entrant CS","2023","30-39","Department for Education","Outside London","G6/G7","20","[c]","53580","51360"
"New entrant CS","2023","30-39","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Education","Outside London","SEO/HEO","60","[c]","35510","37590"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","G6/G7","35","[c]","57480","54330"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","SEO/HEO","40","[c]","38390","40260"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","140","[c]","22390","22150"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","EO","70","[c]","26100","25920"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","55","[c]","51690","49400"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","160","[c]","34840","37300"
"New entrant CS","2023","30-39","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","London","G6/G7","15","[c]","60460","58440"
"New entrant CS","2023","30-39","Department for International Trade","London","SEO/HEO","25","[c]","39010","41540"
"New entrant CS","2023","30-39","Department for International Trade","Outside London","EO","15","[c]","25850","25660"
"New entrant CS","2023","30-39","Department for International Trade","Outside London","G6/G7","10","[c]","58220","55320"
"New entrant CS","2023","30-39","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for International Trade","Outside London","SEO/HEO","50","[c]","36400","37710"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","London","G6/G7","10","[c]","53740","54630"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","London","SEO/HEO","20","[c]","36960","36250"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","10","[c]","21640","21960"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","20","[c]","47620","43740"
"New entrant CS","2023","30-39","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","10","[c]","32320","31290"
"New entrant CS","2023","30-39","Department for Transport","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","London","EO","15","[c]","31190","30720"
"New entrant CS","2023","30-39","Department for Transport","London","G6/G7","10","[c]","59510","55740"
"New entrant CS","2023","30-39","Department for Transport","London","SEO/HEO","15","[c]","39790","42470"
"New entrant CS","2023","30-39","Department for Transport","Outside London","AA/AO","200","[c]","22620","22500"
"New entrant CS","2023","30-39","Department for Transport","Outside London","EO","80","[c]","26970","26780"
"New entrant CS","2023","30-39","Department for Transport","Outside London","G6/G7","20","[c]","57150","51590"
"New entrant CS","2023","30-39","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Transport","Outside London","SEO/HEO","65","[c]","37210","39430"
"New entrant CS","2023","30-39","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Work and Pensions","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Work and Pensions","London","G6/G7","10","[c]","67200","66020"
"New entrant CS","2023","30-39","Department for Work and Pensions","London","SEO/HEO","35","[c]","40690","39150"
"New entrant CS","2023","30-39","Department for Work and Pensions","Outside London","AA/AO","390","[c]","21820","21690"
"New entrant CS","2023","30-39","Department for Work and Pensions","Outside London","EO","270","[c]","28170","28120"
"New entrant CS","2023","30-39","Department for Work and Pensions","Outside London","G6/G7","60","[c]","55890","55380"
"New entrant CS","2023","30-39","Department for Work and Pensions","Outside London","SEO/HEO","155","[c]","37120","34970"
"New entrant CS","2023","30-39","Department for Work and Pensions","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","London","AA/AO","15","[c]","24030","24490"
"New entrant CS","2023","30-39","Department of Health and Social Care","London","EO","25","[c]","27710","27840"
"New entrant CS","2023","30-39","Department of Health and Social Care","London","G6/G7","70","[c]","61830","54670"
"New entrant CS","2023","30-39","Department of Health and Social Care","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","London","SEO/HEO","85","[c]","38820","40880"
"New entrant CS","2023","30-39","Department of Health and Social Care","Outside London","AA/AO","25","[c]","21220","20470"
"New entrant CS","2023","30-39","Department of Health and Social Care","Outside London","EO","25","[c]","25240","25190"
"New entrant CS","2023","30-39","Department of Health and Social Care","Outside London","G6/G7","50","[c]","55230","51490"
"New entrant CS","2023","30-39","Department of Health and Social Care","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Department of Health and Social Care","Outside London","SEO/HEO","80","[c]","35730","37060"
"New entrant CS","2023","30-39","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Outside London","EO","10","[c]","26180","26910"
"New entrant CS","2023","30-39","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Food Standards Agency","Outside London","SEO/HEO","25","[c]","34170","31260"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Land Registry","Outside London","AA/AO","55","[c]","23330","23390"
"New entrant CS","2023","30-39","HM Land Registry","Outside London","EO","25","[c]","28390","28080"
"New entrant CS","2023","30-39","HM Land Registry","Outside London","G6/G7","15","[c]","56290","56190"
"New entrant CS","2023","30-39","HM Land Registry","Outside London","SEO/HEO","15","[c]","37970","39460"
"New entrant CS","2023","30-39","HM Revenue and Customs","London","AA/AO","45","[c]","26920","26920"
"New entrant CS","2023","30-39","HM Revenue and Customs","London","EO","20","[c]","31950","31980"
"New entrant CS","2023","30-39","HM Revenue and Customs","London","G6/G7","15","[c]","60810","59180"
"New entrant CS","2023","30-39","HM Revenue and Customs","London","SEO/HEO","40","[c]","40470","39110"
"New entrant CS","2023","30-39","HM Revenue and Customs","Outside London","AA/AO","750","[c]","22520","22520"
"New entrant CS","2023","30-39","HM Revenue and Customs","Outside London","EO","150","[c]","27620","27650"
"New entrant CS","2023","30-39","HM Revenue and Customs","Outside London","G6/G7","75","[c]","54800","52600"
"New entrant CS","2023","30-39","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Revenue and Customs","Outside London","SEO/HEO","230","[c]","37440","34400"
"New entrant CS","2023","30-39","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","London","SEO/HEO","20","[c]","34470","32970"
"New entrant CS","2023","30-39","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","HM Treasury","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","London","AA/AO","120","[c]","26370","26400"
"New entrant CS","2023","30-39","Home Office","London","EO","190","[c]","29810","29750"
"New entrant CS","2023","30-39","Home Office","London","G6/G7","15","[c]","62420","59590"
"New entrant CS","2023","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","London","SEO/HEO","70","[c]","39490","37250"
"New entrant CS","2023","30-39","Home Office","Outside London","AA/AO","700","[c]","22350","22400"
"New entrant CS","2023","30-39","Home Office","Outside London","EO","655","[c]","25830","25750"
"New entrant CS","2023","30-39","Home Office","Outside London","G6/G7","15","[c]","55060","54000"
"New entrant CS","2023","30-39","Home Office","Outside London","SEO/HEO","85","[c]","34780","32160"
"New entrant CS","2023","30-39","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Home Office","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","London","G6/G7","15","[c]","64970","66490"
"New entrant CS","2023","30-39","Ministry of Defence","London","SEO/HEO","35","[c]","40560","38020"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","AA/AO","420","[c]","23890","22220"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","EO","180","[c]","27710","27080"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","G6/G7","90","[c]","58560","55470"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","SEO/HEO","455","[c]","36300","34260"
"New entrant CS","2023","30-39","Ministry of Defence","Outside London","Unknown","55","[c]","35000","33000"
"New entrant CS","2023","30-39","Ministry of Defence","Overseas","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Defence","Overseas","SEO/HEO","10","[c]","47100","45730"
"New entrant CS","2023","30-39","Ministry of Defence","Unknown","Unknown","20","[c]","26690","17820"
"New entrant CS","2023","30-39","Ministry of Justice","London","AA/AO","215","[c]","31580","33800"
"New entrant CS","2023","30-39","Ministry of Justice","London","EO","30","[c]","30370","29660"
"New entrant CS","2023","30-39","Ministry of Justice","London","G6/G7","15","[c]","58050","55980"
"New entrant CS","2023","30-39","Ministry of Justice","London","SEO/HEO","95","[c]","40620","43650"
"New entrant CS","2023","30-39","Ministry of Justice","London","Unknown","70","[c]","27190","27640"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","AA/AO","1930","[c]","26640","28880"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","EO","115","[c]","27240","25830"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","G6/G7","25","[c]","55460","56230"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","SEO/HEO","165","[c]","35420","33200"
"New entrant CS","2023","30-39","Ministry of Justice","Outside London","Unknown","800","[c]","22910","23640"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","AA/AO","20","[c]","25820","24070"
"New entrant CS","2023","30-39","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","London","EO","15","[c]","35570","34340"
"New entrant CS","2023","30-39","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Outside London","EO","60","[c]","33760","34500"
"New entrant CS","2023","30-39","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","National Crime Agency","Outside London","SEO/HEO","30","[c]","42800","40440"
"New entrant CS","2023","30-39","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","15","[c]","75060","77470"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","60","[c]","45580","47750"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","London","EO","15","[c]","28070","27500"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","London","G6/G7","40","[c]","61430","57000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","London","SEO/HEO","30","[c]","40460","40000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","EO","25","[c]","26370","26000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","G6/G7","15","[c]","53740","50000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","Outside London","SEO/HEO","25","[c]","36190","35000"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","20","[c]","37130","38380"
"New entrant CS","2023","30-39","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Outside London","AA/AO","460","[c]","23370","22180"
"New entrant CS","2023","30-39","Scottish Government","Outside London","EO","340","[c]","29590","29100"
"New entrant CS","2023","30-39","Scottish Government","Outside London","G6/G7","90","[c]","56640","52360"
"New entrant CS","2023","30-39","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Outside London","SEO/HEO","340","[c]","38360","37830"
"New entrant CS","2023","30-39","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","London","SEO/HEO","25","[c]","36680","36000"
"New entrant CS","2023","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","London","SEO/HEO","10","[c]","41510","41370"
"New entrant CS","2023","30-39","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Outside London","AA/AO","60","[c]","21410","21200"
"New entrant CS","2023","30-39","UK Statistics Authority","Outside London","EO","40","[c]","24950","24840"
"New entrant CS","2023","30-39","UK Statistics Authority","Outside London","G6/G7","30","[c]","54250","51460"
"New entrant CS","2023","30-39","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","Outside London","SEO/HEO","105","[c]","34590","32070"
"New entrant CS","2023","30-39","UK Supreme Court","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Outside London","AA/AO","15","[c]","22320","22150"
"New entrant CS","2023","30-39","Welsh Government","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","Outside London","G6/G7","15","[c]","54680","53440"
"New entrant CS","2023","30-39","Welsh Government","Outside London","SEO/HEO","40","[c]","38300","36590"
"New entrant CS","2023","40-49","Attorney General's Departments","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","London","G6/G7","35","[c]","58430","54620"
"New entrant CS","2023","40-49","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","London","SEO/HEO","10","[c]","39420","40800"
"New entrant CS","2023","40-49","Attorney General's Departments","Outside London","AA/AO","35","[c]","20920","20980"
"New entrant CS","2023","40-49","Attorney General's Departments","Outside London","EO","15","[c]","27820","26900"
"New entrant CS","2023","40-49","Attorney General's Departments","Outside London","G6/G7","20","[c]","51910","49750"
"New entrant CS","2023","40-49","Attorney General's Departments","Outside London","SEO/HEO","35","[c]","38670","38760"
"New entrant CS","2023","40-49","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","London","G6/G7","20","[c]","65280","63760"
"New entrant CS","2023","40-49","Cabinet Office","London","SCS level","10","[c]","112070","109340"
"New entrant CS","2023","40-49","Cabinet Office","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Outside London","G6/G7","50","[c]","63900","63850"
"New entrant CS","2023","40-49","Cabinet Office","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Outside London","SEO/HEO","40","[c]","35380","34020"
"New entrant CS","2023","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","10","[c]","38190","38660"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","25","[c]","21320","21380"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","EO","35","[c]","26910","25460"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","30","[c]","55190","53730"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","90","[c]","38360","37420"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Outside London","G6/G7","30","[c]","55030","51400"
"New entrant CS","2023","40-49","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","Outside London","SEO/HEO","50","[c]","35680","37590"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","G6/G7","15","[c]","60600","62430"
