"Status","Year","Age","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Food Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","North Yorkshire","Outside London","20","15","33710","30190"
"In post","2023","60-64","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Shropshire and Staffordshire","Outside London","10","10","30330","28090"
"In post","2023","60-64","Food Standards Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Food Standards Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Scotland","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Food Standards Scotland","North Eastern Scotland","Outside London","15","10","43450","49860"
"In post","2023","60-64","Food Standards Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Food Standards Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","33940","28280"
"In post","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","170","165","52070","47260"
"In post","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","65","65","69290","66780"
"In post","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","65","60","45330","40810"
"In post","2023","60-64","Forestry and Land Scotland","Eastern Scotland","Outside London","45","40","36810","34240"
"In post","2023","60-64","Forestry and Land Scotland","Highlands and Islands","Outside London","40","35","33600","32220"
"In post","2023","60-64","Forestry and Land Scotland","North Eastern Scotland","Outside London","10","10","33830","33750"
"In post","2023","60-64","Forestry and Land Scotland","Southern Scotland","Outside London","20","20","31100","29560"
"In post","2023","60-64","Government Actuary's Department","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Inner London - West","London","25","25","92530","76000"
"In post","2023","60-64","Government Commercial Organisation","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Commercial Organisation","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Inner London - West","London","20","20","49990","47720"
"In post","2023","60-64","Government Internal Audit Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Internal Audit Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Government Legal Department","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Legal Department","Inner London - West","London","100","85","65670","70130"
"In post","2023","60-64","Government Legal Department","Outer London - South","London","10","5","[c]","[c]"
"In post","2023","60-64","Government Legal Department","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Property Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Property Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Government Property Agency","Inner London - West","London","10","10","59470","56150"
"In post","2023","60-64","Government Property Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","40","35","26780","23000"
"In post","2023","60-64","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","30","26110","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Cheshire","Outside London","20","15","23780","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","40","35","25580","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Devon","Outside London","30","20","25710","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","20","20","21350","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","East Anglia","Outside London","75","65","26260","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","East Wales","Outside London","60","50","25280","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","10","10","23120","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","Essex","Outside London","30","25","23140","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","45","25810","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Greater Manchester","Outside London","110","95","25140","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","50","40","26480","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","35","30","26370","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Inner London - East","London","60","50","28140","25480"
"In post","2023","60-64","HM Courts and Tribunals Service","Inner London - West","London","230","215","31400","25480"
"In post","2023","60-64","HM Courts and Tribunals Service","Kent","Outside London","35","30","24550","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Lancashire","Outside London","35","30","23610","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","105","90","24250","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Lincolnshire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","Merseyside","Outside London","55","45","24420","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","North Yorkshire","Outside London","15","10","23470","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Outside London","50","40","24940","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Outer London - East and North East","London","35","30","27120","25480"
"In post","2023","60-64","HM Courts and Tribunals Service","Outer London - South","London","55","50","29360","25480"
"In post","2023","60-64","HM Courts and Tribunals Service","Outer London - West and North West","London","60","50","29290","25480"
"In post","2023","60-64","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","55","45","22260","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","South Yorkshire","Outside London","30","25","23060","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","50","40","26230","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","30","20","25190","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Courts and Tribunals Service","West Central Scotland","Outside London","25","20","22970","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","West Midlands","Outside London","100","80","25450","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","55","50","25420","21780"
"In post","2023","60-64","HM Courts and Tribunals Service","West Yorkshire","Outside London","70","55","23160","21780"
"In post","2023","60-64","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","45","30","32400","31470"
"In post","2023","60-64","HM Land Registry","Devon","Outside London","70","55","36540","34850"
"In post","2023","60-64","HM Land Registry","Dorset and Somerset","Outside London","25","20","31420","28080"
"In post","2023","60-64","HM Land Registry","East Anglia","Outside London","25","20","35410","34850"
"In post","2023","60-64","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","25","20","32260","31470"
"In post","2023","60-64","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","25","31290","28080"
"In post","2023","60-64","HM Land Registry","Lancashire","Outside London","55","35","31150","28080"
"In post","2023","60-64","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","30","25","33730","34850"
"In post","2023","60-64","HM Land Registry","Merseyside","Outside London","55","40","31760","28080"
"In post","2023","60-64","HM Land Registry","Outer London - South","London","35","30","38720","31680"
"In post","2023","60-64","HM Land Registry","Shropshire and Staffordshire","Outside London","25","20","33050","34850"
"In post","2023","60-64","HM Land Registry","Tees Valley and Durham","Outside London","70","50","31620","28080"
"In post","2023","60-64","HM Land Registry","West Midlands","Outside London","25","15","34910","34850"
"In post","2023","60-64","HM Land Registry","West Wales and The Valleys","Outside London","85","55","32630","34850"
"In post","2023","60-64","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","65","60","30620","28480"
"In post","2023","60-64","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","170","145","31780","28830"
"In post","2023","60-64","HM Prison and Probation Service","Cheshire","Outside London","90","70","32020","30200"
"In post","2023","60-64","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","10","10","30500","29050"
"In post","2023","60-64","HM Prison and Probation Service","Cumbria","Outside London","45","35","29380","27720"
"In post","2023","60-64","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","200","165","30070","28480"
"In post","2023","60-64","HM Prison and Probation Service","Devon","Outside London","115","85","32310","29740"
"In post","2023","60-64","HM Prison and Probation Service","Dorset and Somerset","Outside London","140","110","30710","29050"
"In post","2023","60-64","HM Prison and Probation Service","East Anglia","Outside London","355","295","29920","28480"
"In post","2023","60-64","HM Prison and Probation Service","East Wales","Outside London","130","105","32610","31780"
"In post","2023","60-64","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","160","125","31110","32060"
"In post","2023","60-64","HM Prison and Probation Service","Essex","Outside London","45","40","30050","27520"
"In post","2023","60-64","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","110","31430","29050"
"In post","2023","60-64","HM Prison and Probation Service","Greater Manchester","Outside London","200","155","30940","29050"
"In post","2023","60-64","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","135","105","30260","29050"
"In post","2023","60-64","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","110","95","30950","28920"
"In post","2023","60-64","HM Prison and Probation Service","Inner London - East","London","175","160","36240","33820"
"In post","2023","60-64","HM Prison and Probation Service","Inner London - West","London","125","105","39930","35590"
"In post","2023","60-64","HM Prison and Probation Service","Kent","Outside London","230","190","31090","30080"
"In post","2023","60-64","HM Prison and Probation Service","Lancashire","Outside London","260","185","31160","29050"
"In post","2023","60-64","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","150","130","30060","28480"
"In post","2023","60-64","HM Prison and Probation Service","Lincolnshire","Outside London","80","65","29750","27180"
"In post","2023","60-64","HM Prison and Probation Service","Merseyside","Outside London","125","105","32230","29050"
"In post","2023","60-64","HM Prison and Probation Service","North Yorkshire","Outside London","40","35","33620","29730"
"In post","2023","60-64","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","50","40","31270","29050"
"In post","2023","60-64","HM Prison and Probation Service","Outer London - East and North East","London","110","90","34100","33050"
"In post","2023","60-64","HM Prison and Probation Service","Outer London - South","London","85","75","40660","35260"
"In post","2023","60-64","HM Prison and Probation Service","Outer London - West and North West","London","85","70","32940","30350"
"In post","2023","60-64","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","230","180","30810","29050"
"In post","2023","60-64","HM Prison and Probation Service","South Yorkshire","Outside London","130","100","31180","30960"
"In post","2023","60-64","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","175","150","31490","28880"
"In post","2023","60-64","HM Prison and Probation Service","Tees Valley and Durham","Outside London","300","210","31210","32920"
"In post","2023","60-64","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Prison and Probation Service","West Midlands","Outside London","155","140","31790","29050"
"In post","2023","60-64","HM Prison and Probation Service","West Wales and The Valleys","Outside London","90","70","30420","29050"
"In post","2023","60-64","HM Prison and Probation Service","West Yorkshire","Outside London","240","190","31050","29050"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","60","33300","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","285","235","33390","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","40","35","32730","34700"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","285","215","30300","28130"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","165","135","33560","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Essex","Outside London","25","20","33660","34700"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","85","38870","35000"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","395","310","34000","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","140","110","30370","28130"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Inner London - East","London","555","475","42900","39790"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Inner London - West","London","75","65","58730","48570"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Kent","Outside London","20","15","33210","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","130","95","29890","22520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","450","355","30510","27890"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","120","95","35140","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","1035","760","27920","22520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Outer London - South","London","310","255","44060","39880"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","105","90","43760","42360"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","255","185","26520","22520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","95","80","34930","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","50","40","25170","22520"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","335","255","30730","28130"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","255","205","35570","29730"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","305","230","32640","29730"
"In post","2023","60-64","HM Treasury (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","HM Treasury (excl. agencies)","Inner London - West","London","30","30","45970","40070"
"In post","2023","60-64","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","35","30","53220","55720"
"In post","2023","60-64","Health and Safety Executive","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","East Wales","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Inner London - East","London","15","15","54960","51160"
"In post","2023","60-64","Health and Safety Executive","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Merseyside","Outside London","75","60","41850","40820"
"In post","2023","60-64","Health and Safety Executive","North Eastern Scotland","Outside London","15","15","77790","90410"
"In post","2023","60-64","Health and Safety Executive","North Yorkshire","Outside London","15","15","44530","40790"
"In post","2023","60-64","Health and Safety Executive","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Health and Safety Executive","West Yorkshire","Outside London","10","10","47320","47250"
"In post","2023","60-64","Home Office","Bedfordshire and Hertfordshire","Outside London","15","10","32260","34630"
"In post","2023","60-64","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Home Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Devon","Outside London","15","10","33620","34630"
"In post","2023","60-64","Home Office","Dorset and Somerset","Outside London","15","10","26120","26210"
"In post","2023","60-64","Home Office","East Anglia","Outside London","70","60","25260","22400"
"In post","2023","60-64","Home Office","East Wales","Outside London","40","35","31320","25880"
"In post","2023","60-64","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","15","15","30300","27330"
"In post","2023","60-64","Home Office","Eastern Scotland","Outside London","20","15","30560","26410"
"In post","2023","60-64","Home Office","Essex","Outside London","75","50","29090","27650"
"In post","2023","60-64","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","10","35720","29700"
"In post","2023","60-64","Home Office","Greater Manchester","Outside London","100","85","33030","27650"
"In post","2023","60-64","Home Office","Hampshire and Isle of Wight","Outside London","40","30","32060","29830"
"In post","2023","60-64","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","15","10","24580","22400"
"In post","2023","60-64","Home Office","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Inner London - East","London","60","55","38180","30200"
"In post","2023","60-64","Home Office","Inner London - West","London","190","175","51450","43660"
"In post","2023","60-64","Home Office","Kent","Outside London","185","130","29140","27650"
"In post","2023","60-64","Home Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","20","15","28440","27180"
"In post","2023","60-64","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Merseyside","Outside London","445","380","25670","22400"
"In post","2023","60-64","Home Office","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Northern Ireland","Outside London","35","30","23980","22400"
"In post","2023","60-64","Home Office","Northumberland, and Tyne and Wear","Outside London","30","25","29020","26160"
"In post","2023","60-64","Home Office","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Outer London - South","London","510","460","35770","30410"
"In post","2023","60-64","Home Office","Outer London - West and North West","London","290","220","33510","31230"
"In post","2023","60-64","Home Office","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Home Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","South Yorkshire","Outside London","155","130","26220","22400"
"In post","2023","60-64","Home Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Home Office","Surrey, East and West Sussex","Outside London","90","55","30910","28730"
"In post","2023","60-64","Home Office","Tees Valley and Durham","Outside London","110","80","25550","22400"
"In post","2023","60-64","Home Office","Unknown","Unknown","15","10","34820","34630"
"In post","2023","60-64","Home Office","West Central Scotland","Outside London","70","60","27400","25880"
"In post","2023","60-64","Home Office","West Midlands","Outside London","65","45","28960","27580"
"In post","2023","60-64","Home Office","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Home Office","West Yorkshire","Outside London","55","50","29350","25980"
"In post","2023","60-64","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Institute for Apprenticeships and Technical Education","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Intellectual Property Office","East Wales","Outside London","90","75","38850","32740"
"In post","2023","60-64","Intellectual Property Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","Greater Manchester","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","Inner London - West","London","20","15","38670","31200"
"In post","2023","60-64","Legal Aid Agency","Merseyside","Outside London","10","10","24970","21780"
"In post","2023","60-64","Legal Aid Agency","Northumberland, and Tyne and Wear","Outside London","20","20","25350","25830"
"In post","2023","60-64","Legal Aid Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal Aid Agency","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Maritime and Coastguard Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Maritime and Coastguard Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
