"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Outside London","SEO/HEO","LGBO","770","750","38240","36590"
"In post","2023","50-59","Outside London","SEO/HEO","Undeclared","3375","3250","39190","38470"
"In post","2023","50-59","Outside London","SEO/HEO","Unknown","3790","3650","39010","38330"
"In post","2023","50-59","Outside London","Unknown","Heterosexual / straight","3665","3465","34020","29050"
"In post","2023","50-59","Outside London","Unknown","LGBO","160","155","34730","29050"
"In post","2023","50-59","Outside London","Unknown","Undeclared","370","345","36570","35250"
"In post","2023","50-59","Outside London","Unknown","Unknown","560","500","30910","29050"
"In post","2023","50-59","Overseas","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","EO","Heterosexual / straight","55","55","34280","33370"
"In post","2023","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Overseas","EO","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Overseas","G6/G7","Heterosexual / straight","190","190","65950","64360"
"In post","2023","50-59","Overseas","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Overseas","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Overseas","G6/G7","Unknown","85","85","63700","60720"
"In post","2023","50-59","Overseas","SCS level","Heterosexual / straight","75","75","92860","85390"
"In post","2023","50-59","Overseas","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Overseas","SEO/HEO","Heterosexual / straight","240","240","43400","41480"
"In post","2023","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Overseas","SEO/HEO","Unknown","100","100","51890","53950"
"In post","2023","50-59","Overseas","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Overseas","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","EO","Heterosexual / straight","55","50","29040","28120"
"In post","2023","50-59","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","50-59","Unknown","EO","Unknown","15","10","[c]","[c]"
"In post","2023","50-59","Unknown","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SEO/HEO","Heterosexual / straight","75","75","43190","41620"
"In post","2023","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Unknown","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Unknown","440","440","47400","43120"
"In post","2023","60-64","London","AA/AO","Heterosexual / straight","980","875","26400","25610"
"In post","2023","60-64","London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","60-64","London","AA/AO","Undeclared","155","135","26050","25610"
"In post","2023","60-64","London","AA/AO","Unknown","285","250","27040","26400"
"In post","2023","60-64","London","EO","Heterosexual / straight","1200","1050","31860","31890"
"In post","2023","60-64","London","EO","LGBO","50","45","32430","32520"
"In post","2023","60-64","London","EO","Undeclared","255","215","31560","31440"
"In post","2023","60-64","London","EO","Unknown","310","265","32240","32520"
"In post","2023","60-64","London","G6/G7","Heterosexual / straight","870","780","65810","65230"
"In post","2023","60-64","London","G6/G7","LGBO","45","45","64280","63940"
"In post","2023","60-64","London","G6/G7","Undeclared","125","110","66440","65030"
"In post","2023","60-64","London","G6/G7","Unknown","175","160","66550","65000"
"In post","2023","60-64","London","SCS level","Heterosexual / straight","155","145","106870","98620"
"In post","2023","60-64","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","London","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","London","SCS level","Unknown","40","35","108430","98040"
"In post","2023","60-64","London","SEO/HEO","Heterosexual / straight","1215","1095","42450","42060"
"In post","2023","60-64","London","SEO/HEO","LGBO","45","45","42490","42060"
"In post","2023","60-64","London","SEO/HEO","Undeclared","225","200","42420","42060"
"In post","2023","60-64","London","SEO/HEO","Unknown","275","250","42750","42060"
"In post","2023","60-64","London","Unknown","Heterosexual / straight","170","160","37730","33820"
"In post","2023","60-64","London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","London","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","London","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","60-64","Outside London","AA/AO","Heterosexual / straight","9125","7440","22970","22220"
"In post","2023","60-64","Outside London","AA/AO","LGBO","230","190","22920","22170"
"In post","2023","60-64","Outside London","AA/AO","Undeclared","1450","1145","22710","21780"
"In post","2023","60-64","Outside London","AA/AO","Unknown","2840","2225","23580","22520"
"In post","2023","60-64","Outside London","EO","Heterosexual / straight","6945","5540","28740","28120"
"In post","2023","60-64","Outside London","EO","LGBO","190","155","28530","28120"
"In post","2023","60-64","Outside London","EO","Undeclared","1190","920","28640","28120"
"In post","2023","60-64","Outside London","EO","Unknown","1720","1325","29550","28120"
"In post","2023","60-64","Outside London","G6/G7","Heterosexual / straight","2000","1745","61730","59290"
"In post","2023","60-64","Outside London","G6/G7","LGBO","50","40","63320","62050"
"In post","2023","60-64","Outside London","G6/G7","Undeclared","280","235","61650","59290"
"In post","2023","60-64","Outside London","G6/G7","Unknown","415","360","61240","58850"
"In post","2023","60-64","Outside London","SCS level","Heterosexual / straight","130","120","99230","94690"
"In post","2023","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Outside London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","Outside London","SCS level","Unknown","45","40","98270","86400"
"In post","2023","60-64","Outside London","SEO/HEO","Heterosexual / straight","5585","4720","38820","37590"
"In post","2023","60-64","Outside London","SEO/HEO","LGBO","145","125","38700","38310"
"In post","2023","60-64","Outside London","SEO/HEO","Undeclared","920","765","39060","37550"
"In post","2023","60-64","Outside London","SEO/HEO","Unknown","1005","835","39500","38330"
"In post","2023","60-64","Outside London","Unknown","Heterosexual / straight","1255","1095","32990","29050"
"In post","2023","60-64","Outside London","Unknown","LGBO","35","30","34400","38290"
"In post","2023","60-64","Outside London","Unknown","Undeclared","120","105","36290","38290"
"In post","2023","60-64","Outside London","Unknown","Unknown","215","180","30710","29050"
"In post","2023","60-64","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","G6/G7","Heterosexual / straight","35","35","69980","67160"
"In post","2023","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Overseas","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","SEO/HEO","Heterosexual / straight","45","45","46300","44310"
"In post","2023","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Overseas","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","135","135","45200","40930"
"In post","2023","65+","London","AA/AO","Heterosexual / straight","610","510","25800","25610"
"In post","2023","65+","London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","65+","London","AA/AO","Undeclared","115","90","25380","25610"
"In post","2023","65+","London","AA/AO","Unknown","190","160","26910","26000"
"In post","2023","65+","London","EO","Heterosexual / straight","465","375","31770","31830"
"In post","2023","65+","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","65+","London","EO","Undeclared","100","75","31710","31810"
"In post","2023","65+","London","EO","Unknown","125","100","32510","32520"
"In post","2023","65+","London","G6/G7","Heterosexual / straight","260","215","66330","63980"
"In post","2023","65+","London","G6/G7","LGBO","10","5","[c]","[c]"
"In post","2023","65+","London","G6/G7","Undeclared","45","35","69190","66080"
"In post","2023","65+","London","G6/G7","Unknown","70","60","66380","65450"
"In post","2023","65+","London","SCS level","Heterosexual / straight","40","35","115530","97040"
"In post","2023","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","London","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","65+","London","SEO/HEO","Heterosexual / straight","335","285","42620","42060"
"In post","2023","65+","London","SEO/HEO","LGBO","15","10","[c]","[c]"
"In post","2023","65+","London","SEO/HEO","Undeclared","80","70","42830","42060"
"In post","2023","65+","London","SEO/HEO","Unknown","100","85","42550","42060"
"In post","2023","65+","London","Unknown","Heterosexual / straight","80","70","34040","33050"
"In post","2023","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","London","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Outside London","AA/AO","Heterosexual / straight","3250","2495","22600","21780"
"In post","2023","65+","Outside London","AA/AO","LGBO","65","50","22290","21780"
"In post","2023","65+","Outside London","AA/AO","Undeclared","510","375","22460","21780"
"In post","2023","65+","Outside London","AA/AO","Unknown","1045","765","23430","22520"
"In post","2023","65+","Outside London","EO","Heterosexual / straight","1935","1425","28730","28120"
"In post","2023","65+","Outside London","EO","LGBO","50","40","28810","28120"
"In post","2023","65+","Outside London","EO","Undeclared","390","280","28690","28120"
"In post","2023","65+","Outside London","EO","Unknown","535","365","29320","28120"
"In post","2023","65+","Outside London","G6/G7","Heterosexual / straight","465","365","62260","59890"
"In post","2023","65+","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","65+","Outside London","G6/G7","Undeclared","70","50","64050","61400"
"In post","2023","65+","Outside London","G6/G7","Unknown","125","90","63400","60640"
"In post","2023","65+","Outside London","SCS level","Heterosexual / straight","30","25","108710","103440"
"In post","2023","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Outside London","SEO/HEO","Heterosexual / straight","1430","1125","39490","37760"
"In post","2023","65+","Outside London","SEO/HEO","LGBO","25","20","[c]","[c]"
"In post","2023","65+","Outside London","SEO/HEO","Undeclared","260","205","39040","36990"
"In post","2023","65+","Outside London","SEO/HEO","Unknown","280","200","41010","40060"
"In post","2023","65+","Outside London","Unknown","Heterosexual / straight","415","320","31400","29050"
"In post","2023","65+","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","65+","Outside London","Unknown","Undeclared","45","35","34110","32210"
"In post","2023","65+","Outside London","Unknown","Unknown","85","60","30800","29050"
"In post","2023","65+","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","65+","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA/AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","AA/AO","Unknown","90","[c]","21310","21780"
"Leaver CS","2023","16-19","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","AA/AO","Heterosexual / straight","405","[c]","23940","24480"
"Leaver CS","2023","20-29","London","AA/AO","LGBO","55","[c]","23110","23460"
"Leaver CS","2023","20-29","London","AA/AO","Undeclared","50","[c]","23530","23720"
"Leaver CS","2023","20-29","London","AA/AO","Unknown","320","[c]","24220","25480"
"Leaver CS","2023","20-29","London","EO","Heterosexual / straight","545","[c]","29470","29660"
"Leaver CS","2023","20-29","London","EO","LGBO","75","[c]","29790","29660"
"Leaver CS","2023","20-29","London","EO","Undeclared","70","[c]","29040","28950"
"Leaver CS","2023","20-29","London","EO","Unknown","260","[c]","27860","28650"
"Leaver CS","2023","20-29","London","G6/G7","Heterosexual / straight","160","[c]","55390","54450"
"Leaver CS","2023","20-29","London","G6/G7","LGBO","35","[c]","56360","54630"
"Leaver CS","2023","20-29","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","G6/G7","Unknown","85","[c]","55760","54700"
"Leaver CS","2023","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","SEO/HEO","Heterosexual / straight","625","[c]","37270","36180"
"Leaver CS","2023","20-29","London","SEO/HEO","LGBO","120","[c]","36860","35650"
"Leaver CS","2023","20-29","London","SEO/HEO","Undeclared","115","[c]","37220","35650"
"Leaver CS","2023","20-29","London","SEO/HEO","Unknown","390","[c]","35600","34260"
"Leaver CS","2023","20-29","London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","AA/AO","Heterosexual / straight","2175","[c]","22030","21690"
"Leaver CS","2023","20-29","Outside London","AA/AO","LGBO","355","[c]","21880","21690"
"Leaver CS","2023","20-29","Outside London","AA/AO","Undeclared","165","[c]","21990","21690"
"Leaver CS","2023","20-29","Outside London","AA/AO","Unknown","2005","[c]","22120","21780"
"Leaver CS","2023","20-29","Outside London","EO","Heterosexual / straight","875","[c]","27430","27570"
"Leaver CS","2023","20-29","Outside London","EO","LGBO","140","[c]","26970","27570"
"Leaver CS","2023","20-29","Outside London","EO","Undeclared","90","[c]","27110","27280"
"Leaver CS","2023","20-29","Outside London","EO","Unknown","470","[c]","26990","26750"
"Leaver CS","2023","20-29","Outside London","G6/G7","Heterosexual / straight","35","[c]","53320","52670"
"Leaver CS","2023","20-29","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","SEO/HEO","Heterosexual / straight","510","[c]","34620","33080"
"Leaver CS","2023","20-29","Outside London","SEO/HEO","LGBO","105","[c]","33740","33000"
"Leaver CS","2023","20-29","Outside London","SEO/HEO","Undeclared","50","[c]","36060","36000"
"Leaver CS","2023","20-29","Outside London","SEO/HEO","Unknown","390","[c]","33950","32500"
"Leaver CS","2023","20-29","Outside London","Unknown","Heterosexual / straight","270","[c]","28330","28370"
"Leaver CS","2023","20-29","Outside London","Unknown","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outside London","Unknown","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
