"Status","Year","Age","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Asian","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Communications","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","Department for Work and Pensions","30","20","26870","25610"
"In post","2023","65+","Asian","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","HM Revenue and Customs","15","10","[c]","[c]"
"In post","2023","65+","Asian","Debt","Department for Work and Pensions","15","10","[c]","[c]"
"In post","2023","65+","Asian","Debt","HM Revenue and Customs","30","20","27270","26920"
"In post","2023","65+","Asian","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Ministry of Defence","5","5","[c]","[c]"
"In post","2023","65+","Asian","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Ministry of Defence","5","5","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Attorney General's Departments","20","15","[c]","[c]"
"In post","2023","65+","Asian","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Transport","10","10","[c]","[c]"
"In post","2023","65+","Asian","No function","Department for Work and Pensions","175","125","28730","28120"
"In post","2023","65+","Asian","No function","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2023","65+","Asian","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","HM Land Registry","5","5","[c]","[c]"
"In post","2023","65+","Asian","No function","HM Revenue and Customs","50","35","30740","28930"
"In post","2023","65+","Asian","No function","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Home Office","165","130","28610","26400"
"In post","2023","65+","Asian","No function","Ministry of Defence","30","30","33180","27200"
"In post","2023","65+","Asian","No function","Ministry of Justice","100","75","27680","25480"
"In post","2023","65+","Asian","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","No function","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Ministry of Defence","5","5","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2023","65+","Asian","Property","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Property","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Home Office","15","15","[c]","[c]"
"In post","2023","65+","Asian","Security","Ministry of Defence","5","5","[c]","[c]"
"In post","2023","65+","Asian","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Communications","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Department for Work and Pensions","10","10","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
