"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Overseas","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SEO/HEO","Female","40","[c]","45690","45660"
"Leaver CS","2023","Overseas","Overseas","SEO/HEO","Male","45","[c]","45830","43750"
"Leaver CS","2023","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","AA/AO","Female","90","[c]","22320","21780"
"Leaver CS","2023","Oxfordshire CC","Outside London","AA/AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","EO","Female","40","[c]","27340","27570"
"Leaver CS","2023","Oxfordshire CC","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Oxfordshire CC","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","EO","Male","35","[c]","33430","37060"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Perth and Kinross, and Stirling","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","AA/AO","Female","35","[c]","22350","22400"
"Leaver CS","2023","Peterborough","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","AA/AO","Female","40","[c]","22710","22330"
"Leaver CS","2023","Plymouth","Outside London","AA/AO","Male","80","[c]","25590","23390"
"Leaver CS","2023","Plymouth","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","EO","Male","30","[c]","30390","28120"
"Leaver CS","2023","Plymouth","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","SEO/HEO","Female","35","[c]","39300","39330"
"Leaver CS","2023","Plymouth","Outside London","SEO/HEO","Male","45","[c]","42030","41760"
"Leaver CS","2023","Plymouth","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","AA/AO","Female","115","[c]","22520","21260"
"Leaver CS","2023","Portsmouth","Outside London","AA/AO","Male","80","[c]","25930","22220"
"Leaver CS","2023","Portsmouth","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","EO","Male","30","[c]","28440","27470"
"Leaver CS","2023","Portsmouth","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","SEO/HEO","Male","50","[c]","38760","36990"
"Leaver CS","2023","Portsmouth","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","EO","Female","40","[c]","31180","31060"
"Leaver CS","2023","Redbridge and Waltham Forest","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","AA/AO","Female","145","[c]","21560","22400"
"Leaver CS","2023","Sefton","Outside London","AA/AO","Male","60","[c]","21560","21690"
"Leaver CS","2023","Sefton","Outside London","EO","Female","75","[c]","27200","27570"
"Leaver CS","2023","Sefton","Outside London","EO","Male","50","[c]","26640","26750"
"Leaver CS","2023","Sefton","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","SEO/HEO","Female","40","[c]","36500","38900"
"Leaver CS","2023","Sefton","Outside London","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Outside London","AA/AO","Female","85","[c]","21860","21780"
"Leaver CS","2023","Sheffield","Outside London","AA/AO","Male","80","[c]","21950","22400"
"Leaver CS","2023","Sheffield","Outside London","EO","Female","60","[c]","27280","27390"
"Leaver CS","2023","Sheffield","Outside London","EO","Male","55","[c]","27160","26850"
"Leaver CS","2023","Sheffield","Outside London","G6/G7","Female","30","[c]","56720","54790"
"Leaver CS","2023","Sheffield","Outside London","G6/G7","Male","40","[c]","59010","55570"
"Leaver CS","2023","Sheffield","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Outside London","SEO/HEO","Female","55","[c]","35840","34970"
"Leaver CS","2023","Sheffield","Outside London","SEO/HEO","Male","50","[c]","38070","37920"
"Leaver CS","2023","Sheffield","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","EO","Male","40","[c]","29570","29670"
"Leaver CS","2023","Shropshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","AA/AO","Female","40","[c]","21560","21690"
"Leaver CS","2023","Somerset CC","Outside London","AA/AO","Male","50","[c]","22450","21690"
"Leaver CS","2023","Somerset CC","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","EO","Male","35","[c]","27820","27610"
"Leaver CS","2023","Somerset CC","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","SEO/HEO","Male","50","[c]","38600","36920"
"Leaver CS","2023","Somerset CC","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","AA/AO","Female","155","[c]","20770","20980"
"Leaver CS","2023","South Hampshire","Outside London","AA/AO","Male","165","[c]","21330","21200"
"Leaver CS","2023","South Hampshire","Outside London","EO","Female","40","[c]","26470","26670"
"Leaver CS","2023","South Hampshire","Outside London","EO","Male","60","[c]","28640","27220"
"Leaver CS","2023","South Hampshire","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","SEO/HEO","Female","60","[c]","34940","33620"
"Leaver CS","2023","South Hampshire","Outside London","SEO/HEO","Male","65","[c]","37130","37690"
"Leaver CS","2023","South Hampshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","AA/AO","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AA/AO","Female","55","[c]","21690","21690"
"Leaver CS","2023","Southampton","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AA/AO","Female","110","[c]","21680","21780"
"Leaver CS","2023","Staffordshire CC","Outside London","AA/AO","Male","120","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","Female","60","[c]","28020","27570"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","Male","55","[c]","28130","27570"
"Leaver CS","2023","Staffordshire CC","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AA/AO","Female","90","[c]","21500","21500"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AA/AO","Male","40","[c]","21660","21690"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","Female","50","[c]","27850","28120"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AA/AO","Female","115","[c]","21610","21690"
"Leaver CS","2023","Suffolk CC","Outside London","AA/AO","Male","120","[c]","22220","21650"
"Leaver CS","2023","Suffolk CC","Outside London","EO","Female","55","[c]","27470","27570"
"Leaver CS","2023","Suffolk CC","Outside London","EO","Male","50","[c]","28000","27570"
"Leaver CS","2023","Suffolk CC","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
