"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
