"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","AO","Female","175","[c]","22500","21780"
"Leaver CS","2023","No function","Surrey, East and West Sussex","AO","Male","150","[c]","23260","21780"
"Leaver CS","2023","No function","Surrey, East and West Sussex","EO","Female","165","[c]","28110","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","EO","Male","115","[c]","28230","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","AO","Female","200","[c]","21880","21690"
"Leaver CS","2023","No function","Tees Valley and Durham","AO","Male","205","[c]","22800","22400"
"Leaver CS","2023","No function","Tees Valley and Durham","EO","Female","80","[c]","27470","28080"
"Leaver CS","2023","No function","Tees Valley and Durham","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","AO","Female","225","[c]","22270","21690"
"Leaver CS","2023","No function","West Central Scotland","AO","Male","150","[c]","23020","21780"
"Leaver CS","2023","No function","West Central Scotland","EO","Female","115","[c]","28990","28120"
"Leaver CS","2023","No function","West Central Scotland","EO","Male","115","[c]","30810","28120"
"Leaver CS","2023","No function","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","HEO","Male","45","[c]","37840","37940"
"Leaver CS","2023","No function","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","AO","Female","285","[c]","21600","21690"
"Leaver CS","2023","No function","West Midlands","AO","Male","180","[c]","21840","21780"
"Leaver CS","2023","No function","West Midlands","EO","Female","180","[c]","27170","27570"
"Leaver CS","2023","No function","West Midlands","EO","Male","125","[c]","27850","27570"
"Leaver CS","2023","No function","West Midlands","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","HEO","Female","70","[c]","33080","31840"
"Leaver CS","2023","No function","West Midlands","HEO","Male","50","[c]","35240","34140"
"Leaver CS","2023","No function","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","SEO","Female","50","[c]","41820","39820"
"Leaver CS","2023","No function","West Midlands","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","AA","Female","95","[c]","18820","19000"
"Leaver CS","2023","No function","West Wales and The Valleys","AA","Male","50","[c]","18830","19000"
"Leaver CS","2023","No function","West Wales and The Valleys","AO","Female","370","[c]","21980","21840"
"Leaver CS","2023","No function","West Wales and The Valleys","AO","Male","175","[c]","22180","21840"
"Leaver CS","2023","No function","West Wales and The Valleys","EO","Female","100","[c]","27670","27570"
"Leaver CS","2023","No function","West Wales and The Valleys","EO","Male","65","[c]","27460","27570"
"Leaver CS","2023","No function","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","AA","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","AO","Female","205","[c]","21820","21690"
"Leaver CS","2023","No function","West Yorkshire","AO","Male","195","[c]","22030","21690"
"Leaver CS","2023","No function","West Yorkshire","EO","Female","160","[c]","27510","27570"
"Leaver CS","2023","No function","West Yorkshire","EO","Male","150","[c]","27840","27570"
"Leaver CS","2023","No function","West Yorkshire","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","HEO","Female","80","[c]","32010","31620"
"Leaver CS","2023","No function","West Yorkshire","HEO","Male","55","[c]","31450","29970"
"Leaver CS","2023","No function","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","SEO","Female","65","[c]","39500","37920"
"Leaver CS","2023","No function","West Yorkshire","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cumbria","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cumbria","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","40","[c]","32210","32550"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","55","[c]","32570","32550"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","35","[c]","41210","41200"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","70","[c]","42040","41360"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","75","[c]","43940","38790"
"Leaver CS","2023","Project Delivery","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
