"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dorset","EO","10","5","[c]","[c]"
"In post","2023","Property","Dorset","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dorset","SEO/HEO","20","20","35980","34300"
"In post","2023","Property","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dudley","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","AA/AO","10","10","27870","29930"
"In post","2023","Property","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Durham","AA/AO","250","240","22510","22520"
"In post","2023","Property","Durham","EO","75","70","26600","26020"
"In post","2023","Property","Durham","G6/G7","20","20","59090","58970"
"In post","2023","Property","Durham","SEO/HEO","55","55","35480","32970"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Ayrshire and North Ayrshire mainland","SEO/HEO","10","10","37290","34300"
"In post","2023","Property","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Cumbria","EO","5","5","[c]","[c]"
"In post","2023","Property","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Cumbria","SEO/HEO","10","10","35550","35020"
"In post","2023","Property","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","30","25","23260","20030"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","5","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Kent","EO","20","15","27440","27470"
"In post","2023","Property","East Kent","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","East Kent","SEO/HEO","30","30","36600","34700"
"In post","2023","Property","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Riding of Yorkshire","SEO/HEO","10","10","38720","37680"
"In post","2023","Property","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Sussex CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","East Sussex CC","EO","20","20","27020","27380"
"In post","2023","Property","East Sussex CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","East Sussex CC","SEO/HEO","25","25","38140","35020"
"In post","2023","Property","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","EO","25","20","27520","27810"
"In post","2023","Property","Essex Haven Gateway","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Essex Haven Gateway","SEO/HEO","35","35","38300","35020"
"In post","2023","Property","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","AA/AO","15","15","26560","24710"
"In post","2023","Property","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","AA/AO","10","10","22420","22520"
"In post","2023","Property","Flintshire and Wrexham","EO","15","15","27710","27810"
"In post","2023","Property","Flintshire and Wrexham","G6/G7","10","10","57380","56060"
"In post","2023","Property","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Flintshire and Wrexham","SEO/HEO","25","25","38540","37680"
"In post","2023","Property","Glasgow City","AA/AO","25","25","27050","27610"
"In post","2023","Property","Glasgow City","EO","10","10","29640","27300"
"In post","2023","Property","Glasgow City","G6/G7","20","20","58030","57260"
"In post","2023","Property","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Glasgow City","SEO/HEO","35","35","39270","38830"
"In post","2023","Property","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","G6/G7","10","5","[c]","[c]"
"In post","2023","Property","Gloucestershire CC","SEO/HEO","20","20","36520","34300"
"In post","2023","Property","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","AA/AO","25","25","22250","22520"
"In post","2023","Property","Greater Manchester South West","EO","45","40","27130","26890"
"In post","2023","Property","Greater Manchester South West","G6/G7","20","20","58030","57990"
"In post","2023","Property","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Greater Manchester South West","SEO/HEO","80","80","39260","41500"
"In post","2023","Property","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","EO","5","5","[c]","[c]"
"In post","2023","Property","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hackney and Newham","SEO/HEO","10","10","42340","40920"
"In post","2023","Property","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","EO","5","5","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Harrow and Hillingdon","SEO/HEO","10","10","41950","42320"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","AA/AO","15","15","20210","19770"
"In post","2023","Property","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","EO","15","15","28850","28500"
"In post","2023","Property","Hertfordshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hertfordshire CC","SEO/HEO","20","20","40890","39140"
"In post","2023","Property","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Hounslow and Richmond upon Thames","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","15","15","22330","19770"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","5","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","25","25","38330","36920"
"In post","2023","Property","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Anglesey","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","EO","25","25","27600","27740"
"In post","2023","Property","Kingston upon Hull, City of","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Kingston upon Hull, City of","SEO/HEO","30","25","36400","34660"
"In post","2023","Property","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lambeth","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","EO","10","5","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lancaster and Wyre","SEO/HEO","10","10","38950","39840"
"In post","2023","Property","Leeds","AA/AO","60","55","22190","22520"
"In post","2023","Property","Leeds","EO","60","55","27330","27740"
"In post","2023","Property","Leeds","G6/G7","95","95","56470","55560"
"In post","2023","Property","Leeds","SCS level","10","10","[c]","[c]"
"In post","2023","Property","Leeds","SEO/HEO","155","150","36830","35020"
"In post","2023","Property","Leicester","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Leicester","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","AA/AO","60","55","20220","19770"
"In post","2023","Property","Leicestershire CC and Rutland","EO","10","5","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Leicestershire CC and Rutland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","AA/AO","30","30","19910","18830"
"In post","2023","Property","Lincolnshire CC","EO","10","10","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Lincolnshire CC","SEO/HEO","30","25","37500","34660"
"In post","2023","Property","Lisburn and Castlereagh","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Lisburn and Castlereagh","G6/G7","10","10","59450","58110"
"In post","2023","Property","Lisburn and Castlereagh","SEO/HEO","30","30","38930","37670"
"In post","2023","Property","Liverpool","AA/AO","15","15","19620","19500"
"In post","2023","Property","Liverpool","EO","10","10","26900","26380"
"In post","2023","Property","Liverpool","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Liverpool","SEO/HEO","30","30","37480","37680"
"In post","2023","Property","Luton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Luton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Property","Manchester","G6/G7","35","35","55940","53220"
"In post","2023","Property","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Manchester","SEO/HEO","40","40","36150","37680"
"In post","2023","Property","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Mid Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Mid Lancashire","AA/AO","10","10","21880","22520"
"In post","2023","Property","Mid Lancashire","EO","20","20","26960","26450"
"In post","2023","Property","Mid Lancashire","G6/G7","15","15","55060","55800"
"In post","2023","Property","Mid Lancashire","SEO/HEO","35","35","36970","34890"
"In post","2023","Property","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Milton Keynes","EO","35","35","29950","29400"
"In post","2023","Property","Milton Keynes","G6/G7","20","20","68010","64730"
"In post","2023","Property","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Milton Keynes","SEO/HEO","75","75","41810","42150"
"In post","2023","Property","Milton Keynes","Unknown","30","30","23870","23800"
"In post","2023","Property","Monmouthshire and Newport","AA/AO","15","15","22510","23100"
"In post","2023","Property","Monmouthshire and Newport","EO","10","10","26720","26190"
"In post","2023","Property","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Monmouthshire and Newport","SEO/HEO","25","25","35720","33630"
"In post","2023","Property","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","EO","10","10","[c]","[c]"
"In post","2023","Property","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Hampshire","SEO/HEO","15","15","36430","34380"
"In post","2023","Property","North Lanarkshire","AA/AO","20","15","28110","29990"
"In post","2023","Property","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North Yorkshire CC","AA/AO","20","20","20280","18830"
"In post","2023","Property","North Yorkshire CC","EO","30","30","27620","27470"
"In post","2023","Property","North Yorkshire CC","G6/G7","15","15","55550","55230"
"In post","2023","Property","North Yorkshire CC","SEO/HEO","75","75","38700","41000"
"In post","2023","Property","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and West Norfolk","AA/AO","20","15","20260","19770"
"In post","2023","Property","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","North and West Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Northumberland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","EO","10","10","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Norwich and East Norfolk","SEO/HEO","30","25","39160","39030"
"In post","2023","Property","Nottingham","AA/AO","30","25","22350","22520"
"In post","2023","Property","Nottingham","EO","50","45","27310","27690"
"In post","2023","Property","Nottingham","G6/G7","75","70","59530","57970"
"In post","2023","Property","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Nottingham","SEO/HEO","125","120","36920","35000"
"In post","2023","Property","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G6/G7","15","15","62650","62980"
"In post","2023","Property","Overseas","SEO/HEO","50","50","45310","43750"
"In post","2023","Property","Oxfordshire CC","AA/AO","25","20","19630","18830"
"In post","2023","Property","Oxfordshire CC","EO","10","5","[c]","[c]"
"In post","2023","Property","Oxfordshire CC","G6/G7","10","10","59940","59290"
"In post","2023","Property","Oxfordshire CC","SEO/HEO","40","40","39860","41200"
"In post","2023","Property","Perth and Kinross, and Stirling","AA/AO","35","30","27000","28490"
"In post","2023","Property","Perth and Kinross, and Stirling","EO","5","5","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Perth and Kinross, and Stirling","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Peterborough","SEO/HEO","10","10","36530","37300"
"In post","2023","Property","Plymouth","AA/AO","275","255","22450","22520"
"In post","2023","Property","Plymouth","EO","80","75","26910","26890"
"In post","2023","Property","Plymouth","G6/G7","25","20","55820","56060"
"In post","2023","Property","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Plymouth","SEO/HEO","85","85","37180","34440"
"In post","2023","Property","Portsmouth","AA/AO","10","10","[c]","[c]"
"In post","2023","Property","Portsmouth","EO","5","5","[c]","[c]"
"In post","2023","Property","Portsmouth","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Portsmouth","SEO/HEO","35","35","37660","35300"
"In post","2023","Property","Powys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Powys","EO","10","10","[c]","[c]"
"In post","2023","Property","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Powys","SEO/HEO","20","20","36340","34300"
"In post","2023","Property","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sefton","AA/AO","40","35","22520","22520"
"In post","2023","Property","Sefton","EO","40","35","27350","27590"
"In post","2023","Property","Sefton","G6/G7","15","15","57830","57990"
"In post","2023","Property","Sefton","SEO/HEO","55","55","37630","34440"
"In post","2023","Property","Sheffield","AA/AO","15","15","20510","19500"
"In post","2023","Property","Sheffield","EO","15","15","26940","26730"
"In post","2023","Property","Sheffield","G6/G7","25","25","57960","58520"
"In post","2023","Property","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sheffield","SEO/HEO","45","40","37820","37680"
"In post","2023","Property","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Shropshire","EO","5","5","[c]","[c]"
"In post","2023","Property","Shropshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Shropshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Somerset CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Somerset CC","EO","10","10","[c]","[c]"
"In post","2023","Property","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Somerset CC","SEO/HEO","25","20","37930","35020"
"In post","2023","Property","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Hampshire","EO","5","5","[c]","[c]"
"In post","2023","Property","South Hampshire","SEO/HEO","15","15","36400","34660"
"In post","2023","Property","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","South Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2023","Property","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Nottinghamshire","SEO/HEO","10","10","36060","34370"
"In post","2023","Property","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South West Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","South West Wales","EO","10","5","[c]","[c]"
"In post","2023","Property","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","South West Wales","SEO/HEO","10","10","37740","34730"
"In post","2023","Property","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Southampton","AA/AO","15","10","22340","22520"
"In post","2023","Property","Southampton","EO","20","20","27110","27260"
"In post","2023","Property","Southampton","G6/G7","10","10","62910","59290"
"In post","2023","Property","Southampton","SEO/HEO","40","35","40010","41220"
"In post","2023","Property","Staffordshire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Staffordshire CC","EO","15","15","27160","27140"
"In post","2023","Property","Staffordshire CC","G6/G7","35","35","56350","56180"
"In post","2023","Property","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Staffordshire CC","SEO/HEO","75","70","37870","38280"
"In post","2023","Property","Stoke-on-Trent","AA/AO","15","10","22030","22520"
"In post","2023","Property","Stoke-on-Trent","EO","20","15","26770","26020"
"In post","2023","Property","Stoke-on-Trent","G6/G7","15","15","58380","58970"
"In post","2023","Property","Stoke-on-Trent","SEO/HEO","25","25","39610","39300"
"In post","2023","Property","Suffolk CC","AA/AO","45","45","20780","19770"
"In post","2023","Property","Suffolk CC","EO","15","15","28430","28650"
"In post","2023","Property","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Suffolk CC","SEO/HEO","45","45","37310","34300"
"In post","2023","Property","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Swansea","AA/AO","25","20","22080","22500"
"In post","2023","Property","Swansea","EO","35","30","27260","27400"
"In post","2023","Property","Swansea","G6/G7","15","15","57540","58970"
