"Status","Year","Ethnicity","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Finance","5","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","30","30","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Operational Delivery","10","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Other","25","25","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Policy","10","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Social Research","5","5","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Statistics","15","15","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Digital, Data and Technology","40","40","48410","43950"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Economics","10","10","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Legal","10","10","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Operational Delivery","35","35","28670","26910"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Policy","35","30","47180","41580"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Project Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","45","45","40370","33400"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","5","5","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of Rail and Road","Office of Rail and Road","Statistics","5","5","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Operational Delivery","460","425","23030","21780"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Public Guardian","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Planning Inspectors","10","10","[c]","[c]"
"In post","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Registers of Scotland","Scottish Government","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Revenue Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Royal Fleet Auxiliary","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","55","50","24750","22150"
"In post","2023","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Forestry","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Government (excl. agencies)","Scottish Government","Unknown","125","120","43190","39730"
"In post","2023","Asian","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Prison Service","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Scottish Public Pensions Agency","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Counter Fraud","15","15","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Legal","10","10","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Serious Fraud Office","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Social Security Scotland","Scottish Government","Unknown","85","80","32210","29100"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Project Delivery","15","15","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Standards and Testing Agency","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Student Awards Agency for Scotland","Scottish Government","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Project Delivery","15","15","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","25","25","[c]","[c]"
"In post","2023","Asian","Submarine Delivery Agency","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Teaching Regulation Agency","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Teaching Regulation Agency","Department for Education","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Asian","Teaching Regulation Agency","Department for Education","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Teaching Regulation Agency","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","10","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","10","10","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","110","100","26620","24620"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","5","5","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Other","5","5","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","The National Archives","The National Archives","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Transport Scotland","Scottish Government","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Debt Management Office","HM Treasury","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Finance","5","5","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Legal","10","10","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Operational Delivery","50","50","47440","36640"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Export Finance","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Commercial","15","15","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","40","40","44950","41280"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Finance","20","20","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Human Resources","15","15","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Medicine","60","55","104920","111740"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","275","255","36320","31880"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","180","175","38980","37420"
"In post","2023","Asian","UK Health Security Agency","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","UK Hydrographic Office","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
