"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","East Midlands (England)","Heterosexual / straight","240","[c]","31260","27570"
"Leaver CS","2023","50-59","No function","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","East Midlands (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","East Midlands (England)","Unknown","85","[c]","27600","27570"
"Leaver CS","2023","50-59","No function","East of England","Heterosexual / straight","270","[c]","33350","29290"
"Leaver CS","2023","50-59","No function","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","East of England","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","East of England","Unknown","70","[c]","28920","26770"
"Leaver CS","2023","50-59","No function","London","Heterosexual / straight","440","[c]","46200","36180"
"Leaver CS","2023","50-59","No function","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","London","Undeclared","75","[c]","42770","36440"
"Leaver CS","2023","50-59","No function","London","Unknown","230","[c]","44110","31880"
"Leaver CS","2023","50-59","No function","North East (England)","Heterosexual / straight","165","[c]","29560","27570"
"Leaver CS","2023","50-59","No function","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","North East (England)","Unknown","170","[c]","31830","25880"
"Leaver CS","2023","50-59","No function","North West (England)","Heterosexual / straight","415","[c]","30280","26650"
"Leaver CS","2023","50-59","No function","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","North West (England)","Undeclared","60","[c]","27970","26100"
"Leaver CS","2023","50-59","No function","North West (England)","Unknown","300","[c]","26130","23390"
"Leaver CS","2023","50-59","No function","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Scotland","Heterosexual / straight","195","[c]","29640","27570"
"Leaver CS","2023","50-59","No function","Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Scotland","Unknown","165","[c]","29540","26780"
"Leaver CS","2023","50-59","No function","South East (England)","Heterosexual / straight","455","[c]","29610","27390"
"Leaver CS","2023","50-59","No function","South East (England)","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","South East (England)","Undeclared","70","[c]","33410","29960"
"Leaver CS","2023","50-59","No function","South East (England)","Unknown","170","[c]","27640","25610"
"Leaver CS","2023","50-59","No function","South West (England)","Heterosexual / straight","350","[c]","34830","28120"
"Leaver CS","2023","50-59","No function","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","South West (England)","Undeclared","45","[c]","32960","29730"
"Leaver CS","2023","50-59","No function","South West (England)","Unknown","75","[c]","32790","27570"
"Leaver CS","2023","50-59","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Wales","Heterosexual / straight","185","[c]","27820","22500"
"Leaver CS","2023","50-59","No function","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Wales","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Wales","Unknown","100","[c]","26510","22400"
"Leaver CS","2023","50-59","No function","West Midlands (England)","Heterosexual / straight","285","[c]","31530","27570"
"Leaver CS","2023","50-59","No function","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","West Midlands (England)","Undeclared","40","[c]","28100","22280"
"Leaver CS","2023","50-59","No function","West Midlands (England)","Unknown","105","[c]","29390","26130"
"Leaver CS","2023","50-59","No function","Yorkshire and The Humber","Heterosexual / straight","270","[c]","34070","28120"
"Leaver CS","2023","50-59","No function","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Yorkshire and The Humber","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","No function","Yorkshire and The Humber","Unknown","120","[c]","37770","28970"
"Leaver CS","2023","50-59","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South West (England)","Heterosexual / straight","55","[c]","50010","43910"
"Leaver CS","2023","50-59","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Scotland","Heterosexual / straight","30","[c]","37680","40880"
"Leaver CS","2023","50-59","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scotland","Heterosexual / straight","105","[c]","48450","49370"
"Leaver CS","2023","50-59","Unknown","Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Scotland","Unknown","75","[c]","39310","38210"
"Leaver CS","2023","50-59","Unknown","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","50-59","Unknown","Wales","Heterosexual / straight","30","[c]","52050","47470"
"Leaver CS","2023","50-59","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
