"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Science and Engineering","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","36500","41980"
"Leaver CS","2023","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","34730","39070"
"Leaver CS","2023","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Hampshire and Isle of Wight","AA/AO","10","[c]","31930","27500"
"Leaver CS","2023","50-59","Security","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Central Scotland","AA/AO","20","[c]","30590","24100"
"Leaver CS","2023","50-59","Security","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Research","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Research","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Research","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Northumberland, and Tyne and Wear","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Northumberland, and Tyne and Wear","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Northumberland, and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Eastern Scotland","AA/AO","15","[c]","25300","24890"
"Leaver CS","2023","50-59","Unknown","Eastern Scotland","EO","10","[c]","31660","31560"
"Leaver CS","2023","50-59","Unknown","Eastern Scotland","G6/G7","25","[c]","72690","76560"
"Leaver CS","2023","50-59","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Eastern Scotland","SEO/HEO","45","[c]","45180","49370"
"Leaver CS","2023","50-59","Unknown","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Highlands and Islands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - East","G6/G7","15","[c]","64210","63170"
"Leaver CS","2023","50-59","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - West","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Inner London - West","G6/G7","65","[c]","65500","67370"
"Leaver CS","2023","50-59","Unknown","Inner London - West","SCS level","35","[c]","130080","114700"
"Leaver CS","2023","50-59","Unknown","Inner London - West","SEO/HEO","40","[c]","39040","37300"
"Leaver CS","2023","50-59","Unknown","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Kent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","North Yorkshire","SEO/HEO","10","[c]","33980","34320"
"Leaver CS","2023","50-59","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
