"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Buckinghamshire","Outside London","Male","460","445","34880","32430"
"In post","2023","No function","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","50","45","27400","28120"
"In post","2023","No function","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","10","10","[c]","[c]"
"In post","2023","No function","Calderdale and Kirklees","Outside London","Female","670","580","29420","28120"
"In post","2023","No function","Calderdale and Kirklees","Outside London","Male","300","290","29070","28120"
"In post","2023","No function","Cambridgeshire CC","Outside London","Female","1165","1080","32760","28880"
"In post","2023","No function","Cambridgeshire CC","Outside London","Male","1250","1200","34650","32920"
"In post","2023","No function","Camden and City of London","London","Female","775","725","33570","29660"
"In post","2023","No function","Camden and City of London","London","Male","580","565","34140","29660"
"In post","2023","No function","Cardiff and Vale of Glamorgan","Outside London","Female","3375","3070","30810","28120"
"In post","2023","No function","Cardiff and Vale of Glamorgan","Outside London","Male","2940","2845","32510","28130"
"In post","2023","No function","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Central Bedfordshire","Outside London","Female","105","100","32100","28120"
"In post","2023","No function","Central Bedfordshire","Outside London","Male","125","120","33630","28120"
"In post","2023","No function","Central Hampshire","Outside London","Female","780","740","32280","28120"
"In post","2023","No function","Central Hampshire","Outside London","Male","645","630","33760","31890"
"In post","2023","No function","Central Valleys","Outside London","Female","1245","1120","28290","28120"
"In post","2023","No function","Central Valleys","Outside London","Male","645","630","28680","28120"
"In post","2023","No function","Cheshire East","Outside London","Female","570","520","32170","28880"
"In post","2023","No function","Cheshire East","Outside London","Male","340","325","33370","29050"
"In post","2023","No function","Cheshire West and Chester","Outside London","Female","325","295","28570","28120"
"In post","2023","No function","Cheshire West and Chester","Outside London","Male","155","145","29040","27070"
"In post","2023","No function","Chorley and West Lancashire","Outside London","Female","740","685","31300","28880"
"In post","2023","No function","Chorley and West Lancashire","Outside London","Male","735","685","33760","32060"
"In post","2023","No function","City of Edinburgh","Outside London","Female","2155","2015","32950","29730"
"In post","2023","No function","City of Edinburgh","Outside London","Male","2045","1965","34310","31970"
"In post","2023","No function","Clackmannanshire and Fife","Outside London","Female","460","415","29850","28120"
"In post","2023","No function","Clackmannanshire and Fife","Outside London","Male","420","395","33040","33040"
"In post","2023","No function","Conwy and Denbighshire","Outside London","Female","185","175","29440","28120"
"In post","2023","No function","Conwy and Denbighshire","Outside London","Male","75","75","29010","28120"
"In post","2023","No function","Cornwall and Isles of Scilly","Outside London","Female","810","700","27840","26850"
"In post","2023","No function","Cornwall and Isles of Scilly","Outside London","Male","555","535","28860","27080"
"In post","2023","No function","Coventry","Outside London","Female","950","865","34040","30330"
"In post","2023","No function","Coventry","Outside London","Male","490","475","36150","30810"
"In post","2023","No function","Croydon","London","Female","4370","4065","36870","31950"
"In post","2023","No function","Croydon","London","Male","3020","2955","40600","36180"
"In post","2023","No function","Darlington","Outside London","Female","605","565","36570","31310"
"In post","2023","No function","Darlington","Outside London","Male","400","390","38750","34210"
"In post","2023","No function","Derby","Outside London","Female","710","605","26640","24570"
"In post","2023","No function","Derby","Outside London","Male","320","310","29750","28120"
"In post","2023","No function","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Derry City and Strabane","Outside London","Male","5","5","[c]","[c]"
"In post","2023","No function","Devon CC","Outside London","Female","1720","1480","29500","28120"
"In post","2023","No function","Devon CC","Outside London","Male","1415","1335","31610","28880"
"In post","2023","No function","Dorset","Outside London","Female","810","725","29750","28080"
"In post","2023","No function","Dorset","Outside London","Male","855","810","31940","30410"
"In post","2023","No function","Dudley","Outside London","Female","640","525","26610","28120"
"In post","2023","No function","Dudley","Outside London","Male","245","230","27910","28120"
"In post","2023","No function","Dumfries and Galloway","Outside London","Female","160","140","29570","28120"
"In post","2023","No function","Dumfries and Galloway","Outside London","Male","130","125","34320","36110"
"In post","2023","No function","Durham","Outside London","Female","2970","2610","28350","26650"
"In post","2023","No function","Durham","Outside London","Male","2290","2125","30410","28880"
"In post","2023","No function","Ealing","London","Female","250","230","34010","32520"
"In post","2023","No function","Ealing","London","Male","160","150","33780","32520"
"In post","2023","No function","East Ayrshire and North Ayrshire mainland","Outside London","Female","295","255","27290","28120"
"In post","2023","No function","East Ayrshire and North Ayrshire mainland","Outside London","Male","295","285","28450","28120"
"In post","2023","No function","East Cumbria","Outside London","Female","345","315","29790","25920"
"In post","2023","No function","East Cumbria","Outside London","Male","255","250","29490","26840"
"In post","2023","No function","East Derbyshire","Outside London","Female","235","200","28090","28120"
"In post","2023","No function","East Derbyshire","Outside London","Male","90","85","33180","28120"
"In post","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","430","390","29330","27470"
"In post","2023","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","530","515","35410","33990"
"In post","2023","No function","East Kent","Outside London","Female","1970","1785","28850","26140"
"In post","2023","No function","East Kent","Outside London","Male","2245","2145","29130","26410"
"In post","2023","No function","East Lancashire","Outside London","Female","280","255","28860","28120"
"In post","2023","No function","East Lancashire","Outside London","Male","125","120","28910","28120"
"In post","2023","No function","East Lothian and Midlothian","Outside London","Female","65","55","28560","28120"
"In post","2023","No function","East Lothian and Midlothian","Outside London","Male","40","35","30220","28120"
"In post","2023","No function","East Merseyside","Outside London","Female","645","570","29260","28120"
"In post","2023","No function","East Merseyside","Outside London","Male","260","245","31370","28120"
"In post","2023","No function","East Riding of Yorkshire","Outside London","Female","665","605","30160","28880"
"In post","2023","No function","East Riding of Yorkshire","Outside London","Male","860","810","32750","32060"
"In post","2023","No function","East Surrey","Outside London","Female","515","480","35400","34110"
"In post","2023","No function","East Surrey","Outside London","Male","495","475","35570","35810"
"In post","2023","No function","East Sussex CC","Outside London","Female","1040","895","27910","28120"
"In post","2023","No function","East Sussex CC","Outside London","Male","690","655","29560","28120"
"In post","2023","No function","Enfield","London","Female","205","185","32680","32520"
"In post","2023","No function","Enfield","London","Male","95","95","33580","32520"
"In post","2023","No function","Essex Haven Gateway","Outside London","Female","420","375","31310","31280"
"In post","2023","No function","Essex Haven Gateway","Outside London","Male","290","275","32430","30680"
"In post","2023","No function","Essex Thames Gateway","Outside London","Female","605","530","28830","25610"
"In post","2023","No function","Essex Thames Gateway","Outside London","Male","190","185","29360","29640"
"In post","2023","No function","Falkirk","Outside London","Female","1000","845","27120","28120"
"In post","2023","No function","Falkirk","Outside London","Male","505","470","30770","28490"
"In post","2023","No function","Fermanagh and Omagh","Outside London","Female","5","5","[c]","[c]"
"In post","2023","No function","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Flintshire and Wrexham","Outside London","Female","985","905","27950","28120"
"In post","2023","No function","Flintshire and Wrexham","Outside London","Male","900","875","29820","28880"
"In post","2023","No function","Glasgow City","Outside London","Female","4210","3780","29200","27650"
"In post","2023","No function","Glasgow City","Outside London","Male","3440","3305","31100","28120"
"In post","2023","No function","Gloucestershire CC","Outside London","Female","720","640","30730","28080"
"In post","2023","No function","Gloucestershire CC","Outside London","Male","425","395","32570","28120"
"In post","2023","No function","Greater Manchester North East","Outside London","Female","635","585","29520","28120"
"In post","2023","No function","Greater Manchester North East","Outside London","Male","360","345","31230","28120"
"In post","2023","No function","Greater Manchester North West","Outside London","Female","1360","1205","26940","25340"
"In post","2023","No function","Greater Manchester North West","Outside London","Male","680","655","27970","28120"
"In post","2023","No function","Greater Manchester South East","Outside London","Female","645","570","27190","24040"
"In post","2023","No function","Greater Manchester South East","Outside London","Male","320","310","26910","24680"
"In post","2023","No function","Greater Manchester South West","Outside London","Female","3170","2925","31280","28120"
"In post","2023","No function","Greater Manchester South West","Outside London","Male","3000","2920","32250","28130"
"In post","2023","No function","Gwent Valleys","Outside London","Female","355","315","28470","28120"
"In post","2023","No function","Gwent Valleys","Outside London","Male","90","85","29890","28120"
"In post","2023","No function","Gwynedd","Outside London","Female","415","365","26160","23180"
"In post","2023","No function","Gwynedd","Outside London","Male","230","225","26600","24570"
"In post","2023","No function","Hackney and Newham","London","Female","1650","1505","37060","32540"
"In post","2023","No function","Hackney and Newham","London","Male","1310","1270","41320","39150"
"In post","2023","No function","Haringey and Islington","London","Female","835","775","33110","32520"
"In post","2023","No function","Haringey and Islington","London","Male","625","610","34820","33800"
"In post","2023","No function","Harrow and Hillingdon","London","Female","1590","1420","32490","30200"
"In post","2023","No function","Harrow and Hillingdon","London","Male","1760","1650","32560","30200"
"In post","2023","No function","Hartlepool and Stockton-on-Tees","Outside London","Female","735","670","29880","28120"
"In post","2023","No function","Hartlepool and Stockton-on-Tees","Outside London","Male","565","535","31190","29890"
"In post","2023","No function","Heart of Essex","Outside London","Female","530","485","30130","28880"
"In post","2023","No function","Heart of Essex","Outside London","Male","440","430","33540","31280"
"In post","2023","No function","Herefordshire, County of","Outside London","Female","165","145","30480","28120"
"In post","2023","No function","Herefordshire, County of","Outside London","Male","90","90","28610","25850"
"In post","2023","No function","Hertfordshire CC","Outside London","Female","1035","945","33600","31280"
"In post","2023","No function","Hertfordshire CC","Outside London","Male","660","640","35120","32410"
"In post","2023","No function","Hounslow and Richmond upon Thames","London","Female","1375","1280","33610","32520"
"In post","2023","No function","Hounslow and Richmond upon Thames","London","Male","1165","1130","35340","34110"
"In post","2023","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","515","445","28620","28120"
"In post","2023","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","420","390","32100","28490"
"In post","2023","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","355","325","28760","28120"
"In post","2023","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","320","305","28950","27450"
"In post","2023","No function","Isle of Anglesey","Outside London","Female","105","95","28190","27470"
"In post","2023","No function","Isle of Anglesey","Outside London","Male","90","90","29930","27450"
"In post","2023","No function","Isle of Wight","Outside London","Female","375","330","28140","28120"
"In post","2023","No function","Isle of Wight","Outside London","Male","475","450","30870","31510"
"In post","2023","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Female","410","385","34290","32790"
"In post","2023","No function","Kensington & Chelsea and Hammersmith & Fulham","London","Male","415","400","34990","33800"
"In post","2023","No function","Kent Thames Gateway","Outside London","Female","750","685","30530","30880"
"In post","2023","No function","Kent Thames Gateway","Outside London","Male","730","700","33450","32920"
"In post","2023","No function","Kingston upon Hull, City of","Outside London","Female","1045","910","28400","28080"
"In post","2023","No function","Kingston upon Hull, City of","Outside London","Male","850","805","29780","28480"
"In post","2023","No function","Lambeth","London","Female","1060","1005","39620","37450"
"In post","2023","No function","Lambeth","London","Male","975","960","44790","41910"
"In post","2023","No function","Lancaster and Wyre","Outside London","Female","580","520","28500","27470"
"In post","2023","No function","Lancaster and Wyre","Outside London","Male","395","375","30920","28120"
"In post","2023","No function","Leeds","Outside London","Female","4390","4050","33010","28880"
"In post","2023","No function","Leeds","Outside London","Male","3740","3635","33860","30400"
"In post","2023","No function","Leicester","Outside London","Female","1235","1085","27310","25830"
"In post","2023","No function","Leicester","Outside London","Male","810","775","27780","28080"
"In post","2023","No function","Leicestershire CC and Rutland","Outside London","Female","1000","895","29750","28120"
"In post","2023","No function","Leicestershire CC and Rutland","Outside London","Male","875","845","32820","31270"
"In post","2023","No function","Lewisham and Southwark","London","Female","710","675","35010","32520"
"In post","2023","No function","Lewisham and Southwark","London","Male","435","410","34970","33050"
"In post","2023","No function","Lincolnshire CC","Outside London","Female","1340","1220","29150","27510"
"In post","2023","No function","Lincolnshire CC","Outside London","Male","1190","1145","31980","30410"
"In post","2023","No function","Lisburn and Castlereagh","Outside London","Female","215","205","28760","25750"
"In post","2023","No function","Lisburn and Castlereagh","Outside London","Male","155","155","28700","25880"
"In post","2023","No function","Liverpool","Outside London","Female","6600","5960","28360","25880"
"In post","2023","No function","Liverpool","Outside London","Male","4460","4315","29500","25920"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","60","55","28940","28120"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","25","25","[c]","[c]"
"In post","2023","No function","Luton","Outside London","Female","325","285","27810","27490"
"In post","2023","No function","Luton","Outside London","Male","230","210","28750","27650"
"In post","2023","No function","Manchester","Outside London","Female","2575","2415","31850","28120"
"In post","2023","No function","Manchester","Outside London","Male","2005","1930","32590","28880"
"In post","2023","No function","Medway","Outside London","Female","725","675","31540","30880"
"In post","2023","No function","Medway","Outside London","Male","555","540","34840","32060"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","London","Female","350","320","33850","32520"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","London","Male","230","225","36280","32520"
"In post","2023","No function","Mid Kent","Outside London","Female","520","480","31520","29710"
"In post","2023","No function","Mid Kent","Outside London","Male","400","385","33600","31290"
"In post","2023","No function","Mid Lancashire","Outside London","Female","2680","2310","27640","24220"
"In post","2023","No function","Mid Lancashire","Outside London","Male","1965","1850","28140","25830"
"In post","2023","No function","Mid Ulster","Outside London","Female","10","10","[c]","[c]"
"In post","2023","No function","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","Outside London","Female","10","10","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Milton Keynes","Outside London","Female","520","480","29850","28120"
"In post","2023","No function","Milton Keynes","Outside London","Male","455","445","32230","32380"
"In post","2023","No function","Monmouthshire and Newport","Outside London","Female","1780","1595","30450","25470"
"In post","2023","No function","Monmouthshire and Newport","Outside London","Male","1290","1230","37130","32000"
"In post","2023","No function","Na h-Eileanan Siar","Outside London","Female","25","25","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","Outside London","Male","30","25","29820","28120"
"In post","2023","No function","Newry, Mourne and Down","Outside London","Female","10","5","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Hampshire","Outside London","Female","490","450","32370","28120"
"In post","2023","No function","North Hampshire","Outside London","Male","275","265","43470","33990"
"In post","2023","No function","North Lanarkshire","Outside London","Female","735","640","26250","23700"
"In post","2023","No function","North Lanarkshire","Outside London","Male","475","445","30510","28120"
"In post","2023","No function","North Northamptonshire","Outside London","Female","235","210","30030","28120"
"In post","2023","No function","North Northamptonshire","Outside London","Male","110","105","29890","28120"
"In post","2023","No function","North Nottinghamshire","Outside London","Female","590","540","31000","28120"
"In post","2023","No function","North Nottinghamshire","Outside London","Male","470","455","32250","28880"
"In post","2023","No function","North Yorkshire CC","Outside London","Female","710","650","31800","27780"
"In post","2023","No function","North Yorkshire CC","Outside London","Male","560","540","31180","27740"
"In post","2023","No function","North and North East Lincolnshire","Outside London","Female","555","485","27290","27560"
"In post","2023","No function","North and North East Lincolnshire","Outside London","Male","240","230","28490","26840"
"In post","2023","No function","North and West Norfolk","Outside London","Female","360","315","28590","28120"
"In post","2023","No function","North and West Norfolk","Outside London","Male","425","405","31240","30630"
"In post","2023","No function","Northumberland","Outside London","Female","245","215","30730","28120"
"In post","2023","No function","Northumberland","Outside London","Male","130","125","32570","28120"
"In post","2023","No function","Norwich and East Norfolk","Outside London","Female","835","725","27600","28120"
"In post","2023","No function","Norwich and East Norfolk","Outside London","Male","740","710","30150","28480"
"In post","2023","No function","Nottingham","Outside London","Female","3305","3010","31540","28120"
"In post","2023","No function","Nottingham","Outside London","Male","2620","2530","32480","28880"
"In post","2023","No function","Orkney Islands","Outside London","Female","10","10","[c]","[c]"
"In post","2023","No function","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Overseas","Overseas","Female","1110","1105","53570","53970"
"In post","2023","No function","Overseas","Overseas","Male","1575","1570","53850","53970"
"In post","2023","No function","Oxfordshire CC","Outside London","Female","1095","985","34060","29800"
"In post","2023","No function","Oxfordshire CC","Outside London","Male","860","830","36460","33910"
"In post","2023","No function","Perth and Kinross, and Stirling","Outside London","Female","415","390","30830","28490"
"In post","2023","No function","Perth and Kinross, and Stirling","Outside London","Male","485","455","33090","31970"
"In post","2023","No function","Peterborough","Outside London","Female","935","815","27880","24680"
"In post","2023","No function","Peterborough","Outside London","Male","560","525","29940","26710"
"In post","2023","No function","Plymouth","Outside London","Female","900","790","30300","28080"
"In post","2023","No function","Plymouth","Outside London","Male","615","585","33640","28120"
"In post","2023","No function","Portsmouth","Outside London","Female","1200","1060","29370","27170"
"In post","2023","No function","Portsmouth","Outside London","Male","1095","1045","32560","28130"
"In post","2023","No function","Powys","Outside London","Female","140","130","29720","28120"
"In post","2023","No function","Powys","Outside London","Male","130","120","26180","22860"
"In post","2023","No function","Redbridge and Waltham Forest","London","Female","785","685","30810","30840"
"In post","2023","No function","Redbridge and Waltham Forest","London","Male","350","340","31440","32520"
"In post","2023","No function","Sandwell","Outside London","Female","285","250","28130","28120"
"In post","2023","No function","Sandwell","Outside London","Male","135","130","29760","28120"
"In post","2023","No function","Scottish Borders","Outside London","Female","50","45","28220","28120"
"In post","2023","No function","Scottish Borders","Outside London","Male","35","35","30070","28120"
"In post","2023","No function","Sefton","Outside London","Female","2275","2050","29140","26650"
"In post","2023","No function","Sefton","Outside London","Male","1530","1480","30790","27320"
"In post","2023","No function","Sheffield","Outside London","Female","3115","2770","30820","26780"
"In post","2023","No function","Sheffield","Outside London","Male","2305","2235","31730","26730"
"In post","2023","No function","Shetland Islands","Outside London","Female","15","15","[c]","[c]"
"In post","2023","No function","Shetland Islands","Outside London","Male","15","15","[c]","[c]"
"In post","2023","No function","Shropshire","Outside London","Female","435","400","30230","27470"
"In post","2023","No function","Shropshire","Outside London","Male","415","395","32520","31510"
"In post","2023","No function","Solihull","Outside London","Female","705","635","29850","26880"
"In post","2023","No function","Solihull","Outside London","Male","480","460","30370","27650"
"In post","2023","No function","Somerset CC","Outside London","Female","775","690","31320","28120"
"In post","2023","No function","Somerset CC","Outside London","Male","840","810","34250","33400"
"In post","2023","No function","South Ayrshire","Outside London","Female","90","80","28590","28120"
"In post","2023","No function","South Ayrshire","Outside London","Male","45","40","27080","27650"
"In post","2023","No function","South Hampshire","Outside London","Female","1330","1060","27610","24320"
"In post","2023","No function","South Hampshire","Outside London","Male","1110","925","27630","24280"
"In post","2023","No function","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","South Lanarkshire","Outside London","Female","1435","1230","28910","27550"
"In post","2023","No function","South Lanarkshire","Outside London","Male","755","705","29910","27650"
"In post","2023","No function","South Nottinghamshire","Outside London","Female","505","465","34630","30320"
"In post","2023","No function","South Nottinghamshire","Outside London","Male","435","415","34000","30410"
"In post","2023","No function","South Teesside","Outside London","Female","835","720","27120","28120"
"In post","2023","No function","South Teesside","Outside London","Male","425","415","26100","25880"
"In post","2023","No function","South West Wales","Outside London","Female","535","475","27560","26410"
"In post","2023","No function","South West Wales","Outside London","Male","330","315","28900","27650"
"In post","2023","No function","South and West Derbyshire","Outside London","Female","565","505","33630","28880"
"In post","2023","No function","South and West Derbyshire","Outside London","Male","425","400","37900","32920"
"In post","2023","No function","Southampton","Outside London","Female","490","440","30800","28120"
"In post","2023","No function","Southampton","Outside London","Male","365","355","37280","29050"
"In post","2023","No function","Southend-on-Sea","Outside London","Female","225","190","29360","30810"
"In post","2023","No function","Southend-on-Sea","Outside London","Male","80","75","30720","30810"
"In post","2023","No function","Staffordshire CC","Outside London","Female","1890","1755","31280","28480"
"In post","2023","No function","Staffordshire CC","Outside London","Male","1585","1515","33150","31510"
"In post","2023","No function","Stoke-on-Trent","Outside London","Female","695","625","26470","23640"
"In post","2023","No function","Stoke-on-Trent","Outside London","Male","320","305","27350","25830"
"In post","2023","No function","Suffolk CC","Outside London","Female","1595","1425","29700","28120"
"In post","2023","No function","Suffolk CC","Outside London","Male","1355","1300","31340","28750"
"In post","2023","No function","Sunderland","Outside London","Female","2275","1850","26220","22520"
"In post","2023","No function","Sunderland","Outside London","Male","930","870","28320","27650"
"In post","2023","No function","Swansea","Outside London","Female","4320","3620","24920","22500"
"In post","2023","No function","Swansea","Outside London","Male","2505","2365","26530","22500"
"In post","2023","No function","Swindon","Outside London","Female","210","190","28970","28120"
"In post","2023","No function","Swindon","Outside London","Male","105","100","29880","28120"
"In post","2023","No function","Telford and Wrekin","Outside London","Female","700","610","28960","28080"
"In post","2023","No function","Telford and Wrekin","Outside London","Male","360","340","30350","28120"
"In post","2023","No function","Thurrock","Outside London","Female","185","170","28720","27580"
"In post","2023","No function","Thurrock","Outside London","Male","205","200","27270","25980"
"In post","2023","No function","Torbay","Outside London","Female","230","180","27420","26650"
"In post","2023","No function","Torbay","Outside London","Male","100","90","28210","28120"
"In post","2023","No function","Tower Hamlets","London","Female","765","715","40770","35410"
"In post","2023","No function","Tower Hamlets","London","Male","605","595","47040","42290"
"In post","2023","No function","Tyneside","Outside London","Female","6550","5660","28120","25880"
"In post","2023","No function","Tyneside","Outside London","Male","4560","4360","29280","27890"
"In post","2023","No function","Unknown","Unknown","Female","360","335","32660","28120"
"In post","2023","No function","Unknown","Unknown","Male","365","345","34380","28120"
"In post","2023","No function","Wakefield","Outside London","Female","925","840","31190","28880"
"In post","2023","No function","Wakefield","Outside London","Male","755","710","33540","32060"
"In post","2023","No function","Walsall","Outside London","Female","230","195","28570","28120"
"In post","2023","No function","Walsall","Outside London","Male","100","95","28840","28120"
"In post","2023","No function","Wandsworth","London","Female","460","425","33120","32520"
"In post","2023","No function","Wandsworth","London","Male","425","415","35480","33800"
"In post","2023","No function","Warrington","Outside London","Female","1195","1100","32740","31780"
"In post","2023","No function","Warrington","Outside London","Male","1060","1030","36590","35710"
"In post","2023","No function","Warwickshire CC","Outside London","Female","495","450","30170","28120"
"In post","2023","No function","Warwickshire CC","Outside London","Male","355","340","30950","28060"
"In post","2023","No function","West Cumbria","Outside London","Female","320","285","28880","28120"
"In post","2023","No function","West Cumbria","Outside London","Male","155","145","32490","30440"
"In post","2023","No function","West Essex","Outside London","Female","325","290","32780","31280"
"In post","2023","No function","West Essex","Outside London","Male","285","265","32250","27650"
"In post","2023","No function","West Kent","Outside London","Female","75","70","36240","31660"
"In post","2023","No function","West Kent","Outside London","Male","60","55","33320","31280"
"In post","2023","No function","West Lothian","Outside London","Female","135","120","27460","28120"
"In post","2023","No function","West Lothian","Outside London","Male","85","80","30300","28120"
"In post","2023","No function","West Northamptonshire","Outside London","Female","655","585","28200","25830"
"In post","2023","No function","West Northamptonshire","Outside London","Male","355","345","30600","28880"
"In post","2023","No function","West Surrey","Outside London","Female","1155","1060","33650","31280"
"In post","2023","No function","West Surrey","Outside London","Male","770","745","35200","31890"
"In post","2023","No function","West Sussex (North East)","Outside London","Female","575","505","31170","28120"
"In post","2023","No function","West Sussex (North East)","Outside London","Male","600","545","31850","28270"
"In post","2023","No function","West Sussex (South West)","Outside London","Female","405","365","29360","28120"
"In post","2023","No function","West Sussex (South West)","Outside London","Male","245","235","30700","28120"
"In post","2023","No function","Westminster","London","Female","17040","16455","49080","43760"
"In post","2023","No function","Westminster","London","Male","14095","13940","51330","51960"
"In post","2023","No function","Wiltshire","Outside London","Female","1490","1390","33060","28480"
"In post","2023","No function","Wiltshire","Outside London","Male","840","820","37010","32920"
"In post","2023","No function","Wirral","Outside London","Female","1385","1170","26930","26840"
"In post","2023","No function","Wirral","Outside London","Male","655","615","27390","26840"
"In post","2023","No function","Wolverhampton","Outside London","Female","815","695","27010","25830"
"In post","2023","No function","Wolverhampton","Outside London","Male","385","365","28360","28120"
"In post","2023","No function","Worcestershire CC","Outside London","Female","1050","960","30100","28120"
"In post","2023","No function","Worcestershire CC","Outside London","Male","880","850","31950","29890"
"In post","2023","No function","York","Outside London","Female","810","745","34650","31260"
"In post","2023","No function","York","Outside London","Male","570","555","35310","31950"
"In post","2023","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Angus and Dundee City","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Project Delivery","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barking & Dagenham and Havering","London","Female","5","5","[c]","[c]"
"In post","2023","Project Delivery","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barnet","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barnet","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","1300","1230","39590","38790"
"In post","2023","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","2240","2195","45500","42620"
"In post","2023","Project Delivery","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Belfast","Outside London","Female","55","50","43680","42140"
"In post","2023","Project Delivery","Belfast","Outside London","Male","50","50","45570","42140"
"In post","2023","Project Delivery","Berkshire","Outside London","Female","45","40","43640","40440"
"In post","2023","Project Delivery","Berkshire","Outside London","Male","40","40","48400","41500"
"In post","2023","Project Delivery","Bexley and Greenwich","London","Female","5","5","[c]","[c]"
"In post","2023","Project Delivery","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Birmingham","Outside London","Female","250","235","42600","39820"
"In post","2023","Project Delivery","Birmingham","Outside London","Male","215","210","45610","42140"
"In post","2023","Project Delivery","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Blackpool","Outside London","Female","145","130","39340","38470"
"In post","2023","Project Delivery","Blackpool","Outside London","Male","75","75","43520","38470"
"In post","2023","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Bradford","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Project Delivery","Bradford","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Project Delivery","Brent","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Brent","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Bridgend and Neath Port Talbot","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Project Delivery","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
