"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Devon","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Devon","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Anglia","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Eastern Scotland","Outside London","Male","30","[c]","35700","30900"
"Leaver CS","2023","Property","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Greater Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Hampshire and Isle of Wight","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Hampshire and Isle of Wight","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Inner London - East","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Inner London - East","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Inner London - West","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Inner London - West","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northumberland, and Tyne and Wear","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northumberland, and Tyne and Wear","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - South","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - South","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Surrey, East and West Sussex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Surrey, East and West Sussex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Tees Valley and Durham","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Central Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Wales and The Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Wales and The Valleys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","105","[c]","33670","29480"
"Leaver CS","2023","Security","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon","Outside London","Male","55","[c]","29270","27500"
"Leaver CS","2023","Security","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Dorset and Somerset","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","Outside London","Male","40","[c]","41710","36700"
"Leaver CS","2023","Security","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","60","[c]","35940","35390"
"Leaver CS","2023","Security","Greater Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","Outside London","Male","50","[c]","30710","27500"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","London","Male","65","[c]","39690","35990"
"Leaver CS","2023","Security","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire","Outside London","Male","45","[c]","30570","26750"
"Leaver CS","2023","Security","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Surrey, East and West Sussex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Central Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Central Scotland","Outside London","Male","80","[c]","32580","24610"
"Leaver CS","2023","Security","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","Outside London","Female","65","[c]","38500","30780"
"Leaver CS","2023","Unknown","East Wales","Outside London","Male","55","[c]","46230","38160"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","Female","305","[c]","40670","34730"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","Male","260","[c]","41460","36330"
"Leaver CS","2023","Unknown","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","40","[c]","39060","30650"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","Female","35","[c]","29980","29450"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","Male","35","[c]","29460","29560"
"Leaver CS","2023","Unknown","Inner London - East","London","Female","120","[c]","49140","41480"
"Leaver CS","2023","Unknown","Inner London - East","London","Male","90","[c]","53860","53830"
"Leaver CS","2023","Unknown","Inner London - West","London","Female","410","[c]","35910","31030"
"Leaver CS","2023","Unknown","Inner London - West","London","Male","285","[c]","38230","32480"
"Leaver CS","2023","Unknown","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","Male","35","[c]","41790","36330"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","200","[c]","37650","34250"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","Female","160","[c]","35710","31940"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","Male","155","[c]","37380","31940"
"Leaver CS","2023","Unknown","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","Female","55","[c]","38590","38160"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","Male","35","[c]","45810","47470"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Greater Manchester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hampshire and Isle of Wight","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hampshire and Isle of Wight","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Inner London - East","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Inner London - East","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Inner London - West","London","Female","120","[c]","40040","36130"
"Leaver Dept.","2023","Analysis","Inner London - West","London","Male","150","[c]","44770","37960"
"Leaver Dept.","2023","Analysis","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outer London - South","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outer London - South","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tees Valley and Durham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
