"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South Yorkshire","15","[c]","37660","39710"
"Leaver Dept.","2023","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Wales and The Valleys","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","West Yorkshire","15","[c]","37520","36870"
"Leaver Dept.","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester","10","[c]","35640","31270"
"Leaver Dept.","2023","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Inner London - East","15","[c]","41640","38590"
"Leaver Dept.","2023","Communications","Inner London - West","160","[c]","41700","38160"
"Leaver Dept.","2023","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - West","15","[c]","44130","39960"
"Leaver Dept.","2023","Counter Fraud","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northumberland, and Tyne and Wear","15","[c]","29770","28120"
"Leaver Dept.","2023","Counter Fraud","Outer London - East and North East","15","[c]","29760","25610"
"Leaver Dept.","2023","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","10","[c]","32810","31150"
"Leaver Dept.","2023","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","15","[c]","25690","25880"
"Leaver Dept.","2023","Counter Fraud","West Midlands","10","[c]","29540","28120"
"Leaver Dept.","2023","Counter Fraud","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Derbyshire and Nottinghamshire","15","[c]","42340","33150"
"Leaver Dept.","2023","Digital, Data and Technology","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Wales","50","[c]","41970","42990"
"Leaver Dept.","2023","Digital, Data and Technology","Eastern Scotland","10","[c]","35870","31970"
"Leaver Dept.","2023","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","42800","40960"
"Leaver Dept.","2023","Digital, Data and Technology","Greater Manchester","55","[c]","40140","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Hampshire and Isle of Wight","15","[c]","33360","32650"
"Leaver Dept.","2023","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Inner London - East","30","[c]","45360","38580"
"Leaver Dept.","2023","Digital, Data and Technology","Inner London - West","125","[c]","48330","43050"
"Leaver Dept.","2023","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Lancashire","15","[c]","36900","38470"
"Leaver Dept.","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Merseyside","15","[c]","35420","37300"
"Leaver Dept.","2023","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","60","[c]","37600","34170"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - South","30","[c]","54850","47700"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South Yorkshire","20","[c]","42950","38040"
"Leaver Dept.","2023","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Central Scotland","10","[c]","34660","33790"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands","30","[c]","41280","37810"
"Leaver Dept.","2023","Digital, Data and Technology","West Wales and The Valleys","10","[c]","34360","30030"
"Leaver Dept.","2023","Digital, Data and Technology","West Yorkshire","30","[c]","40190","37300"
"Leaver Dept.","2023","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Inner London - West","130","[c]","46590","38660"
"Leaver Dept.","2023","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Wales","10","[c]","36330","31540"
"Leaver Dept.","2023","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","57710","53940"
"Leaver Dept.","2023","Finance","Greater Manchester","35","[c]","43900","37590"
"Leaver Dept.","2023","Finance","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","25","[c]","46440","33750"
"Leaver Dept.","2023","Finance","Inner London - West","140","[c]","49340","41190"
"Leaver Dept.","2023","Finance","Lancashire","20","[c]","36710","38090"
"Leaver Dept.","2023","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","30","[c]","38850","34170"
"Leaver Dept.","2023","Finance","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South Yorkshire","20","[c]","41830","34170"
"Leaver Dept.","2023","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands","20","[c]","39010","35880"
"Leaver Dept.","2023","Finance","West Wales and The Valleys","10","[c]","41700","39820"
"Leaver Dept.","2023","Finance","West Yorkshire","20","[c]","41010","32000"
"Leaver Dept.","2023","Geography","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cheshire","20","[c]","28670","22220"
"Leaver Dept.","2023","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Devon","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","East Wales","40","[c]","33030","31160"
"Leaver Dept.","2023","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Eastern Scotland","10","[c]","50070","46530"
"Leaver Dept.","2023","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","35170","32850"
"Leaver Dept.","2023","Human Resources","Greater Manchester","30","[c]","42720","39190"
"Leaver Dept.","2023","Human Resources","Hampshire and Isle of Wight","15","[c]","35230","32920"
"Leaver Dept.","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Inner London - East","15","[c]","41520","38810"
"Leaver Dept.","2023","Human Resources","Inner London - West","115","[c]","44160","38020"
"Leaver Dept.","2023","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Merseyside","15","[c]","34200","32080"
"Leaver Dept.","2023","Human Resources","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outer London - South","25","[c]","43850","40960"
"Leaver Dept.","2023","Human Resources","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","South Yorkshire","15","[c]","43200","38610"
"Leaver Dept.","2023","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","West Central Scotland","10","[c]","24470","22220"
"Leaver Dept.","2023","Human Resources","West Midlands","15","[c]","42410","40360"
"Leaver Dept.","2023","Human Resources","West Wales and The Valleys","50","[c]","33120","31660"
"Leaver Dept.","2023","Human Resources","West Yorkshire","20","[c]","39900","39990"
"Leaver Dept.","2023","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Inner London - West","20","[c]","44700","45470"
"Leaver Dept.","2023","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outer London - West and North West","10","[c]","34440","32790"
"Leaver Dept.","2023","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Inner London - West","70","[c]","40630","38160"
"Leaver Dept.","2023","International Trade","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Inner London - West","20","[c]","37850","33790"
"Leaver Dept.","2023","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Inner London - East","35","[c]","60900","62730"
"Leaver Dept.","2023","Legal","Inner London - West","100","[c]","58020","54120"
"Leaver Dept.","2023","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Bedfordshire and Hertfordshire","40","[c]","28670","29290"
"Leaver Dept.","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","65","[c]","29820","28120"
"Leaver Dept.","2023","Operational Delivery","Cheshire","60","[c]","28750","27570"
"Leaver Dept.","2023","Operational Delivery","Cornwall and Isles of Scilly","15","[c]","28610","27570"
"Leaver Dept.","2023","Operational Delivery","Cumbria","15","[c]","25640","25920"
"Leaver Dept.","2023","Operational Delivery","Derbyshire and Nottinghamshire","130","[c]","29610","28120"
"Leaver Dept.","2023","Operational Delivery","Devon","90","[c]","25770","22520"
"Leaver Dept.","2023","Operational Delivery","Dorset and Somerset","25","[c]","28680","28120"
"Leaver Dept.","2023","Operational Delivery","East Anglia","90","[c]","27340","27570"
"Leaver Dept.","2023","Operational Delivery","East Wales","215","[c]","31590","28120"
"Leaver Dept.","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","30","[c]","30640","27650"
"Leaver Dept.","2023","Operational Delivery","Eastern Scotland","280","[c]","25750","26260"
"Leaver Dept.","2023","Operational Delivery","Essex","40","[c]","28610","27510"
"Leaver Dept.","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","150","[c]","31500","28120"
"Leaver Dept.","2023","Operational Delivery","Greater Manchester","350","[c]","28250","27570"
"Leaver Dept.","2023","Operational Delivery","Hampshire and Isle of Wight","105","[c]","28130","26220"
