"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","London","Female","210","[c]","45370","39330"
"Leaver CS","2023","White","Home Office","London","Male","215","[c]","44170","37330"
"Leaver CS","2023","White","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Outside London","Female","460","[c]","27950","25880"
"Leaver CS","2023","White","Home Office","Outside London","Male","435","[c]","29180","26180"
"Leaver CS","2023","White","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","London","Female","75","[c]","41830","37920"
"Leaver CS","2023","White","Ministry of Defence","London","Male","125","[c]","46050","41020"
"Leaver CS","2023","White","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Outside London","Female","1305","[c]","32230","27480"
"Leaver CS","2023","White","Ministry of Defence","Outside London","Male","2270","[c]","35610","32950"
"Leaver CS","2023","White","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","London","Female","380","[c]","39680","34260"
"Leaver CS","2023","White","Ministry of Justice","London","Male","315","[c]","44880","41750"
"Leaver CS","2023","White","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Outside London","Female","2990","[c]","25670","21780"
"Leaver CS","2023","White","Ministry of Justice","Outside London","Male","2490","[c]","29660","21780"
"Leaver CS","2023","White","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","London","Female","40","[c]","48850","42070"
"Leaver CS","2023","White","National Crime Agency","London","Male","50","[c]","49650","43680"
"Leaver CS","2023","White","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Outside London","Female","80","[c]","35410","34790"
"Leaver CS","2023","White","National Crime Agency","Outside London","Male","100","[c]","41630","39010"
"Leaver CS","2023","White","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Outside London","Female","100","[c]","58710","52750"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Outside London","Male","60","[c]","60720","77470"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","London","Female","35","[c]","50370","44330"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","London","Male","45","[c]","55640","55000"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Outside London","Female","40","[c]","35950","34890"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Outside London","Male","40","[c]","39810","35790"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Outside London","Female","450","[c]","38950","32670"
"Leaver CS","2023","White","Scottish Government","Outside London","Male","450","[c]","40510","37060"
"Leaver CS","2023","White","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","Female","30","[c]","34170","29910"
"Leaver CS","2023","White","The National Archives","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","Female","225","[c]","28220","23470"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","Male","215","[c]","31220","21200"
"Leaver CS","2023","White","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government","Outside London","Female","110","[c]","39580","35680"
"Leaver CS","2023","White","Welsh Government","Outside London","Male","75","[c]","47410","47470"
"Leaver CS","2023","White","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","London","Female","55","[c]","44630","39350"
"Leaver Dept.","2023","Asian","Cabinet Office","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Female","35","[c]","40770","35670"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","London","Female","60","[c]","34700","32520"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","London","Male","45","[c]","34630","32520"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Outside London","Female","120","[c]","27780","28120"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Outside London","Male","95","[c]","28000","28120"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","Outside London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","London","Female","60","[c]","42250","36180"
"Leaver Dept.","2023","Asian","Home Office","London","Male","35","[c]","35320","35600"
"Leaver Dept.","2023","Asian","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outside London","Female","45","[c]","26390","21780"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
