"Status","Year","Age","Disability","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Declared disabled","Wales","Outside London","170","120","29380","25620"
"In post","2023","65+","Declared disabled","West Midlands (England)","Outside London","145","105","28610","28080"
"In post","2023","65+","Declared disabled","Yorkshire and The Humber","Outside London","150","105","27520","26650"
"In post","2023","65+","Declared non-disabled","East Midlands (England)","Outside London","355","270","30960","27890"
"In post","2023","65+","Declared non-disabled","East of England","Outside London","540","415","30290","27450"
"In post","2023","65+","Declared non-disabled","London","London","1780","1470","38200","32250"
"In post","2023","65+","Declared non-disabled","North East (England)","Outside London","540","385","27190","22520"
"In post","2023","65+","Declared non-disabled","North West (England)","Outside London","1005","735","28800","27450"
"In post","2023","65+","Declared non-disabled","Northern Ireland","Outside London","70","55","28000","22520"
"In post","2023","65+","Declared non-disabled","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Scotland","Outside London","710","535","31550","28120"
"In post","2023","65+","Declared non-disabled","South East (England)","Outside London","1200","935","31150","27760"
"In post","2023","65+","Declared non-disabled","South West (England)","Outside London","910","720","33770","28470"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Wales","Outside London","710","510","31910","27450"
"In post","2023","65+","Declared non-disabled","West Midlands (England)","Outside London","585","450","30700","28120"
"In post","2023","65+","Declared non-disabled","Yorkshire and The Humber","Outside London","550","405","30110","28100"
"In post","2023","65+","Undeclared","East Midlands (England)","Outside London","40","30","29630","27160"
"In post","2023","65+","Undeclared","East of England","Outside London","75","60","32660","28120"
"In post","2023","65+","Undeclared","London","London","210","175","40300","32520"
"In post","2023","65+","Undeclared","North East (England)","Outside London","45","30","30240","24920"
"In post","2023","65+","Undeclared","North West (England)","Outside London","105","75","30020","25340"
"In post","2023","65+","Undeclared","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Scotland","Outside London","35","25","32670","28120"
"In post","2023","65+","Undeclared","South East (England)","Outside London","145","110","31250","28120"
"In post","2023","65+","Undeclared","South West (England)","Outside London","105","85","36270","33210"
"In post","2023","65+","Undeclared","Wales","Outside London","65","50","33280","28710"
"In post","2023","65+","Undeclared","West Midlands (England)","Outside London","70","50","30690","23230"
"In post","2023","65+","Undeclared","Yorkshire and The Humber","Outside London","50","40","29970","27960"
"In post","2023","65+","Unknown","East Midlands (England)","Outside London","35","25","31070","26910"
"In post","2023","65+","Unknown","East of England","Outside London","70","55","32930","29050"
"In post","2023","65+","Unknown","London","London","320","265","45620","35780"
"In post","2023","65+","Unknown","North East (England)","Outside London","95","70","26250","22520"
"In post","2023","65+","Unknown","North West (England)","Outside London","165","130","29730","24030"
"In post","2023","65+","Unknown","Northern Ireland","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Scotland","Outside London","335","250","34230","29450"
"In post","2023","65+","Unknown","South East (England)","Outside London","230","170","30360","24570"
"In post","2023","65+","Unknown","South West (England)","Outside London","140","110","32720","27740"
"In post","2023","65+","Unknown","Unknown","Unknown","30","30","49630","40380"
"In post","2023","65+","Unknown","Wales","Outside London","100","80","32360","25620"
"In post","2023","65+","Unknown","West Midlands (England)","Outside London","75","50","35150","29730"
"In post","2023","65+","Unknown","Yorkshire and The Humber","Outside London","65","55","28740","26950"
"In post","2023","Unknown","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","London","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East of England","Outside London","45","[c]","25490","27570"
"Leaver CS","2023","20-29","Declared disabled","London","London","210","[c]","32750","32330"
"Leaver CS","2023","20-29","Declared disabled","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North West (England)","Outside London","85","[c]","24880","21960"
"Leaver CS","2023","20-29","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Scotland","Outside London","45","[c]","24320","21940"
"Leaver CS","2023","20-29","Declared disabled","South East (England)","Outside London","85","[c]","26640","25610"
"Leaver CS","2023","20-29","Declared disabled","South West (England)","Outside London","75","[c]","27290","26070"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Wales","Outside London","45","[c]","24500","21840"
"Leaver CS","2023","20-29","Declared disabled","West Midlands (England)","Outside London","55","[c]","25460","24390"
"Leaver CS","2023","20-29","Declared disabled","Yorkshire and The Humber","Outside London","50","[c]","25030","24240"
"Leaver CS","2023","20-29","Declared non-disabled","East Midlands (England)","Outside London","320","[c]","25400","24860"
"Leaver CS","2023","20-29","Declared non-disabled","East of England","Outside London","320","[c]","26960","27570"
"Leaver CS","2023","20-29","Declared non-disabled","London","London","1685","[c]","34200","32520"
"Leaver CS","2023","20-29","Declared non-disabled","North East (England)","Outside London","265","[c]","24290","21690"
"Leaver CS","2023","20-29","Declared non-disabled","North West (England)","Outside London","595","[c]","25740","22400"
"Leaver CS","2023","20-29","Declared non-disabled","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Scotland","Outside London","365","[c]","26870","24730"
"Leaver CS","2023","20-29","Declared non-disabled","South East (England)","Outside London","555","[c]","27400","27570"
"Leaver CS","2023","20-29","Declared non-disabled","South West (England)","Outside London","650","[c]","27740","27570"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Wales","Outside London","390","[c]","24400","22500"
"Leaver CS","2023","20-29","Declared non-disabled","West Midlands (England)","Outside London","420","[c]","25830","24830"
"Leaver CS","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Outside London","410","[c]","26020","22400"
"Leaver CS","2023","20-29","Undeclared","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","London","London","135","[c]","34370","32520"
"Leaver CS","2023","20-29","Undeclared","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","East Midlands (England)","Outside London","190","[c]","23880","21780"
"Leaver CS","2023","20-29","Unknown","East of England","Outside London","150","[c]","25870","23640"
"Leaver CS","2023","20-29","Unknown","London","London","1390","[c]","32430","29890"
"Leaver CS","2023","20-29","Unknown","North East (England)","Outside London","155","[c]","24490","22400"
"Leaver CS","2023","20-29","Unknown","North West (England)","Outside London","415","[c]","25230","22400"
"Leaver CS","2023","20-29","Unknown","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Scotland","Outside London","350","[c]","26640","24830"
"Leaver CS","2023","20-29","Unknown","South East (England)","Outside London","390","[c]","26030","25030"
"Leaver CS","2023","20-29","Unknown","South West (England)","Outside London","355","[c]","26530","23490"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","90","[c]","27480","28910"
"Leaver CS","2023","20-29","Unknown","Wales","Outside London","235","[c]","24670","22400"
"Leaver CS","2023","20-29","Unknown","West Midlands (England)","Outside London","260","[c]","25080","21780"
"Leaver CS","2023","20-29","Unknown","Yorkshire and The Humber","Outside London","310","[c]","27630","25750"
"Leaver CS","2023","30-39","Declared disabled","East Midlands (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","East of England","Outside London","50","[c]","28470","27570"
"Leaver CS","2023","30-39","Declared disabled","London","London","185","[c]","45850","42960"
"Leaver CS","2023","30-39","Declared disabled","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","North West (England)","Outside London","70","[c]","28960","27570"
"Leaver CS","2023","30-39","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Scotland","Outside London","50","[c]","30970","28490"
"Leaver CS","2023","30-39","Declared disabled","South East (England)","Outside London","65","[c]","28880","27840"
"Leaver CS","2023","30-39","Declared disabled","South West (England)","Outside London","75","[c]","32630","29580"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Wales","Outside London","60","[c]","27550","22500"
"Leaver CS","2023","30-39","Declared disabled","West Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Yorkshire and The Humber","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","East Midlands (England)","Outside London","270","[c]","29290","27570"
"Leaver CS","2023","30-39","Declared non-disabled","East of England","Outside London","305","[c]","30300","29290"
"Leaver CS","2023","30-39","Declared non-disabled","London","London","1520","[c]","45440","42860"
"Leaver CS","2023","30-39","Declared non-disabled","North East (England)","Outside London","225","[c]","32410","27570"
"Leaver CS","2023","30-39","Declared non-disabled","North West (England)","Outside London","500","[c]","31540","27570"
"Leaver CS","2023","30-39","Declared non-disabled","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Scotland","Outside London","355","[c]","33530","29450"
"Leaver CS","2023","30-39","Declared non-disabled","South East (England)","Outside London","440","[c]","32370","29290"
"Leaver CS","2023","30-39","Declared non-disabled","South West (England)","Outside London","550","[c]","34700","33130"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Wales","Outside London","310","[c]","29990","26960"
"Leaver CS","2023","30-39","Declared non-disabled","West Midlands (England)","Outside London","335","[c]","30300","27570"
"Leaver CS","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Outside London","360","[c]","34030","28120"
"Leaver CS","2023","30-39","Undeclared","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","London","125","[c]","44010","40260"
"Leaver CS","2023","30-39","Undeclared","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","North West (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Midlands (England)","Outside London","95","[c]","29880","27300"
"Leaver CS","2023","30-39","Unknown","East of England","Outside London","110","[c]","33630","28310"
"Leaver CS","2023","30-39","Unknown","London","London","815","[c]","45990","42890"
"Leaver CS","2023","30-39","Unknown","North East (England)","Outside London","115","[c]","32650","28080"
"Leaver CS","2023","30-39","Unknown","North West (England)","Outside London","285","[c]","32240","27570"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scotland","Outside London","315","[c]","32580","29450"
"Leaver CS","2023","30-39","Unknown","South East (England)","Outside London","255","[c]","35810","31780"
"Leaver CS","2023","30-39","Unknown","South West (England)","Outside London","210","[c]","36100","34670"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","65","[c]","36710","34170"
"Leaver CS","2023","30-39","Unknown","Wales","Outside London","160","[c]","31640","27100"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","Outside London","170","[c]","32870","27650"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","Outside London","200","[c]","36170","29970"
"Leaver CS","2023","40-49","Declared disabled","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","London","140","[c]","48210","40570"
"Leaver CS","2023","40-49","Declared disabled","North East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North West (England)","Outside London","95","[c]","32720","28050"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scotland","Outside London","45","[c]","36150","28620"
"Leaver CS","2023","40-49","Declared disabled","South East (England)","Outside London","85","[c]","31640","28120"
"Leaver CS","2023","40-49","Declared disabled","South West (England)","Outside London","65","[c]","33720","27570"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Wales","Outside London","45","[c]","29670","21840"
"Leaver CS","2023","40-49","Declared disabled","West Midlands (England)","Outside London","60","[c]","31700","27570"
"Leaver CS","2023","40-49","Declared disabled","Yorkshire and The Humber","Outside London","55","[c]","30160","27570"
"Leaver CS","2023","40-49","Declared non-disabled","East Midlands (England)","Outside London","205","[c]","32120","28120"
"Leaver CS","2023","40-49","Declared non-disabled","East of England","Outside London","225","[c]","32520","29270"
"Leaver CS","2023","40-49","Declared non-disabled","London","London","915","[c]","52280","51730"
"Leaver CS","2023","40-49","Declared non-disabled","North East (England)","Outside London","180","[c]","33170","27570"
"Leaver CS","2023","40-49","Declared non-disabled","North West (England)","Outside London","365","[c]","32800","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Scotland","Outside London","260","[c]","33970","27570"
"Leaver CS","2023","40-49","Declared non-disabled","South East (England)","Outside London","410","[c]","33920","29290"
"Leaver CS","2023","40-49","Declared non-disabled","South West (England)","Outside London","385","[c]","38500","33990"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Wales","Outside London","240","[c]","30620","25190"
"Leaver CS","2023","40-49","Declared non-disabled","West Midlands (England)","Outside London","290","[c]","34030","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Outside London","250","[c]","36670","28120"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","London","85","[c]","51850","52610"
"Leaver CS","2023","40-49","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Outside London","60","[c]","36210","30330"
"Leaver CS","2023","40-49","Unknown","East of England","Outside London","70","[c]","36790","28160"
"Leaver CS","2023","40-49","Unknown","London","London","445","[c]","54980","53810"
"Leaver CS","2023","40-49","Unknown","North East (England)","Outside London","75","[c]","33270","25880"
"Leaver CS","2023","40-49","Unknown","North West (England)","Outside London","160","[c]","35600","29160"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Overseas","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","Outside London","185","[c]","35280","31190"
"Leaver CS","2023","40-49","Unknown","South East (England)","Outside London","155","[c]","35370","28120"
"Leaver CS","2023","40-49","Unknown","South West (England)","Outside London","150","[c]","39930","39460"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Outside London","85","[c]","35950","28120"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Outside London","110","[c]","37270","27140"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Outside London","140","[c]","41810","38970"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","Outside London","70","[c]","27230","27570"
"Leaver CS","2023","50-59","Declared disabled","East of England","Outside London","80","[c]","34480","29290"
"Leaver CS","2023","50-59","Declared disabled","London","London","165","[c]","45480","37450"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","Outside London","90","[c]","30730","28120"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","Outside London","160","[c]","27600","22400"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","Outside London","95","[c]","36430","28560"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","Outside London","125","[c]","33100","27830"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","Outside London","115","[c]","33330","28120"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","Outside London","75","[c]","31590","27450"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","Outside London","100","[c]","29540","27570"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","Outside London","95","[c]","32920","28120"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","Outside London","290","[c]","33110","27570"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","Outside London","310","[c]","34450","29290"
"Leaver CS","2023","50-59","Declared non-disabled","London","London","705","[c]","50550","42170"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","Outside London","265","[c]","32700","27570"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","Outside London","615","[c]","32570","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","Outside London","365","[c]","34430","28120"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","Outside London","545","[c]","32230","27570"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","Outside London","520","[c]","38650","33990"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","Outside London","295","[c]","33930","28120"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","Outside London","365","[c]","33420","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Outside London","355","[c]","37180","28120"
"Leaver CS","2023","50-59","Undeclared","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","East of England","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","London","London","75","[c]","53260","51690"
"Leaver CS","2023","50-59","Undeclared","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","North West (England)","Outside London","80","[c]","36760","33300"
"Leaver CS","2023","50-59","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Scotland","Outside London","25","[c]","[c]","[c]"
