"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","AO","30","[c]","21630","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Scotland","AO","15","[c]","21600","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wales","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","AO","20","[c]","21480","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","SEO","10","[c]","37510","37680"
"Leaver Dept.","2023","30-39","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Northern Ireland","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","AO","10","[c]","26470","26410"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","EO","10","[c]","30630","30440"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","HEO","15","[c]","37210","37710"
"Leaver Dept.","2023","30-39","Scottish Government","Scotland","SEO","15","[c]","46210","47490"
"Leaver Dept.","2023","30-39","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","HEO","15","[c]","31240","31060"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Wales","SEO","15","[c]","37800","37720"
"Leaver Dept.","2023","30-39","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Water Services Regulation Authority","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Water Services Regulation Authority","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","G6","15","[c]","68490","67320"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","G7","10","[c]","54870","52790"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","South West (England)","HEO","[c]","[c]","[c]","[c]"
