"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","South and West Derbyshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AO","Heterosexual / straight","40","[c]","21660","21690"
"Leaver CS","2023","Southampton","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AO","Heterosexual / straight","110","[c]","22340","21780"
"Leaver CS","2023","Staffordshire CC","Outside London","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","Heterosexual / straight","80","[c]","28230","27570"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AO","Heterosexual / straight","90","[c]","21580","21690"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","Heterosexual / straight","60","[c]","27820","28120"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AA","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AO","Heterosexual / straight","120","[c]","22070","21690"
"Leaver CS","2023","Suffolk CC","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","EO","Heterosexual / straight","70","[c]","28040","27570"
"Leaver CS","2023","Suffolk CC","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AO","Heterosexual / straight","50","[c]","21530","21690"
"Leaver CS","2023","Sunderland","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","AO","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","AA","Heterosexual / straight","75","[c]","18940","19000"
"Leaver CS","2023","Swansea","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","AA","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","AA","Unknown","50","[c]","18830","19000"
"Leaver CS","2023","Swansea","Outside London","AO","Heterosexual / straight","220","[c]","22260","22500"
"Leaver CS","2023","Swansea","Outside London","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","AO","Undeclared","55","[c]","22190","21840"
"Leaver CS","2023","Swansea","Outside London","AO","Unknown","90","[c]","22160","21840"
"Leaver CS","2023","Swansea","Outside London","EO","Heterosexual / straight","55","[c]","27660","27400"
"Leaver CS","2023","Swansea","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","HEO","Heterosexual / straight","35","[c]","32970","31940"
"Leaver CS","2023","Swansea","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
