"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","35","[c]","47750","42860"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Prison Service","Scottish Government","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Public Pensions Agency","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Serious Fraud Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Security Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Standards and Testing Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Teaching Regulation Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Transport Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Transport Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Debt Management Office","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","UK Export Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Health Security Agency","Department of Health and Social Care","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","East Wales","35","[c]","34970","31660"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","40","[c]","30370","25930"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Accountant in Bankruptcy","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","40","[c]","32780","29100"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Office","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
