"Status","Year","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","AO","Undeclared","45","[c]","22940","21780"
"Leaver Dept.","2023","Undeclared","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","EO","Undeclared","70","[c]","28490","28120"
"Leaver Dept.","2023","Undeclared","EO","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","G7","Undeclared","45","[c]","55320","54700"
"Leaver Dept.","2023","Undeclared","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","HEO","Undeclared","50","[c]","35130","34710"
"Leaver Dept.","2023","Undeclared","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","SEO","Undeclared","55","[c]","41440","41440"
"Leaver Dept.","2023","Undeclared","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AA","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Unknown","505","[c]","22760","22220"
"Leaver Dept.","2023","Unknown","EO","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","Unknown","465","[c]","27900","27570"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Unknown","125","[c]","68180","66780"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Unknown","335","[c]","55610","55150"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Unknown","60","[c]","87600","76650"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Unknown","1090","[c]","32840","32000"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Unknown","360","[c]","41600","41550"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","AA","Heterosexual / straight","80","[c]","21360","20750"
"Leaver Dept.","2023","White","AA/AO","AA","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","AO","Heterosexual / straight","1010","[c]","22180","21690"
"Leaver Dept.","2023","White","AA/AO","AO","LGBO","110","[c]","22160","21690"
"Leaver Dept.","2023","White","AA/AO","AO","Undeclared","85","[c]","22000","21720"
"Leaver Dept.","2023","White","AA/AO","AO","Unknown","345","[c]","21860","21690"
"Leaver Dept.","2023","White","EO","EO","Heterosexual / straight","1610","[c]","27820","27850"
"Leaver Dept.","2023","White","EO","EO","LGBO","195","[c]","27920","28120"
"Leaver Dept.","2023","White","EO","EO","Undeclared","105","[c]","28060","27690"
"Leaver Dept.","2023","White","EO","EO","Unknown","215","[c]","27720","28120"
"Leaver Dept.","2023","White","G6/G7","G6","Heterosexual / straight","320","[c]","67720","66530"
"Leaver Dept.","2023","White","G6/G7","G6","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","G6","Undeclared","35","[c]","67190","66530"
"Leaver Dept.","2023","White","G6/G7","G6","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","G7","Heterosexual / straight","900","[c]","54690","54680"
"Leaver Dept.","2023","White","G6/G7","G7","LGBO","105","[c]","54880","54700"
"Leaver Dept.","2023","White","G6/G7","G7","Undeclared","60","[c]","55160","54700"
"Leaver Dept.","2023","White","G6/G7","G7","Unknown","105","[c]","52890","51850"
"Leaver Dept.","2023","White","SCS level","SCS level","Heterosexual / straight","220","[c]","91710","82470"
"Leaver Dept.","2023","White","SCS level","SCS level","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SEO/HEO","HEO","Heterosexual / straight","1345","[c]","33790","33760"
"Leaver Dept.","2023","White","SEO/HEO","HEO","LGBO","190","[c]","33860","33630"
"Leaver Dept.","2023","White","SEO/HEO","HEO","Undeclared","110","[c]","33850","33820"
"Leaver Dept.","2023","White","SEO/HEO","HEO","Unknown","165","[c]","33960","33990"
"Leaver Dept.","2023","White","SEO/HEO","SEO","Heterosexual / straight","1050","[c]","41140","40800"
"Leaver Dept.","2023","White","SEO/HEO","SEO","LGBO","135","[c]","41190","40690"
"Leaver Dept.","2023","White","SEO/HEO","SEO","Undeclared","85","[c]","41190","40980"
"Leaver Dept.","2023","White","SEO/HEO","SEO","Unknown","130","[c]","40370","39890"
"Leaver Dept.","2023","White","Unknown","Unknown","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","AA","Heterosexual / straight","90","[c]","22820","23230"
"New entrant CS","2023","Asian","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","AO","Heterosexual / straight","1435","[c]","23390","22500"
"New entrant CS","2023","Asian","AA/AO","AO","LGBO","40","[c]","23210","22520"
"New entrant CS","2023","Asian","AA/AO","AO","Undeclared","55","[c]","23220","22520"
"New entrant CS","2023","Asian","AA/AO","AO","Unknown","130","[c]","23520","22520"
"New entrant CS","2023","Asian","EO","EO","Heterosexual / straight","620","[c]","28040","28120"
"New entrant CS","2023","Asian","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","EO","Unknown","50","[c]","28560","28120"
"New entrant CS","2023","Asian","G6/G7","G6","Heterosexual / straight","45","[c]","70900","69990"
"New entrant CS","2023","Asian","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","G7","Heterosexual / straight","175","[c]","55770","54330"
"New entrant CS","2023","Asian","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","HEO","Heterosexual / straight","410","[c]","34230","34110"
"New entrant CS","2023","Asian","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","HEO","Unknown","85","[c]","31160","28840"
"New entrant CS","2023","Asian","SEO/HEO","SEO","Heterosexual / straight","270","[c]","41920","41460"
"New entrant CS","2023","Asian","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Heterosexual / straight","195","[c]","23200","23640"
"New entrant CS","2023","Asian","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AA","Heterosexual / straight","70","[c]","24490","23230"
"New entrant CS","2023","Black","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AO","Heterosexual / straight","600","[c]","25670","23860"
"New entrant CS","2023","Black","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","AO","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","EO","Heterosexual / straight","260","[c]","28110","28120"
"New entrant CS","2023","Black","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G7","Heterosexual / straight","80","[c]","55470","54280"
"New entrant CS","2023","Black","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","HEO","Heterosexual / straight","220","[c]","34620","34370"
"New entrant CS","2023","Black","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","SEO","Heterosexual / straight","150","[c]","41540","41000"
"New entrant CS","2023","Black","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Heterosexual / straight","175","[c]","25020","23640"
"New entrant CS","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","AA","Heterosexual / straight","50","[c]","22460","23230"
"New entrant CS","2023","Mixed","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","AO","Heterosexual / straight","305","[c]","24760","22520"
"New entrant CS","2023","Mixed","AA/AO","AO","LGBO","50","[c]","24830","22520"
"New entrant CS","2023","Mixed","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","EO","Heterosexual / straight","160","[c]","27880","27650"
"New entrant CS","2023","Mixed","EO","EO","LGBO","40","[c]","28560","28480"
"New entrant CS","2023","Mixed","EO","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G7","Heterosexual / straight","55","[c]","55180","54690"
"New entrant CS","2023","Mixed","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","HEO","Heterosexual / straight","125","[c]","33540","33200"
"New entrant CS","2023","Mixed","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","HEO","Unknown","45","[c]","30600","28840"
"New entrant CS","2023","Mixed","SEO/HEO","SEO","Heterosexual / straight","75","[c]","41640","41640"
"New entrant CS","2023","Mixed","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","120","[c]","25080","23640"
"New entrant CS","2023","Mixed","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AO","Heterosexual / straight","80","[c]","24540","22520"
"New entrant CS","2023","Other ethnicity","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","EO","Heterosexual / straight","55","[c]","27870","28120"
"New entrant CS","2023","Other ethnicity","EO","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","HEO","Heterosexual / straight","40","[c]","34320","34180"
"New entrant CS","2023","Other ethnicity","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AO","Heterosexual / straight","65","[c]","24640","22500"
"New entrant CS","2023","Undeclared","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","AO","Undeclared","130","[c]","23960","22150"
"New entrant CS","2023","Undeclared","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","EO","Undeclared","75","[c]","28560","27820"
"New entrant CS","2023","Undeclared","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
