"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Lambeth","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Leeds","10","10","67910","71820"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","15","15","61840","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","15","15","66730","72470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Liverpool","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Luton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Manchester","240","230","31280","27140"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Medway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","10","10","71460","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North Hampshire","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","20","20","64420","59460"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","20","15","68300","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Northumberland","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Nottingham","75","70","33680","27140"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Plymouth","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Powys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Sefton","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Sheffield","10","10","69810","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Shropshire","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Solihull","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Somerset CC","15","15","74090","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","South Hampshire","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","25","25","57590","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","20","20","71730","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","20","20","63840","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Suffolk CC","15","15","64050","69320"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Sunderland","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Tyneside","10","10","68720","65110"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Wakefield","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","15","15","62790","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Essex","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Kent","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Surrey","10","10","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","10","10","53380","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Westminster","105","100","51070","43840"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Wiltshire","20","20","66310","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Wirral","10","10","63890","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","15","15","73360","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","York","15","15","47180","41050"
"In post","2023","No function","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","10","10","44390","44750"
"In post","2023","No function","Office of Gas and Electricity Markets","Glasgow City","335","330","35210","30950"
"In post","2023","No function","Office of Gas and Electricity Markets","Tower Hamlets","355","345","47990","43710"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Coventry","245","240","44940","40960"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Birmingham","20","20","56780","53770"
"In post","2023","No function","Office of Rail and Road","Bristol, City of","25","25","53580","53590"
"In post","2023","No function","Office of Rail and Road","Glasgow City","25","25","55650","53410"
"In post","2023","No function","Office of Rail and Road","Manchester","25","20","52250","53770"
"In post","2023","No function","Office of Rail and Road","Tower Hamlets","130","125","59460","58190"
"In post","2023","No function","Office of Rail and Road","York","20","20","51740","51830"
"In post","2023","No function","Office of the Secretary of State for Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Scotland","Westminster","15","15","46770","43650"
"In post","2023","No function","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","15","15","42280","37680"
"In post","2023","No function","Office of the Secretary of State for Wales","Westminster","15","15","54570","55720"
"In post","2023","No function","Scottish Government","Aberdeen City and Aberdeenshire","455","420","31510","31290"
"In post","2023","No function","Scottish Government","Angus and Dundee City","175","160","29470","25930"
"In post","2023","No function","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","15","15","25510","24490"
"In post","2023","No function","Scottish Government","City of Edinburgh","2085","1975","34430","32510"
"In post","2023","No function","Scottish Government","Clackmannanshire and Fife","490","455","32680","31970"
"In post","2023","No function","Scottish Government","Dumfries and Galloway","200","185","32470","31420"
"In post","2023","No function","Scottish Government","East Ayrshire and North Ayrshire mainland","105","95","28170","25060"
"In post","2023","No function","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","410","385","32440","31540"
"In post","2023","No function","Scottish Government","Falkirk","580","535","32250","31970"
"In post","2023","No function","Scottish Government","Glasgow City","1445","1350","32420","31970"
"In post","2023","No function","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","325","295","31250","28700"
"In post","2023","No function","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","205","190","31610","31290"
"In post","2023","No function","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","20","25810","24490"
"In post","2023","No function","Scottish Government","Na h-Eileanan Siar","5","5","[c]","[c]"
"In post","2023","No function","Scottish Government","North Lanarkshire","430","400","33400","37060"
"In post","2023","No function","Scottish Government","Orkney Islands","5","5","[c]","[c]"
"In post","2023","No function","Scottish Government","Perth and Kinross, and Stirling","690","645","33240","31970"
"In post","2023","No function","Scottish Government","Scottish Borders","30","30","25550","24090"
"In post","2023","No function","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Scottish Government","South Ayrshire","30","25","26630","25060"
"In post","2023","No function","Scottish Government","South Lanarkshire","395","370","28190","25060"
"In post","2023","No function","Scottish Government","West Lothian","50","45","27240","25060"
"In post","2023","No function","The National Archives","Hounslow and Richmond upon Thames","340","320","35480","31240"
"In post","2023","No function","The National Archives","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","The National Archives","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","No function","The National Archives","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","The National Archives","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","The National Archives","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Darlington","20","20","31740","31060"
"In post","2023","No function","UK Statistics Authority","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Monmouthshire and Newport","965","895","31360","25100"
"In post","2023","No function","UK Statistics Authority","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","South Hampshire","1510","1110","25490","21200"
"In post","2023","No function","UK Statistics Authority","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","No function","UK Statistics Authority","Westminster","50","50","48490","40830"
"In post","2023","No function","UK Statistics Authority","York","[c]","[c]","[c]","[c]"
"In post","2023","No function","Water Services Regulation Authority","Birmingham","75","70","49670","43000"
"In post","2023","No function","Water Services Regulation Authority","Tower Hamlets","30","30","70530","68000"
"In post","2023","No function","Welsh Government","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","No function","Welsh Government","Central Valleys","30","30","41260","36590"
"In post","2023","No function","Welsh Government","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Attorney General's Departments","Westminster","20","20","52150","52440"
"In post","2023","Project Delivery","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Birmingham","55","55","56380","51290"
"In post","2023","Project Delivery","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Glasgow City","5","5","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Greater Manchester South West","10","10","30650","30130"
"In post","2023","Project Delivery","Cabinet Office","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Leeds","10","10","33110","31540"
"In post","2023","Project Delivery","Cabinet Office","Liverpool","10","10","44890","48260"
"In post","2023","Project Delivery","Cabinet Office","Manchester","5","5","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Tower Hamlets","125","120","71200","59730"
"In post","2023","Project Delivery","Cabinet Office","Tyneside","10","10","30070","28940"
"In post","2023","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Cabinet Office","Westminster","160","160","33940","30130"
"In post","2023","Project Delivery","Cabinet Office","York","5","5","[c]","[c]"
"In post","2023","Project Delivery","Chancellor's other departments","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Project Delivery","Chancellor's other departments","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Chancellor's other departments","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Chancellor's other departments","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Chancellor's other departments","Westminster","15","15","59450","55390"
"In post","2023","Project Delivery","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Belfast","10","10","59000","67060"
"In post","2023","Project Delivery","Competition and Markets Authority","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","City of Edinburgh","40","35","61080","57540"
"In post","2023","Project Delivery","Competition and Markets Authority","Manchester","10","10","51940","49030"
"In post","2023","Project Delivery","Competition and Markets Authority","Tower Hamlets","370","355","62980","58330"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Berkshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Birmingham","20","20","40250","40040"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Blackpool","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","30","30","41690","42330"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Devon CC","360","350","39470","39650"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Glasgow City","10","10","37020","35730"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Hackney and Newham","10","10","50900","50080"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Leeds","10","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Manchester","15","15","46340","41790"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","50","45","46730","42000"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Nottingham","10","10","45250","41880"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","10","10","45350","37750"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Southampton","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Suffolk CC","10","10","40070","41070"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Swindon","65","65","45420","50680"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Tyneside","15","15","40520","41070"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Westminster","190","190","51050","54710"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Manchester","30","30","44490","48190"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport","Westminster","80","75","50630","53030"
"In post","2023","Project Delivery","Department for Education","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Bristol, City of","20","20","49350","51360"
"In post","2023","Project Delivery","Department for Education","Bromley","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Coventry","150","145","43990","38260"
"In post","2023","Project Delivery","Department for Education","Croydon","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Darlington","65","60","38760","37590"
"In post","2023","Project Delivery","Department for Education","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Devon CC","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Dorset","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Durham","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","East Sussex CC","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education","Greater Manchester North East","[c]","[c]","[c]","[c]"
