"Status","Year","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","2090","1975","37170","37680"
"In post","2023","HM Courts and Tribunals Service","SEO/HEO","LGBO","100","100","37060","37680"
"In post","2023","HM Courts and Tribunals Service","SEO/HEO","Undeclared","325","300","39540","37680"
"In post","2023","HM Courts and Tribunals Service","SEO/HEO","Unknown","290","280","38170","37680"
"In post","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","AA/AO","Heterosexual / straight","785","720","23480","23390"
"In post","2023","HM Land Registry","AA/AO","LGBO","70","65","23330","23390"
"In post","2023","HM Land Registry","AA/AO","Undeclared","50","45","23650","23390"
"In post","2023","HM Land Registry","AA/AO","Unknown","695","655","23450","23390"
"In post","2023","HM Land Registry","EO","Heterosexual / straight","1370","1210","28380","28080"
"In post","2023","HM Land Registry","EO","LGBO","60","60","28480","28080"
"In post","2023","HM Land Registry","EO","Undeclared","260","220","28450","28080"
"In post","2023","HM Land Registry","EO","Unknown","770","700","28500","28080"
"In post","2023","HM Land Registry","G6/G7","Heterosexual / straight","225","215","62530","61730"
"In post","2023","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","G6/G7","Undeclared","30","25","66710","67290"
"In post","2023","HM Land Registry","G6/G7","Unknown","65","60","60100","58150"
"In post","2023","HM Land Registry","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","HM Land Registry","SEO/HEO","Heterosexual / straight","1470","1325","38430","34850"
"In post","2023","HM Land Registry","SEO/HEO","LGBO","55","50","38120","34850"
"In post","2023","HM Land Registry","SEO/HEO","Undeclared","300","260","38080","34850"
"In post","2023","HM Land Registry","SEO/HEO","Unknown","485","440","38120","34850"
"In post","2023","HM Prison and Probation Service","AA/AO","Heterosexual / straight","19360","18325","29080","29890"
"In post","2023","HM Prison and Probation Service","AA/AO","LGBO","1645","1600","29290","30410"
"In post","2023","HM Prison and Probation Service","AA/AO","Undeclared","1635","1505","29300","30410"
"In post","2023","HM Prison and Probation Service","AA/AO","Unknown","6095","5695","29050","28880"
"In post","2023","HM Prison and Probation Service","EO","Heterosexual / straight","5050","4840","33230","34170"
"In post","2023","HM Prison and Probation Service","EO","LGBO","350","345","33560","35710"
"In post","2023","HM Prison and Probation Service","EO","Undeclared","620","585","34250","35710"
"In post","2023","HM Prison and Probation Service","EO","Unknown","1010","940","33640","34170"
"In post","2023","HM Prison and Probation Service","G6/G7","Heterosexual / straight","735","715","74190","70970"
"In post","2023","HM Prison and Probation Service","G6/G7","LGBO","45","45","70080","68140"
"In post","2023","HM Prison and Probation Service","G6/G7","Undeclared","80","80","74680","70980"
"In post","2023","HM Prison and Probation Service","G6/G7","Unknown","70","70","70750","66630"
"In post","2023","HM Prison and Probation Service","SCS level","Heterosexual / straight","70","70","103340","106090"
"In post","2023","HM Prison and Probation Service","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","5625","5390","42320","40660"
"In post","2023","HM Prison and Probation Service","SEO/HEO","LGBO","430","420","41700","40660"
"In post","2023","HM Prison and Probation Service","SEO/HEO","Undeclared","645","615","43480","40660"
"In post","2023","HM Prison and Probation Service","SEO/HEO","Unknown","750","700","41030","40660"
"In post","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","15815","14750","30870","29050"
"In post","2023","HM Prison and Probation Service","Unknown","LGBO","1255","1220","29620","26840"
"In post","2023","HM Prison and Probation Service","Unknown","Undeclared","1205","1110","32730","30840"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","3240","2930","28020","26840"
"In post","2023","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","9615","8460","22740","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","755","710","22680","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","1105","940","22830","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","7855","6880","22750","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","8930","8330","28810","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","EO","LGBO","685","660","28590","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","EO","Undeclared","940","860","29260","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","EO","Unknown","4790","4500","28830","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","6165","5940","62700","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","400","395","62520","57990"
"In post","2023","HM Revenue and Customs (excl. agencies)","G6/G7","Undeclared","695","660","63320","58970"
"In post","2023","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","1520","1465","62630","59180"
"In post","2023","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","370","360","87440","81240"
"In post","2023","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","30","30","91690","81770"
"In post","2023","HM Revenue and Customs (excl. agencies)","SCS level","Undeclared","35","35","85280","82170"
"In post","2023","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","70","70","92650","84160"
"In post","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","15860","15185","38450","35690"
"In post","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","1070","1050","37650","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","1765","1670","38790","36990"
"In post","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","5735","5535","38100","35000"
"In post","2023","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","40","35","23170","23210"
"In post","2023","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","EO","Heterosexual / straight","180","175","27130","27820"
"In post","2023","HM Treasury (excl. agencies)","EO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","700","685","58150","54440"
"In post","2023","HM Treasury (excl. agencies)","G6/G7","LGBO","75","75","57670","54130"
"In post","2023","HM Treasury (excl. agencies)","G6/G7","Undeclared","105","105","58180","55120"
"In post","2023","HM Treasury (excl. agencies)","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","SCS level","Heterosexual / straight","120","115","83790","78620"
"In post","2023","HM Treasury (excl. agencies)","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","490","485","34880","33820"
"In post","2023","HM Treasury (excl. agencies)","SEO/HEO","LGBO","80","80","33600","33630"
"In post","2023","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","100","100","35020","33720"
"In post","2023","HM Treasury (excl. agencies)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","AA/AO","Heterosexual / straight","225","200","22930","23500"
"In post","2023","Health and Safety Executive","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","AA/AO","Undeclared","40","35","23260","23500"
"In post","2023","Health and Safety Executive","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Health and Safety Executive","EO","Heterosexual / straight","345","325","28340","27320"
"In post","2023","Health and Safety Executive","EO","LGBO","35","35","27460","27320"
"In post","2023","Health and Safety Executive","EO","Undeclared","70","70","28470","27350"
"In post","2023","Health and Safety Executive","EO","Unknown","50","45","28700","27350"
"In post","2023","Health and Safety Executive","G6/G7","Heterosexual / straight","430","420","61410","57760"
"In post","2023","Health and Safety Executive","G6/G7","LGBO","25","20","[c]","[c]"
"In post","2023","Health and Safety Executive","G6/G7","Undeclared","90","85","64310","60790"
"In post","2023","Health and Safety Executive","G6/G7","Unknown","45","45","60060","57570"
"In post","2023","Health and Safety Executive","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Health and Safety Executive","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","SEO/HEO","Heterosexual / straight","1015","965","44520","40950"
"In post","2023","Health and Safety Executive","SEO/HEO","LGBO","65","65","39250","36900"
"In post","2023","Health and Safety Executive","SEO/HEO","Undeclared","200","190","44860","42940"
"In post","2023","Health and Safety Executive","SEO/HEO","Unknown","120","110","45570","41670"
"In post","2023","Home Office","AA/AO","Heterosexual / straight","5110","4465","23060","22400"
"In post","2023","Home Office","AA/AO","LGBO","210","195","22650","22400"
"In post","2023","Home Office","AA/AO","Undeclared","590","500","23390","22400"
"In post","2023","Home Office","AA/AO","Unknown","3570","3395","23020","22400"
"In post","2023","Home Office","EO","Heterosexual / straight","10595","9760","27630","26300"
"In post","2023","Home Office","EO","LGBO","515","500","26920","25980"
"In post","2023","Home Office","EO","Undeclared","1510","1355","28140","27650"
"In post","2023","Home Office","EO","Unknown","4820","4645","27280","25880"
"In post","2023","Home Office","G6/G7","Heterosexual / straight","3110","3035","61930","59510"
"In post","2023","Home Office","G6/G7","LGBO","190","190","61280","59290"
"In post","2023","Home Office","G6/G7","Undeclared","415","410","62720","59510"
"In post","2023","Home Office","G6/G7","Unknown","670","660","61520","59290"
"In post","2023","Home Office","SCS level","Heterosexual / straight","275","270","90080","82380"
"In post","2023","Home Office","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","SCS level","Unknown","35","35","102810","95000"
"In post","2023","Home Office","SEO/HEO","Heterosexual / straight","8125","7855","37200","36180"
"In post","2023","Home Office","SEO/HEO","LGBO","430","420","37100","36310"
"In post","2023","Home Office","SEO/HEO","Undeclared","1120","1075","37680","36310"
"In post","2023","Home Office","SEO/HEO","Unknown","1610","1590","37570","36180"
"In post","2023","Home Office","Unknown","Heterosexual / straight","140","135","[c]","[c]"
"In post","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Undeclared","35","35","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
