"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Bexley and Greenwich","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","AA/AO","AO","Female","55","[c]","21610","21780"
"Leaver Dept.","2023","Birmingham","AA/AO","AO","Male","50","[c]","22030","21690"
"Leaver Dept.","2023","Birmingham","EO","EO","Female","80","[c]","27330","27810"
"Leaver Dept.","2023","Birmingham","EO","EO","Male","50","[c]","26830","27570"
"Leaver Dept.","2023","Birmingham","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","SEO/HEO","HEO","Female","50","[c]","32890","32400"
"Leaver Dept.","2023","Birmingham","SEO/HEO","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SEO/HEO","HEO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SEO/HEO","SEO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","AA/AO","AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","AA/AO","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","EO","EO","Female","50","[c]","26810","26230"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Female","40","[c]","32640","32000"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Causeway Coast and Glens","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Causeway Coast and Glens","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","AA/AO","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
