"Status","Year","Disability","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","East Midlands (England)","EO","Unknown","645","620","27900","27890"
"In post","2023","Unknown","East Midlands (England)","G6/G7","Heterosexual / straight","100","100","57820","53720"
"In post","2023","Unknown","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","G6/G7","Unknown","125","120","57670","56660"
"In post","2023","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","Heterosexual / straight","195","190","38750","37890"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","Undeclared","30","30","37850","36280"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","Unknown","570","555","36410","35000"
"In post","2023","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Unknown","Unknown","230","210","27350","26840"
"In post","2023","Unknown","East of England","AA/AO","Heterosexual / straight","285","275","23980","22400"
"In post","2023","Unknown","East of England","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2023","Unknown","East of England","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","East of England","AA/AO","Unknown","860","810","25150","23230"
"In post","2023","Unknown","East of England","EO","Heterosexual / straight","260","250","29790","28080"
"In post","2023","Unknown","East of England","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","East of England","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","East of England","EO","Unknown","515","490","28240","27400"
"In post","2023","Unknown","East of England","G6/G7","Heterosexual / straight","120","115","59600","55240"
"In post","2023","Unknown","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","East of England","G6/G7","Unknown","140","130","59110","55210"
"In post","2023","Unknown","East of England","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","Heterosexual / straight","290","280","38310","38640"
"In post","2023","Unknown","East of England","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","Undeclared","50","45","39920","41030"
"In post","2023","Unknown","East of England","SEO/HEO","Unknown","350","335","37390","37130"
"In post","2023","Unknown","East of England","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Unknown","Unknown","315","280","26710","26840"
"In post","2023","Unknown","London","AA/AO","Heterosexual / straight","440","420","26650","26400"
"In post","2023","Unknown","London","AA/AO","LGBO","30","30","27130","26550"
"In post","2023","Unknown","London","AA/AO","Undeclared","55","50","25460","24750"
"In post","2023","Unknown","London","AA/AO","Unknown","2175","2095","28230","26560"
"In post","2023","Unknown","London","EO","Heterosexual / straight","1180","1150","32370","30560"
"In post","2023","Unknown","London","EO","LGBO","105","105","31170","29750"
"In post","2023","Unknown","London","EO","Undeclared","220","215","30750","28770"
"In post","2023","Unknown","London","EO","Unknown","2845","2770","30920","29890"
"In post","2023","Unknown","London","G6/G7","Heterosexual / straight","1910","1850","61150","59290"
"In post","2023","Unknown","London","G6/G7","LGBO","195","190","59410","56430"
"In post","2023","Unknown","London","G6/G7","Undeclared","545","530","60590","56200"
"In post","2023","Unknown","London","G6/G7","Unknown","3665","3570","62120","59740"
"In post","2023","Unknown","London","SCS level","Heterosexual / straight","265","255","96980","85520"
"In post","2023","Unknown","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Undeclared","70","70","95920","86250"
"In post","2023","Unknown","London","SCS level","Unknown","470","450","96040","86780"
"In post","2023","Unknown","London","SEO/HEO","Heterosexual / straight","2520","2485","40000","40860"
"In post","2023","Unknown","London","SEO/HEO","LGBO","280","275","39090","40510"
"In post","2023","Unknown","London","SEO/HEO","Undeclared","545","535","39270","40800"
"In post","2023","Unknown","London","SEO/HEO","Unknown","5895","5810","39100","39450"
"In post","2023","Unknown","London","Unknown","Heterosexual / straight","35","30","31140","28580"
"In post","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","London","Unknown","Unknown","350","320","30950","28580"
"In post","2023","Unknown","North East (England)","AA/AO","Heterosexual / straight","355","300","22710","22520"
"In post","2023","Unknown","North East (England)","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2023","Unknown","North East (England)","AA/AO","Undeclared","50","45","22440","22520"
"In post","2023","Unknown","North East (England)","AA/AO","Unknown","2210","1950","23220","22520"
"In post","2023","Unknown","North East (England)","EO","Heterosexual / straight","285","275","28030","27650"
"In post","2023","Unknown","North East (England)","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","North East (England)","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","North East (England)","EO","Unknown","1090","1040","27600","27890"
"In post","2023","Unknown","North East (England)","G6/G7","Heterosexual / straight","130","125","56600","55780"
"In post","2023","Unknown","North East (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","North East (England)","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","North East (England)","G6/G7","Unknown","265","260","58460","56870"
"In post","2023","Unknown","North East (England)","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","North East (England)","SEO/HEO","Heterosexual / straight","325","310","36340","35000"
"In post","2023","Unknown","North East (England)","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","North East (England)","SEO/HEO","Undeclared","40","40","35910","35000"
"In post","2023","Unknown","North East (England)","SEO/HEO","Unknown","925","900","36660","35000"
"In post","2023","Unknown","North East (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","Unknown","Unknown","75","65","27360","24570"
"In post","2023","Unknown","North West (England)","AA/AO","Heterosexual / straight","620","580","22930","22400"
"In post","2023","Unknown","North West (England)","AA/AO","LGBO","40","40","22850","22400"
"In post","2023","Unknown","North West (England)","AA/AO","Undeclared","50","40","22840","22520"
"In post","2023","Unknown","North West (England)","AA/AO","Unknown","3960","3690","23260","22520"
"In post","2023","Unknown","North West (England)","EO","Heterosexual / straight","985","950","29900","28120"
"In post","2023","Unknown","North West (England)","EO","LGBO","95","95","28450","26900"
"In post","2023","Unknown","North West (England)","EO","Undeclared","75","70","29980","28130"
"In post","2023","Unknown","North West (England)","EO","Unknown","2435","2350","27280","27650"
"In post","2023","Unknown","North West (England)","G6/G7","Heterosexual / straight","330","325","56690","54260"
"In post","2023","Unknown","North West (England)","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","North West (England)","G6/G7","Undeclared","35","30","56030","54000"
"In post","2023","Unknown","North West (England)","G6/G7","Unknown","545","525","58250","56870"
"In post","2023","Unknown","North West (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","SCS level","Unknown","30","30","96760","92780"
"In post","2023","Unknown","North West (England)","SEO/HEO","Heterosexual / straight","925","900","37960","38470"
"In post","2023","Unknown","North West (England)","SEO/HEO","LGBO","90","90","36480","36820"
"In post","2023","Unknown","North West (England)","SEO/HEO","Undeclared","85","80","37580","37300"
"In post","2023","Unknown","North West (England)","SEO/HEO","Unknown","1895","1855","36310","35000"
"In post","2023","Unknown","North West (England)","Unknown","Heterosexual / straight","65","65","29650","24570"
"In post","2023","Unknown","North West (England)","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","Unknown","Unknown","545","505","27080","24570"
"In post","2023","Unknown","Northern Ireland","AA/AO","Heterosexual / straight","130","125","22270","22130"
"In post","2023","Unknown","Northern Ireland","AA/AO","LGBO","10","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AA/AO","Unknown","435","400","22440","22520"
"In post","2023","Unknown","Northern Ireland","EO","Heterosexual / straight","95","95","29960","28010"
"In post","2023","Unknown","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","Unknown","300","290","27350","27890"
"In post","2023","Unknown","Northern Ireland","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","Unknown","45","40","61460","57970"
"In post","2023","Unknown","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","Heterosexual / straight","90","85","40340","40510"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO/HEO","Unknown","190","185","36450","35000"
"In post","2023","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","Heterosexual / straight","290","290","62250","59770"
"In post","2023","Unknown","Overseas","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","Unknown","295","290","60560","57900"
"In post","2023","Unknown","Overseas","SCS level","Heterosexual / straight","40","40","85020","77290"
"In post","2023","Unknown","Overseas","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Unknown","35","35","83440","77410"
"In post","2023","Unknown","Overseas","SEO/HEO","Heterosexual / straight","140","140","44820","41880"
"In post","2023","Unknown","Overseas","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Unknown","300","300","49170","47440"
"In post","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","AA/AO","Heterosexual / straight","990","920","26450","24890"
"In post","2023","Unknown","Scotland","AA/AO","LGBO","70","65","25380","24710"
"In post","2023","Unknown","Scotland","AA/AO","Undeclared","85","75","27170","24890"
"In post","2023","Unknown","Scotland","AA/AO","Unknown","5130","4790","24470","23190"
"In post","2023","Unknown","Scotland","EO","Heterosexual / straight","1245","1175","33130","32510"
"In post","2023","Unknown","Scotland","EO","LGBO","85","85","31820","30440"
"In post","2023","Unknown","Scotland","EO","Undeclared","60","55","32390","31940"
"In post","2023","Unknown","Scotland","EO","Unknown","3610","3430","31630","31290"
"In post","2023","Unknown","Scotland","G6/G7","Heterosexual / straight","725","695","65020","65280"
"In post","2023","Unknown","Scotland","G6/G7","LGBO","40","40","62110","65280"
"In post","2023","Unknown","Scotland","G6/G7","Undeclared","50","45","65090","65280"
"In post","2023","Unknown","Scotland","G6/G7","Unknown","1015","985","62290","58850"
"In post","2023","Unknown","Scotland","SCS level","Heterosexual / straight","30","30","88620","85200"
"In post","2023","Unknown","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","SCS level","Unknown","70","65","90560","85200"
"In post","2023","Unknown","Scotland","SEO/HEO","Heterosexual / straight","1385","1315","42050","42110"
"In post","2023","Unknown","Scotland","SEO/HEO","LGBO","80","75","40770","40600"
"In post","2023","Unknown","Scotland","SEO/HEO","Undeclared","90","85","40790","39480"
"In post","2023","Unknown","Scotland","SEO/HEO","Unknown","2775","2650","39880","38520"
"In post","2023","Unknown","Scotland","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","South East (England)","AA/AO","Heterosexual / straight","790","690","24560","22330"
"In post","2023","Unknown","South East (England)","AA/AO","LGBO","40","35","23670","22400"
"In post","2023","Unknown","South East (England)","AA/AO","Undeclared","65","60","25220","22370"
"In post","2023","Unknown","South East (England)","AA/AO","Unknown","1840","1715","25360","22520"
"In post","2023","Unknown","South East (England)","EO","Heterosexual / straight","685","665","29280","27140"
"In post","2023","Unknown","South East (England)","EO","LGBO","40","40","28490","27080"
"In post","2023","Unknown","South East (England)","EO","Undeclared","70","70","30960","27650"
"In post","2023","Unknown","South East (England)","EO","Unknown","1395","1330","28460","26960"
"In post","2023","Unknown","South East (England)","G6/G7","Heterosexual / straight","310","295","57520","54100"
"In post","2023","Unknown","South East (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","South East (England)","G6/G7","Undeclared","45","45","57850","55350"
"In post","2023","Unknown","South East (England)","G6/G7","Unknown","375","355","59600","57970"
"In post","2023","Unknown","South East (England)","SCS level","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","SCS level","Unknown","30","30","[c]","[c]"
"In post","2023","Unknown","South East (England)","SEO/HEO","Heterosexual / straight","750","725","37370","36420"
"In post","2023","Unknown","South East (England)","SEO/HEO","LGBO","50","50","33850","32080"
"In post","2023","Unknown","South East (England)","SEO/HEO","Undeclared","110","105","37300","36140"
"In post","2023","Unknown","South East (England)","SEO/HEO","Unknown","890","850","36900","36940"
"In post","2023","Unknown","South East (England)","Unknown","Heterosexual / straight","35","30","27370","24570"
"In post","2023","Unknown","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Unknown","Unknown","415","380","27290","25300"
"In post","2023","Unknown","South West (England)","AA/AO","Heterosexual / straight","610","585","23590","22220"
"In post","2023","Unknown","South West (England)","AA/AO","LGBO","55","55","24020","22910"
"In post","2023","Unknown","South West (England)","AA/AO","Undeclared","55","55","24520","22220"
"In post","2023","Unknown","South West (England)","AA/AO","Unknown","1400","1340","23870","22520"
"In post","2023","Unknown","South West (England)","EO","Heterosexual / straight","490","475","29280","27530"
"In post","2023","Unknown","South West (England)","EO","LGBO","40","40","28590","27370"
"In post","2023","Unknown","South West (England)","EO","Undeclared","55","55","28440","27650"
"In post","2023","Unknown","South West (England)","EO","Unknown","765","720","27770","27610"
"In post","2023","Unknown","South West (England)","G6/G7","Heterosexual / straight","420","405","57890","55290"
"In post","2023","Unknown","South West (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","South West (England)","G6/G7","Undeclared","75","75","57880","56180"
"In post","2023","Unknown","South West (England)","G6/G7","Unknown","630","595","57250","55500"
"In post","2023","Unknown","South West (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","SCS level","Unknown","30","30","102830","108000"
"In post","2023","Unknown","South West (England)","SEO/HEO","Heterosexual / straight","1085","1050","37360","37590"
"In post","2023","Unknown","South West (England)","SEO/HEO","LGBO","55","55","36020","34000"
"In post","2023","Unknown","South West (England)","SEO/HEO","Undeclared","160","150","38190","38120"
"In post","2023","Unknown","South West (England)","SEO/HEO","Unknown","1315","1275","36540","35000"
"In post","2023","Unknown","South West (England)","Unknown","Heterosexual / straight","145","140","41810","39750"
"In post","2023","Unknown","South West (England)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","South West (England)","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","South West (England)","Unknown","Unknown","375","345","31030","25950"
"In post","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA/AO","Unknown","50","45","23340","22400"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Unknown","75","65","27270","25750"
"In post","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","35","35","46880","47380"
"In post","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","45","45","41890","41480"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1705","1700","41910","39970"
"In post","2023","Unknown","Wales","AA/AO","Heterosexual / straight","390","350","22560","22400"
"In post","2023","Unknown","Wales","AA/AO","LGBO","30","30","23060","22510"
"In post","2023","Unknown","Wales","AA/AO","Undeclared","50","45","22180","22150"
"In post","2023","Unknown","Wales","AA/AO","Unknown","1655","1510","22810","22500"
"In post","2023","Unknown","Wales","EO","Heterosexual / straight","310","295","27660","27260"
"In post","2023","Unknown","Wales","EO","LGBO","30","30","27880","27310"
"In post","2023","Unknown","Wales","EO","Undeclared","35","35","28170","27890"
"In post","2023","Unknown","Wales","EO","Unknown","1000","960","27400","27890"
"In post","2023","Unknown","Wales","G6/G7","Heterosexual / straight","225","220","57180","54260"
"In post","2023","Unknown","Wales","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Wales","G6/G7","Undeclared","40","35","61830","63900"
"In post","2023","Unknown","Wales","G6/G7","Unknown","340","330","59750","57970"
"In post","2023","Unknown","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Wales","SEO/HEO","Heterosexual / straight","565","550","36780","37720"
"In post","2023","Unknown","Wales","SEO/HEO","LGBO","60","60","34630","32110"
"In post","2023","Unknown","Wales","SEO/HEO","Undeclared","80","80","39500","39690"
"In post","2023","Unknown","Wales","SEO/HEO","Unknown","1035","1015","36960","35000"
"In post","2023","Unknown","Wales","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Wales","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Wales","Unknown","Unknown","250","230","26570","24570"
"In post","2023","Unknown","West Midlands (England)","AA/AO","Heterosexual / straight","285","265","23230","22220"
"In post","2023","Unknown","West Midlands (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","AA/AO","Undeclared","30","30","23260","22520"
"In post","2023","Unknown","West Midlands (England)","AA/AO","Unknown","1625","1540","23720","22520"
"In post","2023","Unknown","West Midlands (England)","EO","Heterosexual / straight","440","425","29470","28080"
"In post","2023","Unknown","West Midlands (England)","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","EO","Undeclared","35","35","31420","30440"
"In post","2023","Unknown","West Midlands (England)","EO","Unknown","1000","965","27770","27890"
"In post","2023","Unknown","West Midlands (England)","G6/G7","Heterosexual / straight","170","165","56910","54670"
"In post","2023","Unknown","West Midlands (England)","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","G6/G7","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","G6/G7","Unknown","300","290","58670","57970"
"In post","2023","Unknown","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","Heterosexual / straight","495","480","37410","37590"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","LGBO","30","30","37270","37920"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","Undeclared","60","60","37630","37590"
"In post","2023","Unknown","West Midlands (England)","SEO/HEO","Unknown","965","940","36610","35000"
"In post","2023","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Unknown","Unknown","305","260","26950","24570"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","Heterosexual / straight","315","300","24230","22400"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","Undeclared","35","30","23180","22330"
"In post","2023","Unknown","Yorkshire and The Humber","AA/AO","Unknown","2015","1920","24020","22520"
"In post","2023","Unknown","Yorkshire and The Humber","EO","Heterosexual / straight","440","425","28040","26900"
"In post","2023","Unknown","Yorkshire and The Humber","EO","LGBO","45","45","27550","25900"
"In post","2023","Unknown","Yorkshire and The Humber","EO","Undeclared","85","80","26840","25750"
"In post","2023","Unknown","Yorkshire and The Humber","EO","Unknown","1555","1500","27240","27110"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","Heterosexual / straight","280","265","56180","52690"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","Undeclared","90","85","56510","52830"
"In post","2023","Unknown","Yorkshire and The Humber","G6/G7","Unknown","340","325","57640","56110"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SCS level","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","555","535","36340","37590"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","LGBO","55","55","36410","37590"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","Undeclared","125","125","35820","37440"
"In post","2023","Unknown","Yorkshire and The Humber","SEO/HEO","Unknown","1025","1005","35960","34790"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","Unknown","285","260","26810","24570"
"Leaver CS","2023","Declared disabled","East Midlands (England)","AA/AO","Heterosexual / straight","75","[c]","21980","21690"
"Leaver CS","2023","Declared disabled","East Midlands (England)","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","EO","Heterosexual / straight","65","[c]","27490","27570"
"Leaver CS","2023","Declared disabled","East Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
