"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Central Bedfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Central Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Central Hampshire","Outside London","EO","15","[c]","27410","27570"
"Leaver CS","2023","Department for Work and Pensions","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Central Valleys","Outside London","AA/AO","70","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions","Central Valleys","Outside London","EO","35","[c]","27770","28120"
"Leaver CS","2023","Department for Work and Pensions","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Central Valleys","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire East","Outside London","EO","10","[c]","27840","27840"
"Leaver CS","2023","Department for Work and Pensions","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire West and Chester","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire West and Chester","Outside London","EO","10","[c]","27680","27570"
"Leaver CS","2023","Department for Work and Pensions","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","EO","25","[c]","27800","27570"
"Leaver CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","AA/AO","50","[c]","21610","21690"
"Leaver CS","2023","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","EO","35","[c]","27840","27840"
"Leaver CS","2023","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Conwy and Denbighshire","Outside London","EO","15","[c]","27630","27570"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","AA/AO","30","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","EO","40","[c]","27770","27570"
"Leaver CS","2023","Department for Work and Pensions","Coventry","Outside London","AA/AO","15","[c]","21560","21690"
"Leaver CS","2023","Department for Work and Pensions","Coventry","Outside London","EO","20","[c]","27820","28120"
"Leaver CS","2023","Department for Work and Pensions","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Croydon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Croydon","London","EO","20","[c]","31980","32520"
"Leaver CS","2023","Department for Work and Pensions","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derby","Outside London","AA/AO","35","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","Derby","Outside London","EO","20","[c]","27800","27570"
"Leaver CS","2023","Department for Work and Pensions","Derby","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon CC","Outside London","AA/AO","50","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","Devon CC","Outside London","EO","45","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset","Outside London","EO","10","[c]","28320","28120"
"Leaver CS","2023","Department for Work and Pensions","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dudley","Outside London","AA/AO","45","[c]","21560","21690"
"Leaver CS","2023","Department for Work and Pensions","Dudley","Outside London","EO","20","[c]","27790","28120"
"Leaver CS","2023","Department for Work and Pensions","Dudley","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Durham","Outside London","AA/AO","65","[c]","21610","21690"
"Leaver CS","2023","Department for Work and Pensions","Durham","Outside London","EO","30","[c]","27970","28120"
"Leaver CS","2023","Department for Work and Pensions","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Ealing","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Ealing","London","EO","35","[c]","31470","31060"
"Leaver CS","2023","Department for Work and Pensions","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","20","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","EO","10","[c]","27630","27840"
"Leaver CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Derbyshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Derbyshire","Outside London","EO","20","[c]","27760","27570"
"Leaver CS","2023","Department for Work and Pensions","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","30","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Kent","Outside London","AA/AO","40","[c]","25230","25610"
"Leaver CS","2023","Department for Work and Pensions","East Kent","Outside London","EO","50","[c]","30340","29290"
"Leaver CS","2023","Department for Work and Pensions","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Lancashire","Outside London","AA/AO","15","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions","East Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Lothian and Midlothian","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Merseyside","Outside London","AA/AO","10","[c]","21590","21590"
"Leaver CS","2023","Department for Work and Pensions","East Merseyside","Outside London","EO","30","[c]","27840","28120"
"Leaver CS","2023","Department for Work and Pensions","East Merseyside","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Riding of Yorkshire","Outside London","EO","10","[c]","27900","28120"
"Leaver CS","2023","Department for Work and Pensions","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Surrey","Outside London","EO","20","[c]","30230","29290"
"Leaver CS","2023","Department for Work and Pensions","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","AA/AO","50","[c]","21480","21690"
"Leaver CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","EO","40","[c]","27820","28120"
"Leaver CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Enfield","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Enfield","London","EO","20","[c]","31590","32520"
"Leaver CS","2023","Department for Work and Pensions","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Essex Haven Gateway","Outside London","EO","25","[c]","29960","29290"
"Leaver CS","2023","Department for Work and Pensions","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","AA/AO","20","[c]","25060","25610"
"Leaver CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","EO","30","[c]","30410","29290"
"Leaver CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","Outside London","AA/AO","55","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","Outside London","EO","15","[c]","27690","27840"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Falkirk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","AA/AO","20","[c]","21510","21690"
"Leaver CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","EO","25","[c]","27800","28120"
"Leaver CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","Outside London","AA/AO","110","[c]","21520","21690"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","Outside London","EO","70","[c]","27860","28120"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Glasgow City","Outside London","SEO/HEO","15","[c]","38100","34970"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire CC","Outside London","AA/AO","40","[c]","21620","21690"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire CC","Outside London","EO","50","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North East","Outside London","AA/AO","80","[c]","21520","21500"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North East","Outside London","EO","35","[c]","27770","27570"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North West","Outside London","AA/AO","65","[c]","21480","21590"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North West","Outside London","EO","35","[c]","27720","27570"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South East","Outside London","AA/AO","55","[c]","21400","21500"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South East","Outside London","EO","25","[c]","27790","28120"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South West","Outside London","AA/AO","25","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South West","Outside London","EO","15","[c]","27410","27570"
"Leaver CS","2023","Department for Work and Pensions","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Gwent Valleys","Outside London","AA/AO","75","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions","Gwent Valleys","Outside London","EO","25","[c]","27890","28120"
"Leaver CS","2023","Department for Work and Pensions","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Gwent Valleys","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Gwynedd","Outside London","AA/AO","15","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions","Hackney and Newham","London","AA/AO","65","[c]","24830","25610"
"Leaver CS","2023","Department for Work and Pensions","Hackney and Newham","London","EO","80","[c]","31630","31060"
"Leaver CS","2023","Department for Work and Pensions","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Haringey and Islington","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Haringey and Islington","London","EO","45","[c]","31500","31060"
"Leaver CS","2023","Department for Work and Pensions","Haringey and Islington","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","EO","50","[c]","31550","31060"
"Leaver CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","15","[c]","21410","21500"
"Leaver CS","2023","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Heart of Essex","Outside London","EO","25","[c]","29650","29290"
"Leaver CS","2023","Department for Work and Pensions","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Heart of Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Herefordshire, County of","Outside London","EO","10","[c]","27870","28120"
"Leaver CS","2023","Department for Work and Pensions","Herefordshire, County of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","AA/AO","15","[c]","25180","25610"
"Leaver CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","EO","95","[c]","29850","29290"
"Leaver CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","EO","30","[c]","31590","31060"
"Leaver CS","2023","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA/AO","10","[c]","21280","21260"
"Leaver CS","2023","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","15","[c]","27720","27570"
"Leaver CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Isle of Wight","Outside London","EO","15","[c]","27900","28120"
"Leaver CS","2023","Department for Work and Pensions","Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","EO","25","[c]","31520","31060"
"Leaver CS","2023","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Kent Thames Gateway","Outside London","AA/AO","15","[c]","24800","25610"
"Leaver CS","2023","Department for Work and Pensions","Kent Thames Gateway","Outside London","EO","25","[c]","29920","29290"
"Leaver CS","2023","Department for Work and Pensions","Kent Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","AA/AO","15","[c]","21500","21690"
"Leaver CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","EO","20","[c]","27900","28120"
"Leaver CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lambeth","London","EO","35","[c]","31830","31170"
"Leaver CS","2023","Department for Work and Pensions","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lancaster and Wyre","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lancaster and Wyre","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Leeds","Outside London","AA/AO","50","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions","Leeds","Outside London","EO","80","[c]","27430","28120"
"Leaver CS","2023","Department for Work and Pensions","Leeds","Outside London","G6/G7","35","[c]","62360","60780"
"Leaver CS","2023","Department for Work and Pensions","Leeds","Outside London","SEO/HEO","60","[c]","38440","38470"
"Leaver CS","2023","Department for Work and Pensions","Leicester","Outside London","AA/AO","35","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions","Leicester","Outside London","EO","40","[c]","27850","28120"
"Leaver CS","2023","Department for Work and Pensions","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","EO","15","[c]","27690","27570"
"Leaver CS","2023","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lewisham and Southwark","London","EO","45","[c]","31580","31060"
"Leaver CS","2023","Department for Work and Pensions","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","AA/AO","15","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","EO","45","[c]","27670","27570"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Liverpool","Outside London","AA/AO","15","[c]","21490","21690"
"Leaver CS","2023","Department for Work and Pensions","Liverpool","Outside London","EO","55","[c]","27820","28120"
"Leaver CS","2023","Department for Work and Pensions","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Luton","Outside London","EO","20","[c]","28010","27570"
"Leaver CS","2023","Department for Work and Pensions","Manchester","Outside London","AA/AO","30","[c]","21420","21590"
"Leaver CS","2023","Department for Work and Pensions","Manchester","Outside London","EO","70","[c]","27660","28120"
"Leaver CS","2023","Department for Work and Pensions","Manchester","Outside London","G6/G7","35","[c]","60020","57120"
"Leaver CS","2023","Department for Work and Pensions","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Manchester","Outside London","SEO/HEO","50","[c]","37630","38470"
"Leaver CS","2023","Department for Work and Pensions","Medway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Medway","Outside London","EO","20","[c]","30130","29290"
"Leaver CS","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","EO","25","[c]","31740","32520"
"Leaver CS","2023","Department for Work and Pensions","Mid Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Mid Kent","Outside London","EO","15","[c]","30220","29290"
"Leaver CS","2023","Department for Work and Pensions","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","AA/AO","80","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","EO","30","[c]","27820","28120"
"Leaver CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Milton Keynes","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Milton Keynes","Outside London","EO","20","[c]","27900","27570"
"Leaver CS","2023","Department for Work and Pensions","Monmouthshire and Newport","Outside London","AA/AO","35","[c]","21610","21690"
"Leaver CS","2023","Department for Work and Pensions","Monmouthshire and Newport","Outside London","EO","15","[c]","27860","28120"
"Leaver CS","2023","Department for Work and Pensions","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","AA/AO","15","[c]","21690","21690"
"Leaver CS","2023","Department for Work and Pensions","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Hampshire","Outside London","EO","15","[c]","27650","27570"
"Leaver CS","2023","Department for Work and Pensions","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Lanarkshire","Outside London","AA/AO","65","[c]","21600","21690"
"Leaver CS","2023","Department for Work and Pensions","North Lanarkshire","Outside London","EO","20","[c]","27710","28120"
"Leaver CS","2023","Department for Work and Pensions","North Northamptonshire","Outside London","AA/AO","15","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","North Northamptonshire","Outside London","EO","15","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions","North Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Nottinghamshire","Outside London","EO","30","[c]","27740","27570"
"Leaver CS","2023","Department for Work and Pensions","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North Yorkshire CC","Outside London","EO","10","[c]","27460","27570"
"Leaver CS","2023","Department for Work and Pensions","North and North East Lincolnshire","Outside London","AA/AO","10","[c]","21520","21690"
"Leaver CS","2023","Department for Work and Pensions","North and North East Lincolnshire","Outside London","EO","15","[c]","27960","28120"
"Leaver CS","2023","Department for Work and Pensions","North and North East Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North and West Norfolk","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Northumberland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Norwich and East Norfolk","Outside London","AA/AO","15","[c]","21660","21690"
"Leaver CS","2023","Department for Work and Pensions","Norwich and East Norfolk","Outside London","EO","30","[c]","27860","28120"
"Leaver CS","2023","Department for Work and Pensions","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Nottingham","Outside London","AA/AO","25","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions","Nottingham","Outside London","EO","45","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
