"Status","Year","Age","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","SEO/HEO","SEO","Female","135","[c]","41150","40580"
"Leaver Dept.","2023","50-59","SEO/HEO","SEO","Male","125","[c]","41840","41380"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","AA/AO","AO","Female","40","[c]","21980","21690"
"Leaver Dept.","2023","60-64","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","EO","EO","Female","30","[c]","28000","28120"
"Leaver Dept.","2023","60-64","EO","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","AA","Female","110","[c]","22060","23230"
"New entrant CS","2023","16-19","AA/AO","AA","Male","100","[c]","21870","23230"
"New entrant CS","2023","16-19","AA/AO","AO","Female","410","[c]","23530","22500"
"New entrant CS","2023","16-19","AA/AO","AO","Male","365","[c]","23270","22500"
"New entrant CS","2023","16-19","EO","EO","Female","55","[c]","26680","26750"
"New entrant CS","2023","16-19","EO","EO","Male","65","[c]","25920","25750"
"New entrant CS","2023","16-19","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Female","35","[c]","19640","19090"
"New entrant CS","2023","16-19","Unknown","Unknown","Male","35","[c]","18070","17820"
"New entrant CS","2023","20-29","AA/AO","AA","Female","905","[c]","22250","22190"
"New entrant CS","2023","20-29","AA/AO","AA","Male","660","[c]","22360","22180"
"New entrant CS","2023","20-29","AA/AO","AO","Female","5140","[c]","24050","22520"
"New entrant CS","2023","20-29","AA/AO","AO","Male","4655","[c]","24500","22520"
"New entrant CS","2023","20-29","EO","EO","Female","2570","[c]","27560","27650"
"New entrant CS","2023","20-29","EO","EO","Male","2055","[c]","27390","27140"
"New entrant CS","2023","20-29","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","G7","Female","165","[c]","53680","54090"
"New entrant CS","2023","20-29","G6/G7","G7","Male","145","[c]","54030","54330"
"New entrant CS","2023","20-29","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SEO/HEO","HEO","Female","1975","[c]","32780","32960"
"New entrant CS","2023","20-29","SEO/HEO","HEO","Male","1720","[c]","32930","33430"
"New entrant CS","2023","20-29","SEO/HEO","SEO","Female","420","[c]","40900","40880"
"New entrant CS","2023","20-29","SEO/HEO","SEO","Male","400","[c]","41470","41000"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","1665","[c]","22810","23640"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","505","[c]","23050","23640"
"New entrant CS","2023","30-39","AA/AO","AA","Female","495","[c]","22330","22180"
"New entrant CS","2023","30-39","AA/AO","AA","Male","360","[c]","23210","23230"
"New entrant CS","2023","30-39","AA/AO","AO","Female","2535","[c]","23850","22500"
"New entrant CS","2023","30-39","AA/AO","AO","Male","2385","[c]","25490","22520"
"New entrant CS","2023","30-39","EO","EO","Female","1385","[c]","27750","27650"
"New entrant CS","2023","30-39","EO","EO","Male","1250","[c]","27750","27320"
"New entrant CS","2023","30-39","G6/G7","G6","Female","95","[c]","71400","68240"
"New entrant CS","2023","30-39","G6/G7","G6","Male","110","[c]","71570","69550"
"New entrant CS","2023","30-39","G6/G7","G7","Female","525","[c]","54880","54090"
"New entrant CS","2023","30-39","G6/G7","G7","Male","520","[c]","54910","54090"
"New entrant CS","2023","30-39","SCS level","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SEO/HEO","HEO","Female","970","[c]","33920","33650"
"New entrant CS","2023","30-39","SEO/HEO","HEO","Male","825","[c]","34190","33830"
"New entrant CS","2023","30-39","SEO/HEO","SEO","Female","775","[c]","41410","41000"
"New entrant CS","2023","30-39","SEO/HEO","SEO","Male","665","[c]","41700","41000"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","695","[c]","23470","23640"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","255","[c]","25690","23640"
"New entrant CS","2023","40-49","AA/AO","AA","Female","385","[c]","22370","22180"
"New entrant CS","2023","40-49","AA/AO","AA","Male","240","[c]","23400","23230"
"New entrant CS","2023","40-49","AA/AO","AO","Female","1760","[c]","23580","22400"
"New entrant CS","2023","40-49","AA/AO","AO","Male","1235","[c]","25490","22520"
"New entrant CS","2023","40-49","EO","EO","Female","885","[c]","27670","27320"
"New entrant CS","2023","40-49","EO","EO","Male","720","[c]","27690","27080"
"New entrant CS","2023","40-49","G6/G7","G6","Female","130","[c]","70310","67430"
"New entrant CS","2023","40-49","G6/G7","G6","Male","125","[c]","71940","70520"
"New entrant CS","2023","40-49","G6/G7","G7","Female","435","[c]","55840","53610"
"New entrant CS","2023","40-49","G6/G7","G7","Male","440","[c]","56950","55000"
"New entrant CS","2023","40-49","SCS level","SCS level","Female","60","[c]","97960","89500"
"New entrant CS","2023","40-49","SCS level","SCS level","Male","60","[c]","99490","90000"
"New entrant CS","2023","40-49","SEO/HEO","HEO","Female","590","[c]","34430","33830"
"New entrant CS","2023","40-49","SEO/HEO","HEO","Male","485","[c]","34250","33830"
"New entrant CS","2023","40-49","SEO/HEO","SEO","Female","550","[c]","42510","41640"
"New entrant CS","2023","40-49","SEO/HEO","SEO","Male","510","[c]","42120","41480"
"New entrant CS","2023","40-49","Unknown","Unknown","Female","420","[c]","24460","23640"
"New entrant CS","2023","40-49","Unknown","Unknown","Male","230","[c]","26070","23640"
"New entrant CS","2023","50-59","AA/AO","AA","Female","430","[c]","22360","22180"
"New entrant CS","2023","50-59","AA/AO","AA","Male","375","[c]","23380","23230"
"New entrant CS","2023","50-59","AA/AO","AO","Female","1355","[c]","22920","22400"
"New entrant CS","2023","50-59","AA/AO","AO","Male","1035","[c]","24300","22500"
"New entrant CS","2023","50-59","EO","EO","Female","665","[c]","28130","27760"
"New entrant CS","2023","50-59","EO","EO","Male","785","[c]","28650","27140"
"New entrant CS","2023","50-59","G6/G7","G6","Female","65","[c]","71600","70540"
"New entrant CS","2023","50-59","G6/G7","G6","Male","115","[c]","71420","69500"
"New entrant CS","2023","50-59","G6/G7","G7","Female","225","[c]","57000","54440"
"New entrant CS","2023","50-59","G6/G7","G7","Male","320","[c]","56370","54450"
"New entrant CS","2023","50-59","SCS level","SCS level","Female","40","[c]","108950","104740"
"New entrant CS","2023","50-59","SCS level","SCS level","Male","65","[c]","110310","105000"
"New entrant CS","2023","50-59","SEO/HEO","HEO","Female","315","[c]","34490","33830"
"New entrant CS","2023","50-59","SEO/HEO","HEO","Male","345","[c]","34670","33830"
"New entrant CS","2023","50-59","SEO/HEO","SEO","Female","300","[c]","42610","41710"
"New entrant CS","2023","50-59","SEO/HEO","SEO","Male","380","[c]","43080","41780"
"New entrant CS","2023","50-59","Unknown","Unknown","Female","305","[c]","24080","23640"
"New entrant CS","2023","50-59","Unknown","Unknown","Male","215","[c]","28090","23640"
"New entrant CS","2023","60-64","AA/AO","AA","Female","85","[c]","21840","22180"
"New entrant CS","2023","60-64","AA/AO","AA","Male","120","[c]","22470","23000"
"New entrant CS","2023","60-64","AA/AO","AO","Female","290","[c]","22520","22400"
"New entrant CS","2023","60-64","AA/AO","AO","Male","285","[c]","23590","22400"
"New entrant CS","2023","60-64","EO","EO","Female","90","[c]","28040","28080"
"New entrant CS","2023","60-64","EO","EO","Male","175","[c]","29460","28480"
"New entrant CS","2023","60-64","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","G7","Female","35","[c]","55000","53440"
"New entrant CS","2023","60-64","G6/G7","G7","Male","60","[c]","55670","54440"
"New entrant CS","2023","60-64","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","HEO","Female","40","[c]","35390","34170"
"New entrant CS","2023","60-64","SEO/HEO","HEO","Male","85","[c]","34350","34080"
"New entrant CS","2023","60-64","SEO/HEO","SEO","Female","30","[c]","41940","41630"
"New entrant CS","2023","60-64","SEO/HEO","SEO","Male","85","[c]","42870","42150"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","50","[c]","23280","23090"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","60","[c]","26870","23640"
"New entrant CS","2023","65+","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","AA","Male","35","[c]","22260","22180"
"New entrant CS","2023","65+","AA/AO","AO","Female","70","[c]","22750","22400"
"New entrant CS","2023","65+","AA/AO","AO","Male","100","[c]","22790","22150"
"New entrant CS","2023","65+","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","EO","Male","45","[c]","28940","28060"
"New entrant CS","2023","65+","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","SEO","Male","45","[c]","42850","42220"
"New entrant CS","2023","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","EO","Female","45","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-29, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
