"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
