"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Harrow and Hillingdon","Female","LGBO","35","35","31270","30820"
"In post","2023","Harrow and Hillingdon","Female","Undeclared","195","165","33990","31230"
"In post","2023","Harrow and Hillingdon","Female","Unknown","325","310","31460","29750"
"In post","2023","Harrow and Hillingdon","Male","Heterosexual / straight","1245","1160","33230","30410"
"In post","2023","Harrow and Hillingdon","Male","LGBO","30","30","31630","30200"
"In post","2023","Harrow and Hillingdon","Male","Undeclared","210","195","34330","31230"
"In post","2023","Harrow and Hillingdon","Male","Unknown","385","370","31430","29890"
"In post","2023","Harrow and Hillingdon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hartlepool and Stockton-on-Tees","Female","Heterosexual / straight","590","540","30000","28120"
"In post","2023","Hartlepool and Stockton-on-Tees","Female","LGBO","45","45","29510","28880"
"In post","2023","Hartlepool and Stockton-on-Tees","Female","Undeclared","40","35","34360","29890"
"In post","2023","Hartlepool and Stockton-on-Tees","Female","Unknown","85","70","28160","28120"
"In post","2023","Hartlepool and Stockton-on-Tees","Male","Heterosexual / straight","465","445","31330","29890"
"In post","2023","Hartlepool and Stockton-on-Tees","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Hartlepool and Stockton-on-Tees","Male","Undeclared","35","30","34290","32920"
"In post","2023","Hartlepool and Stockton-on-Tees","Male","Unknown","80","70","31450","29470"
"In post","2023","Hartlepool and Stockton-on-Tees","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hartlepool and Stockton-on-Tees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Heart of Essex","Female","Heterosexual / straight","525","480","33640","30560"
"In post","2023","Heart of Essex","Female","LGBO","35","35","31920","31280"
"In post","2023","Heart of Essex","Female","Undeclared","50","45","30510","28480"
"In post","2023","Heart of Essex","Female","Unknown","115","100","31400","28880"
"In post","2023","Heart of Essex","Male","Heterosexual / straight","365","355","35430","32060"
"In post","2023","Heart of Essex","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Heart of Essex","Male","Undeclared","35","35","37080","31280"
"In post","2023","Heart of Essex","Male","Unknown","90","90","32200","29800"
"In post","2023","Heart of Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Heart of Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, County of","Female","Heterosexual / straight","195","180","29720","27740"
"In post","2023","Herefordshire, County of","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Herefordshire, County of","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Herefordshire, County of","Female","Unknown","50","45","28500","26650"
"In post","2023","Herefordshire, County of","Male","Heterosexual / straight","135","135","31370","27480"
"In post","2023","Herefordshire, County of","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, County of","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Herefordshire, County of","Male","Unknown","50","50","27940","24690"
"In post","2023","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hertfordshire CC","Female","Heterosexual / straight","1255","1150","36660","32520"
"In post","2023","Hertfordshire CC","Female","LGBO","55","50","35060","32520"
"In post","2023","Hertfordshire CC","Female","Undeclared","140","125","36010","31280"
"In post","2023","Hertfordshire CC","Female","Unknown","260","230","35970","31280"
"In post","2023","Hertfordshire CC","Male","Heterosexual / straight","800","785","39170","34060"
"In post","2023","Hertfordshire CC","Male","LGBO","50","50","39380","32520"
"In post","2023","Hertfordshire CC","Male","Undeclared","95","95","38320","35860"
"In post","2023","Hertfordshire CC","Male","Unknown","180","175","36980","32520"
"In post","2023","Hertfordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hertfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","Female","Heterosexual / straight","960","890","34340","32520"
"In post","2023","Hounslow and Richmond upon Thames","Female","LGBO","80","75","35010","34110"
"In post","2023","Hounslow and Richmond upon Thames","Female","Undeclared","155","140","33920","32520"
"In post","2023","Hounslow and Richmond upon Thames","Female","Unknown","360","340","33320","31200"
"In post","2023","Hounslow and Richmond upon Thames","Male","Heterosexual / straight","875","855","36040","34670"
"In post","2023","Hounslow and Richmond upon Thames","Male","LGBO","55","55","34450","32520"
"In post","2023","Hounslow and Richmond upon Thames","Male","Undeclared","110","105","38130","35810"
"In post","2023","Hounslow and Richmond upon Thames","Male","Unknown","325","315","34550","32520"
"In post","2023","Hounslow and Richmond upon Thames","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hounslow and Richmond upon Thames","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Heterosexual / straight","405","355","32900","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Female","LGBO","15","10","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Undeclared","60","50","29890","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Unknown","150","130","29130","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Heterosexual / straight","285","265","33910","29070"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Undeclared","35","35","32920","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Unknown","145","135","31590","28490"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Heterosexual / straight","445","410","31320","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Undeclared","40","35","31170","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Unknown","140","130","31580","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Heterosexual / straight","365","355","31690","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Undeclared","40","35","33010","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Unknown","175","165","32550","29560"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Female","Heterosexual / straight","90","80","28950","28120"
"In post","2023","Isle of Anglesey","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Isle of Anglesey","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Isle of Anglesey","Male","Heterosexual / straight","95","90","30670","27500"
"In post","2023","Isle of Anglesey","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Isle of Anglesey","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Isle of Anglesey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Female","Heterosexual / straight","315","280","28460","28120"
"In post","2023","Isle of Wight","Female","LGBO","35","30","28690","28300"
"In post","2023","Isle of Wight","Female","Undeclared","30","25","26510","25130"
"In post","2023","Isle of Wight","Female","Unknown","45","40","28980","28120"
"In post","2023","Isle of Wight","Male","Heterosexual / straight","360","345","31310","30440"
"In post","2023","Isle of Wight","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Isle of Wight","Male","Undeclared","45","40","30250","32060"
"In post","2023","Isle of Wight","Male","Unknown","75","70","30560","32060"
"In post","2023","Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Female","Heterosexual / straight","285","270","33990","32790"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","100","95","34760","32920"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Male","Heterosexual / straight","290","280","35660","34980"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","100","95","34050","33800"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Kent Thames Gateway","Female","Heterosexual / straight","550","500","30990","31280"
"In post","2023","Kent Thames Gateway","Female","LGBO","50","50","31660","32410"
"In post","2023","Kent Thames Gateway","Female","Undeclared","50","45","31270","31280"
"In post","2023","Kent Thames Gateway","Female","Unknown","130","120","29020","29490"
"In post","2023","Kent Thames Gateway","Male","Heterosexual / straight","530","505","33890","32920"
"In post","2023","Kent Thames Gateway","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Kent Thames Gateway","Male","Undeclared","40","40","35610","32920"
"In post","2023","Kent Thames Gateway","Male","Unknown","155","150","32100","32410"
"In post","2023","Kent Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Kent Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Kingston upon Hull, City of","Female","Heterosexual / straight","850","740","29650","28120"
"In post","2023","Kingston upon Hull, City of","Female","LGBO","60","60","29600","28500"
"In post","2023","Kingston upon Hull, City of","Female","Undeclared","100","90","30370","28120"
"In post","2023","Kingston upon Hull, City of","Female","Unknown","205","180","27920","27810"
"In post","2023","Kingston upon Hull, City of","Male","Heterosexual / straight","665","635","31030","28880"
"In post","2023","Kingston upon Hull, City of","Male","LGBO","45","40","28130","28080"
"In post","2023","Kingston upon Hull, City of","Male","Undeclared","95","85","31190","28100"
"In post","2023","Kingston upon Hull, City of","Male","Unknown","160","150","29510","28120"
"In post","2023","Kingston upon Hull, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Kingston upon Hull, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lambeth","Female","Heterosexual / straight","950","905","41330","39590"
"In post","2023","Lambeth","Female","LGBO","70","70","42070","37350"
"In post","2023","Lambeth","Female","Undeclared","110","105","38790","34340"
"In post","2023","Lambeth","Female","Unknown","165","155","37720","33800"
"In post","2023","Lambeth","Male","Heterosexual / straight","805","790","46360","42240"
"In post","2023","Lambeth","Male","LGBO","50","50","41910","37570"
"In post","2023","Lambeth","Male","Undeclared","80","80","45630","41320"
"In post","2023","Lambeth","Male","Unknown","205","200","42540","38270"
"In post","2023","Lambeth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lambeth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lancaster and Wyre","Female","Heterosexual / straight","490","440","30250","27740"
"In post","2023","Lancaster and Wyre","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Lancaster and Wyre","Female","Undeclared","45","35","29350","27740"
"In post","2023","Lancaster and Wyre","Female","Unknown","150","135","28270","27080"
"In post","2023","Lancaster and Wyre","Male","Heterosexual / straight","345","330","32060","28840"
"In post","2023","Lancaster and Wyre","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Lancaster and Wyre","Male","Undeclared","40","35","34570","32920"
"In post","2023","Lancaster and Wyre","Male","Unknown","100","95","28360","27500"
"In post","2023","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Leeds","Female","Heterosexual / straight","5035","4640","36650","33400"
"In post","2023","Leeds","Female","LGBO","405","395","34840","32160"
"In post","2023","Leeds","Female","Undeclared","600","545","36330","32370"
"In post","2023","Leeds","Female","Unknown","1425","1315","32440","28130"
"In post","2023","Leeds","Male","Heterosexual / straight","4030","3920","37930","34400"
"In post","2023","Leeds","Male","LGBO","325","320","38100","34170"
"In post","2023","Leeds","Male","Undeclared","530","510","38390","34700"
"In post","2023","Leeds","Male","Unknown","1560","1520","33820","28880"
"In post","2023","Leeds","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Leeds","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Leicester","Female","Heterosexual / straight","1020","905","28880","27690"
"In post","2023","Leicester","Female","LGBO","55","55","29760","27400"
"In post","2023","Leicester","Female","Undeclared","130","115","27530","25130"
"In post","2023","Leicester","Female","Unknown","240","205","27840","28080"
"In post","2023","Leicester","Male","Heterosexual / straight","650","625","29110","28120"
"In post","2023","Leicester","Male","LGBO","30","30","27260","26840"
"In post","2023","Leicester","Male","Undeclared","90","85","31030","28120"
"In post","2023","Leicester","Male","Unknown","160","150","27800","28080"
"In post","2023","Leicester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Leicestershire CC and Rutland","Female","Heterosexual / straight","780","700","30140","28120"
"In post","2023","Leicestershire CC and Rutland","Female","LGBO","65","60","29740","28480"
"In post","2023","Leicestershire CC and Rutland","Female","Undeclared","90","80","31770","28120"
"In post","2023","Leicestershire CC and Rutland","Female","Unknown","185","165","27280","25340"
"In post","2023","Leicestershire CC and Rutland","Male","Heterosexual / straight","690","670","33690","31510"
"In post","2023","Leicestershire CC and Rutland","Male","LGBO","30","30","29220","28880"
"In post","2023","Leicestershire CC and Rutland","Male","Undeclared","95","90","35850","32920"
"In post","2023","Leicestershire CC and Rutland","Male","Unknown","155","150","30060","28880"
"In post","2023","Leicestershire CC and Rutland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Leicestershire CC and Rutland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lewisham and Southwark","Female","Heterosexual / straight","530","500","35590","32520"
"In post","2023","Lewisham and Southwark","Female","LGBO","40","40","36570","32520"
"In post","2023","Lewisham and Southwark","Female","Undeclared","65","60","33880","32520"
"In post","2023","Lewisham and Southwark","Female","Unknown","110","100","32820","32520"
"In post","2023","Lewisham and Southwark","Male","Heterosexual / straight","265","255","35590","32520"
"In post","2023","Lewisham and Southwark","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Lewisham and Southwark","Male","Undeclared","45","40","35030","32520"
"In post","2023","Lewisham and Southwark","Male","Unknown","125","115","34060","34390"
"In post","2023","Lewisham and Southwark","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lewisham and Southwark","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lincolnshire CC","Female","Heterosexual / straight","1235","1130","29390","27470"
"In post","2023","Lincolnshire CC","Female","LGBO","60","60","30320","28120"
"In post","2023","Lincolnshire CC","Female","Undeclared","140","130","30450","27930"
"In post","2023","Lincolnshire CC","Female","Unknown","185","170","28320","28120"
"In post","2023","Lincolnshire CC","Male","Heterosexual / straight","1090","1050","32550","30470"
"In post","2023","Lincolnshire CC","Male","LGBO","50","45","30330","29120"
"In post","2023","Lincolnshire CC","Male","Undeclared","140","135","33250","30140"
"In post","2023","Lincolnshire CC","Male","Unknown","180","175","30090","28510"
"In post","2023","Lincolnshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lincolnshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Female","Heterosexual / straight","180","170","29060","25940"
"In post","2023","Lisburn and Castlereagh","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Female","Unknown","65","65","29470","25750"
"In post","2023","Lisburn and Castlereagh","Male","Heterosexual / straight","205","200","30670","26980"
"In post","2023","Lisburn and Castlereagh","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Male","Unknown","55","50","28550","25750"
"In post","2023","Lisburn and Castlereagh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Liverpool","Female","Heterosexual / straight","5745","5235","31680","27890"
"In post","2023","Liverpool","Female","LGBO","285","275","30890","27890"
"In post","2023","Liverpool","Female","Undeclared","450","405","30680","26780"
"In post","2023","Liverpool","Female","Unknown","2175","1975","27140","22520"
"In post","2023","Liverpool","Male","Heterosexual / straight","3785","3685","33200","28130"
"In post","2023","Liverpool","Male","LGBO","300","295","32870","28120"
"In post","2023","Liverpool","Male","Undeclared","415","405","32820","28480"
"In post","2023","Liverpool","Male","Unknown","1605","1545","28660","25750"
"In post","2023","Liverpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Liverpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Heterosexual / straight","105","95","30950","28120"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Unknown","45","40","30820","29560"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Heterosexual / straight","80","75","32330","29560"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Unknown","65","60","32710","31350"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Luton","Female","Heterosexual / straight","240","210","28140","27920"
"In post","2023","Luton","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Luton","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Luton","Female","Unknown","60","50","26950","26760"
"In post","2023","Luton","Male","Heterosexual / straight","170","160","30020","27650"
"In post","2023","Luton","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Luton","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Luton","Male","Unknown","40","35","28260","25880"
"In post","2023","Luton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Luton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Manchester","Female","Heterosexual / straight","3015","2840","36150","32110"
"In post","2023","Manchester","Female","LGBO","270","265","35210","30440"
"In post","2023","Manchester","Female","Undeclared","310","290","34040","31200"
"In post","2023","Manchester","Female","Unknown","580","545","33400","28850"
"In post","2023","Manchester","Male","Heterosexual / straight","2400","2345","38190","34170"
"In post","2023","Manchester","Male","LGBO","320","310","36460","32160"
"In post","2023","Manchester","Male","Undeclared","310","295","38190","32960"
"In post","2023","Manchester","Male","Unknown","575","550","36580","31880"
"In post","2023","Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medway","Female","Heterosexual / straight","595","550","31860","30880"
"In post","2023","Medway","Female","LGBO","45","45","34860","32210"
"In post","2023","Medway","Female","Undeclared","55","50","31660","31280"
"In post","2023","Medway","Female","Unknown","110","100","31150","30880"
"In post","2023","Medway","Male","Heterosexual / straight","445","435","35410","32410"
"In post","2023","Medway","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Medway","Male","Undeclared","50","45","32030","31280"
"In post","2023","Medway","Male","Unknown","90","85","34820","32520"
"In post","2023","Medway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Medway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","300","275","34380","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Female","Undeclared","30","30","36990","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","Female","Unknown","60","55","33860","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","185","185","37540","33720"
"In post","2023","Merton, Kingston upon Thames and Sutton","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Male","Unknown","40","40","35780","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Kent","Female","Heterosexual / straight","400","370","31610","29150"
"In post","2023","Mid Kent","Female","LGBO","35","30","32600","32000"
"In post","2023","Mid Kent","Female","Undeclared","45","40","35150","32520"
"In post","2023","Mid Kent","Female","Unknown","70","70","31530","29930"
"In post","2023","Mid Kent","Male","Heterosexual / straight","310","300","33730","31730"
"In post","2023","Mid Kent","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Mid Kent","Male","Undeclared","35","30","37930","33700"
"In post","2023","Mid Kent","Male","Unknown","65","60","35230","32520"
"In post","2023","Mid Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Lancashire","Female","Heterosexual / straight","2330","2055","30300","28080"
"In post","2023","Mid Lancashire","Female","LGBO","95","90","29350","28120"
"In post","2023","Mid Lancashire","Female","Undeclared","270","230","29330","28080"
"In post","2023","Mid Lancashire","Female","Unknown","635","535","27320","23390"
"In post","2023","Mid Lancashire","Male","Heterosexual / straight","1640","1555","31030","28120"
"In post","2023","Mid Lancashire","Male","LGBO","85","80","30280","28120"
"In post","2023","Mid Lancashire","Male","Undeclared","195","185","30400","28120"
"In post","2023","Mid Lancashire","Male","Unknown","565","535","28660","24270"
"In post","2023","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mid Ulster","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mid and East Antrim","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Milton Keynes","Female","Heterosexual / straight","730","680","33540","28600"
"In post","2023","Milton Keynes","Female","LGBO","75","75","31580","29100"
"In post","2023","Milton Keynes","Female","Undeclared","60","55","33700","31670"
"In post","2023","Milton Keynes","Female","Unknown","140","135","29040","27810"
"In post","2023","Milton Keynes","Male","Heterosexual / straight","840","815","37770","34170"
"In post","2023","Milton Keynes","Male","LGBO","30","30","33360","29400"
"In post","2023","Milton Keynes","Male","Undeclared","60","60","42630","40660"
"In post","2023","Milton Keynes","Male","Unknown","200","200","34310","29970"
"In post","2023","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Female","Heterosexual / straight","2335","2140","35280","31560"
"In post","2023","Monmouthshire and Newport","Female","LGBO","160","155","34410","31560"
"In post","2023","Monmouthshire and Newport","Female","Undeclared","130","120","35960","31440"
"In post","2023","Monmouthshire and Newport","Female","Unknown","680","615","32250","28880"
"In post","2023","Monmouthshire and Newport","Male","Heterosexual / straight","1665","1610","40280","37760"
"In post","2023","Monmouthshire and Newport","Male","LGBO","140","140","36340","31750"
"In post","2023","Monmouthshire and Newport","Male","Undeclared","155","150","39790","37760"
"In post","2023","Monmouthshire and Newport","Male","Unknown","700","675","40030","37690"
"In post","2023","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
