"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Project Delivery","Tax","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tax","HEO","35","30","36320","35000"
"In post","2023","Declared disabled","Project Delivery","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tax","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","AO","55","50","22580","22520"
"In post","2023","Declared disabled","Property","Operational Delivery","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Operational Delivery","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Property","AA","30","30","[c]","[c]"
"In post","2023","Declared disabled","Property","Property","AO","45","40","23170","22520"
"In post","2023","Declared disabled","Property","Property","EO","110","100","28050","27470"
"In post","2023","Declared disabled","Property","Property","G6","30","30","67100","66700"
"In post","2023","Declared disabled","Property","Property","G7","80","80","55340","55720"
"In post","2023","Declared disabled","Property","Property","HEO","180","170","34080","34300"
"In post","2023","Declared disabled","Property","Property","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Property","Property","SEO","125","120","42790","41820"
"In post","2023","Declared disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Security","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Operational Delivery","AO","[c]","[c]","[c]","[c]"
