"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Merseyside","Outside London","40","[c]","30230","28080"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Outer London - South","London","65","[c]","39950","36280"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","Outside London","20","[c]","27160","23390"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Tees Valley and Durham","Outside London","45","[c]","33120","28080"
"Leaver CS","2023","HM Land Registry","HM Land Registry","West Midlands","Outside London","15","[c]","37170","28080"
"Leaver CS","2023","HM Land Registry","HM Land Registry","West Wales and The Valleys","Outside London","35","[c]","31590","28080"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Outside London","410","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire","Outside London","150","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Cumbria","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","290","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Devon","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East Anglia","Outside London","480","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East Wales","Outside London","245","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Essex","Outside London","140","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","230","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","Outside London","280","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","185","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Inner London - East","London","225","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Inner London - West","London","225","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Kent","Outside London","350","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Lancashire","Outside London","285","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","305","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Merseyside","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","North Yorkshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","London","185","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Outer London - South","London","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","London","180","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","Outside London","290","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","Outside London","370","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","Outside London","340","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands","Outside London","210","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","Outside London","350","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","230","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","Outside London","260","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","Outside London","215","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","Outside London","425","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","London","275","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","London","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","Outside London","390","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","645","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","London","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","Outside London","240","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","Outside London","320","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","London","265","[c]","43960","37950"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","Outside London","15","[c]","35610","30510"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","35","[c]","41960","39700"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","East Wales","Outside London","10","[c]","38570","37410"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Inner London - East","London","20","[c]","37060","31660"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Merseyside","Outside London","60","[c]","42330","40140"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","Outside London","15","[c]","32700","31660"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","Outside London","10","[c]","52220","53850"
"Leaver CS","2023","Home Office","Home Office","Bedfordshire and Hertfordshire","Outside London","20","[c]","30550","25880"
"Leaver CS","2023","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","27720","26290"
"Leaver CS","2023","Home Office","Home Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Devon","Outside London","10","[c]","39700","39190"
"Leaver CS","2023","Home Office","Home Office","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","East Anglia","Outside London","55","[c]","24980","22400"
"Leaver CS","2023","Home Office","Home Office","East Wales","Outside London","45","[c]","29300","25880"
"Leaver CS","2023","Home Office","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","24860","25880"
"Leaver CS","2023","Home Office","Home Office","Eastern Scotland","Outside London","15","[c]","29620","26310"
"Leaver CS","2023","Home Office","Home Office","Essex","Outside London","45","[c]","26910","25880"
"Leaver CS","2023","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","26030","25880"
"Leaver CS","2023","Home Office","Home Office","Greater Manchester","Outside London","100","[c]","35080","26770"
"Leaver CS","2023","Home Office","Home Office","Hampshire and Isle of Wight","Outside London","50","[c]","29990","26180"
"Leaver CS","2023","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Inner London - East","London","40","[c]","47130","39600"
"Leaver CS","2023","Home Office","Home Office","Inner London - West","London","385","[c]","44340","41950"
"Leaver CS","2023","Home Office","Home Office","Kent","Outside London","100","[c]","27170","26750"
"Leaver CS","2023","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","25680","26130"
"Leaver CS","2023","Home Office","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Merseyside","Outside London","380","[c]","25510","22400"
"Leaver CS","2023","Home Office","Home Office","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Northern Ireland","Outside London","50","[c]","25610","22400"
"Leaver CS","2023","Home Office","Home Office","Northumberland, and Tyne and Wear","Outside London","35","[c]","27760","25880"
"Leaver CS","2023","Home Office","Home Office","Outer London - South","London","400","[c]","39730","35490"
"Leaver CS","2023","Home Office","Home Office","Outer London - West and North West","London","165","[c]","31750","29890"
"Leaver CS","2023","Home Office","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","South Yorkshire","Outside London","170","[c]","29020","25750"
"Leaver CS","2023","Home Office","Home Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Home Office","Surrey, East and West Sussex","Outside London","65","[c]","27820","26880"
"Leaver CS","2023","Home Office","Home Office","Tees Valley and Durham","Outside London","85","[c]","23470","22400"
"Leaver CS","2023","Home Office","Home Office","Unknown","Unknown","15","[c]","38800","29590"
"Leaver CS","2023","Home Office","Home Office","West Central Scotland","Outside London","80","[c]","26330","22400"
"Leaver CS","2023","Home Office","Home Office","West Midlands","Outside London","55","[c]","29420","26630"
"Leaver CS","2023","Home Office","Home Office","West Wales and The Valleys","Outside London","10","[c]","32330","26750"
"Leaver CS","2023","Home Office","Home Office","West Yorkshire","Outside London","55","[c]","27270","26260"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","London","10","[c]","54010","54760"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","90","[c]","36830","30640"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","Outside London","10","[c]","23800","21780"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Merseyside","Outside London","10","[c]","25310","21780"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Northumberland, and Tyne and Wear","Outside London","10","[c]","23560","21780"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","27000","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","Outside London","105","[c]","36490","31660"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","Outside London","10","[c]","27310","26960"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Kent","Outside London","10","[c]","26080","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","Outside London","10","[c]","26290","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","45","[c]","42270","40450"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","London","165","[c]","52270","42160"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Devon","Outside London","140","[c]","36220","35230"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","45","[c]","34240","30670"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","275","[c]","34830","30560"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","Outside London","45","[c]","25840","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","50","[c]","28540","23780"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","Outside London","20","[c]","31410","27480"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","50","[c]","33050","32930"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","Outside London","155","[c]","28120","25000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","Outside London","105","[c]","26870","23840"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","Outside London","225","[c]","33910","29200"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","Outside London","45","[c]","27610","24680"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Outside London","40","[c]","28410","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","Outside London","60","[c]","29370","23370"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","Outside London","40","[c]","33720","27140"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","495","[c]","37430","34300"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","Outside London","435","[c]","35110","33300"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","28900","26350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","Outside London","30","[c]","24830","21940"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","London","260","[c]","44320","41400"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","Outside London","20","[c]","28590","23820"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","Outside London","50","[c]","30390","25830"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","25900","23500"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","Outside London","100","[c]","28360","26350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","Outside London","20","[c]","28770","27500"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","Outside London","10","[c]","44110","45880"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","Outside London","135","[c]","31620","26410"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Outside London","70","[c]","28700","22970"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","15","[c]","26700","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","London","45","[c]","33780","29520"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Overseas","75","[c]","49450","45660"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","Outside London","140","[c]","32880","30140"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","Outside London","35","[c]","27500","25060"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","Outside London","165","[c]","32200","27040"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Wales and The Valleys","Outside London","10","[c]","25400","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Cheshire","Outside London","[c]","[c]","[c]","[c]"
