"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Research","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Croydon","SEO","10","10","[c]","[c]"
"In post","2023","Operational Research","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Glasgow City","AO","20","20","22520","22520"
"In post","2023","Operational Research","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Greater Manchester South West","G6","10","10","[c]","[c]"
"In post","2023","Operational Research","Greater Manchester South West","G7","20","15","57940","57970"
"In post","2023","Operational Research","Greater Manchester South West","HEO","10","10","34940","34700"
"In post","2023","Operational Research","Greater Manchester South West","SEO","20","15","42410","42510"
"In post","2023","Operational Research","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Hackney and Newham","HEO","10","10","[c]","[c]"
"In post","2023","Operational Research","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Hackney and Newham","SEO","10","5","[c]","[c]"
"In post","2023","Operational Research","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Leeds","AO","10","10","[c]","[c]"
"In post","2023","Operational Research","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Leeds","G7","10","10","54790","53380"
"In post","2023","Operational Research","Leeds","HEO","10","10","32820","32530"
"In post","2023","Operational Research","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Leeds","SEO","5","5","[c]","[c]"
"In post","2023","Operational Research","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Liverpool","G7","15","15","57260","56930"
"In post","2023","Operational Research","Liverpool","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Liverpool","SEO","10","10","42370","42510"
"In post","2023","Operational Research","Luton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Manchester","HEO","10","10","34160","34170"
"In post","2023","Operational Research","Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Mid Lancashire","AO","10","10","22520","22520"
"In post","2023","Operational Research","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Monmouthshire and Newport","HEO","10","10","32310","31560"
"In post","2023","Operational Research","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Nottingham","AO","10","10","22520","22520"
"In post","2023","Operational Research","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Portsmouth","AA","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sandwell","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sheffield","G6","5","5","[c]","[c]"
"In post","2023","Operational Research","Sheffield","G7","20","20","53660","53190"
"In post","2023","Operational Research","Sheffield","HEO","10","10","33830","33790"
"In post","2023","Operational Research","Sheffield","SEO","20","20","42550","43250"
"In post","2023","Operational Research","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","South Lanarkshire","AO","10","10","22520","22520"
"In post","2023","Operational Research","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sunderland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tower Hamlets","G6","10","10","[c]","[c]"
"In post","2023","Operational Research","Tower Hamlets","G7","40","35","59070","59790"
"In post","2023","Operational Research","Tower Hamlets","HEO","25","25","35190","35410"
"In post","2023","Operational Research","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2023","Operational Research","Tower Hamlets","SEO","35","30","43940","43650"
"In post","2023","Operational Research","Tyneside","AO","5","5","[c]","[c]"
"In post","2023","Operational Research","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Westminster","EO","5","5","[c]","[c]"
"In post","2023","Operational Research","Westminster","G6","20","20","71370","70840"
"In post","2023","Operational Research","Westminster","G7","70","70","59470","59580"
"In post","2023","Operational Research","Westminster","HEO","60","60","37140","36730"
"In post","2023","Operational Research","Westminster","SCS level","10","10","[c]","[c]"
"In post","2023","Operational Research","Westminster","SEO","55","50","46270","46600"
"In post","2023","Operational Research","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","Wiltshire","G7","35","35","52050","49260"
"In post","2023","Operational Research","Wiltshire","HEO","10","10","30310","30650"
"In post","2023","Operational Research","Wiltshire","SEO","25","20","39520","39890"
"In post","2023","Operational Research","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Aberdeen City and Aberdeenshire","AA","25","20","23290","22920"
"In post","2023","Other","Aberdeen City and Aberdeenshire","AO","15","15","35800","40390"
"In post","2023","Other","Aberdeen City and Aberdeenshire","EO","10","10","[c]","[c]"
"In post","2023","Other","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Aberdeen City and Aberdeenshire","HEO","5","5","[c]","[c]"
"In post","2023","Other","Aberdeen City and Aberdeenshire","SEO","5","5","[c]","[c]"
"In post","2023","Other","Angus and Dundee City","AA","10","10","20560","19770"
"In post","2023","Other","Angus and Dundee City","AO","15","15","22220","21690"
"In post","2023","Other","Angus and Dundee City","EO","10","10","27670","28120"
"In post","2023","Other","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Antrim and Newtownabbey","AA","20","20","20440","20520"
"In post","2023","Other","Antrim and Newtownabbey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Ards and North Down","AA","5","5","[c]","[c]"
"In post","2023","Other","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Armagh City, Banbridge and Craigavon","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnet","AO","5","5","[c]","[c]"
"In post","2023","Other","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","AO","175","145","21660","21690"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","EO","45","35","28050","28120"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","HEO","25","20","34330","34170"
"In post","2023","Other","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","230","210","22290","22210"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","85","27010","26950"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","55","55","68110","67040"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","140","135","52590","52500"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","300","280","32680","32500"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","25","25","110620","104220"
"In post","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","270","260","40350","39500"
"In post","2023","Other","Bedford","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bedford","EO","5","5","[c]","[c]"
"In post","2023","Other","Bedford","HEO","5","5","[c]","[c]"
"In post","2023","Other","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Belfast","AA","10","10","[c]","[c]"
"In post","2023","Other","Belfast","AO","5","5","[c]","[c]"
"In post","2023","Other","Belfast","EO","5","5","[c]","[c]"
"In post","2023","Other","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Belfast","G7","15","15","56320","56870"
"In post","2023","Other","Belfast","HEO","5","5","[c]","[c]"
"In post","2023","Other","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Berkshire","AA","25","25","19870","19770"
"In post","2023","Other","Berkshire","AO","10","10","[c]","[c]"
"In post","2023","Other","Berkshire","EO","10","10","29190","29150"
"In post","2023","Other","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Berkshire","HEO","5","5","[c]","[c]"
"In post","2023","Other","Berkshire","SEO","5","5","[c]","[c]"
"In post","2023","Other","Bexley and Greenwich","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bexley and Greenwich","EO","10","5","[c]","[c]"
"In post","2023","Other","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Birmingham","AA","5","5","[c]","[c]"
"In post","2023","Other","Birmingham","AO","190","165","21740","21690"
"In post","2023","Other","Birmingham","EO","75","70","27570","28120"
"In post","2023","Other","Birmingham","G6","5","5","[c]","[c]"
"In post","2023","Other","Birmingham","G7","15","15","57070","57970"
"In post","2023","Other","Birmingham","HEO","30","30","33880","34170"
"In post","2023","Other","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2023","Other","Birmingham","SEO","10","10","40120","39920"
"In post","2023","Other","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Blackburn with Darwen","EO","5","5","[c]","[c]"
"In post","2023","Other","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Blackpool","AO","35","30","21660","21690"
"In post","2023","Other","Blackpool","EO","170","160","28130","28120"
"In post","2023","Other","Blackpool","HEO","40","35","34110","34170"
"In post","2023","Other","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Blackpool","SEO","15","10","38860","38470"
"In post","2023","Other","Bournemouth, Christchurch and Poole","AA","15","15","19770","19770"
"In post","2023","Other","Bournemouth, Christchurch and Poole","AO","10","10","21740","21580"
"In post","2023","Other","Bournemouth, Christchurch and Poole","EO","5","5","[c]","[c]"
"In post","2023","Other","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bradford","AA","5","5","[c]","[c]"
"In post","2023","Other","Bradford","AO","225","185","21640","21690"
"In post","2023","Other","Bradford","EO","75","65","27990","28120"
"In post","2023","Other","Bradford","HEO","25","20","34430","34170"
"In post","2023","Other","Bradford","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brent","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","EO","5","5","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brighton and Hove","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bristol, City of","AO","35","30","22250","22490"
"In post","2023","Other","Bristol, City of","EO","45","40","27120","27140"
"In post","2023","Other","Bristol, City of","G6","5","5","[c]","[c]"
"In post","2023","Other","Bristol, City of","G7","10","10","57320","56880"
"In post","2023","Other","Bristol, City of","HEO","15","15","32940","33130"
"In post","2023","Other","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bristol, City of","SEO","10","10","[c]","[c]"
"In post","2023","Other","Bromley","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Bromley","EO","5","5","[c]","[c]"
"In post","2023","Other","Bromley","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Buckinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Calderdale and Kirklees","EO","5","5","[c]","[c]"
"In post","2023","Other","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","AA","5","5","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","AO","10","10","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Camden and City of London","AA","25","25","26010","22870"
"In post","2023","Other","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Camden and City of London","EO","20","20","30290","30090"
"In post","2023","Other","Camden and City of London","G6","100","90","93700","89190"
"In post","2023","Other","Camden and City of London","G7","15","15","61490","58970"
"In post","2023","Other","Camden and City of London","HEO","30","30","37250","36780"
"In post","2023","Other","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Camden and City of London","SEO","25","25","48330","47500"
"In post","2023","Other","Cardiff and Vale of Glamorgan","AA","15","15","19750","19770"
"In post","2023","Other","Cardiff and Vale of Glamorgan","AO","35","35","22830","21650"
"In post","2023","Other","Cardiff and Vale of Glamorgan","EO","35","35","29050","28120"
"In post","2023","Other","Cardiff and Vale of Glamorgan","G6","10","10","[c]","[c]"
"In post","2023","Other","Cardiff and Vale of Glamorgan","G7","25","25","59270","59140"
"In post","2023","Other","Cardiff and Vale of Glamorgan","HEO","45","40","36820","39690"
"In post","2023","Other","Cardiff and Vale of Glamorgan","SCS level","5","5","[c]","[c]"
"In post","2023","Other","Cardiff and Vale of Glamorgan","SEO","50","45","47070","49370"
"In post","2023","Other","Central Bedfordshire","AA","10","10","[c]","[c]"
"In post","2023","Other","Central Bedfordshire","AO","15","15","21700","21600"
"In post","2023","Other","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Central Hampshire","AA","60","60","19670","19770"
"In post","2023","Other","Central Hampshire","AO","30","30","22280","22220"
"In post","2023","Other","Central Hampshire","EO","25","25","27750","27470"
"In post","2023","Other","Central Hampshire","G6","25","20","72210","70550"
"In post","2023","Other","Central Hampshire","G7","75","75","52810","49260"
"In post","2023","Other","Central Hampshire","HEO","65","65","31040","30650"
"In post","2023","Other","Central Hampshire","SEO","25","25","39550","39890"
"In post","2023","Other","Central Valleys","AO","90","80","22440","21690"
"In post","2023","Other","Central Valleys","EO","50","45","28790","28120"
"In post","2023","Other","Central Valleys","G6","10","5","[c]","[c]"
"In post","2023","Other","Central Valleys","G7","20","15","61620","63900"
"In post","2023","Other","Central Valleys","HEO","95","90","38500","39690"
"In post","2023","Other","Central Valleys","SCS level","5","5","[c]","[c]"
"In post","2023","Other","Central Valleys","SEO","40","40","47420","49370"
"In post","2023","Other","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","City of Edinburgh","AA","35","30","21210","19770"
"In post","2023","Other","City of Edinburgh","AO","40","35","27390","28490"
"In post","2023","Other","City of Edinburgh","EO","45","45","32570","30170"
"In post","2023","Other","City of Edinburgh","G6","30","25","78960","74700"
"In post","2023","Other","City of Edinburgh","G7","20","20","55650","57260"
"In post","2023","Other","City of Edinburgh","HEO","30","25","39380","39590"
"In post","2023","Other","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","City of Edinburgh","SEO","35","35","46520","48410"
"In post","2023","Other","Clackmannanshire and Fife","AA","20","15","22180","22920"
"In post","2023","Other","Clackmannanshire and Fife","AO","35","30","26580","24710"
"In post","2023","Other","Clackmannanshire and Fife","EO","10","10","34740","37060"
"In post","2023","Other","Clackmannanshire and Fife","HEO","10","10","37070","34240"
"In post","2023","Other","Clackmannanshire and Fife","SEO","10","5","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","AO","5","5","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","EO","5","5","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","G7","5","5","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","HEO","35","30","39280","39690"
"In post","2023","Other","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Conwy and Denbighshire","SEO","30","25","48720","49370"
"In post","2023","Other","Cornwall and Isles of Scilly","AA","30","30","20040","19770"
"In post","2023","Other","Cornwall and Isles of Scilly","AO","50","50","22090","21600"
"In post","2023","Other","Cornwall and Isles of Scilly","EO","20","20","27630","28120"
"In post","2023","Other","Cornwall and Isles of Scilly","HEO","10","10","[c]","[c]"
"In post","2023","Other","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Coventry","AO","20","20","21700","21690"
"In post","2023","Other","Coventry","EO","5","5","[c]","[c]"
"In post","2023","Other","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Croydon","AA","15","15","22990","23500"
"In post","2023","Other","Croydon","AO","30","25","26530","26400"
"In post","2023","Other","Croydon","EO","200","190","30310","29890"
"In post","2023","Other","Croydon","G6","20","15","75110","77020"
"In post","2023","Other","Croydon","G7","40","40","60420","59290"
"In post","2023","Other","Croydon","HEO","100","95","36960","36310"
"In post","2023","Other","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Croydon","SEO","80","80","44050","43210"
"In post","2023","Other","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Derby","AO","5","5","[c]","[c]"
"In post","2023","Other","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Derry City and Strabane","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Devon CC","AA","90","90","19280","19080"
"In post","2023","Other","Devon CC","AO","25","20","21760","21730"
"In post","2023","Other","Devon CC","EO","60","55","26590","26630"
"In post","2023","Other","Devon CC","G6","15","15","60210","60490"
"In post","2023","Other","Devon CC","G7","65","60","47140","47960"
"In post","2023","Other","Devon CC","HEO","40","35","32520","32730"
"In post","2023","Other","Devon CC","SEO","70","65","38290","37420"
"In post","2023","Other","Dorset","AA","15","15","19640","19770"
"In post","2023","Other","Dorset","AO","20","20","21940","21600"
"In post","2023","Other","Dorset","EO","20","15","27250","27470"
"In post","2023","Other","Dorset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dorset","HEO","10","10","[c]","[c]"
"In post","2023","Other","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dudley","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dudley","AO","225","205","21670","21690"
"In post","2023","Other","Dudley","EO","55","50","28120","28120"
"In post","2023","Other","Dudley","HEO","15","15","34110","34170"
"In post","2023","Other","Dudley","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dumfries and Galloway","AA","5","5","[c]","[c]"
"In post","2023","Other","Dumfries and Galloway","AO","10","10","[c]","[c]"
"In post","2023","Other","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2023","Other","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Durham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other","Durham","AO","15","15","22050","22400"
"In post","2023","Other","Durham","EO","20","20","27070","27250"
"In post","2023","Other","Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other","Durham","SEO","10","10","40970","39820"
"In post","2023","Other","Ealing","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Ealing","EO","10","10","[c]","[c]"
"In post","2023","Other","Ealing","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Ealing","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","East Ayrshire and North Ayrshire mainland","AO","10","10","21930","21690"
"In post","2023","Other","East Ayrshire and North Ayrshire mainland","EO","5","5","[c]","[c]"
"In post","2023","Other","East Ayrshire and North Ayrshire mainland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other","East Ayrshire and North Ayrshire mainland","HEO","10","10","32630","31920"
"In post","2023","Other","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other","East Cumbria","G6","[c]","[c]","[c]","[c]"
