"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","London","Outer London - South","London","120","[c]","38090","32520"
"Leaver CS","2023","Asian","London","Outer London - West and North West","London","185","[c]","31570","31060"
"Leaver CS","2023","Asian","North East (England)","Northumberland, and Tyne and Wear","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North West (England)","Greater Manchester","Outside London","145","[c]","29920","26940"
"Leaver CS","2023","Asian","North West (England)","Lancashire","Outside London","45","[c]","24940","21690"
"Leaver CS","2023","Asian","North West (England)","Merseyside","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","[c]","32410","28990"
"Leaver CS","2023","Asian","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","28760","26330"
"Leaver CS","2023","Asian","South East (England)","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South East (England)","Surrey, East and West Sussex","Outside London","40","[c]","29900","27840"
"Leaver CS","2023","Asian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","[c]","31930","28370"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wales","East Wales","Outside London","50","[c]","28310","24840"
"Leaver CS","2023","Asian","Wales","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","West Midlands","Outside London","275","[c]","28820","26010"
"Leaver CS","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","West Yorkshire","Outside London","160","[c]","29520","27570"
"Leaver CS","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","55","[c]","30520","27570"
"Leaver CS","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Bedfordshire and Hertfordshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Essex","Outside London","45","[c]","31610","29290"
"Leaver CS","2023","Black","London","Inner London - East","London","290","[c]","34540","31060"
"Leaver CS","2023","Black","London","Inner London - West","London","425","[c]","38250","33640"
"Leaver CS","2023","Black","London","Outer London - East and North East","London","95","[c]","31630","31060"
"Leaver CS","2023","Black","London","Outer London - South","London","120","[c]","33860","32520"
"Leaver CS","2023","Black","London","Outer London - West and North West","London","115","[c]","31170","31060"
"Leaver CS","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Greater Manchester","Outside London","80","[c]","31710","27840"
"Leaver CS","2023","Black","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Merseyside","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Kent","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Surrey, East and West Sussex","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","[c]","34240","33650"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wales","East Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands (England)","West Midlands","Outside London","130","[c]","28930","25830"
"Leaver CS","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Yorkshire and The Humber","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East of England","East Anglia","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Inner London - East","London","95","[c]","41720","35600"
"Leaver CS","2023","Mixed","London","Inner London - West","London","240","[c]","41470","39910"
"Leaver CS","2023","Mixed","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Outer London - South","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Outer London - West and North West","London","50","[c]","32280","31060"
"Leaver CS","2023","Mixed","North East (England)","Northumberland, and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North West (England)","Greater Manchester","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North West (England)","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","North West (England)","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South East (England)","Kent","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South East (England)","Surrey, East and West Sussex","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South West (England)","Devon","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","33290","28610"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Wales","East Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","West Midlands","Outside London","45","[c]","31240","27570"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","West Yorkshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Inner London - East","London","40","[c]","44370","38440"
"Leaver CS","2023","Other ethnicity","London","Inner London - West","London","100","[c]","41110","34460"
"Leaver CS","2023","Other ethnicity","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","50","[c]","33810","30330"
"Leaver CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","East Anglia","Outside London","45","[c]","34260","28590"
"Leaver CS","2023","Undeclared","East of England","Essex","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Inner London - East","London","100","[c]","44060","40390"
"Leaver CS","2023","Undeclared","London","Inner London - West","London","160","[c]","45950","43060"
"Leaver CS","2023","Undeclared","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Outer London - South","London","50","[c]","42220","41280"
"Leaver CS","2023","Undeclared","London","Outer London - West and North West","London","40","[c]","35670","31910"
"Leaver CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","55","[c]","33960","27650"
"Leaver CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Greater Manchester","Outside London","70","[c]","29300","24160"
"Leaver CS","2023","Undeclared","North West (England)","Lancashire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Merseyside","Outside London","45","[c]","31340","27170"
"Leaver CS","2023","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Eastern Scotland","Outside London","45","[c]","36420","32530"
"Leaver CS","2023","Undeclared","Scotland","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","West Central Scotland","Outside London","50","[c]","32870","30720"
"Leaver CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","90","[c]","35150","34140"
"Leaver CS","2023","Undeclared","South East (England)","Kent","Outside London","45","[c]","30770","27650"
"Leaver CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Devon","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Dorset and Somerset","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","39380","36330"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","East Wales","Outside London","40","[c]","33970","25860"
"Leaver CS","2023","Undeclared","Wales","West Wales and The Valleys","Outside London","45","[c]","28390","22500"
"Leaver CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","West Midlands","Outside London","60","[c]","29170","27570"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","250","[c]","29420","25160"
"Leaver CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","150","[c]","23240","21780"
"Leaver CS","2023","Unknown","East Midlands (England)","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","90","[c]","30850","26130"
"Leaver CS","2023","Unknown","East of England","East Anglia","Outside London","185","[c]","30150","24430"
"Leaver CS","2023","Unknown","East of England","Essex","Outside London","110","[c]","30440","25760"
"Leaver CS","2023","Unknown","London","Inner London - East","London","290","[c]","38730","32520"
"Leaver CS","2023","Unknown","London","Inner London - West","London","1715","[c]","43940","37060"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","London","110","[c]","32180","30850"
"Leaver CS","2023","Unknown","London","Outer London - South","London","185","[c]","36340","30990"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","London","190","[c]","29980","29750"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","305","[c]","30150","25880"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","Outside London","165","[c]","25910","22400"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","Outside London","75","[c]","33620","26020"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","Outside London","55","[c]","26340","22150"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Outside London","385","[c]","30300","25880"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Outside London","180","[c]","26990","21780"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","Outside London","345","[c]","25230","22400"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Overseas","75","[c]","47930","45810"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","Outside London","510","[c]","32120","29100"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","Outside London","40","[c]","31090","27990"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","Outside London","125","[c]","27210","25060"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","Outside London","385","[c]","30120","25350"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","245","[c]","31320","28120"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","305","[c]","30580","24880"
"Leaver CS","2023","Unknown","South East (England)","Kent","Outside London","150","[c]","27390","25750"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","190","[c]","28970","25770"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","Outside London","155","[c]","31110","26890"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","Outside London","85","[c]","30840","26780"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","390","[c]","32390","28120"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","315","[c]","36860","32700"
"Leaver CS","2023","Unknown","Wales","East Wales","Outside London","305","[c]","31980","26960"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Outside London","215","[c]","24160","21840"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","80","[c]","25030","22220"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","145","[c]","27140","22500"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Outside London","385","[c]","29560","22180"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","70","[c]","28880","25060"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","135","[c]","29920","22510"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","465","[c]","37420","29970"
"Leaver CS","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","800","[c]","31420","27570"
"Leaver CS","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","430","[c]","28320","26120"
"Leaver CS","2023","White","East Midlands (England)","Lincolnshire","Outside London","275","[c]","28990","27570"
"Leaver CS","2023","White","East of England","Bedfordshire and Hertfordshire","Outside London","330","[c]","34210","29290"
"Leaver CS","2023","White","East of England","East Anglia","Outside London","995","[c]","31680","27570"
"Leaver CS","2023","White","East of England","Essex","Outside London","400","[c]","32120","29290"
"Leaver CS","2023","White","London","Inner London - East","London","985","[c]","50300","43230"
"Leaver CS","2023","White","London","Inner London - West","London","2830","[c]","49720","45750"
"Leaver CS","2023","White","London","Outer London - East and North East","London","165","[c]","31100","31060"
"Leaver CS","2023","White","London","Outer London - South","London","370","[c]","39720","35620"
"Leaver CS","2023","White","London","Outer London - West and North West","London","415","[c]","35790","31350"
"Leaver CS","2023","White","North East (England)","Northumberland, and Tyne and Wear","Outside London","1120","[c]","30200","25970"
"Leaver CS","2023","White","North East (England)","Tees Valley and Durham","Outside London","675","[c]","28700","25900"
"Leaver CS","2023","White","North West (England)","Cheshire","Outside London","300","[c]","31870","28120"
"Leaver CS","2023","White","North West (England)","Cumbria","Outside London","145","[c]","31670","27420"
"Leaver CS","2023","White","North West (England)","Greater Manchester","Outside London","1190","[c]","31450","27570"
"Leaver CS","2023","White","North West (England)","Lancashire","Outside London","780","[c]","29950","27450"
"Leaver CS","2023","White","North West (England)","Merseyside","Outside London","1040","[c]","29400","26770"
"Leaver CS","2023","White","Northern Ireland","Northern Ireland","Outside London","200","[c]","30580","22970"
"Leaver CS","2023","White","Overseas","Overseas","Overseas","65","[c]","52570","48690"
"Leaver CS","2023","White","Scotland","Eastern Scotland","Outside London","995","[c]","35870","28490"
