"Status","Year","Age","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","White","Kent Thames Gateway","280","270","32800","32420"
"In post","2023","30-39","White","Kingston upon Hull, City of","340","315","30280","28880"
"In post","2023","30-39","White","Lambeth","310","305","45570","42240"
"In post","2023","30-39","White","Lancaster and Wyre","175","170","29080","28120"
"In post","2023","30-39","White","Leeds","2015","1935","38380","35000"
"In post","2023","30-39","White","Leicester","195","180","29660","28120"
"In post","2023","30-39","White","Leicestershire CC and Rutland","325","310","32050","31510"
"In post","2023","30-39","White","Lewisham and Southwark","85","80","38230","34820"
"In post","2023","30-39","White","Lincolnshire CC","440","420","31680","30410"
"In post","2023","30-39","White","Lisburn and Castlereagh","55","50","31410","31630"
"In post","2023","30-39","White","Liverpool","2750","2615","32170","28130"
"In post","2023","30-39","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","45","45","33060","31180"
"In post","2023","30-39","White","Luton","35","35","29100","27490"
"In post","2023","30-39","White","Manchester","1275","1240","37650","34170"
"In post","2023","30-39","White","Medway","230","220","33310","32000"
"In post","2023","30-39","White","Merton, Kingston upon Thames and Sutton","55","55","39200","37810"
"In post","2023","30-39","White","Mid Kent","140","130","33080","31280"
"In post","2023","30-39","White","Mid Lancashire","500","475","30590","28120"
"In post","2023","30-39","White","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Mid and East Antrim","10","10","[c]","[c]"
"In post","2023","30-39","White","Milton Keynes","310","295","34960","33360"
"In post","2023","30-39","White","Monmouthshire and Newport","1260","1195","37110","34170"
"In post","2023","30-39","White","Na h-Eileanan Siar","20","20","[c]","[c]"
"In post","2023","30-39","White","Newry, Mourne and Down","10","10","[c]","[c]"
"In post","2023","30-39","White","North Hampshire","125","120","34920","33830"
"In post","2023","30-39","White","North Lanarkshire","225","215","30570","28120"
"In post","2023","30-39","White","North Northamptonshire","80","70","27620","28120"
"In post","2023","30-39","White","North Nottinghamshire","200","190","32100","31510"
"In post","2023","30-39","White","North Yorkshire CC","220","210","34680","32930"
"In post","2023","30-39","White","North and North East Lincolnshire","135","120","27200","26840"
"In post","2023","30-39","White","North and West Norfolk","125","120","29670","29890"
"In post","2023","30-39","White","Northumberland","55","50","31750","28120"
"In post","2023","30-39","White","Norwich and East Norfolk","325","300","30960","28880"
"In post","2023","30-39","White","Nottingham","1245","1195","34920","32920"
"In post","2023","30-39","White","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Overseas","620","620","49240","51360"
"In post","2023","30-39","White","Oxfordshire CC","355","340","34130","33500"
"In post","2023","30-39","White","Perth and Kinross, and Stirling","140","130","34050","31940"
"In post","2023","30-39","White","Peterborough","175","165","31890","28120"
"In post","2023","30-39","White","Plymouth","445","410","33130","28590"
"In post","2023","30-39","White","Portsmouth","450","425","34470","32000"
"In post","2023","30-39","White","Powys","60","60","30910","28120"
"In post","2023","30-39","White","Redbridge and Waltham Forest","45","40","36570","32520"
"In post","2023","30-39","White","Sandwell","25","25","[c]","[c]"
"In post","2023","30-39","White","Scottish Borders","75","70","33320","29450"
"In post","2023","30-39","White","Sefton","725","685","30170","28120"
"In post","2023","30-39","White","Sheffield","1320","1235","36800","34170"
"In post","2023","30-39","White","Shetland Islands","10","10","[c]","[c]"
"In post","2023","30-39","White","Shropshire","155","150","31190","30440"
"In post","2023","30-39","White","Solihull","125","120","33070","32160"
"In post","2023","30-39","White","Somerset CC","350","330","34230","34370"
"In post","2023","30-39","White","South Ayrshire","25","20","[c]","[c]"
"In post","2023","30-39","White","South Hampshire","535","490","35310","31660"
"In post","2023","30-39","White","South Lanarkshire","550","525","34180","29500"
"In post","2023","30-39","White","South Nottinghamshire","160","150","34810","32920"
"In post","2023","30-39","White","South Teesside","215","200","28910","28120"
"In post","2023","30-39","White","South West Wales","285","270","31200","28120"
"In post","2023","30-39","White","South and West Derbyshire","165","155","32400","30690"
"In post","2023","30-39","White","Southampton","205","190","33440","31270"
"In post","2023","30-39","White","Southend-on-Sea","40","35","28930","26840"
"In post","2023","30-39","White","Staffordshire CC","710","690","33300","32060"
"In post","2023","30-39","White","Stoke-on-Trent","190","180","28120","25880"
"In post","2023","30-39","White","Suffolk CC","590","550","32240","30820"
"In post","2023","30-39","White","Sunderland","555","500","28330","27890"
"In post","2023","30-39","White","Swansea","1770","1625","28190","26780"
"In post","2023","30-39","White","Swindon","75","70","34260","31040"
"In post","2023","30-39","White","Telford and Wrekin","260","250","36140","34400"
"In post","2023","30-39","White","Thurrock","45","45","27360","25980"
"In post","2023","30-39","White","Torbay","45","40","30240","28120"
"In post","2023","30-39","White","Tower Hamlets","980","955","54960","56020"
"In post","2023","30-39","White","Tyneside","3170","3010","33470","30130"
"In post","2023","30-39","White","Unknown","110","105","33820","28120"
"In post","2023","30-39","White","Wakefield","305","290","32010","30940"
"In post","2023","30-39","White","Walsall","30","30","27570","28120"
"In post","2023","30-39","White","Wandsworth","70","70","36660","35590"
"In post","2023","30-39","White","Warrington","540","525","36380","36040"
"In post","2023","30-39","White","Warwickshire CC","160","150","29470","28120"
"In post","2023","30-39","White","West Cumbria","190","175","29760","27480"
"In post","2023","30-39","White","West Essex","60","55","31330","31280"
"In post","2023","30-39","White","West Kent","20","20","[c]","[c]"
"In post","2023","30-39","White","West Lothian","65","60","37280","29450"
"In post","2023","30-39","White","West Northamptonshire","140","130","32000","30410"
"In post","2023","30-39","White","West Surrey","300","285","35460","33830"
"In post","2023","30-39","White","West Sussex (North East)","150","140","31890","28120"
"In post","2023","30-39","White","West Sussex (South West)","110","105","32740","30100"
"In post","2023","30-39","White","Westminster","8815","8600","54360","55120"
"In post","2023","30-39","White","Wiltshire","1345","1285","38370","38310"
"In post","2023","30-39","White","Wirral","260","240","28710","28080"
"In post","2023","30-39","White","Wolverhampton","125","110","30870","28120"
"In post","2023","30-39","White","Worcestershire CC","335","320","30350","29420"
"In post","2023","30-39","White","York","445","430","35550","33020"
"In post","2023","40-49","Asian","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Angus and Dundee City","15","10","[c]","[c]"
"In post","2023","40-49","Asian","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Barking & Dagenham and Havering","40","35","32530","32520"
"In post","2023","40-49","Asian","Barnet","125","120","46130","40880"
"In post","2023","40-49","Asian","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","120","115","41530","40640"
"In post","2023","40-49","Asian","Bedford","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Belfast","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Berkshire","95","85","32700","31280"
"In post","2023","40-49","Asian","Bexley and Greenwich","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Birmingham","875","810","31660","28120"
"In post","2023","40-49","Asian","Blackburn with Darwen","40","35","28910","28120"
"In post","2023","40-49","Asian","Blackpool","40","40","31560","28120"
"In post","2023","40-49","Asian","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Bradford","235","195","26970","24250"
"In post","2023","40-49","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Brent","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Brighton and Hove","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Bristol, City of","60","55","39600","34700"
"In post","2023","40-49","Asian","Bromley","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Buckinghamshire","35","30","31090","28120"
"In post","2023","40-49","Asian","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Calderdale and Kirklees","50","45","30050","28120"
"In post","2023","40-49","Asian","Cambridgeshire CC","30","25","[c]","[c]"
"In post","2023","40-49","Asian","Camden and City of London","75","70","32600","29660"
"In post","2023","40-49","Asian","Cardiff and Vale of Glamorgan","85","85","35930","30130"
"In post","2023","40-49","Asian","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Central Hampshire","10","5","[c]","[c]"
"In post","2023","40-49","Asian","Central Valleys","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Cheshire East","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Chorley and West Lancashire","10","5","[c]","[c]"
"In post","2023","40-49","Asian","City of Edinburgh","70","65","39450","35000"
"In post","2023","40-49","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Coventry","125","120","40250","37650"
"In post","2023","40-49","Asian","Croydon","495","465","39420","36180"
"In post","2023","40-49","Asian","Darlington","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Derby","50","45","27980","28120"
"In post","2023","40-49","Asian","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Devon CC","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Dudley","30","25","[c]","[c]"
"In post","2023","40-49","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Durham","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Ealing","25","20","[c]","[c]"
"In post","2023","40-49","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Kent","20","20","[c]","[c]"
"In post","2023","40-49","Asian","East Lancashire","20","15","[c]","[c]"
"In post","2023","40-49","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","East Surrey","10","10","[c]","[c]"
"In post","2023","40-49","Asian","East Sussex CC","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Enfield","15","10","[c]","[c]"
"In post","2023","40-49","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Essex Thames Gateway","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Falkirk","10","5","[c]","[c]"
"In post","2023","40-49","Asian","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Glasgow City","115","110","34500","29450"
"In post","2023","40-49","Asian","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Greater Manchester North East","20","15","[c]","[c]"
"In post","2023","40-49","Asian","Greater Manchester North West","30","25","25540","26910"
"In post","2023","40-49","Asian","Greater Manchester South East","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Greater Manchester South West","260","240","33170","28920"
"In post","2023","40-49","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Hackney and Newham","360","335","39980","36180"
"In post","2023","40-49","Asian","Haringey and Islington","55","45","31990","32520"
"In post","2023","40-49","Asian","Harrow and Hillingdon","385","355","33780","30200"
"In post","2023","40-49","Asian","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Heart of Essex","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Hertfordshire CC","105","100","38730","35020"
"In post","2023","40-49","Asian","Hounslow and Richmond upon Thames","155","145","32810","30200"
"In post","2023","40-49","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Kensington & Chelsea and Hammersmith & Fulham","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Kent Thames Gateway","20","15","[c]","[c]"
"In post","2023","40-49","Asian","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Lambeth","65","60","41890","41910"
"In post","2023","40-49","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Leeds","385","360","34900","33990"
"In post","2023","40-49","Asian","Leicester","205","180","28160","26870"
"In post","2023","40-49","Asian","Leicestershire CC and Rutland","45","40","31030","26800"
"In post","2023","40-49","Asian","Lewisham and Southwark","25","20","[c]","[c]"
"In post","2023","40-49","Asian","Lincolnshire CC","10","5","[c]","[c]"
"In post","2023","40-49","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Liverpool","45","45","34990","32160"
"In post","2023","40-49","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Luton","45","35","28660","27180"
"In post","2023","40-49","Asian","Manchester","165","155","36080","32450"
"In post","2023","40-49","Asian","Medway","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Merton, Kingston upon Thames and Sutton","20","15","[c]","[c]"
"In post","2023","40-49","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Mid Lancashire","270","230","26590","22520"
"In post","2023","40-49","Asian","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Milton Keynes","45","40","34250","29400"
"In post","2023","40-49","Asian","Monmouthshire and Newport","40","35","37210","37690"
"In post","2023","40-49","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","North Hampshire","10","10","[c]","[c]"
"In post","2023","40-49","Asian","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","North Nottinghamshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","40-49","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Nottingham","195","180","33680","29160"
"In post","2023","40-49","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Overseas","75","75","57000","57910"
"In post","2023","40-49","Asian","Oxfordshire CC","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Peterborough","70","60","26610","22400"
"In post","2023","40-49","Asian","Plymouth","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Portsmouth","15","10","[c]","[c]"
"In post","2023","40-49","Asian","Powys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Redbridge and Waltham Forest","140","120","30250","25610"
"In post","2023","40-49","Asian","Sandwell","40","35","27120","28120"
"In post","2023","40-49","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Sefton","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Sheffield","125","115","35190","28120"
"In post","2023","40-49","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Shropshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","Solihull","80","70","31370","27650"
"In post","2023","40-49","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","South Hampshire","30","25","[c]","[c]"
"In post","2023","40-49","Asian","South Lanarkshire","15","10","[c]","[c]"
"In post","2023","40-49","Asian","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","40-49","Asian","South Teesside","10","10","[c]","[c]"
"In post","2023","40-49","Asian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Southampton","15","15","[c]","[c]"
"In post","2023","40-49","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Staffordshire CC","50","45","36610","33830"
"In post","2023","40-49","Asian","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Suffolk CC","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Sunderland","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Swansea","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Swindon","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Telford and Wrekin","55","50","39620","38980"
"In post","2023","40-49","Asian","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Tower Hamlets","340","320","48350","44050"
"In post","2023","40-49","Asian","Tyneside","130","125","36270","33410"
"In post","2023","40-49","Asian","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Wakefield","15","10","[c]","[c]"
"In post","2023","40-49","Asian","Walsall","20","20","[c]","[c]"
"In post","2023","40-49","Asian","Wandsworth","25","25","[c]","[c]"
"In post","2023","40-49","Asian","Warrington","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Warwickshire CC","45","40","27190","26300"
"In post","2023","40-49","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","West Essex","20","15","[c]","[c]"
"In post","2023","40-49","Asian","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","West Northamptonshire","20","15","[c]","[c]"
"In post","2023","40-49","Asian","West Surrey","60","55","36950","31280"
"In post","2023","40-49","Asian","West Sussex (North East)","20","20","[c]","[c]"
"In post","2023","40-49","Asian","West Sussex (South West)","10","10","[c]","[c]"
"In post","2023","40-49","Asian","Westminster","1550","1490","49560","44370"
"In post","2023","40-49","Asian","Wiltshire","35","35","39040","39500"
"In post","2023","40-49","Asian","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Asian","Wolverhampton","85","75","28070","28120"
"In post","2023","40-49","Asian","Worcestershire CC","25","20","[c]","[c]"
"In post","2023","40-49","Asian","York","15","10","[c]","[c]"
"In post","2023","40-49","Black","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2023","40-49","Black","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","40-49","Black","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Barking & Dagenham and Havering","30","30","33470","32520"
"In post","2023","40-49","Black","Barnet","30","30","41320","40280"
"In post","2023","40-49","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","95","95","37590","38790"
"In post","2023","40-49","Black","Bedford","15","15","[c]","[c]"
"In post","2023","40-49","Black","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Berkshire","20","20","[c]","[c]"
"In post","2023","40-49","Black","Bexley and Greenwich","75","70","33910","33240"
"In post","2023","40-49","Black","Birmingham","180","170","32670","28120"
"In post","2023","40-49","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Blackpool","5","5","[c]","[c]"
"In post","2023","40-49","Black","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Bradford","10","10","[c]","[c]"
"In post","2023","40-49","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Brent","10","10","[c]","[c]"
"In post","2023","40-49","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Bristol, City of","55","50","35990","34400"
"In post","2023","40-49","Black","Bromley","25","25","[c]","[c]"
"In post","2023","40-49","Black","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","40-49","Black","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","40-49","Black","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2023","40-49","Black","Camden and City of London","65","55","30690","29660"
"In post","2023","40-49","Black","Cardiff and Vale of Glamorgan","40","40","32970","30610"
"In post","2023","40-49","Black","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Central Hampshire","15","15","[c]","[c]"
"In post","2023","40-49","Black","Central Valleys","5","5","[c]","[c]"
"In post","2023","40-49","Black","Cheshire East","5","5","[c]","[c]"
"In post","2023","40-49","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","City of Edinburgh","40","40","41930","36030"
"In post","2023","40-49","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Coventry","20","20","[c]","[c]"
"In post","2023","40-49","Black","Croydon","350","335","37930","36050"
"In post","2023","40-49","Black","Darlington","5","5","[c]","[c]"
"In post","2023","40-49","Black","Derby","15","10","[c]","[c]"
"In post","2023","40-49","Black","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Devon CC","10","10","[c]","[c]"
"In post","2023","40-49","Black","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Dudley","15","15","[c]","[c]"
"In post","2023","40-49","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Durham","5","5","[c]","[c]"
"In post","2023","40-49","Black","Ealing","15","15","[c]","[c]"
"In post","2023","40-49","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Kent","15","15","[c]","[c]"
"In post","2023","40-49","Black","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","East Surrey","25","25","[c]","[c]"
"In post","2023","40-49","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Essex Thames Gateway","20","15","[c]","[c]"
"In post","2023","40-49","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Glasgow City","70","70","31420","28120"
"In post","2023","40-49","Black","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","40-49","Black","Greater Manchester North West","10","10","[c]","[c]"
"In post","2023","40-49","Black","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","40-49","Black","Greater Manchester South West","120","120","31670","28490"
"In post","2023","40-49","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Hackney and Newham","195","185","38690","33050"
"In post","2023","40-49","Black","Haringey and Islington","75","75","33450","32520"
"In post","2023","40-49","Black","Harrow and Hillingdon","45","40","32470","31230"
"In post","2023","40-49","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Heart of Essex","5","5","[c]","[c]"
"In post","2023","40-49","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Hertfordshire CC","30","30","38590","31280"
"In post","2023","40-49","Black","Hounslow and Richmond upon Thames","40","40","34330","33650"
"In post","2023","40-49","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Kensington & Chelsea and Hammersmith & Fulham","50","45","33640","33770"
"In post","2023","40-49","Black","Kent Thames Gateway","20","15","[c]","[c]"
"In post","2023","40-49","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Lambeth","60","60","36460","34070"
"In post","2023","40-49","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Leeds","100","100","32950","29890"
"In post","2023","40-49","Black","Leicester","20","15","[c]","[c]"
"In post","2023","40-49","Black","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2023","40-49","Black","Lewisham and Southwark","75","70","34570","32520"
"In post","2023","40-49","Black","Lincolnshire CC","10","10","[c]","[c]"
"In post","2023","40-49","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Liverpool","30","25","[c]","[c]"
"In post","2023","40-49","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Black","Luton","15","10","[c]","[c]"
"In post","2023","40-49","Black","Manchester","65","60","34180","31270"
"In post","2023","40-49","Black","Medway","20","20","[c]","[c]"
