"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Inner London - East","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Inner London - West","50","[c]","37820","33570"
"Leaver CS","2023","Declared disabled","Black","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","West Midlands (England)","West Midlands","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North East (England)","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Derbyshire and Nottinghamshire","130","[c]","28100","27570"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","[c]","26270","26840"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Lincolnshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","East of England","Bedfordshire and Hertfordshire","40","[c]","31730","29290"
"Leaver CS","2023","Declared disabled","White","East of England","East Anglia","155","[c]","30120","27570"
"Leaver CS","2023","Declared disabled","White","East of England","Essex","55","[c]","31490","29290"
"Leaver CS","2023","Declared disabled","White","London","Inner London - East","105","[c]","40070","34820"
"Leaver CS","2023","Declared disabled","White","London","Inner London - West","305","[c]","49330","45200"
"Leaver CS","2023","Declared disabled","White","London","Outer London - East and North East","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","Outer London - South","55","[c]","37330","32520"
"Leaver CS","2023","Declared disabled","White","London","Outer London - West and North West","55","[c]","33950","31060"
"Leaver CS","2023","Declared disabled","White","North East (England)","Northumberland, and Tyne and Wear","180","[c]","27910","25830"
"Leaver CS","2023","Declared disabled","White","North East (England)","Tees Valley and Durham","110","[c]","27500","26840"
"Leaver CS","2023","Declared disabled","White","North West (England)","Cheshire","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","North West (England)","Cumbria","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","North West (England)","Greater Manchester","190","[c]","27810","22180"
"Leaver CS","2023","Declared disabled","White","North West (England)","Lancashire","130","[c]","27390","21690"
"Leaver CS","2023","Declared disabled","White","North West (England)","Merseyside","185","[c]","28360","25880"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","Eastern Scotland","150","[c]","33840","28120"
"Leaver CS","2023","Declared disabled","White","Scotland","Highlands and Islands","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","Southern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","West Central Scotland","140","[c]","29390","24890"
"Leaver CS","2023","Declared disabled","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","105","[c]","36750","29530"
"Leaver CS","2023","Declared disabled","White","South East (England)","Hampshire and Isle of Wight","175","[c]","30380","27570"
"Leaver CS","2023","Declared disabled","White","South East (England)","Kent","70","[c]","27680","25880"
"Leaver CS","2023","Declared disabled","White","South East (England)","Surrey, East and West Sussex","110","[c]","29650","27570"
"Leaver CS","2023","Declared disabled","White","South West (England)","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","South West (England)","Devon","95","[c]","28120","22520"
"Leaver CS","2023","Declared disabled","White","South West (England)","Dorset and Somerset","65","[c]","28940","27570"
"Leaver CS","2023","Declared disabled","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","240","[c]","33710","29490"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Wales","East Wales","160","[c]","31980","27060"
"Leaver CS","2023","Declared disabled","White","Wales","West Wales and The Valleys","150","[c]","26380","21840"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Shropshire and Staffordshire","125","[c]","26710","27570"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","West Midlands","165","[c]","28610","26680"
