"Status","Year","Ethnicity","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","AA/AO","80","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","EO","50","[c]","27020","27570"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","40","[c]","37800","37890"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","London","AA/AO","65","[c]","23830","25110"
"Leaver CS","2023","Black","Inner London - East","London","EO","110","[c]","30930","31060"
"Leaver CS","2023","Black","Inner London - East","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - East","London","SEO/HEO","65","[c]","38400","36560"
"Leaver CS","2023","Black","Inner London - East","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","London","AA/AO","80","[c]","24790","25480"
"Leaver CS","2023","Black","Inner London - West","London","EO","110","[c]","29290","29660"
"Leaver CS","2023","Black","Inner London - West","London","G6/G7","65","[c]","59430","57430"
"Leaver CS","2023","Black","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inner London - West","London","SEO/HEO","145","[c]","38760","39000"
"Leaver CS","2023","Black","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","EO","45","[c]","31080","31060"
"Leaver CS","2023","Black","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - East and North East","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","London","EO","45","[c]","31150","31060"
"Leaver CS","2023","Black","Outer London - South","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - South","London","SEO/HEO","40","[c]","38510","36940"
"Leaver CS","2023","Black","Outer London - South","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","London","EO","60","[c]","30850","31060"
"Leaver CS","2023","Black","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outer London - West and North West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Outside London","AA/AO","45","[c]","21380","21500"
"Leaver CS","2023","Black","West Midlands","Outside London","EO","35","[c]","26280","27140"
"Leaver CS","2023","Black","West Midlands","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Midlands","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
