"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Glasgow City","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Greater Manchester South West","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Leeds","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Liverpool","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Commercial","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Monmouthshire and Newport","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Norwich and East Norfolk","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Perth and Kinross, and Stirling","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","South Lanarkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Staffordshire CC","Outside London","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Swansea","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","Tower Hamlets","London","20","20","[c]","[c]"
"In post","2023","Unknown","Commercial","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","West Lothian","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Commercial","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Westminster","London","130","125","54530","55190"
"In post","2023","Unknown","Commercial","Wiltshire","Outside London","30","30","40420","33910"
"In post","2023","Unknown","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Cardiff and Vale of Glamorgan","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Croydon","London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Leeds","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Monmouthshire and Newport","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Communications","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Nottingham","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Sefton","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Swansea","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Communications","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Westminster","London","475","470","48010","43750"
"In post","2023","Unknown","Communications","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Belfast","Outside London","70","70","34990","34400"
"In post","2023","Unknown","Counter Fraud","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Birmingham","Outside London","135","125","33710","29730"
"In post","2023","Unknown","Counter Fraud","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Bradford","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Bristol, City of","Outside London","60","55","35300","29730"
"In post","2023","Unknown","Counter Fraud","Bromley","London","10","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","90","85","30250","28130"
"In post","2023","Unknown","Counter Fraud","Central Valleys","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","City of Edinburgh","Outside London","45","45","34150","29730"
"In post","2023","Unknown","Counter Fraud","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Croydon","London","125","125","38990","39450"
"In post","2023","Unknown","Counter Fraud","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","East Kent","Outside London","40","40","33860","34700"
"In post","2023","Unknown","Counter Fraud","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Essex Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Glasgow City","Outside London","55","50","32840","29730"
"In post","2023","Unknown","Counter Fraud","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Greater Manchester South West","Outside London","220","215","32810","28130"
"In post","2023","Unknown","Counter Fraud","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Hackney and Newham","London","295","285","38120","38780"
"In post","2023","Unknown","Counter Fraud","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Leeds","Outside London","130","125","33660","28130"
"In post","2023","Unknown","Counter Fraud","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Liverpool","Outside London","100","90","32540","28130"
"In post","2023","Unknown","Counter Fraud","Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","North Lanarkshire","Outside London","40","40","32970","29730"
"In post","2023","Unknown","Counter Fraud","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Nottingham","Outside London","105","100","34390","34400"
"In post","2023","Unknown","Counter Fraud","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Portsmouth","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Redbridge and Waltham Forest","London","15","15","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Sefton","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Suffolk CC","Outside London","75","70","29130","28120"
"In post","2023","Unknown","Counter Fraud","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Swansea","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Tyneside","Outside London","120","110","32300","28130"
"In post","2023","Unknown","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Westminster","London","45","45","53960","44400"
"In post","2023","Unknown","Counter Fraud","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Barnsley, Doncaster and Rotherham","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Debt","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","Birmingham","Outside London","160","150","23240","22520"
"In post","2023","Unknown","Debt","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Bradford","Outside London","90","85","23540","22520"
"In post","2023","Unknown","Debt","Cardiff and Vale of Glamorgan","Outside London","105","100","24810","22520"
"In post","2023","Unknown","Debt","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","City of Edinburgh","Outside London","140","130","23480","22520"
"In post","2023","Unknown","Debt","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Croydon","London","55","50","28620","26920"
"In post","2023","Unknown","Debt","Dudley","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Debt","Glasgow City","Outside London","80","70","23990","22520"
"In post","2023","Unknown","Debt","Greater Manchester South West","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Debt","Hackney and Newham","London","75","70","28590","26920"
"In post","2023","Unknown","Debt","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Leeds","Outside London","60","55","24080","22520"
"In post","2023","Unknown","Debt","Liverpool","Outside London","105","100","23450","22520"
"In post","2023","Unknown","Debt","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","North Northamptonshire","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Debt","Nottingham","Outside London","130","120","22880","22520"
"In post","2023","Unknown","Debt","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","South Lanarkshire","Outside London","165","155","23100","22520"
"In post","2023","Unknown","Debt","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Sunderland","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Debt","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Debt","Tyneside","Outside London","245","230","23290","22520"
"In post","2023","Unknown","Debt","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Unknown","Debt","West Sussex (South West)","Outside London","10","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Barnet","London","25","25","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","60","60","33010","32500"
"In post","2023","Unknown","Digital, Data & Technology","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Belfast","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Berkshire","Outside London","25","25","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Birmingham","Outside London","85","85","40100","37350"
"In post","2023","Unknown","Digital, Data & Technology","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Blackpool","Outside London","55","55","44540","39800"
"In post","2023","Unknown","Digital, Data & Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Bristol, City of","Outside London","80","80","43100","38050"
"In post","2023","Unknown","Digital, Data & Technology","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Cambridgeshire CC","Outside London","15","15","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","65","60","39560","37350"
"In post","2023","Unknown","Digital, Data & Technology","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Cheshire East","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","City of Edinburgh","Outside London","115","115","40930","37800"
"In post","2023","Unknown","Digital, Data & Technology","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Coventry","Outside London","45","45","43210","39460"
"In post","2023","Unknown","Digital, Data & Technology","Croydon","London","270","265","45110","39180"
"In post","2023","Unknown","Digital, Data & Technology","Darlington","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data & Technology","Derby","Outside London","[c]","[c]","[c]","[c]"
