"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Counter Fraud","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","EO","Male","40","[c]","28410","27650"
"New entrant CS","2023","40-49","Digital, Data and Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","G6","Male","35","[c]","71420","72280"
"New entrant CS","2023","40-49","Digital, Data and Technology","G7","Female","60","[c]","54650","53440"
"New entrant CS","2023","40-49","Digital, Data and Technology","G7","Male","130","[c]","56390","55720"
"New entrant CS","2023","40-49","Digital, Data and Technology","HEO","Female","45","[c]","33980","34170"
"New entrant CS","2023","40-49","Digital, Data and Technology","HEO","Male","80","[c]","34910","34400"
"New entrant CS","2023","40-49","Digital, Data and Technology","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","SEO","Female","55","[c]","40910","40580"
"New entrant CS","2023","40-49","Digital, Data and Technology","SEO","Male","110","[c]","41880","41780"
"New entrant CS","2023","40-49","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","AO","Female","30","[c]","22150","22220"
"New entrant CS","2023","40-49","Human Resources","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","EO","Female","45","[c]","28040","27140"
"New entrant CS","2023","40-49","Human Resources","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","HEO","Female","40","[c]","35400","33830"
"New entrant CS","2023","40-49","Human Resources","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","G7","Female","35","[c]","75720","77470"
"New entrant CS","2023","40-49","Inspector of Education and Training","G7","Male","30","[c]","75810","77470"
"New entrant CS","2023","40-49","Inspector of Education and Training","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","SEO","Female","45","[c]","50110","49370"
"New entrant CS","2023","40-49","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","G7","Female","55","[c]","53470","52600"
"New entrant CS","2023","40-49","Legal","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","AA","Female","245","[c]","22410","23230"
"New entrant CS","2023","40-49","Operational Delivery","AA","Male","125","[c]","23210","23230"
"New entrant CS","2023","40-49","Operational Delivery","AO","Female","1500","[c]","23710","22500"
"New entrant CS","2023","40-49","Operational Delivery","AO","Male","1075","[c]","25460","22520"
"New entrant CS","2023","40-49","Operational Delivery","EO","Female","490","[c]","27240","25930"
"New entrant CS","2023","40-49","Operational Delivery","EO","Male","490","[c]","27300","26750"
"New entrant CS","2023","40-49","Operational Delivery","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","G7","Female","50","[c]","54090","53960"
"New entrant CS","2023","40-49","Operational Delivery","G7","Male","35","[c]","55280","54180"
"New entrant CS","2023","40-49","Operational Delivery","HEO","Female","130","[c]","33910","33200"
"New entrant CS","2023","40-49","Operational Delivery","HEO","Male","115","[c]","33460","33200"
"New entrant CS","2023","40-49","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","SEO","Female","85","[c]","41850","40790"
"New entrant CS","2023","40-49","Operational Delivery","SEO","Male","75","[c]","42930","41000"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","Female","400","[c]","23850","23640"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","Male","195","[c]","24430","23640"
"New entrant CS","2023","40-49","Operational Research","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","AO","Female","75","[c]","21790","21690"
"New entrant CS","2023","40-49","Other","AO","Male","30","[c]","21910","21690"
"New entrant CS","2023","40-49","Other","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","G7","Female","30","[c]","51930","52000"
"New entrant CS","2023","40-49","Project Delivery","G7","Male","40","[c]","53400","53400"
"New entrant CS","2023","40-49","Project Delivery","HEO","Female","45","[c]","34410","33830"
"New entrant CS","2023","40-49","Project Delivery","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","SEO","Female","40","[c]","41380","41000"
"New entrant CS","2023","40-49","Project Delivery","SEO","Male","40","[c]","40480","41000"
"New entrant CS","2023","40-49","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","HEO","Male","45","[c]","33530","33000"
"New entrant CS","2023","40-49","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","SEO","Male","55","[c]","43300","43700"
"New entrant CS","2023","40-49","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","AA","Male","50","[c]","25790","27500"
"New entrant CS","2023","40-49","Security","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","AO","Male","40","[c]","33460","30200"
"New entrant CS","2023","40-49","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
