"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Tax","Hampshire and Isle of Wight","Outside London","190","170","37220","35000"
"In post","2023","Declared non-disabled","Tax","Inner London - East","London","775","735","45830","39880"
"In post","2023","Declared non-disabled","Tax","Inner London - West","London","70","70","62460","65230"
"In post","2023","Declared non-disabled","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Tax","Lancashire","Outside London","65","55","31610","25090"
"In post","2023","Declared non-disabled","Tax","Merseyside","Outside London","860","820","37790","35000"
"In post","2023","Declared non-disabled","Tax","Northern Ireland","Outside London","485","465","38710","35000"
"In post","2023","Declared non-disabled","Tax","Northumberland, and Tyne and Wear","Outside London","1280","1220","35640","34700"
"In post","2023","Declared non-disabled","Tax","Outer London - South","London","555","525","46550","39880"
"In post","2023","Declared non-disabled","Tax","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Tax","Shropshire and Staffordshire","Outside London","45","45","41110","35240"
"In post","2023","Declared non-disabled","Tax","Southern Scotland","Outside London","160","140","33830","34700"
"In post","2023","Declared non-disabled","Tax","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Tax","Tees Valley and Durham","Outside London","30","30","31740","28130"
"In post","2023","Declared non-disabled","Tax","West Central Scotland","Outside London","520","490","39080","35000"
"In post","2023","Declared non-disabled","Tax","West Midlands","Outside London","835","800","38740","35000"
"In post","2023","Declared non-disabled","Tax","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Tax","West Yorkshire","Outside London","855","810","38410","35000"
"In post","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","40","33460","28130"
"In post","2023","Declared non-disabled","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","Outside London","245","240","38060","34700"
"In post","2023","Declared non-disabled","Unknown","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Anglia","Outside London","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","East Wales","Outside London","230","225","36160","34700"
"In post","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Eastern Scotland","Outside London","5140","4920","45680","41640"
"In post","2023","Declared non-disabled","Unknown","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","170","165","41880","35000"
"In post","2023","Declared non-disabled","Unknown","Greater Manchester","Outside London","380","370","37930","34700"
"In post","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Outside London","90","90","60920","75980"
"In post","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Highlands and Islands","Outside London","570","540","34970","31940"
"In post","2023","Declared non-disabled","Unknown","Inner London - East","London","630","615","51950","46250"
"In post","2023","Declared non-disabled","Unknown","Inner London - West","London","1815","1765","52940","54660"
"In post","2023","Declared non-disabled","Unknown","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Lancashire","Outside London","70","70","34020","27650"
"In post","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Merseyside","Outside London","185","180","38510","34700"
"In post","2023","Declared non-disabled","Unknown","North Eastern Scotland","Outside London","410","390","39330","34730"
"In post","2023","Declared non-disabled","Unknown","North Yorkshire","Outside London","185","180","31620","27110"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","Outside London","70","65","33990","34550"
"In post","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Outside London","385","375","36220","34700"
"In post","2023","Declared non-disabled","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Outer London - South","London","175","175","48190","39790"
"In post","2023","Declared non-disabled","Unknown","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Overseas","Overseas","135","130","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","Outside London","155","155","43360","42140"
"In post","2023","Declared non-disabled","Unknown","South Yorkshire","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Southern Scotland","Outside London","605","575","34700","31940"
"In post","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","Outside London","115","110","42360","40830"
"In post","2023","Declared non-disabled","Unknown","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","50","50","42410","38460"
"In post","2023","Declared non-disabled","Unknown","West Central Scotland","Outside London","2730","2655","42260","36980"
"In post","2023","Declared non-disabled","Unknown","West Midlands","Outside London","230","225","40490","34700"
"In post","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Outside London","40","40","37410","36440"
"In post","2023","Declared non-disabled","Unknown","West Yorkshire","Outside London","370","360","42190","38120"
"In post","2023","Declared non-disabled","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Cornwall and Isles of Scilly","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Devon","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Dorset and Somerset","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","East Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","35","37450","37300"
"In post","2023","Declared non-disabled","Veterinarian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","North Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","West Wales and The Valleys","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Veterinarian","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","95","46570","42620"
"In post","2023","Undeclared","Commercial","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Inner London - East","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Inner London - West","London","105","100","62920","59530"
"In post","2023","Undeclared","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Outer London - South","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Commercial","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","West Wales and The Valleys","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","East Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Inner London - East","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Communications","Inner London - West","London","70","70","50880","46600"
"In post","2023","Undeclared","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Devon","Outside London","10","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","East Anglia","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","East Wales","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Greater Manchester","Outside London","30","30","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Inner London - East","London","30","30","39920","39450"
"In post","2023","Undeclared","Counter Fraud","Inner London - West","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Kent","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Lancashire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Outer London - East and North East","London","20","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Outer London - South","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","West Midlands","Outside London","40","35","31000","29730"
"In post","2023","Undeclared","Counter Fraud","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Devon","Outside London","40","40","40350","39460"
"In post","2023","Undeclared","Digital, Data and Technology","Dorset and Somerset","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","East Wales","Outside London","40","40","40820","38000"
"In post","2023","Undeclared","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","120","41860","41350"
"In post","2023","Undeclared","Digital, Data and Technology","Greater Manchester","Outside London","70","70","44950","39640"
"In post","2023","Undeclared","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","35","35","37290","34500"
"In post","2023","Undeclared","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - East","London","65","65","49060","45290"
"In post","2023","Undeclared","Digital, Data and Technology","Inner London - West","London","150","150","52960","54660"
"In post","2023","Undeclared","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lancashire","Outside London","50","50","44520","38470"
"In post","2023","Undeclared","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Merseyside","Outside London","35","35","37720","34400"
"In post","2023","Undeclared","Digital, Data and Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","120","115","45000","40870"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - South","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Outer London - West and North West","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","30","30","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","South Yorkshire","Outside London","30","30","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","30","25","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","West Midlands","Outside London","30","30","42190","37940"
"In post","2023","Undeclared","Digital, Data and Technology","West Wales and The Valleys","Outside London","95","95","41680","41130"
"In post","2023","Undeclared","Digital, Data and Technology","West Yorkshire","Outside London","45","45","44330","41380"
"In post","2023","Undeclared","Economics","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Economics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - East","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Economics","Inner London - West","London","70","70","47710","50400"
"In post","2023","Undeclared","Economics","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","East Anglia","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Finance","East Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","60","43110","41180"
"In post","2023","Undeclared","Finance","Greater Manchester","Outside London","25","20","[c]","[c]"
"In post","2023","Undeclared","Finance","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - East","London","30","30","[c]","[c]"
"In post","2023","Undeclared","Finance","Inner London - West","London","90","90","51610","50820"
"In post","2023","Undeclared","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Lancashire","Outside London","20","20","[c]","[c]"
