"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","G7","15","15","77140","77470"
"In post","2023","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","51500","52750"
"In post","2023","Inspector of Education and Training","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cheshire","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cornwall and Isles of Scilly","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cumbria","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Cumbria","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Derbyshire and Nottinghamshire","G7","25","25","75200","77470"
"In post","2023","Inspector of Education and Training","Derbyshire and Nottinghamshire","SEO","35","35","51870","52750"
"In post","2023","Inspector of Education and Training","Devon","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Devon","G7","15","15","74300","77470"
"In post","2023","Inspector of Education and Training","Devon","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Dorset and Somerset","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Dorset and Somerset","SEO","10","10","52750","52750"
"In post","2023","Inspector of Education and Training","East Anglia","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Anglia","G7","20","20","74710","77470"
"In post","2023","Inspector of Education and Training","East Anglia","SEO","20","20","51560","52750"
"In post","2023","Inspector of Education and Training","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Wales","G6","35","35","79730","78500"
"In post","2023","Inspector of Education and Training","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Wales","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Essex","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Essex","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","15","85250","87570"
"In post","2023","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","15","73710","77470"
"In post","2023","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","52690","52750"
"In post","2023","Inspector of Education and Training","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Greater Manchester","G7","20","20","73380","77470"
"In post","2023","Inspector of Education and Training","Greater Manchester","SEO","35","35","51120","52750"
"In post","2023","Inspector of Education and Training","Hampshire and Isle of Wight","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Hampshire and Isle of Wight","G7","20","20","74410","77470"
"In post","2023","Inspector of Education and Training","Hampshire and Isle of Wight","SEO","20","20","52480","52750"
"In post","2023","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","G7","15","15","76220","77470"
"In post","2023","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","SEO","15","15","51980","52750"
"In post","2023","Inspector of Education and Training","Inner London - East","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Inner London - East","G7","15","15","74970","77470"
"In post","2023","Inspector of Education and Training","Inner London - East","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Inner London - West","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Kent","G7","10","10","75540","77470"
"In post","2023","Inspector of Education and Training","Kent","SEO","10","10","51920","52750"
"In post","2023","Inspector of Education and Training","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Lancashire","G7","15","15","74130","77470"
"In post","2023","Inspector of Education and Training","Lancashire","SEO","10","10","51250","52750"
"In post","2023","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","SEO","20","15","51640","52750"
"In post","2023","Inspector of Education and Training","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Lincolnshire","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Lincolnshire","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Merseyside","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Merseyside","G7","15","15","72260","77470"
"In post","2023","Inspector of Education and Training","Merseyside","SEO","15","15","51600","52750"
"In post","2023","Inspector of Education and Training","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North Yorkshire","G7","15","15","76770","77470"
"In post","2023","Inspector of Education and Training","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Northumberland, and Tyne and Wear","SEO","10","10","51390","52750"
"In post","2023","Inspector of Education and Training","Outer London - East and North East","G7","10","10","75700","77470"
"In post","2023","Inspector of Education and Training","Outer London - East and North East","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Outer London - South","G7","15","15","72460","72470"
"In post","2023","Inspector of Education and Training","Outer London - South","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Outer London - West and North West","SEO","15","15","51980","52750"
"In post","2023","Inspector of Education and Training","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Shropshire and Staffordshire","G7","20","20","75430","77470"
"In post","2023","Inspector of Education and Training","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Shropshire and Staffordshire","SEO","10","10","50930","52750"
"In post","2023","Inspector of Education and Training","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South Yorkshire","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","South Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Surrey, East and West Sussex","G7","25","25","74870","77470"
"In post","2023","Inspector of Education and Training","Surrey, East and West Sussex","SEO","25","20","51450","52750"
"In post","2023","Inspector of Education and Training","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Tees Valley and Durham","G7","10","10","74080","77470"
"In post","2023","Inspector of Education and Training","Tees Valley and Durham","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands","G7","15","15","72230","72470"
"In post","2023","Inspector of Education and Training","West Midlands","SEO","20","20","51750","52750"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","G6","30","30","77080","78500"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","HEO","25","20","35240","36590"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","G7","20","20","75760","77470"
"In post","2023","Inspector of Education and Training","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Yorkshire","SEO","15","15","52130","52750"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","EO","15","15","28040","28480"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","25","25","30910","28480"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","EO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","EO","15","15","29070","28480"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Devon","EO","10","10","27810","28480"
"In post","2023","Intelligence Analysis","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Dorset and Somerset","EO","10","10","28020","28480"
"In post","2023","Intelligence Analysis","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","EO","140","135","27760","27450"
"In post","2023","Intelligence Analysis","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Anglia","G7","10","10","55980","55110"
"In post","2023","Intelligence Analysis","East Anglia","HEO","160","155","34170","34300"
"In post","2023","Intelligence Analysis","East Anglia","SEO","65","60","41460","41800"
"In post","2023","Intelligence Analysis","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","EO","30","30","26710","26080"
"In post","2023","Intelligence Analysis","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Wales","HEO","20","20","32360","32310"
"In post","2023","Intelligence Analysis","East Wales","SEO","15","15","41440","41240"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","EO","65","60","28330","27120"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Essex","EO","15","15","27220","27650"
"In post","2023","Intelligence Analysis","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","15","27340","27650"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Greater Manchester","AO","10","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Greater Manchester","EO","140","135","26880","26180"
"In post","2023","Intelligence Analysis","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Greater Manchester","HEO","45","45","33230","32310"
"In post","2023","Intelligence Analysis","Greater Manchester","SEO","20","20","40310","39300"
"In post","2023","Intelligence Analysis","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Hampshire and Isle of Wight","EO","35","35","27160","27470"
"In post","2023","Intelligence Analysis","Hampshire and Isle of Wight","HEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","EO","10","10","31260","29910"
"In post","2023","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Inner London - East","AO","10","10","26400","26400"
"In post","2023","Intelligence Analysis","Inner London - East","EO","30","30","32000","32260"
"In post","2023","Intelligence Analysis","Inner London - East","G6","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Inner London - East","G7","25","25","61100","61500"
"In post","2023","Intelligence Analysis","Inner London - East","HEO","40","35","38890","39450"
"In post","2023","Intelligence Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Inner London - East","SEO","25","25","45670","45960"
"In post","2023","Intelligence Analysis","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Inner London - West","EO","45","45","32680","31950"
"In post","2023","Intelligence Analysis","Inner London - West","G6","30","30","69800","70470"
"In post","2023","Intelligence Analysis","Inner London - West","G7","90","85","58960","59530"
"In post","2023","Intelligence Analysis","Inner London - West","HEO","155","155","38290","38020"
"In post","2023","Intelligence Analysis","Inner London - West","SCS level","15","15","86540","83730"
"In post","2023","Intelligence Analysis","Inner London - West","SEO","160","155","46270","46470"
"In post","2023","Intelligence Analysis","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Kent","EO","230","215","26920","26750"
"In post","2023","Intelligence Analysis","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Kent","G7","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Kent","HEO","50","45","32690","32160"
"In post","2023","Intelligence Analysis","Kent","SEO","15","15","40140","39190"
"In post","2023","Intelligence Analysis","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Lancashire","EO","15","15","29620","28480"
"In post","2023","Intelligence Analysis","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","EO","45","45","27130","26110"
"In post","2023","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","HEO","10","10","32520","32160"
"In post","2023","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Lincolnshire","EO","35","35","29870","30470"
"In post","2023","Intelligence Analysis","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Merseyside","AO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Merseyside","EO","75","70","26380","25880"
"In post","2023","Intelligence Analysis","Merseyside","HEO","30","30","32440","32160"
"In post","2023","Intelligence Analysis","Merseyside","SEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Northumberland, and Tyne and Wear","EO","15","10","27660","27890"
"In post","2023","Intelligence Analysis","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Northumberland, and Tyne and Wear","HEO","15","15","34400","34700"
"In post","2023","Intelligence Analysis","Northumberland, and Tyne and Wear","SEO","10","10","42290","42510"
"In post","2023","Intelligence Analysis","Outer London - East and North East","EO","10","10","31310","31310"
"In post","2023","Intelligence Analysis","Outer London - South","AO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - South","EO","90","85","30390","30040"
"In post","2023","Intelligence Analysis","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - South","G7","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - South","HEO","45","45","36780","36240"
"In post","2023","Intelligence Analysis","Outer London - South","SEO","20","20","44490","43790"
"In post","2023","Intelligence Analysis","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - West and North West","AO","20","20","25870","25730"
"In post","2023","Intelligence Analysis","Outer London - West and North West","EO","255","235","30580","30120"
"In post","2023","Intelligence Analysis","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","Outer London - West and North West","HEO","95","90","37070","36920"
"In post","2023","Intelligence Analysis","Outer London - West and North West","SEO","35","35","44500","44140"
"In post","2023","Intelligence Analysis","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","G7","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","Overseas","SEO","10","10","55680","56650"
"In post","2023","Intelligence Analysis","Shropshire and Staffordshire","EO","20","20","31320","31980"
"In post","2023","Intelligence Analysis","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","South Yorkshire","EO","60","55","27500","25980"
"In post","2023","Intelligence Analysis","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","South Yorkshire","HEO","25","25","32960","32230"
"In post","2023","Intelligence Analysis","South Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Surrey, East and West Sussex","EO","25","20","28820","28730"
"In post","2023","Intelligence Analysis","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Tees Valley and Durham","EO","25","25","31420","29790"
"In post","2023","Intelligence Analysis","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Central Scotland","EO","30","25","26830","26300"
"In post","2023","Intelligence Analysis","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Central Scotland","HEO","25","25","33730","34700"
"In post","2023","Intelligence Analysis","West Central Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Intelligence Analysis","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Midlands","EO","20","20","26470","25880"
"In post","2023","Intelligence Analysis","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Midlands","HEO","10","10","33640","33240"
"In post","2023","Intelligence Analysis","West Midlands","SEO","10","10","43210","42830"
"In post","2023","Intelligence Analysis","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Intelligence Analysis","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2023","Intelligence Analysis","West Yorkshire","EO","35","35","27480","27650"
"In post","2023","Intelligence Analysis","West Yorkshire","HEO","25","20","33860","32830"
"In post","2023","Intelligence Analysis","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Internal Audit","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","15","35230","34770"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","15","42330","43090"
"In post","2023","Internal Audit","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Devon","HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Devon","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Dorset and Somerset","SEO","10","5","[c]","[c]"
"In post","2023","Internal Audit","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Anglia","SEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Wales","G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","East Wales","HEO","10","10","[c]","[c]"
"In post","2023","Internal Audit","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","East Wales","SEO","10","10","[c]","[c]"
