"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Inner London - West","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Wales and The Valleys","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Female","75","[c]","28160","27570"
"Leaver CS","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Male","70","[c]","26420","27570"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","175","[c]","28090","27570"
"Leaver CS","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","155","[c]","27370","27680"
"Leaver CS","2023","20-29","Cheshire","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cheshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cornwall and Isles of Scilly","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cumbria","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Female","180","[c]","25580","21780"
"Leaver CS","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Male","120","[c]","27200","27060"
"Leaver CS","2023","20-29","Devon","Outside London","Female","80","[c]","25040","23000"
"Leaver CS","2023","20-29","Devon","Outside London","Male","90","[c]","27120","26530"
"Leaver CS","2023","20-29","Dorset and Somerset","Outside London","Female","50","[c]","25430","22220"
"Leaver CS","2023","20-29","Dorset and Somerset","Outside London","Male","45","[c]","27870","27500"
"Leaver CS","2023","20-29","East Anglia","Outside London","Female","155","[c]","25190","23630"
"Leaver CS","2023","20-29","East Anglia","Outside London","Male","120","[c]","26110","25920"
"Leaver CS","2023","20-29","East Wales","Outside London","Female","200","[c]","25330","22510"
"Leaver CS","2023","20-29","East Wales","Outside London","Male","240","[c]","26350","24840"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","Outside London","Female","195","[c]","27080","24710"
"Leaver CS","2023","20-29","Eastern Scotland","Outside London","Male","130","[c]","26800","24710"
"Leaver CS","2023","20-29","Essex","Outside London","Female","70","[c]","28220","29290"
"Leaver CS","2023","20-29","Essex","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","400","[c]","26830","25540"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","425","[c]","28220","27570"
"Leaver CS","2023","20-29","Greater Manchester","Outside London","Female","275","[c]","25820","23390"
"Leaver CS","2023","20-29","Greater Manchester","Outside London","Male","220","[c]","26580","24610"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Outside London","Female","155","[c]","24620","22500"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Outside London","Male","145","[c]","27320","26310"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","60","[c]","24820","21780"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","London","Female","345","[c]","32670","31060"
"Leaver CS","2023","20-29","Inner London - East","London","Male","215","[c]","33660","31060"
"Leaver CS","2023","20-29","Inner London - West","London","Female","1240","[c]","33720","32330"
"Leaver CS","2023","20-29","Inner London - West","London","Male","945","[c]","35250","33570"
"Leaver CS","2023","20-29","Kent","Outside London","Female","110","[c]","26480","25750"
"Leaver CS","2023","20-29","Kent","Outside London","Male","85","[c]","26490","25610"
"Leaver CS","2023","20-29","Lancashire","Outside London","Female","90","[c]","23330","21690"
"Leaver CS","2023","20-29","Lancashire","Outside London","Male","90","[c]","25910","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","115","[c]","22810","21780"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","100","[c]","23440","21780"
"Leaver CS","2023","20-29","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merseyside","Outside London","Female","180","[c]","24510","22400"
"Leaver CS","2023","20-29","Merseyside","Outside London","Male","140","[c]","25320","22400"
"Leaver CS","2023","20-29","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North Yorkshire","Outside London","Female","45","[c]","24820","21960"
"Leaver CS","2023","20-29","North Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Female","150","[c]","23610","21690"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Male","160","[c]","25170","21720"
"Leaver CS","2023","20-29","Outer London - East and North East","London","Female","100","[c]","29740","31060"
"Leaver CS","2023","20-29","Outer London - East and North East","London","Male","55","[c]","29790","31060"
"Leaver CS","2023","20-29","Outer London - South","London","Female","110","[c]","32090","29890"
"Leaver CS","2023","20-29","Outer London - South","London","Male","95","[c]","33700","32520"
"Leaver CS","2023","20-29","Outer London - West and North West","London","Female","205","[c]","29160","28870"
"Leaver CS","2023","20-29","Outer London - West and North West","London","Male","115","[c]","29160","29660"
"Leaver CS","2023","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Outside London","Female","100","[c]","24800","22400"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Outside London","Male","70","[c]","24670","22500"
"Leaver CS","2023","20-29","South Yorkshire","Outside London","Female","80","[c]","26850","22400"
"Leaver CS","2023","20-29","South Yorkshire","Outside London","Male","70","[c]","24750","22400"
"Leaver CS","2023","20-29","Southern Scotland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southern Scotland","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","Outside London","Female","155","[c]","26690","25340"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","Outside London","Male","85","[c]","28130","27010"
"Leaver CS","2023","20-29","Tees Valley and Durham","Outside London","Female","90","[c]","24550","22400"
"Leaver CS","2023","20-29","Tees Valley and Durham","Outside London","Male","65","[c]","24750","22400"
"Leaver CS","2023","20-29","Unknown","Unknown","Female","50","[c]","26160","28000"
"Leaver CS","2023","20-29","Unknown","Unknown","Male","55","[c]","28000","28480"
"Leaver CS","2023","20-29","West Central Scotland","Outside London","Female","150","[c]","26430","24490"
"Leaver CS","2023","20-29","West Central Scotland","Outside London","Male","155","[c]","26610","24710"
"Leaver CS","2023","20-29","West Midlands","Outside London","Female","300","[c]","25260","22500"
"Leaver CS","2023","20-29","West Midlands","Outside London","Male","185","[c]","26410","23320"
"Leaver CS","2023","20-29","West Wales and The Valleys","Outside London","Female","130","[c]","22830","22500"
"Leaver CS","2023","20-29","West Wales and The Valleys","Outside London","Male","125","[c]","23390","22150"
"Leaver CS","2023","20-29","West Yorkshire","Outside London","Female","230","[c]","27600","25830"
"Leaver CS","2023","20-29","West Yorkshire","Outside London","Male","240","[c]","27160","25880"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Female","70","[c]","30400","29290"
"Leaver CS","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","95","[c]","34040","29470"
"Leaver CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","110","[c]","34220","30890"
"Leaver CS","2023","30-39","Cheshire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cheshire","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cornwall and Isles of Scilly","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Female","140","[c]","30980","27570"
"Leaver CS","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Male","105","[c]","30720","28120"
"Leaver CS","2023","30-39","Devon","Outside London","Female","60","[c]","31380","31560"
"Leaver CS","2023","30-39","Devon","Outside London","Male","90","[c]","32790","28890"
"Leaver CS","2023","30-39","Dorset and Somerset","Outside London","Female","45","[c]","32790","29470"
"Leaver CS","2023","30-39","Dorset and Somerset","Outside London","Male","55","[c]","31430","28120"
"Leaver CS","2023","30-39","East Anglia","Outside London","Female","130","[c]","28990","25830"
"Leaver CS","2023","30-39","East Anglia","Outside London","Male","145","[c]","32470","28080"
"Leaver CS","2023","30-39","East Wales","Outside London","Female","140","[c]","33830","31060"
"Leaver CS","2023","30-39","East Wales","Outside London","Male","170","[c]","35670","31060"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Eastern Scotland","Outside London","Female","160","[c]","34680","31540"
"Leaver CS","2023","30-39","Eastern Scotland","Outside London","Male","140","[c]","34370","31450"
"Leaver CS","2023","30-39","Essex","Outside London","Female","55","[c]","30320","29290"
"Leaver CS","2023","30-39","Essex","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","275","[c]","34260","32860"
"Leaver CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","325","[c]","37790","37360"
"Leaver CS","2023","30-39","Greater Manchester","Outside London","Female","175","[c]","32330","27840"
"Leaver CS","2023","30-39","Greater Manchester","Outside London","Male","200","[c]","36240","31700"
"Leaver CS","2023","30-39","Hampshire and Isle of Wight","Outside London","Female","115","[c]","34450","30710"
"Leaver CS","2023","30-39","Hampshire and Isle of Wight","Outside London","Male","135","[c]","35650","33830"
"Leaver CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Highlands and Islands","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inner London - East","London","Female","300","[c]","43570","40070"
"Leaver CS","2023","30-39","Inner London - East","London","Male","270","[c]","47570","45330"
"Leaver CS","2023","30-39","Inner London - West","London","Female","805","[c]","47620","47940"
"Leaver CS","2023","30-39","Inner London - West","London","Male","740","[c]","49330","51970"
"Leaver CS","2023","30-39","Kent","Outside London","Female","70","[c]","29340","29290"
"Leaver CS","2023","30-39","Kent","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancashire","Outside London","Female","100","[c]","26530","22810"
"Leaver CS","2023","30-39","Lancashire","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","70","[c]","26650","24400"
"Leaver CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","70","[c]","27490","27570"
"Leaver CS","2023","30-39","Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Merseyside","Outside London","Female","140","[c]","28570","25880"
"Leaver CS","2023","30-39","Merseyside","Outside London","Male","95","[c]","29070","25880"
"Leaver CS","2023","30-39","North Eastern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Eastern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Female","105","[c]","29250","24550"
"Leaver CS","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Male","140","[c]","36190","30190"
"Leaver CS","2023","30-39","Outer London - East and North East","London","Female","55","[c]","32630","31060"
"Leaver CS","2023","30-39","Outer London - East and North East","London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outer London - South","London","Female","95","[c]","38950","32940"
"Leaver CS","2023","30-39","Outer London - South","London","Male","75","[c]","41140","41610"
"Leaver CS","2023","30-39","Outer London - West and North West","London","Female","145","[c]","33120","31060"
"Leaver CS","2023","30-39","Outer London - West and North West","London","Male","105","[c]","35150","31060"
"Leaver CS","2023","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","Outside London","Female","80","[c]","29340","27570"
"Leaver CS","2023","30-39","Shropshire and Staffordshire","Outside London","Male","75","[c]","29360","27570"
"Leaver CS","2023","30-39","South Yorkshire","Outside London","Female","75","[c]","31990","27260"
"Leaver CS","2023","30-39","South Yorkshire","Outside London","Male","85","[c]","36510","28120"
"Leaver CS","2023","30-39","Southern Scotland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Southern Scotland","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","Outside London","Female","105","[c]","30600","28120"
"Leaver CS","2023","30-39","Surrey, East and West Sussex","Outside London","Male","85","[c]","31860","27840"
"Leaver CS","2023","30-39","Tees Valley and Durham","Outside London","Female","85","[c]","27690","25330"
"Leaver CS","2023","30-39","Tees Valley and Durham","Outside London","Male","70","[c]","34350","30510"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","55","[c]","37900","34380"
"Leaver CS","2023","30-39","West Central Scotland","Outside London","Female","135","[c]","31510","29100"
"Leaver CS","2023","30-39","West Central Scotland","Outside London","Male","145","[c]","34120","31290"
"Leaver CS","2023","30-39","West Midlands","Outside London","Female","180","[c]","31930","27570"
"Leaver CS","2023","30-39","West Midlands","Outside London","Male","150","[c]","31960","27650"
"Leaver CS","2023","30-39","West Wales and The Valleys","Outside London","Female","155","[c]","23970","21840"
"Leaver CS","2023","30-39","West Wales and The Valleys","Outside London","Male","85","[c]","29270","26960"
"Leaver CS","2023","30-39","West Yorkshire","Outside London","Female","180","[c]","34430","30530"
"Leaver CS","2023","30-39","West Yorkshire","Outside London","Male","170","[c]","35920","28970"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Female","50","[c]","31960","29290"
"Leaver CS","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","85","[c]","32910","28120"
"Leaver CS","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","80","[c]","37470","30180"
"Leaver CS","2023","40-49","Cheshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Female","115","[c]","33050","29590"
"Leaver CS","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Male","80","[c]","38400","29590"
"Leaver CS","2023","40-49","Devon","Outside London","Female","60","[c]","37390","33570"
"Leaver CS","2023","40-49","Devon","Outside London","Male","75","[c]","35760","34300"
"Leaver CS","2023","40-49","Dorset and Somerset","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Dorset and Somerset","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Anglia","Outside London","Female","105","[c]","30480","27570"
"Leaver CS","2023","40-49","East Anglia","Outside London","Male","80","[c]","33770","29860"
"Leaver CS","2023","40-49","East Wales","Outside London","Female","95","[c]","32970","27570"
"Leaver CS","2023","40-49","East Wales","Outside London","Male","95","[c]","43320","35290"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Eastern Scotland","Outside London","Female","120","[c]","34630","28120"
"Leaver CS","2023","40-49","Eastern Scotland","Outside London","Male","80","[c]","39020","33520"
"Leaver CS","2023","40-49","Essex","Outside London","Female","70","[c]","35190","29290"
"Leaver CS","2023","40-49","Essex","Outside London","Male","25","[c]","[c]","[c]"
