"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","15","[c]","41010","33070"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","40","[c]","39310","34700"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","375","[c]","45650","41010"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","10","[c]","42260","39620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","155","[c]","45430","36560"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Project Delivery","20","[c]","43290","35620"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Commercial","40","[c]","38190","39400"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Communications","30","[c]","39370","38350"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Digital, Data and Technology","60","[c]","43000","37730"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Finance","15","[c]","49870","51580"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Human Resources","15","[c]","37230","30950"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Delivery","70","[c]","48610","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Operational Research","10","[c]","45900","46600"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Policy","130","[c]","44470","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Project Delivery","40","[c]","42180","39750"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Social Research","25","[c]","45480","43490"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","310","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Communications","10","[c]","33830","31960"
"Leaver Dept.","2023","Department for International Trade","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Economics","10","[c]","48560","38160"
"Leaver Dept.","2023","Department for International Trade","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","International Trade","95","[c]","40830","38160"
"Leaver Dept.","2023","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Other","15","[c]","46110","32120"
"Leaver Dept.","2023","Department for International Trade","Policy","20","[c]","41110","38160"
"Leaver Dept.","2023","Department for International Trade","Project Delivery","15","[c]","43800","41550"
"Leaver Dept.","2023","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","15","[c]","39300","34310"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","10","[c]","38300","33590"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","40","[c]","35950","33530"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","310","[c]","43490","38500"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","10","[c]","39530","37300"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","20","[c]","38090","34310"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Finance","10","[c]","50220","47490"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Unknown","215","[c]","44370","38650"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","145","[c]","29340","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","110","[c]","41580","38470"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Finance","105","[c]","42740","36830"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Human Resources","25","[c]","35460","34170"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","2010","[c]","27840","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Other","110","[c]","29980","27570"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Policy","115","[c]","40920","38130"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","45","[c]","37380","35310"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Property","10","[c]","41500","38470"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","10","[c]","38690","32000"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Policy","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","360","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Commercial","10","[c]","32940","31350"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Human Resources","50","[c]","31850","31660"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Operational Delivery","105","[c]","25560","22500"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Project Delivery","15","[c]","32900","31350"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Digital, Data and Technology","15","[c]","32650","31940"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Human Resources","10","[c]","37730","38750"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Operational Delivery","65","[c]","26610","26470"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Digital, Data and Technology","10","[c]","41400","37740"
"Leaver Dept.","2023","Education and Skills Funding Agency","Finance","10","[c]","45170","37740"
"Leaver Dept.","2023","Education and Skills Funding Agency","Operational Delivery","25","[c]","40830","37590"
"Leaver Dept.","2023","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Operational Delivery","15","[c]","32710","30810"
"Leaver Dept.","2023","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Policy","15","[c]","36790","33320"
"Leaver Dept.","2023","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","225","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Unknown","20","[c]","40920","40510"
"Leaver Dept.","2023","Government Actuary's Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","25","[c]","55310","56000"
"Leaver Dept.","2023","Government Internal Audit Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Internal Audit","15","[c]","42910","42520"
"Leaver Dept.","2023","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Legal","70","[c]","60740","63730"
"Leaver Dept.","2023","Government Legal Department","Operational Delivery","25","[c]","30550","27760"
"Leaver Dept.","2023","Government Legal Department","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Human Resources","10","[c]","38660","36870"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Legal","30","[c]","41420","39650"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Operational Delivery","440","[c]","25970","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Operational Delivery","550","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Security","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","65","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","665","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Policy","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Statistics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","255","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Economics","25","[c]","54810","39050"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Finance","10","[c]","48380","54680"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Human Resources","15","[c]","42480","36930"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Operational Delivery","15","[c]","32550","28380"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Policy","185","[c]","48630","46620"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","30","[c]","38060","36100"
"Leaver Dept.","2023","Health and Safety Executive","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","15","[c]","42830","43710"
"Leaver Dept.","2023","Home Office","Communications","20","[c]","51740","51350"
"Leaver Dept.","2023","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Digital, Data and Technology","55","[c]","51850","45220"
"Leaver Dept.","2023","Home Office","Economics","25","[c]","50140","43760"
"Leaver Dept.","2023","Home Office","Finance","30","[c]","44380","36180"
"Leaver Dept.","2023","Home Office","Human Resources","50","[c]","46390","39190"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","20","[c]","31540","27370"
"Leaver Dept.","2023","Home Office","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Delivery","520","[c]","29660","26750"
"Leaver Dept.","2023","Home Office","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","60","[c]","34480","31190"
"Leaver Dept.","2023","Home Office","Policy","250","[c]","48540","43210"
"Leaver Dept.","2023","Home Office","Project Delivery","90","[c]","45640","41200"
"Leaver Dept.","2023","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Security","10","[c]","41220","35070"
"Leaver Dept.","2023","Home Office","Social Research","10","[c]","48320","43720"
"Leaver Dept.","2023","Home Office","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","20","[c]","46440","43210"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Operational Delivery","15","[c]","44060","29760"
"Leaver Dept.","2023","Intellectual Property Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Legal","[c]","[c]","[c]","[c]"
