"Status","Year","Age","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Cheshire","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Devon","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","East Anglia","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","East Wales","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Eastern Scotland","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","Essex","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","19190","18280"
"In post","2023","16-19","Unknown","Greater Manchester","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Inner London - East","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Inner London - West","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Kent","35","35","23370","22400"
"In post","2023","16-19","Unknown","Lancashire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Lincolnshire","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Merseyside","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - South","15","10","[c]","[c]"
"In post","2023","16-19","Unknown","Outer London - West and North West","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","South Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Southern Scotland","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","35","35","20430","17650"
"In post","2023","16-19","Unknown","West Central Scotland","25","25","[c]","[c]"
"In post","2023","16-19","Unknown","West Midlands","25","20","[c]","[c]"
"In post","2023","16-19","Unknown","West Wales and The Valleys","35","30","20590","19000"
"In post","2023","16-19","Unknown","West Yorkshire","35","35","24350","22880"
"In post","2023","16-19","White","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","16-19","White","Berkshire, Buckinghamshire and Oxfordshire","30","30","23940","23800"
"In post","2023","16-19","White","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Cumbria","10","10","[c]","[c]"
"In post","2023","16-19","White","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2023","16-19","White","Devon","25","25","[c]","[c]"
"In post","2023","16-19","White","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","16-19","White","East Anglia","30","30","24440","23230"
"In post","2023","16-19","White","East Wales","40","40","21870","22520"
"In post","2023","16-19","White","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","16-19","White","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","16-19","White","Essex","10","10","[c]","[c]"
"In post","2023","16-19","White","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","21550","20500"
"In post","2023","16-19","White","Greater Manchester","20","20","[c]","[c]"
"In post","2023","16-19","White","Hampshire and Isle of Wight","40","40","23500","23230"
"In post","2023","16-19","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Inner London - West","30","30","27610","28510"
"In post","2023","16-19","White","Kent","15","15","[c]","[c]"
"In post","2023","16-19","White","Lancashire","15","15","[c]","[c]"
"In post","2023","16-19","White","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","16-19","White","Lincolnshire","5","5","[c]","[c]"
"In post","2023","16-19","White","Merseyside","25","25","[c]","[c]"
"In post","2023","16-19","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","North Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Northumberland, and Tyne and Wear","30","30","23090","22520"
"In post","2023","16-19","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","16-19","White","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2023","16-19","White","South Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","White","Southern Scotland","10","10","[c]","[c]"
"In post","2023","16-19","White","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2023","16-19","White","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2023","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","White","West Central Scotland","25","25","[c]","[c]"
"In post","2023","16-19","White","West Midlands","15","15","[c]","[c]"
"In post","2023","16-19","White","West Wales and The Valleys","60","60","21460","22150"
"In post","2023","16-19","White","West Yorkshire","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Bedfordshire and Hertfordshire","90","90","29990","28200"
"In post","2023","20-29","Asian","Berkshire, Buckinghamshire and Oxfordshire","85","85","29010","28200"
"In post","2023","20-29","Asian","Cheshire","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Cumbria","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Derbyshire and Nottinghamshire","195","195","28270","27890"
"In post","2023","20-29","Asian","Devon","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","East Anglia","70","65","27210","25750"
"In post","2023","20-29","Asian","East Wales","100","95","28980","27890"
"In post","2023","20-29","Asian","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Eastern Scotland","50","50","30690","28970"
"In post","2023","20-29","Asian","Essex","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","180","175","29860","28100"
"In post","2023","20-29","Asian","Greater Manchester","485","480","28860","27890"
"In post","2023","20-29","Asian","Hampshire and Isle of Wight","75","75","30530","28840"
"In post","2023","20-29","Asian","Herefordshire, Worcestershire and Warwickshire","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Inner London - East","630","625","34340","32520"
"In post","2023","20-29","Asian","Inner London - West","1640","1630","37370","35010"
"In post","2023","20-29","Asian","Kent","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Lancashire","230","220","24980","22520"
"In post","2023","20-29","Asian","Leicestershire, Rutland and Northamptonshire","165","160","24700","23390"
"In post","2023","20-29","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Merseyside","40","40","27430","25930"
"In post","2023","20-29","Asian","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Asian","North Yorkshire","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Northumberland, and Tyne and Wear","125","125","26580","22520"
"In post","2023","20-29","Asian","Outer London - East and North East","145","140","30670","32520"
"In post","2023","20-29","Asian","Outer London - South","185","185","34490","32520"
"In post","2023","20-29","Asian","Outer London - West and North West","255","255","31460","32520"
"In post","2023","20-29","Asian","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Shropshire and Staffordshire","65","60","28340","28120"
"In post","2023","20-29","Asian","South Yorkshire","100","100","26910","25880"
"In post","2023","20-29","Asian","Southern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Surrey, East and West Sussex","55","55","29950","28540"
"In post","2023","20-29","Asian","Tees Valley and Durham","40","35","28800","28120"
"In post","2023","20-29","Asian","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Asian","West Central Scotland","75","70","28250","25500"
"In post","2023","20-29","Asian","West Midlands","1010","980","27110","25830"
"In post","2023","20-29","Asian","West Wales and The Valleys","30","30","25490","22500"
"In post","2023","20-29","Asian","West Yorkshire","765","740","26680","27530"
"In post","2023","20-29","Black","Bedfordshire and Hertfordshire","25","20","[c]","[c]"
"In post","2023","20-29","Black","Berkshire, Buckinghamshire and Oxfordshire","40","40","28580","28580"
"In post","2023","20-29","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Derbyshire and Nottinghamshire","55","55","27230","25830"
"In post","2023","20-29","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East Anglia","10","10","[c]","[c]"
"In post","2023","20-29","Black","East Wales","20","20","[c]","[c]"
"In post","2023","20-29","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Black","Essex","25","25","[c]","[c]"
"In post","2023","20-29","Black","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","28350","27530"
"In post","2023","20-29","Black","Greater Manchester","140","135","30070","28120"
"In post","2023","20-29","Black","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2023","20-29","Black","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","20-29","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Inner London - East","315","310","33770","32520"
"In post","2023","20-29","Black","Inner London - West","700","695","35140","33830"
"In post","2023","20-29","Black","Kent","15","15","[c]","[c]"
"In post","2023","20-29","Black","Lancashire","10","10","[c]","[c]"
"In post","2023","20-29","Black","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2023","20-29","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Merseyside","20","20","[c]","[c]"
"In post","2023","20-29","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North Yorkshire","5","5","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2023","20-29","Black","Outer London - East and North East","85","85","30900","32520"
"In post","2023","20-29","Black","Outer London - South","145","145","32670","31310"
"In post","2023","20-29","Black","Outer London - West and North West","125","125","31780","32520"
"In post","2023","20-29","Black","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Black","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2023","20-29","Black","South Yorkshire","25","25","[c]","[c]"
"In post","2023","20-29","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Surrey, East and West Sussex","30","30","30330","30960"
"In post","2023","20-29","Black","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","20-29","Black","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Black","West Central Scotland","15","15","[c]","[c]"
