"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Finance","South West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Geography","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","South West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6/G7","Female","50","[c]","62390","59290"
"Leaver CS","2023","Human Resources","London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO/HEO","Female","55","[c]","38760","38410"
"Leaver CS","2023","Human Resources","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","Female","30","[c]","21930","22220"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","Female","35","[c]","46150","46130"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","Female","55","[c]","21830","21610"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Male","40","[c]","29720","27560"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","Male","40","[c]","38450","36460"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","Female","60","[c]","21480","21380"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","Male","35","[c]","36730","36380"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","EO","Male","30","[c]","29860","29930"
"Leaver CS","2023","Human Resources","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South East (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Yorkshire and The Humber","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East of England","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East of England","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
