"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scotland","South Ayrshire","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Scotland","South Ayrshire","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Scotland","South Lanarkshire","Heterosexual / straight","240","185","31220","28120"
"In post","2023","60-64","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scotland","South Lanarkshire","Undeclared","25","15","[c]","[c]"
"In post","2023","60-64","Scotland","South Lanarkshire","Unknown","130","100","28680","22520"
"In post","2023","60-64","Scotland","West Lothian","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scotland","West Lothian","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Scotland","West Lothian","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Berkshire","Heterosexual / straight","175","160","35490","32080"
"In post","2023","60-64","South East (England)","Berkshire","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","Berkshire","Undeclared","30","25","33850","31280"
"In post","2023","60-64","South East (England)","Berkshire","Unknown","60","55","34850","32250"
"In post","2023","60-64","South East (England)","Brighton and Hove","Heterosexual / straight","35","30","36950","28580"
"In post","2023","60-64","South East (England)","Brighton and Hove","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Brighton and Hove","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Brighton and Hove","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","South East (England)","Buckinghamshire","Heterosexual / straight","130","115","32900","29470"
"In post","2023","60-64","South East (England)","Buckinghamshire","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","Buckinghamshire","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","Buckinghamshire","Unknown","20","20","[c]","[c]"
"In post","2023","60-64","South East (England)","Central Hampshire","Heterosexual / straight","315","285","38090","34300"
"In post","2023","60-64","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Central Hampshire","Undeclared","45","45","33890","34300"
"In post","2023","60-64","South East (England)","Central Hampshire","Unknown","60","55","41930","39890"
"In post","2023","60-64","South East (England)","East Kent","Heterosexual / straight","280","220","30130","27650"
"In post","2023","60-64","South East (England)","East Kent","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","South East (England)","East Kent","Undeclared","55","40","30740","27650"
"In post","2023","60-64","South East (England)","East Kent","Unknown","45","35","32000","32340"
"In post","2023","60-64","South East (England)","East Surrey","Heterosexual / straight","60","55","34850","31280"
"In post","2023","60-64","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","East Surrey","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","East Surrey","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","South East (England)","East Sussex CC","Heterosexual / straight","160","130","27560","27490"
"In post","2023","60-64","South East (England)","East Sussex CC","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","East Sussex CC","Undeclared","25","25","[c]","[c]"
"In post","2023","60-64","South East (England)","East Sussex CC","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","Isle of Wight","Heterosexual / straight","70","50","27130","25340"
"In post","2023","60-64","South East (England)","Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","Isle of Wight","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Isle of Wight","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","South East (England)","Kent Thames Gateway","Heterosexual / straight","95","75","30970","31280"
"In post","2023","60-64","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Kent Thames Gateway","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","Kent Thames Gateway","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","South East (England)","Medway","Heterosexual / straight","110","95","32490","29790"
"In post","2023","60-64","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Medway","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","South East (England)","Medway","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","South East (England)","Mid Kent","Heterosexual / straight","80","70","31220","29050"
"In post","2023","60-64","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Mid Kent","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Mid Kent","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Milton Keynes","Heterosexual / straight","130","115","34300","29100"
"In post","2023","60-64","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Milton Keynes","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Milton Keynes","Unknown","30","30","31870","28120"
"In post","2023","60-64","South East (England)","North Hampshire","Heterosexual / straight","100","95","33050","28120"
"In post","2023","60-64","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","North Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","South East (England)","North Hampshire","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","Oxfordshire CC","Heterosexual / straight","230","205","33210","28120"
"In post","2023","60-64","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Oxfordshire CC","Undeclared","30","25","[c]","[c]"
"In post","2023","60-64","South East (England)","Oxfordshire CC","Unknown","40","35","40740","34040"
"In post","2023","60-64","South East (England)","Portsmouth","Heterosexual / straight","330","285","32360","28130"
"In post","2023","60-64","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Portsmouth","Undeclared","55","45","33070","31150"
"In post","2023","60-64","South East (England)","Portsmouth","Unknown","70","60","28280","22520"
"In post","2023","60-64","South East (England)","South Hampshire","Heterosexual / straight","455","355","28390","24560"
"In post","2023","60-64","South East (England)","South Hampshire","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","South East (England)","South Hampshire","Undeclared","35","25","29060","21690"
"In post","2023","60-64","South East (England)","South Hampshire","Unknown","85","65","28350","24320"
"In post","2023","60-64","South East (England)","Southampton","Heterosexual / straight","90","80","34460","28120"
"In post","2023","60-64","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","Southampton","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","South East (England)","Southampton","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","South East (England)","West Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","West Surrey","Heterosexual / straight","155","140","33590","29100"
"In post","2023","60-64","South East (England)","West Surrey","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South East (England)","West Surrey","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","West Surrey","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (North East)","Heterosexual / straight","100","70","32350","28730"
"In post","2023","60-64","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (North East)","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (North East)","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (South West)","Heterosexual / straight","115","95","32130","28120"
"In post","2023","60-64","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (South West)","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","South East (England)","West Sussex (South West)","Unknown","55","45","29810","28880"
"In post","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","790","705","43720","41900"
"In post","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","145","125","43960","42620"
"In post","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","55","41570","34630"
"In post","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","85","75","28350","27490"
"In post","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","South West (England)","Bristol, City of","Heterosexual / straight","280","235","36550","29730"
"In post","2023","60-64","South West (England)","Bristol, City of","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","South West (England)","Bristol, City of","Undeclared","55","45","41240","34980"
"In post","2023","60-64","South West (England)","Bristol, City of","Unknown","70","60","37370","29050"
"In post","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","175","150","28530","28090"
"In post","2023","60-64","South West (England)","Cornwall and Isles of Scilly","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Undeclared","30","25","29540","25650"
"In post","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","South West (England)","Devon CC","Heterosexual / straight","405","330","31720","28120"
"In post","2023","60-64","South West (England)","Devon CC","LGBO","15","10","[c]","[c]"
"In post","2023","60-64","South West (England)","Devon CC","Undeclared","60","50","31830","28120"
"In post","2023","60-64","South West (England)","Devon CC","Unknown","65","50","28120","25750"
"In post","2023","60-64","South West (England)","Dorset","Heterosexual / straight","185","160","31590","28080"
"In post","2023","60-64","South West (England)","Dorset","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Dorset","Undeclared","30","25","28660","27470"
"In post","2023","60-64","South West (England)","Dorset","Unknown","30","20","[c]","[c]"
"In post","2023","60-64","South West (England)","Gloucestershire CC","Heterosexual / straight","120","100","33120","28120"
"In post","2023","60-64","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West (England)","Gloucestershire CC","Undeclared","30","20","30010","28080"
"In post","2023","60-64","South West (England)","Gloucestershire CC","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","South West (England)","Plymouth","Heterosexual / straight","215","180","33400","28120"
"In post","2023","60-64","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West (England)","Plymouth","Undeclared","45","35","33840","33990"
"In post","2023","60-64","South West (England)","Plymouth","Unknown","30","25","29770","27770"
"In post","2023","60-64","South West (England)","Somerset CC","Heterosexual / straight","215","185","33110","29050"
"In post","2023","60-64","South West (England)","Somerset CC","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Somerset CC","Undeclared","45","40","32270","28120"
"In post","2023","60-64","South West (England)","Somerset CC","Unknown","45","40","33290","29880"
"In post","2023","60-64","South West (England)","Swindon","Heterosexual / straight","35","30","28800","27400"
"In post","2023","60-64","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West (England)","Swindon","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Swindon","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Torbay","Heterosexual / straight","30","25","26370","26010"
"In post","2023","60-64","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","South West (England)","Torbay","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Torbay","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Wiltshire","Heterosexual / straight","505","455","37030","34300"
"In post","2023","60-64","South West (England)","Wiltshire","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","South West (England)","Wiltshire","Undeclared","80","70","39210","35040"
"In post","2023","60-64","South West (England)","Wiltshire","Unknown","90","80","43910","39890"
"In post","2023","60-64","Unknown","Unknown","Heterosexual / straight","60","55","39340","35960"
"In post","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","150","145","45440","41200"
"In post","2023","60-64","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","70","55","28410","28120"
"In post","2023","60-64","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Bridgend and Neath Port Talbot","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","655","545","35760","30470"
"In post","2023","60-64","Wales","Cardiff and Vale of Glamorgan","LGBO","20","20","[c]","[c]"
"In post","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Undeclared","105","90","33960","28120"
"In post","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Unknown","140","105","30050","25340"
"In post","2023","60-64","Wales","Central Valleys","Heterosexual / straight","200","160","32600","28120"
"In post","2023","60-64","Wales","Central Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Wales","Central Valleys","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Wales","Central Valleys","Unknown","30","20","27740","28120"
"In post","2023","60-64","Wales","Conwy and Denbighshire","Heterosexual / straight","55","45","35620","28120"
"In post","2023","60-64","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Conwy and Denbighshire","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Wales","Conwy and Denbighshire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Wales","Flintshire and Wrexham","Heterosexual / straight","110","95","28830","28120"
"In post","2023","60-64","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Flintshire and Wrexham","Undeclared","50","45","29640","30060"
"In post","2023","60-64","Wales","Flintshire and Wrexham","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Wales","Gwent Valleys","Heterosexual / straight","80","65","31980","28120"
"In post","2023","60-64","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Gwynedd","Heterosexual / straight","60","50","29730","26780"
"In post","2023","60-64","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Gwynedd","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Wales","Gwynedd","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Wales","Isle of Anglesey","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Monmouthshire and Newport","Heterosexual / straight","235","200","35240","29390"
"In post","2023","60-64","Wales","Monmouthshire and Newport","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Wales","Monmouthshire and Newport","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Wales","Monmouthshire and Newport","Unknown","80","65","32650","26640"
"In post","2023","60-64","Wales","Powys","Heterosexual / straight","60","55","31790","28120"
"In post","2023","60-64","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","Powys","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Wales","Powys","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Wales","South West Wales","Heterosexual / straight","115","95","33100","28120"
"In post","2023","60-64","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wales","South West Wales","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Wales","South West Wales","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","Wales","Swansea","Heterosexual / straight","525","405","29540","23180"
"In post","2023","60-64","Wales","Swansea","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Wales","Swansea","Undeclared","250","170","25040","22500"
"In post","2023","60-64","Wales","Swansea","Unknown","90","65","28940","27780"
"In post","2023","60-64","West Midlands (England)","Birmingham","Heterosexual / straight","695","580","32540","28120"
"In post","2023","60-64","West Midlands (England)","Birmingham","LGBO","30","25","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Birmingham","Undeclared","110","85","31840","28120"
"In post","2023","60-64","West Midlands (England)","Birmingham","Unknown","230","190","32580","28120"
"In post","2023","60-64","West Midlands (England)","Coventry","Heterosexual / straight","120","100","38390","30710"
"In post","2023","60-64","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Coventry","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Coventry","Unknown","30","25","31970","28120"
"In post","2023","60-64","West Midlands (England)","Dudley","Heterosexual / straight","80","60","25850","26620"
"In post","2023","60-64","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Dudley","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Dudley","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","30","30","27240","25950"
"In post","2023","60-64","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Herefordshire, County of","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Sandwell","Heterosexual / straight","35","30","30780","28120"
"In post","2023","60-64","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Sandwell","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Shropshire","Heterosexual / straight","140","125","31950","30470"
"In post","2023","60-64","West Midlands (England)","Shropshire","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Shropshire","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Shropshire","Unknown","15","15","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Solihull","Heterosexual / straight","45","30","28680","27620"
"In post","2023","60-64","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Solihull","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Solihull","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Staffordshire CC","Heterosexual / straight","305","255","32260","28120"
"In post","2023","60-64","West Midlands (England)","Staffordshire CC","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Staffordshire CC","Undeclared","45","40","31190","27780"
"In post","2023","60-64","West Midlands (England)","Staffordshire CC","Unknown","45","35","28330","28120"
"In post","2023","60-64","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","80","65","25960","23190"
"In post","2023","60-64","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Stoke-on-Trent","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Stoke-on-Trent","Unknown","15","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","180","160","35190","34170"
"In post","2023","60-64","West Midlands (England)","Telford and Wrekin","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Telford and Wrekin","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Telford and Wrekin","Unknown","35","30","40660","28930"
"In post","2023","60-64","West Midlands (England)","Walsall","Heterosexual / straight","35","30","27690","28120"
"In post","2023","60-64","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Walsall","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Warwickshire CC","Heterosexual / straight","125","105","29740","28120"
"In post","2023","60-64","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Warwickshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Warwickshire CC","Unknown","20","15","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Wolverhampton","Heterosexual / straight","110","85","26380","26650"
"In post","2023","60-64","West Midlands (England)","Wolverhampton","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Wolverhampton","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Wolverhampton","Unknown","40","30","25630","24170"
"In post","2023","60-64","West Midlands (England)","Worcestershire CC","Heterosexual / straight","150","125","31030","28120"
"In post","2023","60-64","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Worcestershire CC","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","West Midlands (England)","Worcestershire CC","Unknown","30","25","27500","25340"
"In post","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","215","160","28870","28120"
"In post","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","40","30","26620","27810"
"In post","2023","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","40","30","26370","24270"
"In post","2023","60-64","Yorkshire and The Humber","Bradford","Heterosexual / straight","145","110","28210","26950"
"In post","2023","60-64","Yorkshire and The Humber","Bradford","LGBO","10","5","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Bradford","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Bradford","Unknown","60","45","26070","22520"
"In post","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","85","70","28470","28120"
"In post","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","155","125","31700","28480"
"In post","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","40","35","30020","27930"
"In post","2023","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","130","100","30420","28120"
"In post","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","30","20","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Leeds","Heterosexual / straight","580","465","35750","30640"
"In post","2023","60-64","Yorkshire and The Humber","Leeds","LGBO","25","20","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Leeds","Undeclared","95","75","33080","28130"
"In post","2023","60-64","Yorkshire and The Humber","Leeds","Unknown","145","115","31910","28120"
"In post","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","205","185","29850","27470"
"In post","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","Undeclared","25","25","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","North Yorkshire CC","Unknown","30","25","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","65","55","28670","28120"
"In post","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Undeclared","15","10","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","10","5","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Sheffield","Heterosexual / straight","375","295","32510","28120"
"In post","2023","60-64","Yorkshire and The Humber","Sheffield","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Sheffield","Undeclared","55","45","33470","28120"
"In post","2023","60-64","Yorkshire and The Humber","Sheffield","Unknown","65","50","33080","28120"
"In post","2023","60-64","Yorkshire and The Humber","Wakefield","Heterosexual / straight","110","85","32460","29790"
"In post","2023","60-64","Yorkshire and The Humber","Wakefield","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Wakefield","Undeclared","20","15","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","Wakefield","Unknown","25","15","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","York","Heterosexual / straight","180","160","34700","30880"
"In post","2023","60-64","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","York","Undeclared","25","25","[c]","[c]"
"In post","2023","60-64","Yorkshire and The Humber","York","Unknown","25","20","[c]","[c]"
"In post","2023","65+","East Midlands (England)","Derby","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","East Midlands (England)","East Derbyshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
